quarter,industry,industry_ret,market_ret,excess_ret,SMB_contrib,HML_contrib,MOM_contrib,alpha
2024Q3,食品饮料,0.0538213631085294,0.022338598640469706,0.03148276446805969,-0.018617054555033034,0.0189920966058036,0.05682754380237737,-0.025719821385088243
2024Q4,交通运输,-0.0074058775918261,-0.008951840455016166,0.001545962863190066,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.09412481664688485
2024Q4,传媒,-0.005333476257060867,-0.008951840455016166,0.0036183641979552995,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.09205241531211962
2024Q4,公用事业,-0.012012347886530534,-0.008951840455016166,-0.003060507431514368,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.0987312869415893
2024Q4,农林牧渔,0.0014370213803603347,-0.008951840455016166,0.010388861835376502,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.08528191767469842
2024Q4,医药生物,-0.025499959500661532,-0.008951840455016166,-0.016548119045645366,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.11221889855572029
2024Q4,商贸零售,0.04349376227783474,-0.008951840455016166,0.052445602732850906,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.04322517677722402
2024Q4,国防军工,-0.01277048269707363,-0.008951840455016166,-0.003818642242057463,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.09948942175213239
2024Q4,基础化工,-0.010187590837971933,-0.008951840455016166,-0.0012357503829557668,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.0969065298930307
2024Q4,家用电器,0.0037851773543995334,-0.008951840455016166,0.0127370178094157,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.08293376170065922
2024Q4,建筑材料,-0.002968850506583432,-0.008951840455016166,0.0059829899484327344,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.0896877895616422
2024Q4,建筑装饰,0.007490386511412299,-0.008951840455016166,0.016442226966428466,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.07922855254364645
2024Q4,房地产,-0.023835541268291502,-0.008951840455016166,-0.014883700813275336,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.11055448032335026
2024Q4,有色金属,-0.018954153782242265,-0.008951840455016166,-0.0100023133272261,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.10567309283730103
2024Q4,机械设备,-0.0026498839016702302,-0.008951840455016166,0.006301956553345936,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.08936882295672899
2024Q4,汽车,0.0017419665624156973,-0.008951840455016166,0.010693807017431863,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.08497697249264306
2024Q4,煤炭,-0.024586818190922233,-0.008951840455016166,-0.015634977735906067,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.11130575724598099
2024Q4,环保,-0.001325681945830932,-0.008951840455016166,0.007626158509185234,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.0880446210008897
2024Q4,电力设备,-0.005484709330269832,-0.008951840455016166,0.003467131124746334,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.09220364838532859
2024Q4,电子,0.0013773267470735331,-0.008951840455016166,0.0103291672020897,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.08534161230798523
2024Q4,石油石化,-0.008279729511951066,-0.008951840455016166,0.0006721109430651,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.09499866856700982
2024Q4,社会服务,-0.0127348472333218,-0.008951840455016166,-0.0037830067783056337,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.09945378628838056
2024Q4,纺织服饰,0.004679836633743266,-0.008951840455016166,0.013631677088759432,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.08203910242131549
2024Q4,综合,-0.004502715308324273,-0.008951840455016166,0.004449125146691893,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.09122165436338303
2024Q4,美容护理,-0.020322955865270102,-0.008951840455016166,-0.011371115410253936,0.0026923010840782294,-0.007754385772086601,0.10073286419808329,-0.10704189492032887
