ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600173.SH,20251231,7.21,7.21,7.06,7.13,7.23,-0.1,-1.3831,94507.0,67229.017
600173.SH,20251230,7.12,7.25,7.04,7.23,7.12,0.11,1.5449,112663.6,80704.429
600173.SH,20251229,7.15,7.2,7.11,7.12,7.19,-0.07,-0.9736,68244.78,48778.561
600173.SH,20251226,7.2,7.26,7.15,7.19,7.19,0.0,0.0,79981.0,57619.365
600173.SH,20251225,7.18,7.2,7.11,7.19,7.14,0.05,0.7003,84237.78,60376.205
600173.SH,20251224,7.06,7.17,7.0,7.14,7.06,0.08,1.1331,69474.5,49491.8
600173.SH,20251223,7.17,7.19,7.03,7.06,7.17,-0.11,-1.5342,79431.6,56299.872
600173.SH,20251222,7.08,7.18,7.06,7.17,7.08,0.09,1.2712,76047.01,54338.028
600173.SH,20251219,6.99,7.1,6.98,7.08,6.97,0.11,1.5782,80889.12,57144.099
600173.SH,20251218,6.96,7.12,6.93,6.97,7.01,-0.04,-0.5706,80509.0,56627.355
600173.SH,20251217,6.98,7.01,6.86,7.01,6.99,0.02,0.2861,88199.68,61221.525
600173.SH,20251216,7.06,7.1,6.96,6.99,7.1,-0.11,-1.5493,81940.62,57387.653
600173.SH,20251215,7.13,7.22,7.02,7.1,7.14,-0.04,-0.5602,69781.01,49651.986
600173.SH,20251212,7.15,7.18,7.08,7.14,7.15,-0.01,-0.1399,65839.01,46956.973
600173.SH,20251211,7.41,7.42,7.15,7.15,7.4,-0.25,-3.3784,112002.0,80902.074
600173.SH,20251210,7.36,7.44,7.27,7.4,7.37,0.03,0.4071,113267.02,83140.383
600173.SH,20251209,7.47,7.47,7.35,7.37,7.46,-0.09,-1.2064,104562.17,77097.575
600173.SH,20251208,7.46,7.51,7.35,7.46,7.46,0.0,0.0,126319.51,94061.565
600173.SH,20251205,7.51,7.51,7.34,7.46,7.54,-0.08,-1.061,124698.47,92519.045
600173.SH,20251204,7.67,7.72,7.5,7.54,7.79,-0.25,-3.2092,144514.38,109151.732
600173.SH,20251203,7.93,7.98,7.65,7.79,8.12,-0.33,-4.064,286478.88,223088.043
600173.SH,20251202,8.45,8.59,8.08,8.12,7.89,0.23,2.9151,483495.36,399091.331
600173.SH,20251201,7.87,7.99,7.85,7.89,7.88,0.01,0.1269,107659.0,85400.175
600173.SH,20251128,7.79,7.91,7.73,7.88,7.77,0.11,1.4157,94396.0,74062.755
600173.SH,20251127,7.72,7.82,7.68,7.77,7.76,0.01,0.1289,78391.0,60887.011
600173.SH,20251126,7.81,7.84,7.72,7.76,7.85,-0.09,-1.1465,107225.8,83327.555
600173.SH,20251125,7.61,7.9,7.61,7.85,7.65,0.2,2.6144,141251.06,110367.289
600173.SH,20251124,7.58,7.75,7.47,7.65,7.52,0.13,1.7287,127650.0,96839.157
600173.SH,20251121,7.86,7.86,7.5,7.52,7.91,-0.39,-4.9305,166617.0,126969.421
600173.SH,20251120,8.1,8.1,7.9,7.91,8.04,-0.13,-1.6169,125338.0,99935.133
600173.SH,20251119,8.25,8.29,7.95,8.04,8.3,-0.26,-3.1325,199508.0,161634.56
600173.SH,20251118,8.37,8.45,8.23,8.3,8.28,0.02,0.2415,239583.0,199272.808
600173.SH,20251117,8.06,8.35,7.98,8.28,8.07,0.21,2.6022,319089.4,261455.487
600173.SH,20251114,7.88,8.17,7.85,8.07,7.95,0.12,1.5094,257888.1,207979.975
600173.SH,20251113,7.95,8.06,7.74,7.95,8.01,-0.06,-0.7491,227010.92,179315.545
600173.SH,20251112,7.91,8.14,7.8,8.01,7.95,0.06,0.7547,224200.69,179240.97
600173.SH,20251111,8.24,8.24,7.92,7.95,8.22,-0.27,-3.2847,278677.0,223713.779
600173.SH,20251110,8.18,8.23,8.02,8.22,8.18,0.04,0.489,246305.11,199649.99
600173.SH,20251107,8.27,8.34,8.16,8.18,8.31,-0.13,-1.5644,222699.5,182944.467
600173.SH,20251106,8.41,8.43,8.28,8.31,8.49,-0.18,-2.1201,297968.0,248303.854
600173.SH,20251105,8.45,8.62,8.01,8.49,8.7,-0.21,-2.4138,452141.73,378757.577
600173.SH,20251104,9.14,9.14,8.5,8.7,9.06,-0.36,-3.9735,657403.13,577043.27
