ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920433.BJ,20251231,5.85,5.9,5.83,5.87,5.85,0.02,0.3419,10928.04,6398.077
920433.BJ,20251230,5.96,5.96,5.84,5.85,5.9,-0.05,-0.8475,11400.8,6701.342
920433.BJ,20251229,6.03,6.04,5.89,5.9,6.04,-0.14,-2.3179,17627.79,10485.273
920433.BJ,20251226,6.04,6.08,5.98,6.04,6.05,-0.01,-0.1653,13422.37,8104.172
920433.BJ,20251225,6.01,6.08,6.0,6.05,6.03,0.02,0.3317,11445.47,6908.589
920433.BJ,20251224,6.1,6.13,6.02,6.03,6.11,-0.08,-1.3093,21338.72,12924.666
920433.BJ,20251223,6.17,6.24,6.06,6.11,6.17,-0.06,-0.9724,25719.52,15811.397
920433.BJ,20251222,6.1,6.21,6.06,6.17,6.12,0.05,0.817,31175.54,19155.123
920433.BJ,20251219,6.07,6.18,6.0,6.12,5.98,0.14,2.3411,38225.68,23298.561
920433.BJ,20251218,5.94,6.08,5.93,5.98,5.95,0.03,0.5042,26997.52,16239.813
920433.BJ,20251217,5.88,5.98,5.88,5.95,5.91,0.04,0.6768,25897.85,15336.96
920433.BJ,20251216,5.99,6.08,5.89,5.91,5.99,-0.08,-1.3356,38658.51,23060.226
920433.BJ,20251215,6.08,6.12,5.97,5.99,6.03,-0.04,-0.6633,25039.85,15061.237
920433.BJ,20251212,6.04,6.09,5.9,6.03,6.04,-0.01,-0.1656,32683.07,19720.009
920433.BJ,20251211,5.99,6.22,5.82,6.04,5.96,0.08,1.3423,44447.53,26827.991
920433.BJ,20251210,5.92,5.97,5.85,5.96,5.93,0.03,0.5059,14689.2,8670.283
920433.BJ,20251209,6.07,6.13,5.91,5.93,6.07,-0.14,-2.3064,16815.42,10072.59
920433.BJ,20251208,6.12,6.14,6.06,6.07,6.08,-0.01,-0.1645,12024.56,7333.482
920433.BJ,20251205,6.03,6.09,5.94,6.08,6.02,0.06,0.9967,21659.04,13046.496
920433.BJ,20251204,6.21,6.24,6.01,6.02,6.22,-0.2,-3.2154,31131.61,18987.222
920433.BJ,20251203,6.3,6.38,6.2,6.22,6.25,-0.03,-0.48,22531.37,14166.41
920433.BJ,20251202,6.36,6.39,6.22,6.25,6.35,-0.1,-1.5748,15437.88,9690.368
920433.BJ,20251201,6.27,6.38,6.2,6.35,6.28,0.07,1.1146,17580.32,11098.723
920433.BJ,20251128,6.29,6.29,6.2,6.28,6.29,-0.01,-0.159,9824.07,6133.948
920433.BJ,20251127,6.32,6.34,6.26,6.29,6.34,-0.05,-0.7886,10070.42,6334.8
920433.BJ,20251126,6.39,6.46,6.26,6.34,6.33,0.01,0.158,23125.53,14738.18
920433.BJ,20251125,6.31,6.4,6.26,6.33,6.26,0.07,1.1182,21103.52,13373.16
920433.BJ,20251124,6.28,6.32,6.19,6.26,6.23,0.03,0.4815,20499.19,12843.577
920433.BJ,20251121,6.7,6.7,6.19,6.23,6.62,-0.39,-5.8912,48121.92,30709.168
920433.BJ,20251120,6.73,6.76,6.61,6.62,6.64,-0.02,-0.3012,13165.18,8774.311
920433.BJ,20251119,6.79,6.85,6.6,6.64,6.79,-0.15,-2.2091,21743.83,14523.779
