ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002474.SZ,20251231,9.58,9.97,9.45,9.86,9.53,0.33,3.4627,787425.45,767964.14
002474.SZ,20251230,9.57,9.77,9.51,9.53,9.62,-0.09,-0.9356,529498.41,509822.715
002474.SZ,20251229,9.73,9.95,9.56,9.62,9.77,-0.15,-1.5353,618161.97,597888.707
002474.SZ,20251226,9.6,10.05,9.55,9.77,9.68,0.09,0.9298,991322.98,973325.642
002474.SZ,20251225,9.45,9.78,9.4,9.68,9.5,0.18,1.8947,789396.12,760010.512
002474.SZ,20251224,9.28,9.63,9.22,9.5,9.28,0.22,2.3707,618923.41,586002.904
002474.SZ,20251223,9.54,9.56,9.21,9.28,9.45,-0.17,-1.7989,474475.03,441019.996
002474.SZ,20251222,9.58,9.66,9.4,9.45,9.61,-0.16,-1.6649,565633.08,537469.091
002474.SZ,20251219,9.48,9.79,9.48,9.61,9.52,0.09,0.9454,717905.11,693046.713
002474.SZ,20251218,9.36,9.67,9.3,9.52,9.53,-0.01,-0.1049,637738.89,605305.456
002474.SZ,20251217,9.51,9.66,9.21,9.53,9.57,-0.04,-0.418,843598.65,793322.116
002474.SZ,20251216,10.0,10.05,9.51,9.57,10.22,-0.65,-6.3601,870877.16,842058.1
002474.SZ,20251215,10.26,10.33,9.91,10.22,10.4,-0.18,-1.7308,913851.13,926928.606
002474.SZ,20251212,10.76,10.94,10.35,10.4,10.75,-0.35,-3.2558,1108629.08,1172121.622
002474.SZ,20251211,11.41,11.49,10.75,10.75,11.61,-0.86,-7.4074,1422429.37,1563161.345
002474.SZ,20251210,11.2,12.17,10.91,11.61,11.06,0.55,4.9729,2122171.81,2456377.659
002474.SZ,20251209,11.88,12.11,11.02,11.06,11.54,-0.48,-4.1594,2095342.84,2413261.528
002474.SZ,20251208,10.6,11.54,10.56,11.54,10.49,1.05,10.0095,1472890.31,1635316.5
002474.SZ,20251205,10.05,10.69,9.98,10.49,10.07,0.42,4.1708,1461941.01,1517314.547
002474.SZ,20251204,10.81,10.93,10.07,10.07,11.16,-1.09,-9.767,1717615.86,1782321.656
002474.SZ,20251203,13.3,13.3,11.07,11.16,12.3,-1.14,-9.2683,2481786.66,2906579.829
002474.SZ,20251202,12.0,12.3,12.0,12.3,11.18,1.12,10.0179,503987.27,616265.584
