ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600302.SH,20251231,10.4,10.6,10.25,10.49,10.42,0.07,0.6718,92776.01,96724.949
600302.SH,20251230,10.54,10.57,10.25,10.42,10.65,-0.23,-2.1596,128050.92,132906.641
600302.SH,20251229,10.28,10.88,10.18,10.65,10.38,0.27,2.6012,178129.92,187836.527
600302.SH,20251226,10.13,10.62,10.13,10.38,10.22,0.16,1.5656,124068.93,128801.894
600302.SH,20251225,9.96,10.24,9.88,10.22,10.0,0.22,2.2,94118.01,95419.715
600302.SH,20251224,9.94,10.15,9.75,10.0,9.83,0.17,1.7294,98611.5,98365.507
600302.SH,20251223,9.7,10.22,9.66,9.83,9.7,0.13,1.3402,115185.8,114157.112
600302.SH,20251222,9.9,9.98,9.66,9.7,9.99,-0.29,-2.9029,96219.0,93738.848
600302.SH,20251219,9.63,10.05,9.55,9.99,9.63,0.36,3.7383,120815.01,118482.01
600302.SH,20251218,9.33,10.3,9.26,9.63,9.4,0.23,2.4468,179011.6,174669.673
600302.SH,20251217,9.64,9.78,9.26,9.4,9.68,-0.28,-2.8926,145339.0,136871.742
600302.SH,20251216,10.0,10.23,9.63,9.68,9.93,-0.25,-2.5176,166946.5,163850.341
600302.SH,20251215,10.9,10.9,9.86,9.93,10.91,-0.98,-8.9826,271255.51,275318.811
600302.SH,20251212,10.7,11.24,10.62,10.91,10.77,0.14,1.2999,257152.25,281962.3
600302.SH,20251211,10.82,10.94,10.51,10.77,10.8,-0.03,-0.2778,169776.02,182325.693
600302.SH,20251210,10.6,11.08,10.6,10.8,10.8,0.0,0.0,202914.5,220117.997
600302.SH,20251209,10.73,10.87,10.5,10.8,10.78,0.02,0.1855,180799.1,192827.739
600302.SH,20251208,10.5,10.89,10.5,10.78,10.59,0.19,1.7941,258779.62,276774.136
600302.SH,20251205,9.6,10.59,9.56,10.59,9.63,0.96,9.9688,166468.02,169632.616
600302.SH,20251204,9.86,9.92,9.51,9.63,9.87,-0.24,-2.4316,105780.0,102643.941
600302.SH,20251203,10.06,10.14,9.83,9.87,10.0,-0.13,-1.3,109882.0,109126.028
600302.SH,20251202,10.26,10.35,9.97,10.0,10.31,-0.31,-3.0068,136160.0,137337.891
600302.SH,20251201,10.42,10.61,10.27,10.31,10.54,-0.23,-2.1822,197403.0,205155.176
600302.SH,20251128,10.31,10.88,10.12,10.54,10.17,0.37,3.6382,282059.0,295633.974
600302.SH,20251127,9.7,10.36,9.5,10.17,9.68,0.49,5.062,265966.0,269581.84
600302.SH,20251126,9.78,9.97,9.6,9.68,9.78,-0.1,-1.0225,114674.0,112050.988
600302.SH,20251125,9.69,9.94,9.52,9.78,9.53,0.25,2.6233,113097.01,110613.565
600302.SH,20251124,9.67,9.84,9.3,9.53,9.56,-0.03,-0.3138,137306.0,130731.737
600302.SH,20251121,9.72,9.9,9.51,9.56,9.89,-0.33,-3.3367,145567.0,140662.661
600302.SH,20251120,9.83,10.03,9.76,9.89,9.82,0.07,0.7128,134726.01,132925.572
600302.SH,20251119,10.22,10.22,9.69,9.82,10.18,-0.36,-3.5363,227945.49,225950.265
600302.SH,20251118,10.5,10.58,10.11,10.18,10.53,-0.35,-3.3238,167765.01,172598.114
600302.SH,20251117,10.38,10.54,10.18,10.53,10.3,0.23,2.233,207645.27,215590.485
600302.SH,20251114,10.75,10.94,10.3,10.3,10.78,-0.48,-4.4527,233642.52,245073.424
600302.SH,20251113,10.09,10.97,10.09,10.78,10.26,0.52,5.0682,346110.3,368569.429
600302.SH,20251112,10.6,11.15,10.08,10.26,10.7,-0.44,-4.1121,328257.0,349394.199
600302.SH,20251111,11.05,11.33,10.56,10.7,11.34,-0.64,-5.6437,383316.51,416372.138
600302.SH,20251110,10.4,11.58,10.08,11.34,10.6,0.74,6.9811,521224.52,560653.783
600302.SH,20251107,10.33,10.93,9.91,10.6,10.99,-0.39,-3.5487,564619.23,585592.529
600302.SH,20251106,12.31,12.77,10.99,10.99,12.21,-1.22,-9.9918,561410.66,641771.535
600302.SH,20251105,10.88,12.21,10.86,12.21,11.1,1.11,10.0,547063.3,643130.511
600302.SH,20251104,9.89,11.1,9.89,11.1,10.09,1.01,10.0099,589550.89,624766.436
600302.SH,20251103,9.5,10.46,9.25,10.09,9.51,0.58,6.0988,557884.1,562041.307
600302.SH,20251031,8.9,9.68,8.72,9.51,9.2,0.31,3.3696,483643.4,446233.354
600302.SH,20251030,8.53,9.55,8.2,9.2,8.68,0.52,5.9908,567083.13,512932.442
600302.SH,20251029,8.6,8.97,7.95,8.68,8.15,0.53,6.5031,751281.72,644961.821
600302.SH,20251028,8.15,8.15,8.15,8.15,7.41,0.74,9.9865,53249.0,43397.935
600302.SH,20251020,7.3,7.49,7.26,7.41,7.15,0.26,3.6364,164591.0,121496.51
600302.SH,20251017,7.34,7.37,7.15,7.15,7.26,-0.11,-1.5152,84063.01,60738.718
600302.SH,20251016,7.28,7.48,7.22,7.26,7.34,-0.08,-1.0899,99159.0,72634.474
600302.SH,20251015,7.25,7.38,7.15,7.34,7.25,0.09,1.2414,98254.0,71724.604
600302.SH,20251014,7.23,7.44,7.18,7.25,7.23,0.02,0.2766,154924.29,113420.783
600302.SH,20251013,6.82,7.42,6.59,7.23,7.0,0.23,3.2857,192858.24,138032.969
600302.SH,20251010,6.8,7.03,6.77,7.0,6.8,0.2,2.9412,95201.01,66254.876
600302.SH,20251009,6.97,7.02,6.75,6.8,6.93,-0.13,-1.8759,67118.0,45806.871
600302.SH,20250930,6.83,6.97,6.72,6.93,6.81,0.12,1.7621,59532.75,41049.587
600302.SH,20250929,6.7,6.85,6.51,6.81,6.69,0.12,1.7937,56024.01,37791.572
600302.SH,20250926,6.61,6.79,6.61,6.69,6.66,0.03,0.4505,51231.02,34406.103
600302.SH,20250925,6.76,6.8,6.63,6.66,6.76,-0.1,-1.4793,49723.01,33304.933
600302.SH,20250924,6.71,6.83,6.66,6.76,6.78,-0.02,-0.295,54413.01,36853.512
600302.SH,20250923,6.71,6.95,6.32,6.78,6.67,0.11,1.6492,117475.43,77304.464
600302.SH,20250922,6.76,6.89,6.64,6.67,6.76,-0.09,-1.3314,64697.0,43653.139
600302.SH,20250919,6.77,6.83,6.64,6.76,6.77,-0.01,-0.1477,74626.97,50136.275
600302.SH,20250918,7.02,7.04,6.71,6.77,7.02,-0.25,-3.5613,87261.07,60100.175
600302.SH,20250917,6.97,7.07,6.92,7.02,6.97,0.05,0.7174,66969.0,46902.978
600302.SH,20250916,6.85,7.0,6.84,6.97,6.85,0.12,1.7518,58166.01,40261.974
600302.SH,20250915,6.91,6.99,6.84,6.85,6.91,-0.06,-0.8683,45890.4,31552.476
600302.SH,20250912,7.04,7.05,6.9,6.91,7.02,-0.11,-1.567,57361.97,39926.993
600302.SH,20250911,6.94,7.02,6.85,7.02,6.99,0.03,0.4292,69236.0,48102.073
600302.SH,20250910,6.95,7.04,6.92,6.99,6.96,0.03,0.431,48127.01,33578.289
600302.SH,20250909,7.03,7.06,6.9,6.96,7.05,-0.09,-1.2766,76280.0,53172.643
600302.SH,20250908,6.87,7.08,6.87,7.05,6.84,0.21,3.0702,94957.0,66603.522
600302.SH,20250905,6.8,6.85,6.7,6.84,6.77,0.07,1.034,56901.0,38623.257
600302.SH,20250904,6.68,6.91,6.68,6.77,6.72,0.05,0.744,78300.0,53352.362
600302.SH,20250903,6.92,6.96,6.7,6.72,6.89,-0.17,-2.4673,71868.0,49016.972
600302.SH,20250902,6.96,7.0,6.7,6.89,6.95,-0.06,-0.8633,92216.0,62919.655
600302.SH,20250901,6.92,7.05,6.86,6.95,6.92,0.03,0.4335,83737.0,58034.328
600302.SH,20250829,7.01,7.04,6.84,6.92,7.02,-0.1,-1.4245,89436.99,62055.233
600302.SH,20250828,7.05,7.17,6.67,7.02,7.06,-0.04,-0.5666,168540.4,116812.37
600302.SH,20250827,7.24,7.57,7.04,7.06,7.27,-0.21,-2.8886,158848.0,115836.895
600302.SH,20250826,7.25,7.31,7.12,7.27,7.24,0.03,0.4144,107691.34,78062.721
600302.SH,20250825,7.24,7.37,7.15,7.24,7.27,-0.03,-0.4127,143304.4,103913.847
600302.SH,20250822,7.33,7.39,7.21,7.27,7.41,-0.14,-1.8893,152148.0,110682.832
600302.SH,20250821,7.21,7.53,7.16,7.41,7.22,0.19,2.6316,211569.37,155435.179
600302.SH,20250820,7.12,7.25,7.06,7.22,7.15,0.07,0.979,131537.17,94397.612
600302.SH,20250819,7.04,7.16,6.95,7.15,7.07,0.08,1.1315,141566.0,100242.906
600302.SH,20250818,7.06,7.11,7.01,7.07,7.05,0.02,0.2837,134820.0,95178.116
600302.SH,20250815,6.9,7.05,6.86,7.05,6.97,0.08,1.1478,127927.02,89302.31
600302.SH,20250814,7.31,7.36,6.9,6.97,7.38,-0.41,-5.5556,250164.01,176816.453
600302.SH,20250813,7.48,7.48,7.29,7.38,7.6,-0.22,-2.8947,251872.4,185186.292
600302.SH,20250812,7.31,7.62,7.23,7.6,7.3,0.3,4.1096,359603.12,268586.571
600302.SH,20250811,7.36,7.4,7.19,7.3,7.4,-0.1,-1.3514,250764.41,182532.205
600302.SH,20250808,7.38,7.51,7.25,7.4,7.41,-0.01,-0.135,360012.07,265719.606
600302.SH,20250807,7.75,8.3,7.37,7.41,7.6,-0.19,-2.5,657405.9,508906.156
600302.SH,20250806,6.95,7.6,6.85,7.6,6.91,0.69,9.9855,398993.0,293990.34
600302.SH,20250805,6.9,7.04,6.83,6.91,6.92,-0.01,-0.1445,253517.3,174915.907
