ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600642.SH,20251231,7.82,7.83,7.78,7.78,7.82,-0.04,-0.5115,162589.1,126788.57
600642.SH,20251230,7.89,7.91,7.8,7.82,7.9,-0.08,-1.0127,198346.81,155425.799
600642.SH,20251229,8.05,8.06,7.88,7.9,8.02,-0.12,-1.4963,388508.38,308872.113
600642.SH,20251226,8.05,8.07,8.01,8.02,8.05,-0.03,-0.3727,168821.25,135689.868
600642.SH,20251225,8.06,8.09,8.04,8.05,8.06,-0.01,-0.1241,102065.0,82313.287
600642.SH,20251224,8.03,8.07,8.01,8.06,8.05,0.01,0.1242,136773.66,110061.724
600642.SH,20251223,8.04,8.12,8.03,8.05,8.02,0.03,0.3741,146067.97,117982.374
600642.SH,20251222,8.07,8.07,8.02,8.02,8.05,-0.03,-0.3727,147223.99,118372.099
600642.SH,20251219,8.06,8.12,8.03,8.05,8.07,-0.02,-0.2478,167646.09,135220.58
600642.SH,20251218,8.02,8.09,8.0,8.07,8.03,0.04,0.4981,155016.68,124765.133
600642.SH,20251217,8.01,8.08,7.95,8.03,8.03,0.0,0.0,199510.63,159816.903
600642.SH,20251216,8.04,8.07,7.99,8.03,8.01,0.02,0.2497,229025.41,183913.423
600642.SH,20251215,8.11,8.11,7.91,8.01,8.16,-0.15,-1.8382,455630.17,363729.426
600642.SH,20251212,8.15,8.18,8.07,8.16,8.18,-0.02,-0.2445,659637.64,535492.739
600642.SH,20251211,8.13,8.22,8.13,8.18,8.13,0.05,0.615,248648.93,203441.613
600642.SH,20251210,8.1,8.16,8.07,8.13,8.1,0.03,0.3704,143589.76,116701.265
600642.SH,20251209,8.16,8.22,8.09,8.1,8.16,-0.06,-0.7353,158198.26,128771.159
600642.SH,20251208,8.17,8.22,8.07,8.16,8.18,-0.02,-0.2445,239744.22,194976.612
600642.SH,20251205,8.23,8.27,8.17,8.18,8.24,-0.06,-0.7282,141080.73,115624.235
600642.SH,20251204,8.24,8.27,8.18,8.24,8.24,0.0,0.0,129931.51,106826.971
600642.SH,20251203,8.11,8.27,8.11,8.24,8.13,0.11,1.353,279322.5,229892.656
600642.SH,20251202,8.08,8.24,8.08,8.13,8.06,0.07,0.8685,397998.62,324559.142
600642.SH,20251201,8.4,8.44,8.03,8.06,8.4,-0.34,-4.0476,653644.71,531334.475
600642.SH,20251128,8.5,8.52,8.39,8.4,8.51,-0.11,-1.2926,210128.07,177115.089
600642.SH,20251127,8.44,8.52,8.4,8.51,8.41,0.1,1.1891,264432.91,224632.858
600642.SH,20251126,8.48,8.53,8.39,8.41,8.42,-0.01,-0.1188,240340.32,203262.663
600642.SH,20251125,8.39,8.46,8.36,8.42,8.4,0.02,0.2381,243245.32,204702.001
600642.SH,20251124,8.32,8.44,8.31,8.4,8.29,0.11,1.3269,246275.25,206795.934
600642.SH,20251121,8.36,8.38,8.29,8.29,8.38,-0.09,-1.074,215022.82,179219.058
600642.SH,20251120,8.33,8.42,8.33,8.38,8.33,0.05,0.6002,127378.88,106747.051
600642.SH,20251119,8.28,8.38,8.27,8.33,8.29,0.04,0.4825,107316.45,89414.745
600642.SH,20251118,8.29,8.33,8.25,8.29,8.28,0.01,0.1208,143970.74,119381.631
600642.SH,20251117,8.39,8.4,8.26,8.28,8.38,-0.1,-1.1933,167342.01,138756.099
600642.SH,20251114,8.38,8.45,8.37,8.38,8.4,-0.02,-0.2381,132107.84,110966.977
600642.SH,20251113,8.47,8.49,8.37,8.4,8.46,-0.06,-0.7092,170725.17,143497.827
600642.SH,20251112,8.44,8.49,8.42,8.46,8.41,0.05,0.5945,169193.81,143274.949
