trade_date,open,high,low,close,vol,amount,pct_chg,close_idx,open_idx,high_idx,low_idx
20220104,24.796013513513525,25.293636724960276,24.063068362480124,24.599018282988855,620705706.5000005,799198254.0960008,0.19327663823730656,1000.0,1008.0082557872198,1028.2376489167364,978.2125483894062
20220105,24.58556836248013,24.960011923688395,23.726554054054073,24.12022257551673,657261884.3099984,846312556.9129987,-0.868048534167644,980.5359831045279,999.4532334439532,1014.6751238828575,964.5325590274421
20220106,23.999690230341574,24.657752184273235,23.531620333598145,24.177505957108803,571879944.5700006,736249220.4240012,-0.2503121967320548,982.8646687834879,975.6360987356256,1002.387652247285,956.6081078069341
20220107,24.199380706629626,24.68431917427551,23.484215958713772,23.773854704247686,655409599.3000013,784912966.6580032,-0.13794645358690774,966.4554264219641,983.7539217312752,1003.4676542903196,954.6810237932947
20220110,23.714587301587308,24.37900793650793,23.232607142857148,23.971948412698413,532705011.59999967,678898869.6320012,0.5169141678694751,974.5083375654839,964.0460862613706,991.0561330558029,944.4526149616047
20220111,23.971570182394917,24.419702616970657,23.370031720856502,23.680650277557515,535039218.32,669780527.8080004,-0.7522242256906393,962.6664773827,974.4929617362884,992.7104543784903,950.0392028659842
20220112,23.808783194609607,24.446460562822022,23.488042013476036,24.10011494252879,519283744.0199996,670077845.3850001,0.8107710370662655,979.7185670289504,967.8753404185351,993.798219164204,954.8365606817285
20220113,24.112121332275997,24.48003568596353,23.41093973037269,23.698568596352096,548017686.459998,692886610.852001,-1.194083379269523,963.3948933946095,980.2066511308882,995.1631160375368,951.7021964474994
20220114,23.632994843316144,24.369349464498193,23.262717175723953,23.842459341531132,559346211.7700003,691648863.8239989,-0.7440339341915939,969.244344113484,960.7291872968462,990.6634965733781,945.6766488852522
20220117,23.85837430610631,24.631344171292636,23.468731165741467,24.20442505947664,520267229.74999934,694078685.8590002,0.9358162172940945,983.9589849085526,969.8913197119444,1001.3141129427158,954.0515355432284
20220118,24.203568316831685,24.719726732673287,23.581306930693096,24.010685148514852,601294740.7,753747625.854,0.6550095151103333,976.0830644659972,983.924156581865,1004.9070433744873,958.6279687836345
20220119,23.928242280285048,24.398590657165496,23.36681710213775,23.795938242280286,536641594.0799994,680698691.0790004,-0.3765705288785664,967.353167046348,972.7315946113315,991.852210380202,949.9085220932081
20220120,23.814170953700035,24.27286110011869,23.069204590423453,23.417530668777193,580323442.0300004,721876828.9250015,0.0640236948249777,951.970131465421,968.0943637563142,986.7410488045487,937.8099696920293
20220121,23.336562500000017,23.785276898734203,22.701463607594977,23.08789952531646,496334727.43000036,631940720.1730001,-0.9961867091193813,938.5699567239482,948.6786111353935,966.9197618013324,922.8605526625383
20220124,22.971269276393883,23.66275603005141,22.589679715302506,23.188493475682105,430642204.4799995,561025753.4829998,0.032126731132547354,942.6593048925786,933.8287004843352,961.9390399175032,918.316310652288
20220125,23.12972321075523,23.506326611308797,22.281067615658404,22.429885330169995,501684275.01999927,601679973.0030006,-2.716986591588565,911.8203447038009,940.2701743894513,955.5798666796514,905.7706026856608
20220126,22.496951364175594,23.001308817714555,22.023048635824473,22.514369315935127,415579685.1699999,513815078.6609995,0.9707037832225228,915.2547901273223,914.5467150505384,935.0498687836183,895.2816076832725
20220127,22.532345971564002,22.84448657187994,21.702093206951048,21.871437598736197,428229256.8100009,535019952.00500137,-1.8908560911223393,889.1183114352623,915.9855776499002,928.6747263275039,882.2341183411721
20220128,21.96873322809791,22.484056827150734,21.36650749802685,21.837205998421403,425351816.1099995,531091111.7120005,-0.7343874957416316,887.7267274329663,893.0735761634079,914.0225259598797,868.5918784329125
20220207,22.185120315581838,22.668441814595656,21.580796844181453,22.009786982248567,453786974.0199996,536979362.2520001,1.8352213993989845,894.7424945600029,901.8701502784638,921.5181497820885,877.3031751070076
20220208,22.007466456195704,22.37443567482241,21.314680347277033,21.948145224940838,499668784.25999886,576236615.3389999,0.7010690021412843,892.2366320658741,894.6481604680417,909.5662037169659,866.4849996073597
20220209,21.93570752857707,22.547138352384717,21.583768230193197,22.29977532518724,509950189.0299993,604053106.4649987,1.3037346908276817,906.5311090324435,891.7310144749327,916.5869179412298,877.4239679767701
20220210,22.303709105242408,22.631237682301922,21.715577453685444,22.06783208513998,491152862.60999906,591576875.2450004,-0.015292716280292648,897.1021457551709,906.6910251725884,920.0057263241384,882.7822803279341
20220211,21.97089869925108,22.31225068979106,21.33034292471419,21.583977138352385,525819801.239999,642717714.0489987,-0.6993809552603782,877.4324605172766,893.1616069591192,907.0382579137648,867.1217151566136
20220214,21.438664828672703,22.020610476565533,21.085423395037406,21.559897597479335,466217276.59000087,562606627.2430004,-0.9184405678951837,876.453578327913,871.525220317363,895.1824915628284,857.1652393794418
20220215,21.61505516154454,22.243396375098463,21.302005516154484,21.969531126871612,424233854.5300004,526794450.85100013,0.5477862170607629,893.1060123673459,878.6958452115206,904.2391903290144,865.969742007372
20220216,22.073322822231,22.50989357508868,21.73902640914463,22.133709105242378,428016969.9900007,508673439.00300014,0.6041269287825229,899.7801802744572,897.3253553575969,915.072842181475,883.7355279408846
20220217,22.11794326241137,22.59670606776989,21.77254531126873,22.162438928289998,465729705.7300001,561339528.4609989,0.0398806910670236,900.9481058687678,899.1392667774371,918.6019461352391,885.098139315798
20220218,22.03651162790697,22.49125344895548,21.759511233740632,22.227355143870703,446539175.389999,509942057.81400037,0.7055018634994384,903.5870817349551,895.828905625313,914.315083236839,884.568277620581
20220221,22.24990161353796,22.708976780794966,21.904687131050807,22.35334513970876,484787032.35999995,573693174.93,0.1834480349007693,908.7088306758542,904.5036414694893,923.1659783959377,890.469972380919
20220222,22.22413779527558,22.54612204724409,21.661275590551153,22.106185039370086,506966975.6700004,630214154.2780014,-1.0633725290943983,898.6612711555787,903.4562899871662,916.5456030753707,880.5747994232249
20220223,22.12639370078742,22.89216929133859,21.9151692913386,22.61989370078741,494778667.9599996,641656954.3749993,0.9582235664596339,919.5445704607617,899.482794241779,930.6131256127967,890.896093462956
20220224,22.522610236220466,22.978476377952774,21.685893700787418,22.10267322834642,706660429.4999992,844828603.5270014,-1.949870523157162,898.5185089126605,915.5898002562036,934.1216837845619,881.5755755498595
20220225,22.28548209366392,22.9163872491145,22.026273120818537,22.44556473829204,520841462.7499984,626612697.5280002,0.6422762920255346,912.4577444545415,905.9500601727333,931.5976347300837,895.4126895401566
20220228,22.48135166994104,22.903500982318274,22.00176031434182,22.557744597249567,457317588.76999986,567708052.196,0.2656145182735448,917.0180833130685,913.9125558310488,931.0737818409975,894.4161942249892
20220301,22.593937131630664,23.043379174852646,22.2386601178782,22.66242043222005,449061540.8500001,586516836.2689996,0.7592228236038975,921.273368372264,918.4893832635272,936.7601141541493,904.0466518640328
20220302,22.57893742621015,22.92456119637939,22.18440377804013,22.618563557654504,456739487.979999,546621641.9420015,-0.23236539847966042,919.490497443798,917.879614806593,931.929922269808,901.8410215736732
20220303,22.694537583628488,22.9716253443526,22.084155844155813,22.336182605273507,539800361.0299988,626915748.8370007,-0.0712937992330198,908.0111388314962,922.5789957366962,933.8431753692521,897.7657396770112
20220304,22.184072327044024,22.712944182389954,21.766930031446538,22.098722484276692,522135532.7499994,630010153.0499998,-1.0684054065620674,898.3579031509071,901.8275474182294,923.3272613198881,884.8698667986757
20220307,22.11146561886053,22.407654223968603,21.376844793713172,21.668408644400767,519549507.79999995,648501725.152002,-2.2067238742358724,880.8647725338408,898.8759374251712,910.9166051339673,869.0121104749966
20220308,21.707358490566044,22.097012578616415,20.811462264150975,21.085263364779895,561872559.8099995,682872336.2150006,-2.309052598859763,857.1587338248025,882.4481628023951,898.2883920167387,846.0281635931335
20220309,21.16139150943397,21.589119496855353,19.974984276729593,20.90981132075472,621794209.6799992,725658111.5110011,-0.9706965195926693,850.026252275874,860.2534973547243,877.6415078233038,812.0236363474328
20220310,21.37942194258752,21.876217066456952,20.943385764844678,21.334223358238294,516641273.88000053,652822707.9020003,1.2919406791105548,867.2794626520405,869.1168768052909,889.3126064947551,851.3911215443836
20220311,21.088233215547746,21.74500588928151,20.597573616018853,21.507734589713344,521872486.2000006,657353902.7490007,0.5509137649104853,874.3330462332617,857.2794642837861,883.9786059396931,837.3331561065934
20220314,21.365385820603212,21.74407755581666,20.6880963572268,20.86727379553466,472872808.61999995,604931807.5160009,-2.5929511689436113,848.2970155750145,868.5462799699685,883.9408673009324,841.0130891903681
20220315,20.687029354207418,21.163146771037216,19.770328767123303,19.97565166340509,619482661.8200003,720159318.5290003,-4.77072380810576,812.0507669697942,840.9697133528811,860.3248522999932,803.7039746742751
20220316,20.32533098315711,20.88682334508423,19.401241676459048,20.601629455542493,603614757.1099993,747287076.6930001,3.4170203803877697,837.4980342117675,826.265940751499,849.0917444265756,788.699835630259
20220317,20.93493354182956,21.7421149335418,20.61198592650503,21.137838154808453,598143377.4599998,795666664.7439973,1.6988149215823038,859.2960057038562,851.0475215308431,883.8610827236666,837.9190457677327
20220318,21.083160156249974,21.58924609375001,20.696027343749996,21.251988281249965,513928140.82999974,614869149.887999,1.1357463654938467,863.9364399329104,857.0732341310454,877.6466542439128,841.3354998830208
20220321,21.30048437499998,21.846570312500027,20.95785156249999,21.485097656249984,508080976.6399991,617804739.852,0.19482343272088082,873.4128089618819,865.9079045333311,888.1074057987001,851.9791855674636
20220322,21.46446957878315,21.828397035881416,20.97081513260537,21.336181747269887,503652165.55000037,589248188.2840004,0.40319949217969,867.3590751393789,872.574235762353,887.3686252339824,852.5061809929008
20220323,21.397615894039735,21.90738605375925,21.05242306193998,21.507931437475623,479938605.33999985,578008965.0569991,0.4060675400165263,874.3410484941655,869.8564978439399,890.5796890646254,855.8237088875421
20220324,21.388459438377506,21.73847893915758,20.929188767550713,21.304375975039008,457802036.5499996,549355779.8919989,-0.4830575878034484,866.0661059702446,869.4842693445383,883.7132721751972,850.8139848013378
20220325,21.329414748341783,21.744682013265688,20.841002731174424,21.037662895044896,468977956.44999987,556623862.9239981,-1.090774867429101,855.2236781576454,867.0839829039794,883.9654397225662,847.2290435097063
20220328,20.845233826968027,21.235931410756045,20.33155494933747,20.782190179267342,476366030.349999,544136864.5519996,0.015788738158063656,844.8381939550412,847.4010461378164,863.2836955709525,826.5189576039912
20220329,20.81533489096575,21.199092679127777,20.320151869158877,20.599762461059175,452121913.2200001,531095267.41999984,-0.29433674831582346,837.4221370982387,846.1855937299879,861.786126391383,826.0553992600195
20220330,20.701320093457944,21.299949376947055,20.430549065420596,21.098995327102763,505049830.77999926,607228083.3099988,2.1259706362515294,857.7169659528043,841.5506608966459,865.886155777069,830.5432692632734
20220331,21.047263157894758,21.46467446393763,20.607953216374305,20.944522417154023,555897029.1799994,625515571.482999,-0.32427637470253323,851.4373287668129,855.6139483196259,872.5825647595562,837.7551079193058
20220401,20.84158099688471,21.33975856697818,20.48925623052959,20.975031152647958,536725700.88999903,598739563.242999,0.9690804541789922,852.6775707611462,847.2525511840221,867.5044801172177,832.9298346307861
20220406,20.94587227414328,21.364957165109047,20.470027258566994,20.8765926791277,595169511.5399991,622961309.6559998,0.23753044618790337,848.6758470993393,851.492203192033,868.528854254469,832.1481379085272
20220407,20.811075185040867,21.17560576548498,20.2676003116478,20.485286326451103,561692816.0099986,591746413.0969994,-1.4377091582317028,832.7684499758045,846.0124280419966,860.8313357012588,823.919071829936
20220408,20.492176791277263,20.841709501557613,19.917753115264784,20.306288940809985,554073088.6999989,588062002.0050004,0.418351572034359,825.4918430973543,833.0485613504493,847.2577751596875,809.6970735225909
20220411,20.216520046710823,20.463896457765674,19.373254184507587,19.62208641494745,568399909.7599986,619917240.5590006,-2.547286540008001,797.6776223023852,821.8425554279662,831.8989084177082,787.5620873010579
20220412,19.594305717619616,20.212450408401406,19.2065110851809,19.971186308829278,557677250.5099996,592481952.9130013,1.5663554727435025,811.8692412469202,796.5482805941818,821.6771163741552,780.7836420229389
20220413,19.85844211344213,20.217758352758363,19.334331779331784,19.607020202020212,529995394.9300006,557696946.7000002,-0.8315811889593177,797.0651501803713,807.2859609675965,821.8928950810896,785.9798125643982
20220414,19.709700738437608,20.239467547609777,19.348810726778076,19.825934706568177,500753213.6999994,565220597.3759995,1.0725898766299402,805.9644689267358,801.2393223052973,822.7754178956861,786.56841115316
20220415,19.714414168937328,20.145932269365527,19.186928766056845,19.647960295834988,541527485.4799998,578694805.4699988,-0.6140437900074346,798.7294480537173,801.4309328177778,818.9730190695129,779.9875810216918
20220418,19.498080218068527,20.114302959501547,19.11413161993769,19.859369158878483,458117917.04999983,494982318.0499998,-0.34326697488979,807.3236472453855,792.6365188139309,817.6872234536019,777.028229340186
20220419,19.83653322969299,20.282650602409657,19.451729498639725,19.775433346288345,445646785.62999946,499150114.09899944,0.07087088577777538,803.9114861735682,806.395320394176,824.5308966836238,790.7522680322298
20220420,19.767375583203705,20.162694401244206,19.283771384136834,19.55376749611194,491314469.56999934,528013596.04999983,-1.372307457869357,794.9003196454431,803.5839217564868,819.6544337376043,783.9244299221601
20220421,19.441779331779305,19.81653846153846,18.74610334110334,18.942331002331,519309712.59000003,534531376.66399974,-2.116781927967073,770.0441856832284,790.3477735623305,805.5824925030582,762.0671331451863
20220422,18.827873250388794,19.26971228615867,18.351372472783833,18.75729393468116,457153130.01999986,470950026.3800002,0.4523276270936306,762.5220534777412,765.3912458534566,783.3528990660736,746.0205225130669
20220425,18.40187500000005,18.698823757764014,17.338408385093178,17.47254658385094,574081361.8299987,572111344.4339997,-5.057608595004089,710.2944671549702,748.0735527045662,760.1451221610317,704.8414772342089
20220426,17.456461001164143,17.958521536670556,16.777745440434604,17.069371362048916,536026007.5,537843533.6429995,-1.297601037619957,693.9045764217764,709.6405555841203,730.050334939161,682.049391053831
20220427,16.874737864077638,17.914159223301013,16.507199999999997,17.755133980582492,580864164.5599996,590290274.1660004,2.6570337639286907,721.782218148959,685.9923298543647,728.2469168978718,671.0511700141849
20220428,17.638071539657822,18.124288491446322,17.13590202177295,17.599809486780714,508245398.6399986,536905829.4489993,0.5306065927707713,715.4679623516375,717.0233924276242,736.7890979608705,696.6091827177945
20220429,17.68208527131786,18.51288759689924,17.361251937984477,18.275829457364335,576992523.4999996,623800640.6810007,2.6389089884815595,742.9495456736482,718.8126399152151,752.5864399922658,705.7701140045266
20220505,18.27138186064614,18.951919034643844,17.963849746983247,18.560599455040865,518683863.27000046,583156295.2210008,0.5628675256059338,754.5260238241385,742.7687418437137,770.4339586490656,730.2669374983116
20220506,18.092640558355967,18.72376890267546,17.80206281504459,18.287409848778587,457885045.1899995,480485630.5079999,-1.952371939908462,743.4203120790808,735.5025452730245,761.1591929107044,723.6899704796506
20220509,18.245420705699875,18.765040713454837,17.939119813881316,18.395250096936774,398148577.07,416033989.9009997,0.05108940220822073,747.8042369543577,741.7133682248315,762.836975751653,729.26161554532
20220510,18.141076684740522,18.99994190549962,17.919047250193664,18.751340046475644,501919327.2199999,528538676.7330002,1.001328018136478,762.280015842864,737.4715720783768,772.386185778755,728.4456251079482
20220511,18.79716388996517,19.628268113134453,18.551228206121696,19.01874467260755,598418450.7899996,677343903.7589996,0.8449430822262926,773.1505564089817,764.1428480487009,797.9289208751935,754.145063543067
20220512,18.911511627906958,19.47312403100776,18.669519379844953,19.135620155038737,475445682.6299997,514738861.8489999,-0.024746631684244694,777.9017818882528,768.7913155861581,791.6219991784858,758.9538397455327
20220513,19.21067494181534,19.576415826221883,18.845628394103972,19.20761830876649,458869827.27999973,484021908.3780001,0.9893614173000069,780.8286529080424,780.9529112428136,795.8210202136282,766.1130284673366
20220516,19.32201240791002,19.677297402093824,18.863012795657273,19.12459868165957,481467344.0799991,506246145.99300003,-0.2741955437659229,777.4537366348862,785.4790051224084,799.9220609426277,766.81973966017
20220517,19.130743609604973,19.529663051897778,18.731707978311398,19.227075910147168,453015321.4999999,497414370.99799925,0.7047673526679789,781.6196438799923,777.7035404227738,793.920425084739,761.4819324422015
20220518,19.25006191950464,19.660038699690414,18.927797987616128,19.26670278637769,443992364.0399997,478760142.8830005,-0.1270364433625918,783.230556794266,782.5540717946773,799.2204596752574,769.4533891503065
20220519,19.004210934470713,19.611407522295455,18.8207250872431,19.42098487785964,470468539.5199993,498856574.9989999,0.28209097601797967,789.5024368224476,772.5597304674894,797.2435036506104,765.1006585193011
20220520,19.456504441869445,19.95745461568173,19.172414059482445,19.65365778292777,519725029.5599997,589962332.906002,1.7045575632716727,798.961062463172,790.9463791619826,811.3110200614411,779.3975287518238
20220523,19.69897217928908,20.0836514683153,19.367144513137575,19.801325347758866,494035071.9700009,545079066.1539999,0.13183081623557624,804.9640485633618,800.8031846096744,816.4411781507515,787.3137167644891
20220524,19.79756756756758,20.07220463320466,18.919281853281877,19.019648648648683,579803438.5899992,624418243.9550004,-2.406476554333321,773.1873048690519,804.8112871747545,815.9758410800216,769.1071910119792
20220525,18.97703947368428,19.481609907120756,18.703459752321994,19.222720588235305,457664177.8300009,483692797.257999,1.2268532256906555,781.4425912081434,771.4551554607208,791.9669672587308,760.3335847453774
20220526,19.15444959443802,19.532757821552725,18.679945925067578,19.173789107763596,491931395.6099996,525655968.88799965,0.5818914823039334,779.4534272541678,778.6672368012362,794.04623374992,759.377699962338
20220527,19.248830115830142,19.667691119691163,18.89385714285714,19.184764478764485,482616058.18999994,517918536.39000016,0.24200002801639575,779.8995983523241,782.5039964762103,799.5315460736134,768.0736249512426
20220530,19.214162808641994,19.656431327160483,18.87018904320991,19.381566358024642,463697912.96000004,513737150.8009997,0.6665109306094288,787.8999940183679,781.0947001055448,799.0738126632332,767.1114686824455
20220531,19.33855435620666,19.92563993831925,18.98710871241323,19.700158057054693,521996853.24,607389791.2329996,1.2343708838874865,800.8513929467704,786.1514688811789,810.0176888806404,771.8644904436503
20220601,19.64511368015414,20.187329479768778,19.355183044315957,19.792327552986524,504029780.72000015,569935455.9879984,0.0738066693085663,804.5982699510273,798.6137273510412,820.6558996595842,786.8274587893125
20220602,19.701919814957623,20.28570161912106,19.396399383191977,20.022586738627602,492734894.47999907,553153087.5010004,0.34759792658473776,813.958773000058,800.9230119798009,824.6549267028834,788.5029865848475
20220606,20.019942352036924,20.749923136049187,19.7681629515757,20.446433512682553,568243457.3100007,692506792.2800022,1.4549185768327402,831.1890042710374,813.8512733201824,843.5264731844417,803.6159298782313
20220607,20.442229054573385,20.8538009223674,19.979830899308258,20.396694850115342,541991207.7399997,646537948.4389989,0.2386736343475747,829.1670267272586,831.0180845188426,847.7493159468314,812.2206613881442
20220608,20.52012663085187,20.981957022256317,19.99785878741366,20.53935149654651,575570335.6300001,705814680.7309995,0.8847760139666326,834.9663088282772,834.1847790341417,852.959121412017,812.953531614834
20220609,20.486580868229016,20.763253937764148,19.86645024971186,20.09184402612368,544638969.1199996,629534036.2810014,-0.8651911979930834,816.7742222468263,832.8210757254592,844.0683973198522,807.611507953968
20220610,19.935598159509208,20.63789493865033,19.75074769938655,20.4353374233129,565618567.6,668865870.5230006,1.5581160697834706,830.737925726276,810.422510775376,838.9722996759675,802.9079645444605
20220613,20.26911640414909,20.79873223203997,19.945931617364543,20.444218209757977,576387756.549999,688628590.8050023,-0.6728035229149641,831.0989477127192,823.9807040659808,845.5106619609725,810.8425868018442
20220614,20.218287250384044,20.633325652841776,19.6624423963134,20.36758064516128,593152649.7099994,692384895.4180007,0.9375985099836651,827.9834752286122,821.9143958426076,838.7865489376255,799.3181748196315
20220615,20.380284069097897,20.965435700575764,20.05864875239925,20.37743186180423,721418653.8500007,851490755.5460012,0.8093789781038461,828.3839471714198,828.4998951845013,852.2874961670382,815.4247670229408
20220616,20.352230326295597,20.957700575815775,20.124057581573886,20.528844529750472,603279781.9300007,700889657.5509999,-0.4951807146689108,834.5391793113524,827.3594536238029,851.9730476524265,818.083768631142
20220617,20.39153550863727,21.0404299424184,20.103980806142037,20.77181190019194,545878662.5199984,687353461.7250016,0.9324361137665558,844.4162958550434,828.9572890288382,855.3361642471987,817.2676069778238
20220620,20.826071291682677,21.436768876964326,20.529402069758515,21.02684553468767,564452016.4699999,733579356.7499994,0.43510038728233724,854.7839305127279,846.6220502012752,871.4481460338869,834.5618444438235
20220621,20.940187739463628,21.354049808429128,20.42826436781611,20.819632183908045,574901893.9900006,681645249.0339996,0.037538299549012354,846.360287406494,851.26111532445,868.0854480764485,830.4503916704277
20220622,20.84883480260638,21.26767343809888,20.34142200076654,20.584331161364553,526104687.1900001,629018729.169,-1.146244327939285,836.7948234584383,847.5474331032199,864.5740733810615,826.9200732629804
20220623,20.611570881226083,21.241226053639817,20.308513409961737,21.049662835248984,558150145.2000012,674833621.1289994,1.7562855233377634,855.7115000725706,837.9021733350943,863.4989335460157,825.5822722814039
20220624,21.13373134328352,21.734810562571745,20.807236892460775,21.331159586681984,565302863.9299995,712867366.7780007,0.8322075975969895,867.1549141224584,859.129055483417,883.5641452245345,845.8563936614398
20220627,21.446990439770552,22.015942638623343,21.08164818355637,21.562826003824096,583543294.6900007,760612574.6279988,0.9292605064426468,876.5726239870149,871.8636732995947,894.9927344803103,857.0117693735414
20220628,21.572712318286186,22.088733741392545,21.11113236419285,21.781507268553877,603082275.5200018,756760637.2430017,1.0014088012945592,885.4624610615705,876.9745227273777,897.9518404873797,858.2103611342894
20220629,21.730684512428308,22.17770172084133,21.118470363288715,21.34082217973228,656505176.5099992,823652355.2370021,-1.2557386358091913,867.5477181335428,883.3964129152216,901.5685693513242,858.5086656849608
20220630,21.265855614973233,22.02274255156609,21.043945760122256,21.611619556913684,577816308.3000004,732527530.0759983,1.1440979328313627,878.5561809130786,864.5001751829816,895.2691647371815,855.4790893697955
20220701,21.620003816793904,22.082141221374044,21.14234732824433,21.54246946564887,524989547.5899994,662987276.416,-0.13631449299976817,875.7450894105924,878.897018087301,897.6838411736404,859.4793127522921
20220704,21.49493312953767,22.095552158960615,21.072113106610633,21.768039740160514,527789819.85999954,707162608.3469999,0.6846988654785943,884.9149787092898,873.8126409053579,898.2290229948128,856.6241491508135
20220705,21.78378337147217,22.178146453089248,21.14509916094588,21.570743707093825,581094151.81,740427624.6780013,-0.11111974730388678,876.894494688465,885.554989262985,901.5866486194805,859.5911803345628
20220706,21.516201372997745,22.009290617848947,21.035758962623987,21.430217391304353,526744772.02000076,668568337.6820025,-1.2740299330402622,871.1818148500729,874.6772381512886,894.722316340128,855.1462794420135
20220707,21.419733231707312,21.9348742378049,20.98533536585366,21.534089176829283,505370409.90999925,658283362.2479994,0.6143655105408357,875.4044136680412,870.7556124920588,891.6971395144534,853.0964579332749
20220708,21.615186595582596,22.080125666412787,21.18243716679357,21.4846191926885,505045228.85999924,643501598.8820015,-0.08837740890995617,873.3933584473946,878.7011882718226,897.6019047752822,861.1090460240855
