trade_date,pct_chg,n_stocks,index
20220414,1.0811046621103881,2522,916.2495052076902
20220415,-0.6082973360420687,2518,910.6759838760131
20220418,-0.3538061861319824,2516,907.4539559094416
20220419,0.0705765797172786,2520,908.0944058740315
20220420,-1.3702294549201413,2521,895.6514288462635
20220421,-2.101943167538887,2521,876.8253448326651
20220422,0.4620905398868453,2520,880.877071802467
20220425,-5.03834369432868,2522,836.4954574005202
20220426,-1.2889220849731404,2523,825.7136827102878
20220427,2.630736463373671,2521,847.4360336444128
20220428,0.5305944882706112,2522,851.9324825305492
20220429,2.628845447519905,2526,874.328470813497
20220505,0.556859932932901,2518,879.1972557496823
20220506,-1.9527915769841233,2528,862.028365794327
20220509,0.05188413379144537,2528,862.4756217449559
20220510,0.9980479315976091,2531,871.0835418483151
20220511,0.8318549778033391,2530,878.329693652006
20220512,-0.029162534944195687,2527,878.0735504481695
20220513,0.9920061293091127,2528,886.7840938884576
20220516,-0.2784363966330376,2528,884.3149642115195
20220517,0.7050047617431842,2530,890.5494268180183
20220518,-0.1388859277401194,2532,889.3125789845978
20220519,0.2712329354033437,2528,891.7246875974889
20220520,1.7087227951760326,2537,906.9617906046795
20220523,0.12381977174526416,2537,908.0847886236231
20220524,-2.3894984568838726,2539,886.3861166122645
20220525,1.2239037977554814,2537,897.2346299562593
20220526,0.5833219971286117,2540,902.4683969186495
20220527,0.24189226578580164,2540,904.6513981719569
20220530,0.65583946654676,2543,910.5844590758358
20220531,1.2348122893224025,2545,921.8284678811641
20220601,0.07503603490391124,2544,922.5201714120776
20220602,0.3393369055225182,2542,925.6506228145685
20220606,1.4402085980051762,2548,938.9819226718323
20220607,0.2476303904126456,2548,941.3071272728487
20220608,0.8887608831553102,2553,949.6730968104027
20220609,-0.8622571280124263,2552,941.4844728403386
20220610,1.5602735681124464,2555,956.1742062179492
20220613,-0.6836175847999022,2553,949.6376312029223
20220614,0.9465729927997377,2554,958.6266445493525
20220615,0.8155271811376081,2554,966.4445054012797
