ts_code,trade_date,adj_factor
920429.BJ,20251231,2.4981
920429.BJ,20251230,2.4981
920429.BJ,20251229,2.4981
920429.BJ,20251226,2.4981
920429.BJ,20251225,2.4981
920429.BJ,20251224,2.4981
920429.BJ,20251223,2.4981
920429.BJ,20251222,2.4981
920429.BJ,20251219,2.4981
920429.BJ,20251218,2.4981
920429.BJ,20251217,2.4981
920429.BJ,20251216,2.4981
920429.BJ,20251215,2.4981
920429.BJ,20251212,2.4981
920429.BJ,20251211,2.4981
920429.BJ,20251210,2.4981
920429.BJ,20251209,2.4981
920429.BJ,20251208,2.4981
920429.BJ,20251205,2.4981
920429.BJ,20251204,2.4981
920429.BJ,20251203,2.4981
920429.BJ,20251202,2.4981
920429.BJ,20251201,2.4981
920429.BJ,20251128,2.4981
920429.BJ,20251127,2.4981
920429.BJ,20251126,2.4981
920429.BJ,20251125,2.4981
920429.BJ,20251124,2.4981
920429.BJ,20251121,2.4981
920429.BJ,20251120,2.4981
920429.BJ,20251119,2.4981
920429.BJ,20251118,2.4981
920429.BJ,20251117,2.4981
920429.BJ,20251114,2.4981
920429.BJ,20251113,2.4981
920429.BJ,20251112,2.4981
920429.BJ,20251111,2.4981
920429.BJ,20251110,2.4981
920429.BJ,20251107,2.4981
920429.BJ,20251106,2.4981
920429.BJ,20251105,2.4981
920429.BJ,20251104,2.4981
920429.BJ,20251103,2.4981
920429.BJ,20251031,2.4981
920429.BJ,20251030,2.4981
920429.BJ,20251029,2.4981
920429.BJ,20251028,2.4981
920429.BJ,20251027,2.4981
920429.BJ,20251024,2.4981
920429.BJ,20251023,2.4981
920429.BJ,20251022,2.4981
920429.BJ,20251021,2.4981
920429.BJ,20251020,2.4981
920429.BJ,20251017,2.4981
920429.BJ,20251016,2.4981
920429.BJ,20251015,2.4981
920429.BJ,20251014,2.4981
920429.BJ,20251013,2.4981
920429.BJ,20251010,2.4981
920429.BJ,20251009,2.4981
920429.BJ,20250930,2.4981
920429.BJ,20250929,2.4981
920429.BJ,20250926,2.4981
920429.BJ,20250925,2.4981
920429.BJ,20250924,2.4981
920429.BJ,20250923,2.4981
920429.BJ,20250922,2.4981
920429.BJ,20250919,2.4981
920429.BJ,20250918,2.4981
920429.BJ,20250917,2.4981
920429.BJ,20250916,2.4981
920429.BJ,20250915,2.4981
920429.BJ,20250912,2.4981
920429.BJ,20250911,2.4981
920429.BJ,20250910,2.4981
920429.BJ,20250909,2.4981
920429.BJ,20250908,2.4981
920429.BJ,20250905,2.4981
920429.BJ,20250904,2.4981
