ts_code,trade_date,adj_factor
600353.SH,20251231,10.7061
600353.SH,20251230,10.7061
600353.SH,20251229,10.7061
600353.SH,20251226,10.7061
600353.SH,20251225,10.7061
600353.SH,20251224,10.7061
600353.SH,20251223,10.7061
600353.SH,20251222,10.7061
600353.SH,20251219,10.7061
600353.SH,20251218,10.7061
600353.SH,20251217,10.7061
600353.SH,20251216,10.7061
600353.SH,20251215,10.7061
600353.SH,20251212,10.7061
600353.SH,20251211,10.7061
600353.SH,20251210,10.7061
600353.SH,20251209,10.7061
600353.SH,20251208,10.7061
600353.SH,20251205,10.7061
600353.SH,20251204,10.7061
600353.SH,20251203,10.7061
600353.SH,20251202,10.7061
600353.SH,20251201,10.7061
600353.SH,20251128,10.7061
600353.SH,20251127,10.7061
600353.SH,20251126,10.7061
600353.SH,20251125,10.7061
600353.SH,20251124,10.7061
600353.SH,20251121,10.7061
600353.SH,20251120,10.7061
600353.SH,20251119,10.7061
600353.SH,20251118,10.7061
600353.SH,20251117,10.7061
600353.SH,20251114,10.7061
600353.SH,20251113,10.7061
600353.SH,20251112,10.7061
600353.SH,20251111,10.7061
600353.SH,20251110,10.7061
600353.SH,20251107,10.7061
600353.SH,20251106,10.7061
600353.SH,20251105,10.7061
600353.SH,20251104,10.7061
600353.SH,20251103,10.7061
600353.SH,20251031,10.7061
600353.SH,20251030,10.7061
600353.SH,20251029,10.7061
600353.SH,20251028,10.7061
600353.SH,20251027,10.7061
600353.SH,20251024,10.7061
600353.SH,20251023,10.7061
600353.SH,20251022,10.7061
600353.SH,20251021,10.7061
600353.SH,20251020,10.7061
600353.SH,20251017,10.7061
600353.SH,20251016,10.7061
600353.SH,20251015,10.7061
600353.SH,20251014,10.7061
600353.SH,20251013,10.7061
600353.SH,20251010,10.7061
600353.SH,20251009,10.7061
600353.SH,20250930,10.7061
600353.SH,20250929,10.7061
600353.SH,20250926,10.7061
600353.SH,20250925,10.7061
600353.SH,20250924,10.7061
600353.SH,20250923,10.7061
600353.SH,20250922,10.7061
600353.SH,20250919,10.7061
600353.SH,20250918,10.7061
600353.SH,20250917,10.7061
600353.SH,20250916,10.7061
600353.SH,20250915,10.7061
600353.SH,20250912,10.7061
600353.SH,20250911,10.7061
600353.SH,20250910,10.7061
600353.SH,20250909,10.7061
600353.SH,20250908,10.7061
600353.SH,20250905,10.7061
600353.SH,20250904,10.7061
600353.SH,20250903,10.7061
600353.SH,20250902,10.7061
600353.SH,20250901,10.7061
600353.SH,20250829,10.7061
600353.SH,20250828,10.7061
600353.SH,20250827,10.7061
600353.SH,20250826,10.7061
600353.SH,20250825,10.7061
600353.SH,20250822,10.7061
600353.SH,20250821,10.7061
600353.SH,20250820,10.7061
600353.SH,20250819,10.7061
600353.SH,20250818,10.7061
600353.SH,20250815,10.7061
600353.SH,20250814,10.7061
600353.SH,20250813,10.7061
600353.SH,20250812,10.7061
600353.SH,20250811,10.7061
600353.SH,20250808,10.7061
600353.SH,20250807,10.7061
600353.SH,20250806,10.7061
600353.SH,20250805,10.7061
600353.SH,20250804,10.7061
600353.SH,20250801,10.7061
600353.SH,20250731,10.7061
600353.SH,20250730,10.7061
600353.SH,20250729,10.7061
600353.SH,20250728,10.7061
600353.SH,20250725,10.7061
600353.SH,20250724,10.7061
600353.SH,20250723,10.7061
600353.SH,20250722,10.7061
600353.SH,20250721,10.7061
600353.SH,20250718,10.7061
600353.SH,20250717,10.7061
600353.SH,20250716,10.7061
600353.SH,20250715,10.7061
600353.SH,20250714,10.7061
600353.SH,20250711,10.7061
600353.SH,20250710,10.7061
600353.SH,20250709,10.7061
600353.SH,20250708,10.7061
600353.SH,20250707,10.7061
600353.SH,20250704,10.7061
600353.SH,20250703,10.7061
600353.SH,20250702,10.7061
