ts_code,trade_date,adj_factor
000567.SZ,20251231,16.033
000567.SZ,20251230,16.033
000567.SZ,20251229,16.033
000567.SZ,20251226,16.033
000567.SZ,20251225,16.033
000567.SZ,20251224,16.033
000567.SZ,20251223,16.033
000567.SZ,20251222,16.033
000567.SZ,20251219,16.033
000567.SZ,20251218,16.033
000567.SZ,20251217,16.033
000567.SZ,20251216,16.033
000567.SZ,20251215,16.033
000567.SZ,20251212,16.033
000567.SZ,20251211,16.033
000567.SZ,20251210,16.033
000567.SZ,20251209,16.033
000567.SZ,20251208,16.033
000567.SZ,20251205,16.033
000567.SZ,20251204,16.033
000567.SZ,20251203,16.033
000567.SZ,20251202,16.033
000567.SZ,20251201,16.033
000567.SZ,20251128,16.033
000567.SZ,20251127,16.033
000567.SZ,20251126,16.033
000567.SZ,20251125,16.033
000567.SZ,20251124,16.033
000567.SZ,20251121,16.033
000567.SZ,20251120,16.033
000567.SZ,20251119,16.033
000567.SZ,20251118,16.033
000567.SZ,20251117,16.033
000567.SZ,20251114,16.033
000567.SZ,20251113,16.033
000567.SZ,20251112,16.033
000567.SZ,20251111,16.033
000567.SZ,20251110,16.033
000567.SZ,20251107,16.033
000567.SZ,20251106,16.033
000567.SZ,20251105,16.033
000567.SZ,20251104,16.033
000567.SZ,20251103,16.033
000567.SZ,20251031,16.033
000567.SZ,20251030,16.033
000567.SZ,20251029,16.033
000567.SZ,20251028,16.033
000567.SZ,20251027,16.033
000567.SZ,20251024,16.033
000567.SZ,20251023,16.033
000567.SZ,20251022,16.033
000567.SZ,20251021,16.033
000567.SZ,20251020,16.033
000567.SZ,20251017,16.033
000567.SZ,20251016,16.033
000567.SZ,20251015,16.033
000567.SZ,20251014,16.033
000567.SZ,20251013,16.033
000567.SZ,20251010,16.033
000567.SZ,20251009,16.033
000567.SZ,20250930,16.033
000567.SZ,20250929,16.033
000567.SZ,20250926,16.033
000567.SZ,20250925,16.033
000567.SZ,20250924,16.033
000567.SZ,20250923,16.033
000567.SZ,20250922,16.033
000567.SZ,20250919,16.033
000567.SZ,20250918,16.033
000567.SZ,20250917,16.033
000567.SZ,20250916,16.033
000567.SZ,20250915,16.033
000567.SZ,20250912,16.033
000567.SZ,20250911,16.033
000567.SZ,20250910,16.033
000567.SZ,20250909,16.033
000567.SZ,20250908,16.033
000567.SZ,20250905,16.033
