ts_code,trade_date,adj_factor
300226.SZ,20251231,8.0496
300226.SZ,20251230,8.0496
300226.SZ,20251229,8.0496
300226.SZ,20251226,8.0496
300226.SZ,20251225,8.0496
300226.SZ,20251224,8.0496
300226.SZ,20251223,8.0496
300226.SZ,20251222,8.0496
300226.SZ,20251219,8.0496
300226.SZ,20251218,8.0496
300226.SZ,20251217,8.0496
300226.SZ,20251216,8.0496
300226.SZ,20251215,8.0496
300226.SZ,20251212,8.0496
300226.SZ,20251211,8.0496
300226.SZ,20251210,8.0496
300226.SZ,20251209,8.0496
300226.SZ,20251208,8.0496
300226.SZ,20251205,8.0496
300226.SZ,20251204,8.0496
300226.SZ,20251203,8.0496
300226.SZ,20251202,8.0496
300226.SZ,20251201,8.0496
300226.SZ,20251128,8.0496
300226.SZ,20251127,8.0496
300226.SZ,20251126,8.0496
300226.SZ,20251125,8.0496
300226.SZ,20251124,8.0496
300226.SZ,20251121,8.0496
300226.SZ,20251120,8.0496
300226.SZ,20251119,8.0496
300226.SZ,20251118,8.0496
300226.SZ,20251117,8.0496
300226.SZ,20251114,8.0496
300226.SZ,20251113,8.0496
300226.SZ,20251112,8.0496
300226.SZ,20251111,8.0496
300226.SZ,20251110,8.0496
300226.SZ,20251107,8.0496
300226.SZ,20251106,8.0496
300226.SZ,20251105,8.0496
300226.SZ,20251104,8.0496
300226.SZ,20251103,8.0496
300226.SZ,20251031,8.0496
300226.SZ,20251030,8.0496
300226.SZ,20251029,8.0496
300226.SZ,20251028,8.0496
300226.SZ,20251027,8.0496
300226.SZ,20251024,8.0496
300226.SZ,20251023,8.0496
300226.SZ,20251022,8.0496
300226.SZ,20251021,8.034
300226.SZ,20251020,8.034
300226.SZ,20251017,8.034
300226.SZ,20251016,8.034
300226.SZ,20251015,8.034
300226.SZ,20251014,8.034
300226.SZ,20251013,8.034
300226.SZ,20251010,8.034
300226.SZ,20251009,8.034
300226.SZ,20250930,8.034
300226.SZ,20250929,8.034
