ts_code,trade_date,adj_factor
920047.BJ,20251231,433.618
920047.BJ,20251230,433.618
920047.BJ,20251229,433.618
920047.BJ,20251226,433.618
920047.BJ,20251225,433.618
920047.BJ,20251224,433.618
920047.BJ,20251223,433.618
920047.BJ,20251222,433.618
920047.BJ,20251219,433.618
920047.BJ,20251218,433.618
920047.BJ,20251217,433.618
920047.BJ,20251216,433.618
920047.BJ,20251215,433.618
920047.BJ,20251212,433.618
920047.BJ,20251211,433.618
920047.BJ,20251210,433.618
920047.BJ,20251209,433.618
920047.BJ,20251208,433.618
920047.BJ,20251205,433.618
920047.BJ,20251204,433.618
920047.BJ,20251203,433.618
920047.BJ,20251202,433.618
920047.BJ,20251201,433.618
920047.BJ,20251128,433.618
920047.BJ,20251127,433.618
920047.BJ,20251126,433.618
920047.BJ,20251125,433.618
920047.BJ,20251124,433.618
920047.BJ,20251121,433.618
920047.BJ,20251120,433.618
920047.BJ,20251119,433.618
920047.BJ,20251118,433.618
920047.BJ,20251117,433.618
920047.BJ,20251114,433.618
920047.BJ,20251113,433.618
920047.BJ,20251112,433.618
920047.BJ,20251111,433.618
920047.BJ,20251110,433.618
920047.BJ,20251107,433.618
920047.BJ,20251106,433.618
920047.BJ,20251105,433.618
920047.BJ,20251104,433.618
920047.BJ,20251103,433.618
920047.BJ,20251031,433.618
920047.BJ,20251030,433.618
920047.BJ,20251029,433.618
920047.BJ,20251028,433.618
920047.BJ,20251027,433.618
920047.BJ,20251024,433.618
920047.BJ,20251023,433.618
920047.BJ,20251022,433.618
920047.BJ,20251021,433.618
920047.BJ,20251020,433.618
920047.BJ,20251017,433.618
920047.BJ,20251016,433.618
920047.BJ,20251015,433.618
920047.BJ,20251014,433.618
920047.BJ,20251013,433.618
920047.BJ,20251010,433.618
920047.BJ,20251009,433.618
920047.BJ,20250930,433.618
920047.BJ,20250929,433.618
920047.BJ,20250926,433.618
920047.BJ,20250925,433.618
920047.BJ,20250924,433.618
920047.BJ,20250923,433.618
920047.BJ,20250922,433.618
920047.BJ,20250919,433.618
920047.BJ,20250918,433.618
920047.BJ,20250917,433.618
920047.BJ,20250916,433.618
920047.BJ,20250915,433.618
920047.BJ,20250912,433.618
920047.BJ,20250911,433.618
920047.BJ,20250910,433.618
920047.BJ,20250909,433.618
920047.BJ,20250908,433.618
920047.BJ,20250905,433.618
920047.BJ,20250904,433.618
920047.BJ,20250903,433.618
920047.BJ,20250902,433.618
920047.BJ,20250901,433.618
920047.BJ,20250829,433.618
920047.BJ,20250828,433.618
920047.BJ,20250827,433.618
920047.BJ,20250826,433.618
920047.BJ,20250825,433.618
920047.BJ,20250822,433.618
920047.BJ,20250821,433.618
920047.BJ,20250820,433.618
920047.BJ,20250819,433.618
920047.BJ,20250818,433.618
920047.BJ,20250815,433.618
920047.BJ,20250814,433.618
920047.BJ,20250813,433.618
920047.BJ,20250812,433.618
920047.BJ,20250811,433.618
920047.BJ,20250808,433.618
920047.BJ,20250807,433.618
920047.BJ,20250806,433.618
920047.BJ,20250805,433.618
920047.BJ,20250804,433.618
920047.BJ,20250801,433.618
920047.BJ,20250731,433.618
920047.BJ,20250730,433.618
920047.BJ,20250729,433.618
920047.BJ,20250728,433.618
920047.BJ,20250725,433.618
920047.BJ,20250724,433.618
920047.BJ,20250723,433.618
920047.BJ,20250722,433.618
920047.BJ,20250721,433.618
920047.BJ,20250718,433.618
920047.BJ,20250717,433.618
920047.BJ,20250716,433.618
920047.BJ,20250715,433.618
920047.BJ,20250714,433.618
920047.BJ,20250711,433.618
920047.BJ,20250710,433.618
920047.BJ,20250709,433.618
920047.BJ,20250708,433.618
920047.BJ,20250707,433.618
920047.BJ,20250704,433.618
920047.BJ,20250703,433.618
920047.BJ,20250702,433.618
920047.BJ,20250701,433.618
920047.BJ,20250630,433.618
920047.BJ,20250627,433.618
920047.BJ,20250626,433.618
920047.BJ,20250625,433.618
