ts_code,trade_date,adj_factor
600031.SH,20251231,53.6406
600031.SH,20251230,53.6406
600031.SH,20251229,53.6406
600031.SH,20251226,53.6406
600031.SH,20251225,53.6406
600031.SH,20251224,53.6406
600031.SH,20251223,53.6406
600031.SH,20251222,53.6406
600031.SH,20251219,53.6406
600031.SH,20251218,53.6406
600031.SH,20251217,53.6406
600031.SH,20251216,53.6406
600031.SH,20251215,53.6406
600031.SH,20251212,53.6406
600031.SH,20251211,53.6406
600031.SH,20251210,53.6406
600031.SH,20251209,53.6406
600031.SH,20251208,53.6406
600031.SH,20251205,53.6406
600031.SH,20251204,53.6406
600031.SH,20251203,53.6406
600031.SH,20251202,53.6406
600031.SH,20251201,53.6406
600031.SH,20251128,53.6406
600031.SH,20251127,53.6406
600031.SH,20251126,53.6406
600031.SH,20251125,53.6406
600031.SH,20251124,53.6406
600031.SH,20251121,53.6406
600031.SH,20251120,53.6406
600031.SH,20251119,53.6406
600031.SH,20251118,53.6406
600031.SH,20251117,53.6406
600031.SH,20251114,53.6406
600031.SH,20251113,53.6406
600031.SH,20251112,53.6406
600031.SH,20251111,53.6406
600031.SH,20251110,53.6406
600031.SH,20251107,53.6406
600031.SH,20251106,53.6406
600031.SH,20251105,53.6406
600031.SH,20251104,53.6406
600031.SH,20251103,53.6406
600031.SH,20251031,53.6406
600031.SH,20251030,53.6406
600031.SH,20251029,53.6406
600031.SH,20251028,53.6406
600031.SH,20251027,53.6406
600031.SH,20251024,53.6406
600031.SH,20251023,53.6406
600031.SH,20251022,53.6406
600031.SH,20251021,53.6406
600031.SH,20251020,53.6406
600031.SH,20251017,53.6406
600031.SH,20251016,53.6406
600031.SH,20251015,53.6406
600031.SH,20251014,52.9189
600031.SH,20251013,52.9189
600031.SH,20251010,52.9189
600031.SH,20251009,52.9189
600031.SH,20250930,52.9189
600031.SH,20250929,52.9189
600031.SH,20250926,52.9189
600031.SH,20250925,52.9189
600031.SH,20250924,52.9189
600031.SH,20250923,52.9189
600031.SH,20250922,52.9189
600031.SH,20250919,52.9189
600031.SH,20250918,52.9189
600031.SH,20250917,52.9189
600031.SH,20250916,52.9189
600031.SH,20250915,52.9189
600031.SH,20250912,52.9189
600031.SH,20250911,52.9189
600031.SH,20250910,52.9189
600031.SH,20250909,52.9189
600031.SH,20250908,52.9189
600031.SH,20250905,52.9189
600031.SH,20250904,52.9189
600031.SH,20250903,52.9189
600031.SH,20250902,52.9189
600031.SH,20250901,52.9189
600031.SH,20250829,52.9189
600031.SH,20250828,52.9189
600031.SH,20250827,52.9189
600031.SH,20250826,52.9189
600031.SH,20250825,52.9189
600031.SH,20250822,52.9189
600031.SH,20250821,52.9189
600031.SH,20250820,52.9189
600031.SH,20250819,52.9189
600031.SH,20250818,52.9189
600031.SH,20250815,52.9189
600031.SH,20250814,52.9189
600031.SH,20250813,52.9189
600031.SH,20250812,52.9189
600031.SH,20250811,52.9189
