ts_code,trade_date,adj_factor
300088.SZ,20251231,18.2329
300088.SZ,20251230,18.2329
300088.SZ,20251229,18.2329
300088.SZ,20251226,18.2329
300088.SZ,20251225,18.2329
300088.SZ,20251224,18.2329
300088.SZ,20251223,18.2329
300088.SZ,20251222,18.2329
300088.SZ,20251219,18.2329
300088.SZ,20251218,18.2329
300088.SZ,20251217,18.2329
300088.SZ,20251216,18.2329
300088.SZ,20251215,18.2329
300088.SZ,20251212,18.2329
300088.SZ,20251211,18.2329
300088.SZ,20251210,18.2329
300088.SZ,20251209,18.2329
300088.SZ,20251208,18.2329
300088.SZ,20251205,18.2329
300088.SZ,20251204,18.2329
300088.SZ,20251203,18.2329
300088.SZ,20251202,18.2329
300088.SZ,20251201,18.2329
300088.SZ,20251128,18.2329
300088.SZ,20251127,18.2329
300088.SZ,20251126,18.2329
300088.SZ,20251125,18.2329
300088.SZ,20251124,18.2329
300088.SZ,20251121,18.2329
300088.SZ,20251120,18.2329
300088.SZ,20251119,18.2329
300088.SZ,20251118,18.2329
300088.SZ,20251117,18.2329
300088.SZ,20251114,18.2329
300088.SZ,20251113,18.2329
300088.SZ,20251112,18.2329
300088.SZ,20251111,18.2329
300088.SZ,20251110,18.2329
300088.SZ,20251107,18.2329
300088.SZ,20251106,18.2329
300088.SZ,20251105,18.2329
300088.SZ,20251104,18.2329
300088.SZ,20251103,18.2329
300088.SZ,20251031,18.2329
300088.SZ,20251030,18.2329
300088.SZ,20251029,18.2329
300088.SZ,20251028,18.2329
300088.SZ,20251027,18.2329
300088.SZ,20251024,18.2329
300088.SZ,20251023,18.2329
300088.SZ,20251022,18.2329
300088.SZ,20251021,18.2329
300088.SZ,20251020,18.2329
300088.SZ,20251017,18.2329
300088.SZ,20251016,18.2329
300088.SZ,20251015,18.2329
300088.SZ,20251014,18.2329
300088.SZ,20251013,18.2329
300088.SZ,20251010,18.2329
300088.SZ,20251009,18.2329
300088.SZ,20250930,18.2329
300088.SZ,20250929,18.2329
300088.SZ,20250926,18.2329
300088.SZ,20250925,18.2329
300088.SZ,20250924,18.2329
300088.SZ,20250923,18.2329
300088.SZ,20250922,18.2329
300088.SZ,20250919,18.2329
300088.SZ,20250918,18.2329
300088.SZ,20250917,18.2329
300088.SZ,20250916,18.2329
300088.SZ,20250915,18.2329
300088.SZ,20250912,18.2329
300088.SZ,20250911,18.2329
300088.SZ,20250910,18.2329
300088.SZ,20250909,18.2329
300088.SZ,20250908,18.2329
300088.SZ,20250905,18.2329
300088.SZ,20250904,18.2329
300088.SZ,20250903,18.2329
300088.SZ,20250902,18.2329
300088.SZ,20250901,18.2329
300088.SZ,20250829,18.2329
300088.SZ,20250828,18.2329
300088.SZ,20250827,18.2329
300088.SZ,20250826,18.2329
300088.SZ,20250825,18.2329
300088.SZ,20250822,18.2329
300088.SZ,20250821,18.2329
300088.SZ,20250820,18.2329
300088.SZ,20250819,18.2329
300088.SZ,20250818,18.2329
300088.SZ,20250815,18.2329
300088.SZ,20250814,18.2329
300088.SZ,20250813,18.2329
300088.SZ,20250812,18.2329
300088.SZ,20250811,18.2329
300088.SZ,20250808,18.2329
300088.SZ,20250807,18.2329
300088.SZ,20250806,18.2329
300088.SZ,20250805,18.2329
300088.SZ,20250804,18.2329
300088.SZ,20250801,18.2329
300088.SZ,20250731,18.2329
300088.SZ,20250730,18.2329
300088.SZ,20250729,18.2329
300088.SZ,20250728,18.2329
300088.SZ,20250725,18.2329
300088.SZ,20250724,18.2329
300088.SZ,20250723,18.2329
300088.SZ,20250722,18.2329
300088.SZ,20250721,18.2329
300088.SZ,20250718,18.2329
300088.SZ,20250717,18.2329
300088.SZ,20250716,18.2329
300088.SZ,20250715,18.2329
300088.SZ,20250714,18.2329
300088.SZ,20250711,18.2329
300088.SZ,20250710,18.2329
300088.SZ,20250709,18.2329
300088.SZ,20250708,18.2329
300088.SZ,20250707,18.2329
300088.SZ,20250704,18.2329
300088.SZ,20250703,18.2329
300088.SZ,20250702,18.2329
300088.SZ,20250701,18.2329
300088.SZ,20250630,18.2329
300088.SZ,20250627,18.2329
300088.SZ,20250626,18.2329
300088.SZ,20250625,18.2329
300088.SZ,20250624,18.2329
300088.SZ,20250623,18.2329
300088.SZ,20250620,18.2329
300088.SZ,20250619,18.2329
300088.SZ,20250618,18.2329
300088.SZ,20250617,18.2329
300088.SZ,20250616,18.2329
300088.SZ,20250613,18.2329
300088.SZ,20250612,18.2329
300088.SZ,20250611,18.043
300088.SZ,20250610,18.043
300088.SZ,20250609,18.043
300088.SZ,20250606,18.043
300088.SZ,20250605,18.043
300088.SZ,20250604,18.043
300088.SZ,20250603,18.043
300088.SZ,20250530,18.043
300088.SZ,20250529,18.043
300088.SZ,20250528,18.043
300088.SZ,20250527,18.043
300088.SZ,20250526,18.043
300088.SZ,20250523,18.043
300088.SZ,20250522,18.043
300088.SZ,20250521,18.043
300088.SZ,20250520,18.043
300088.SZ,20250519,18.043
300088.SZ,20250516,18.043
300088.SZ,20250515,18.043
300088.SZ,20250514,18.043
300088.SZ,20250513,18.043
300088.SZ,20250512,18.043
300088.SZ,20250509,18.043
300088.SZ,20250508,18.043
300088.SZ,20250507,18.043
300088.SZ,20250506,18.043
300088.SZ,20250430,18.043
300088.SZ,20250429,18.043
300088.SZ,20250428,18.043
300088.SZ,20250425,18.043
300088.SZ,20250424,18.043
300088.SZ,20250423,18.043
300088.SZ,20250422,18.043
300088.SZ,20250421,18.043
300088.SZ,20250418,18.043
300088.SZ,20250417,18.043
300088.SZ,20250416,18.043
300088.SZ,20250415,18.043
300088.SZ,20250414,18.043
300088.SZ,20250411,18.043
300088.SZ,20250410,18.043
300088.SZ,20250409,18.043
300088.SZ,20250408,18.043
300088.SZ,20250407,18.043
300088.SZ,20250403,18.043
300088.SZ,20250402,18.043
300088.SZ,20250401,18.043
300088.SZ,20250331,18.043
300088.SZ,20250328,18.043
300088.SZ,20250327,18.043
300088.SZ,20250326,18.043
300088.SZ,20250325,18.043
300088.SZ,20250324,18.043
300088.SZ,20250321,18.043
300088.SZ,20250320,18.043
300088.SZ,20250319,18.043
300088.SZ,20250318,18.043
300088.SZ,20250317,18.043
300088.SZ,20250314,18.043
300088.SZ,20250313,18.043
300088.SZ,20250312,18.043
300088.SZ,20250311,18.043
300088.SZ,20250310,18.043
300088.SZ,20250307,18.043
300088.SZ,20250306,18.043
300088.SZ,20250305,18.043
300088.SZ,20250304,18.043
300088.SZ,20250303,18.043
300088.SZ,20250228,18.043
300088.SZ,20250227,18.043
300088.SZ,20250226,18.043
300088.SZ,20250225,18.043
300088.SZ,20250224,18.043
300088.SZ,20250221,18.043
300088.SZ,20250220,18.043
300088.SZ,20250219,18.043
300088.SZ,20250218,18.043
300088.SZ,20250217,18.043
300088.SZ,20250214,18.043
300088.SZ,20250213,18.043
300088.SZ,20250212,18.043
300088.SZ,20250211,18.043
300088.SZ,20250210,18.043
300088.SZ,20250207,18.043
300088.SZ,20250206,18.043
300088.SZ,20250205,18.043
300088.SZ,20250127,18.043
300088.SZ,20250124,18.043
300088.SZ,20250123,18.043
300088.SZ,20250122,18.043
300088.SZ,20250121,18.043
300088.SZ,20250120,18.043
300088.SZ,20250117,18.043
300088.SZ,20250116,18.043
300088.SZ,20250115,18.043
300088.SZ,20250114,18.043
300088.SZ,20250113,18.043
300088.SZ,20250110,18.043
300088.SZ,20250109,18.043
300088.SZ,20250108,18.043
300088.SZ,20250107,18.043
300088.SZ,20250106,18.043
300088.SZ,20250103,18.043
300088.SZ,20250102,18.043
300088.SZ,20241231,18.043
300088.SZ,20241230,18.043
300088.SZ,20241227,18.043
300088.SZ,20241226,18.043
300088.SZ,20241225,18.043
300088.SZ,20241224,18.043
300088.SZ,20241223,18.043
300088.SZ,20241220,18.043
300088.SZ,20241219,18.043
300088.SZ,20241218,18.043
300088.SZ,20241217,18.043
300088.SZ,20241216,18.043
300088.SZ,20241213,18.043
300088.SZ,20241212,18.043
300088.SZ,20241211,18.043
300088.SZ,20241210,18.043
300088.SZ,20241209,18.043
300088.SZ,20241206,18.043
300088.SZ,20241205,18.043
300088.SZ,20241204,18.043
300088.SZ,20241203,18.043
300088.SZ,20241202,18.043
300088.SZ,20241129,18.043
300088.SZ,20241128,18.043
300088.SZ,20241127,18.043
300088.SZ,20241126,18.043
300088.SZ,20241125,18.043
300088.SZ,20241122,18.043
300088.SZ,20241121,18.043
300088.SZ,20241120,18.043
300088.SZ,20241119,18.043
300088.SZ,20241118,18.043
300088.SZ,20241115,18.043
300088.SZ,20241114,18.043
300088.SZ,20241113,18.043
300088.SZ,20241112,18.043
300088.SZ,20241111,18.043
300088.SZ,20241108,18.043
300088.SZ,20241107,18.043
300088.SZ,20241106,18.043
300088.SZ,20241105,18.043
300088.SZ,20241104,18.043
300088.SZ,20241101,18.043
