ts_code,trade_date,adj_factor
601000.SH,20251231,7.2179
601000.SH,20251230,7.2179
601000.SH,20251229,7.2179
601000.SH,20251226,7.2179
601000.SH,20251225,7.2179
601000.SH,20251224,7.2179
601000.SH,20251223,7.2179
601000.SH,20251222,7.2179
601000.SH,20251219,7.2179
601000.SH,20251218,7.2179
601000.SH,20251217,7.2179
601000.SH,20251216,7.2179
601000.SH,20251215,7.2179
601000.SH,20251212,7.2179
601000.SH,20251211,7.2179
601000.SH,20251210,7.2179
601000.SH,20251209,7.2179
601000.SH,20251208,7.2179
601000.SH,20251205,7.2179
601000.SH,20251204,7.2179
601000.SH,20251203,7.2179
601000.SH,20251202,7.2179
601000.SH,20251201,7.2179
601000.SH,20251128,7.2179
601000.SH,20251127,7.2179
601000.SH,20251126,7.2179
601000.SH,20251125,7.2179
601000.SH,20251124,7.2179
601000.SH,20251121,7.2179
601000.SH,20251120,7.2179
601000.SH,20251119,7.2179
601000.SH,20251118,7.2179
601000.SH,20251117,7.2179
601000.SH,20251114,7.2179
601000.SH,20251113,7.2179
601000.SH,20251112,7.2179
601000.SH,20251111,7.2179
601000.SH,20251110,7.2179
601000.SH,20251107,7.2179
601000.SH,20251106,7.2179
601000.SH,20251105,7.2179
601000.SH,20251104,7.2179
601000.SH,20251103,7.2179
601000.SH,20251031,7.2179
601000.SH,20251030,7.2179
601000.SH,20251029,7.2179
601000.SH,20251028,7.2179
601000.SH,20251027,7.2179
601000.SH,20251024,7.2179
601000.SH,20251023,7.2179
601000.SH,20251022,7.2179
601000.SH,20251021,7.2179
601000.SH,20251020,7.2179
601000.SH,20251017,7.2179
601000.SH,20251016,7.2179
601000.SH,20251015,7.2179
601000.SH,20251014,7.2179
601000.SH,20251013,7.2179
601000.SH,20251010,7.2179
601000.SH,20251009,7.2179
601000.SH,20250930,7.2179
601000.SH,20250929,7.2179
601000.SH,20250926,7.2179
601000.SH,20250925,7.2179
601000.SH,20250924,7.2179
601000.SH,20250923,7.2179
601000.SH,20250922,7.2179
601000.SH,20250919,7.2179
601000.SH,20250918,7.2179
601000.SH,20250917,7.2179
601000.SH,20250916,7.2179
601000.SH,20250915,7.2179
601000.SH,20250912,7.2179
601000.SH,20250911,7.2179
601000.SH,20250910,7.2179
601000.SH,20250909,7.2179
601000.SH,20250908,7.2179
601000.SH,20250905,7.2179
601000.SH,20250904,7.2179
601000.SH,20250903,7.2179
601000.SH,20250902,7.2179
601000.SH,20250901,7.2179
601000.SH,20250829,7.2179
601000.SH,20250828,7.2179
601000.SH,20250827,7.2179
601000.SH,20250826,7.2179
601000.SH,20250825,7.2179
601000.SH,20250822,7.2179
601000.SH,20250821,7.2179
601000.SH,20250820,7.2179
601000.SH,20250819,7.2179
601000.SH,20250818,7.2179
601000.SH,20250815,7.2179
601000.SH,20250814,7.2179
601000.SH,20250813,7.2179
601000.SH,20250812,7.2179
601000.SH,20250811,7.2179
601000.SH,20250808,7.2179
601000.SH,20250807,7.2179
601000.SH,20250806,7.2179
601000.SH,20250805,7.2179
601000.SH,20250804,7.2179
601000.SH,20250801,7.2179
601000.SH,20250731,7.2179
601000.SH,20250730,7.2179
601000.SH,20250729,7.2179
601000.SH,20250728,7.2179
601000.SH,20250725,7.2179
601000.SH,20250724,7.2179
601000.SH,20250723,7.2179
601000.SH,20250722,7.2179
601000.SH,20250721,7.2179
601000.SH,20250718,7.2179
601000.SH,20250717,7.2179
601000.SH,20250716,7.2179
601000.SH,20250715,7.2179
601000.SH,20250714,7.2179
601000.SH,20250711,7.2179
601000.SH,20250710,7.2179
601000.SH,20250709,7.2179
601000.SH,20250708,7.2179
601000.SH,20250707,7.2179
601000.SH,20250704,7.2179
601000.SH,20250703,7.2179
601000.SH,20250702,7.2179
601000.SH,20250701,7.2179
601000.SH,20250630,7.2179
601000.SH,20250627,7.2179
601000.SH,20250626,7.2179
601000.SH,20250625,7.2179
601000.SH,20250624,7.2179
601000.SH,20250623,7.2179
601000.SH,20250620,7.2179
601000.SH,20250619,7.2179
601000.SH,20250618,7.2179
601000.SH,20250617,7.2179
601000.SH,20250616,7.2179
601000.SH,20250613,7.2179
601000.SH,20250612,7.2179
601000.SH,20250611,7.2179
601000.SH,20250610,7.2179
601000.SH,20250609,7.2179
601000.SH,20250606,7.2179
601000.SH,20250605,7.2179
601000.SH,20250604,7.2179
601000.SH,20250603,7.2179
601000.SH,20250530,7.2179
601000.SH,20250529,6.879
601000.SH,20250528,6.879
601000.SH,20250527,6.879
601000.SH,20250526,6.879
601000.SH,20250523,6.879
601000.SH,20250522,6.879
601000.SH,20250521,6.879
601000.SH,20250520,6.879
601000.SH,20250519,6.879
601000.SH,20250516,6.879
601000.SH,20250515,6.879
601000.SH,20250514,6.879
601000.SH,20250513,6.879
601000.SH,20250512,6.879
601000.SH,20250509,6.879
601000.SH,20250508,6.879
601000.SH,20250507,6.879
601000.SH,20250506,6.879
601000.SH,20250430,6.879
601000.SH,20250429,6.879
601000.SH,20250428,6.879
601000.SH,20250425,6.879
601000.SH,20250424,6.879
601000.SH,20250423,6.879
601000.SH,20250422,6.879
601000.SH,20250421,6.879
601000.SH,20250418,6.879
601000.SH,20250417,6.879
601000.SH,20250416,6.879
601000.SH,20250415,6.879
601000.SH,20250414,6.879
601000.SH,20250411,6.879
601000.SH,20250410,6.879
601000.SH,20250409,6.879
601000.SH,20250408,6.879
601000.SH,20250407,6.879
601000.SH,20250403,6.879
601000.SH,20250402,6.879
601000.SH,20250401,6.879
601000.SH,20250331,6.879
601000.SH,20250328,6.879
601000.SH,20250327,6.879
601000.SH,20250326,6.879
601000.SH,20250325,6.879
601000.SH,20250324,6.879
601000.SH,20250321,6.879
601000.SH,20250320,6.879
601000.SH,20250319,6.879
601000.SH,20250318,6.879
601000.SH,20250317,6.879
601000.SH,20250314,6.879
601000.SH,20250313,6.879
601000.SH,20250312,6.879
601000.SH,20250311,6.879
601000.SH,20250310,6.879
601000.SH,20250307,6.879
601000.SH,20250306,6.879
601000.SH,20250305,6.879
601000.SH,20250304,6.879
601000.SH,20250303,6.879
601000.SH,20250228,6.879
601000.SH,20250227,6.879
601000.SH,20250226,6.879
601000.SH,20250225,6.879
601000.SH,20250224,6.879
601000.SH,20250221,6.879
601000.SH,20250220,6.879
601000.SH,20250219,6.879
601000.SH,20250218,6.879
601000.SH,20250217,6.879
601000.SH,20250214,6.879
601000.SH,20250213,6.879
601000.SH,20250212,6.879
601000.SH,20250211,6.879
601000.SH,20250210,6.879
601000.SH,20250207,6.879
601000.SH,20250206,6.879
601000.SH,20250205,6.879
601000.SH,20250127,6.879
601000.SH,20250124,6.879
601000.SH,20250123,6.879
601000.SH,20250122,6.879
601000.SH,20250121,6.879
601000.SH,20250120,6.879
601000.SH,20250117,6.879
601000.SH,20250116,6.879
601000.SH,20250115,6.879
601000.SH,20250114,6.879
601000.SH,20250113,6.879
601000.SH,20250110,6.879
601000.SH,20250109,6.879
601000.SH,20250108,6.879
601000.SH,20250107,6.879
601000.SH,20250106,6.879
601000.SH,20250103,6.879
601000.SH,20250102,6.879
601000.SH,20241231,6.879
601000.SH,20241230,6.879
601000.SH,20241227,6.879
601000.SH,20241226,6.879
601000.SH,20241225,6.879
601000.SH,20241224,6.879
601000.SH,20241223,6.879
601000.SH,20241220,6.879
601000.SH,20241219,6.879
601000.SH,20241218,6.879
601000.SH,20241217,6.879
601000.SH,20241216,6.879
601000.SH,20241213,6.879
601000.SH,20241212,6.879
601000.SH,20241211,6.879
601000.SH,20241210,6.879
601000.SH,20241209,6.879
601000.SH,20241206,6.879
601000.SH,20241205,6.879
601000.SH,20241204,6.879
601000.SH,20241203,6.879
