ts_code,trade_date,adj_factor
920139.BJ,20251231,6.2811
920139.BJ,20251230,6.2811
920139.BJ,20251229,6.2811
920139.BJ,20251226,6.2811
920139.BJ,20251225,6.2811
920139.BJ,20251224,6.2811
920139.BJ,20251223,6.2811
920139.BJ,20251222,6.2811
920139.BJ,20251219,6.2811
920139.BJ,20251218,6.2811
920139.BJ,20251217,6.2811
920139.BJ,20251216,6.2811
920139.BJ,20251215,6.2811
920139.BJ,20251212,6.2811
920139.BJ,20251211,6.2811
920139.BJ,20251210,6.2811
920139.BJ,20251209,6.2811
920139.BJ,20251208,6.2811
920139.BJ,20251205,6.2811
920139.BJ,20251204,6.2811
920139.BJ,20251203,6.2811
920139.BJ,20251202,6.2811
920139.BJ,20251201,6.2811
920139.BJ,20251128,6.2811
920139.BJ,20251127,6.2811
920139.BJ,20251126,6.2811
920139.BJ,20251125,6.2811
920139.BJ,20251124,6.2811
920139.BJ,20251121,6.2811
920139.BJ,20251120,6.2811
920139.BJ,20251119,6.2811
920139.BJ,20251118,6.2811
920139.BJ,20251117,6.2811
920139.BJ,20251114,6.2811
920139.BJ,20251113,6.2811
920139.BJ,20251112,6.2811
920139.BJ,20251111,6.2811
920139.BJ,20251110,6.2811
920139.BJ,20251107,6.2811
920139.BJ,20251106,6.2811
920139.BJ,20251105,6.2811
920139.BJ,20251104,6.2811
920139.BJ,20251103,6.2811
920139.BJ,20251031,6.2811
920139.BJ,20251030,6.2811
920139.BJ,20251029,6.2811
920139.BJ,20251028,6.2811
920139.BJ,20251027,6.2811
920139.BJ,20251024,6.2811
920139.BJ,20251023,6.2811
920139.BJ,20251022,6.2811
920139.BJ,20251021,6.2811
920139.BJ,20251020,6.2811
920139.BJ,20251017,6.2811
920139.BJ,20251016,6.2811
920139.BJ,20251015,6.2811
920139.BJ,20251014,6.2811
920139.BJ,20251013,6.2811
920139.BJ,20251010,6.2811
920139.BJ,20251009,6.2811
920139.BJ,20250930,6.2811
920139.BJ,20250929,6.2811
920139.BJ,20250926,6.2811
920139.BJ,20250925,6.2811
920139.BJ,20250924,6.2811
920139.BJ,20250923,6.2811
920139.BJ,20250922,6.2811
920139.BJ,20250919,6.2811
920139.BJ,20250918,6.2811
920139.BJ,20250917,6.2811
920139.BJ,20250916,6.2811
920139.BJ,20250915,6.2811
920139.BJ,20250912,6.2811
920139.BJ,20250911,6.2811
920139.BJ,20250910,6.2811
920139.BJ,20250909,6.2811
920139.BJ,20250908,6.2811
920139.BJ,20250905,6.2811
920139.BJ,20250904,6.2811
920139.BJ,20250903,6.2811
920139.BJ,20250902,6.2811
920139.BJ,20250901,6.2811
920139.BJ,20250829,6.2811
920139.BJ,20250828,6.2811
920139.BJ,20250827,6.2811
920139.BJ,20250826,6.2811
920139.BJ,20250825,6.2811
920139.BJ,20250822,6.2811
920139.BJ,20250821,6.2811
920139.BJ,20250820,6.2811
920139.BJ,20250819,6.2811
920139.BJ,20250818,6.2811
920139.BJ,20250815,6.2811
920139.BJ,20250814,6.2811
920139.BJ,20250813,6.2811
920139.BJ,20250812,6.2811
920139.BJ,20250811,6.2811
920139.BJ,20250808,6.2811
920139.BJ,20250807,6.2811
920139.BJ,20250806,6.2811
920139.BJ,20250805,6.2811
920139.BJ,20250804,6.2811
920139.BJ,20250801,6.2811
920139.BJ,20250731,6.2811
920139.BJ,20250730,6.2811
920139.BJ,20250729,6.2811
920139.BJ,20250728,6.2811
920139.BJ,20250725,6.2811
920139.BJ,20250724,6.2811
920139.BJ,20250723,6.2811
920139.BJ,20250722,6.2811
920139.BJ,20250721,6.2811
920139.BJ,20250718,6.2811
920139.BJ,20250717,6.2811
920139.BJ,20250716,6.2811
920139.BJ,20250715,6.2811
920139.BJ,20250714,6.2811
920139.BJ,20250711,6.2811
920139.BJ,20250710,6.2811
920139.BJ,20250709,6.2811
920139.BJ,20250708,6.2811
920139.BJ,20250707,6.2811
920139.BJ,20250704,6.2811
920139.BJ,20250703,6.2811
920139.BJ,20250702,6.2811
920139.BJ,20250701,6.2811
920139.BJ,20250630,6.2811
920139.BJ,20250627,6.2811
920139.BJ,20250626,6.2811
920139.BJ,20250625,6.2811
920139.BJ,20250624,6.2811
920139.BJ,20250623,6.2811
920139.BJ,20250620,6.2811
920139.BJ,20250619,6.2811
920139.BJ,20250618,6.2811
920139.BJ,20250617,6.2811
920139.BJ,20250616,6.2811
920139.BJ,20250613,6.2811
920139.BJ,20250612,6.2811
920139.BJ,20250611,6.2811
920139.BJ,20250610,6.2811
920139.BJ,20250609,6.2811
920139.BJ,20250606,6.2811
920139.BJ,20250605,6.2811
920139.BJ,20250604,6.2811
920139.BJ,20250603,6.2811
920139.BJ,20250530,6.2811
920139.BJ,20250529,6.2811
920139.BJ,20250528,6.2811
920139.BJ,20250527,6.2811
920139.BJ,20250526,6.2811
920139.BJ,20250523,6.2811
920139.BJ,20250522,6.2811
920139.BJ,20250521,6.2811
920139.BJ,20250520,6.2811
920139.BJ,20250519,6.2811
920139.BJ,20250516,6.2811
920139.BJ,20250515,6.2811
920139.BJ,20250514,6.2811
920139.BJ,20250513,6.2811
920139.BJ,20250512,6.2811
920139.BJ,20250509,6.2811
920139.BJ,20250508,6.2811
920139.BJ,20250507,6.2811
920139.BJ,20250506,6.2811
920139.BJ,20250430,6.2811
920139.BJ,20250429,6.2811
920139.BJ,20250428,6.2811
920139.BJ,20250425,6.2811
920139.BJ,20250424,6.2811
920139.BJ,20250423,6.2811
920139.BJ,20250422,6.2811
920139.BJ,20250421,6.2811
920139.BJ,20250418,6.2811
920139.BJ,20250417,6.2811
920139.BJ,20250416,6.2811
920139.BJ,20250415,6.2811
920139.BJ,20250414,6.2811
920139.BJ,20250411,6.2811
920139.BJ,20250410,6.2811
920139.BJ,20250409,6.2811
920139.BJ,20250408,6.2811
920139.BJ,20250407,6.2811
920139.BJ,20250403,6.2811
920139.BJ,20250402,6.2811
920139.BJ,20250401,6.2811
920139.BJ,20250331,6.2811
920139.BJ,20250328,6.2811
920139.BJ,20250327,6.2811
920139.BJ,20250326,6.2811
920139.BJ,20250325,6.2811
920139.BJ,20250324,6.2811
920139.BJ,20250321,6.2811
920139.BJ,20250320,6.2811
920139.BJ,20250319,6.2811
920139.BJ,20250318,6.2811
920139.BJ,20250317,6.2811
920139.BJ,20250314,6.2811
920139.BJ,20250313,6.2811
920139.BJ,20250312,6.2811
920139.BJ,20250311,6.2811
920139.BJ,20250310,6.2811
920139.BJ,20250307,6.2811
920139.BJ,20250306,6.2811
920139.BJ,20250305,6.2811
920139.BJ,20250304,6.2811
920139.BJ,20250303,6.2811
920139.BJ,20250228,6.2811
920139.BJ,20250227,6.2811
920139.BJ,20250226,6.2811
920139.BJ,20250225,6.2811
920139.BJ,20250224,6.2811
920139.BJ,20250221,6.2811
920139.BJ,20250220,6.2811
920139.BJ,20250219,6.2811
920139.BJ,20250218,6.2811
920139.BJ,20250217,6.2811
920139.BJ,20250214,6.2811
920139.BJ,20250213,6.2811
920139.BJ,20250212,6.2811
920139.BJ,20250211,6.2811
920139.BJ,20250210,6.2811
920139.BJ,20250207,6.2811
920139.BJ,20250206,6.2811
920139.BJ,20250205,6.2811
920139.BJ,20250127,6.2811
920139.BJ,20250124,6.2811
920139.BJ,20250123,6.2811
920139.BJ,20250122,6.2811
920139.BJ,20250121,6.2811
920139.BJ,20250120,6.2811
920139.BJ,20250117,6.2811
920139.BJ,20250116,6.2811
920139.BJ,20250115,6.2811
920139.BJ,20250114,6.2811
920139.BJ,20250113,6.2811
920139.BJ,20250110,6.2811
920139.BJ,20250109,6.2811
920139.BJ,20250108,6.2811
920139.BJ,20250107,6.2811
920139.BJ,20250106,6.2811
920139.BJ,20250103,6.2811
920139.BJ,20250102,6.2811
920139.BJ,20241231,6.2811
920139.BJ,20241230,6.2811
920139.BJ,20241227,6.2811
920139.BJ,20241226,6.2811
920139.BJ,20241225,6.2811
920139.BJ,20241224,6.2811
920139.BJ,20241223,6.2811
920139.BJ,20241220,6.2811
920139.BJ,20241219,6.2811
920139.BJ,20241218,6.2811
920139.BJ,20241217,6.2811
920139.BJ,20241216,6.2811
920139.BJ,20241213,6.2811
920139.BJ,20241212,6.2811
920139.BJ,20241211,6.2811
920139.BJ,20241210,6.2811
920139.BJ,20241209,6.2811
920139.BJ,20241206,6.2811
920139.BJ,20241205,6.2811
920139.BJ,20241204,6.2811
920139.BJ,20241203,6.2811
920139.BJ,20241202,6.2811
920139.BJ,20241129,6.2811
920139.BJ,20241128,6.2811
920139.BJ,20241127,6.2811
920139.BJ,20241126,6.2811
920139.BJ,20241125,6.2811
920139.BJ,20241122,6.2811
920139.BJ,20241121,6.2811
920139.BJ,20241120,6.2811
920139.BJ,20241119,6.2811
920139.BJ,20241118,6.2811
920139.BJ,20241115,6.2811
920139.BJ,20241114,6.2811
920139.BJ,20241113,6.2811
920139.BJ,20241112,6.2811
920139.BJ,20241111,6.2811
920139.BJ,20241108,6.2811
920139.BJ,20241107,6.2811
920139.BJ,20241106,6.2811
920139.BJ,20241105,6.2811
920139.BJ,20241104,6.2811
920139.BJ,20241101,6.2811
920139.BJ,20241031,6.2811
920139.BJ,20241030,6.2811
920139.BJ,20241029,6.2811
920139.BJ,20241028,6.2811
920139.BJ,20241025,6.2811
920139.BJ,20241024,6.2811
920139.BJ,20241023,6.2811
920139.BJ,20241022,6.2811
920139.BJ,20241021,6.2811
920139.BJ,20241018,6.2811
920139.BJ,20241017,6.2811
920139.BJ,20241016,6.2811
920139.BJ,20241015,6.2811
920139.BJ,20241014,6.2811
920139.BJ,20241011,6.2811
920139.BJ,20241010,6.2811
920139.BJ,20241009,6.2811
920139.BJ,20241008,6.2811
920139.BJ,20240930,6.2811
920139.BJ,20240927,6.2811
920139.BJ,20240926,6.2811
920139.BJ,20240925,6.2811
920139.BJ,20240924,6.2811
920139.BJ,20240923,6.2811
920139.BJ,20240920,6.2811
920139.BJ,20240919,6.2811
920139.BJ,20240918,6.2811
920139.BJ,20240913,6.2811
920139.BJ,20240912,6.2811
920139.BJ,20240911,6.2811
920139.BJ,20240910,6.2811
920139.BJ,20240909,6.2811
920139.BJ,20240906,6.2811
920139.BJ,20240905,6.2811
920139.BJ,20240904,6.2811
920139.BJ,20240903,6.2811
920139.BJ,20240902,6.2811
920139.BJ,20240830,6.2811
920139.BJ,20240829,6.2811
920139.BJ,20240828,6.2811
920139.BJ,20240827,6.2811
920139.BJ,20240826,6.2811
920139.BJ,20240823,6.2811
920139.BJ,20240822,6.2811
920139.BJ,20240821,6.2811
920139.BJ,20240820,6.2811
920139.BJ,20240819,6.2811
920139.BJ,20240816,6.2811
920139.BJ,20240815,6.2811
920139.BJ,20240814,6.2811
920139.BJ,20240813,6.2811
920139.BJ,20240812,6.2811
920139.BJ,20240809,6.2811
920139.BJ,20240808,6.2811
920139.BJ,20240807,6.2811
920139.BJ,20240806,6.2811
920139.BJ,20240805,6.2811
920139.BJ,20240802,6.2811
920139.BJ,20240801,6.2811
920139.BJ,20240731,6.2811
920139.BJ,20240730,6.2811
920139.BJ,20240729,6.2811
920139.BJ,20240726,6.2811
920139.BJ,20240725,6.2811
920139.BJ,20240724,6.2811
920139.BJ,20240723,6.2811
920139.BJ,20240722,6.2811
920139.BJ,20240719,6.2811
920139.BJ,20240718,6.2811
920139.BJ,20240717,6.2811
920139.BJ,20240716,6.2811
920139.BJ,20240715,6.2811
920139.BJ,20240712,6.2811
920139.BJ,20240711,6.2811
920139.BJ,20240710,6.2811
920139.BJ,20240709,6.2811
920139.BJ,20240708,6.2811
920139.BJ,20240705,6.2811
920139.BJ,20240704,6.2811
920139.BJ,20240703,6.2811
920139.BJ,20240702,6.2811
920139.BJ,20240701,6.2811
920139.BJ,20240628,6.2811
920139.BJ,20240627,6.2811
920139.BJ,20240626,6.2811
920139.BJ,20240625,6.2811
920139.BJ,20240624,6.2811
920139.BJ,20240621,6.2811
920139.BJ,20240620,6.2811
920139.BJ,20240619,6.2811
920139.BJ,20240618,6.2811
920139.BJ,20240617,6.2811
920139.BJ,20240614,6.2811
920139.BJ,20240613,6.2811
920139.BJ,20240612,6.2811
920139.BJ,20240611,6.2811
920139.BJ,20240607,6.2811
920139.BJ,20240606,6.2811
920139.BJ,20240605,6.2811
920139.BJ,20240604,6.2811
920139.BJ,20240603,6.2811
920139.BJ,20240531,6.2811
920139.BJ,20240530,6.2811
920139.BJ,20240529,6.2811
920139.BJ,20240528,6.2811
920139.BJ,20240527,6.2811
920139.BJ,20240524,6.2811
920139.BJ,20240523,6.2811
920139.BJ,20240522,6.2811
920139.BJ,20240521,6.2811
920139.BJ,20240520,6.2811
920139.BJ,20240517,6.2811
920139.BJ,20240516,6.2811
920139.BJ,20240515,6.2811
920139.BJ,20240514,6.2811
920139.BJ,20240513,6.2811
920139.BJ,20240510,6.2811
920139.BJ,20240509,6.2811
920139.BJ,20240508,6.2811
920139.BJ,20240507,6.2811
920139.BJ,20240506,6.2811
920139.BJ,20240430,6.2811
920139.BJ,20240429,6.2811
920139.BJ,20240426,6.2811
920139.BJ,20240425,6.2431
920139.BJ,20240424,6.2431
920139.BJ,20240423,6.2431
920139.BJ,20240422,6.2431
920139.BJ,20240419,6.2431
920139.BJ,20240418,6.2431
920139.BJ,20240417,6.2431
920139.BJ,20240416,6.2431
920139.BJ,20240415,6.2431
920139.BJ,20240412,6.2431
920139.BJ,20240411,6.2431
920139.BJ,20240410,6.2431
920139.BJ,20240409,6.2431
920139.BJ,20240408,6.2431
920139.BJ,20240403,6.2431
920139.BJ,20240402,6.2431
920139.BJ,20240401,6.2431
920139.BJ,20240329,6.2431
920139.BJ,20240328,6.2431
920139.BJ,20240327,6.2431
920139.BJ,20240326,6.2431
920139.BJ,20240325,6.2431
920139.BJ,20240322,6.2431
920139.BJ,20240321,6.2431
920139.BJ,20240320,6.2431
920139.BJ,20240319,6.2431
920139.BJ,20240318,6.2431
920139.BJ,20240315,6.2431
920139.BJ,20240314,6.2431
920139.BJ,20240313,6.2431
920139.BJ,20240312,6.2431
920139.BJ,20240311,6.2431
920139.BJ,20240308,6.2431
920139.BJ,20240307,6.2431
920139.BJ,20240306,6.2431
920139.BJ,20240305,6.2431
920139.BJ,20240304,6.2431
920139.BJ,20240301,6.2431
920139.BJ,20240229,6.2431
920139.BJ,20240228,6.2431
920139.BJ,20240227,6.2431
920139.BJ,20240226,6.2431
920139.BJ,20240223,6.2431
920139.BJ,20240222,6.2431
920139.BJ,20240221,6.2431
920139.BJ,20240220,6.2431
920139.BJ,20240219,6.2431
920139.BJ,20240208,6.2431
920139.BJ,20240207,6.2431
920139.BJ,20240206,6.2431
920139.BJ,20240205,6.2431
920139.BJ,20240202,6.2431
920139.BJ,20240201,6.2431
920139.BJ,20240131,6.2431
920139.BJ,20240130,6.2431
920139.BJ,20240129,6.2431
920139.BJ,20240126,6.2431
920139.BJ,20240125,6.2431
920139.BJ,20240124,6.2431
920139.BJ,20240123,6.2431
920139.BJ,20240122,6.2431
920139.BJ,20240119,6.2431
920139.BJ,20240118,6.2431
920139.BJ,20240117,6.2431
920139.BJ,20240116,6.2431
920139.BJ,20240115,6.2431
920139.BJ,20240112,6.2431
920139.BJ,20240111,6.2431
920139.BJ,20240110,6.2431
920139.BJ,20240109,6.2431
920139.BJ,20240108,6.2431
920139.BJ,20240105,6.2431
920139.BJ,20240104,6.2431
920139.BJ,20240103,6.2431
920139.BJ,20240102,6.2431
920139.BJ,20231229,6.2431
920139.BJ,20231228,6.2431
920139.BJ,20231227,6.2431
920139.BJ,20231226,6.2431
920139.BJ,20231225,6.2431
920139.BJ,20231222,6.2431
920139.BJ,20231221,6.2431
920139.BJ,20231220,6.2431
920139.BJ,20231219,6.2431
920139.BJ,20231218,6.2431
920139.BJ,20231215,6.2431
920139.BJ,20231214,6.2431
920139.BJ,20231213,6.2431
920139.BJ,20231212,6.2431
920139.BJ,20231211,6.2431
920139.BJ,20231208,6.2431
920139.BJ,20231207,6.2431
920139.BJ,20231206,6.2431
920139.BJ,20231205,6.2431
920139.BJ,20231204,6.2431
920139.BJ,20231201,6.2431
920139.BJ,20231130,6.2431
920139.BJ,20231129,6.2431
920139.BJ,20231128,6.2431
920139.BJ,20231127,6.2431
920139.BJ,20231124,6.2431
920139.BJ,20231123,6.2431
920139.BJ,20231122,6.2431
920139.BJ,20231121,6.2431
920139.BJ,20231120,6.2431
920139.BJ,20231117,6.2431
920139.BJ,20231116,6.2431
920139.BJ,20231115,6.2431
920139.BJ,20231114,6.2431
920139.BJ,20231113,6.2431
920139.BJ,20231110,6.2431
920139.BJ,20231109,6.2431
920139.BJ,20231108,6.2431
920139.BJ,20231107,6.2431
920139.BJ,20231106,6.2431
920139.BJ,20231103,6.2431
920139.BJ,20231102,6.2431
920139.BJ,20231101,6.2431
920139.BJ,20231031,6.2431
920139.BJ,20231030,6.2431
920139.BJ,20231027,6.2431
920139.BJ,20231026,6.2431
920139.BJ,20231025,6.2431
920139.BJ,20231024,6.2431
920139.BJ,20231023,6.2431
920139.BJ,20231020,6.2431
920139.BJ,20231019,6.2431
920139.BJ,20231018,6.2431
920139.BJ,20231017,6.2431
920139.BJ,20231016,6.2431
920139.BJ,20231013,6.2431
920139.BJ,20231012,6.2431
920139.BJ,20231011,6.2431
920139.BJ,20231010,6.2431
920139.BJ,20231009,6.2431
920139.BJ,20230928,6.2431
920139.BJ,20230927,6.2431
920139.BJ,20230926,6.2431
920139.BJ,20230925,6.2431
920139.BJ,20230922,6.2431
920139.BJ,20230921,6.2431
920139.BJ,20230920,6.2431
920139.BJ,20230919,6.2431
920139.BJ,20230918,6.2431
920139.BJ,20230915,6.2431
920139.BJ,20230914,6.2431
920139.BJ,20230913,6.2431
920139.BJ,20230912,6.2431
920139.BJ,20230911,6.2431
920139.BJ,20230908,6.2431
920139.BJ,20230907,6.2431
920139.BJ,20230906,6.2431
920139.BJ,20230905,6.2431
920139.BJ,20230904,6.2431
920139.BJ,20230901,6.2431
920139.BJ,20230831,6.2431
920139.BJ,20230830,6.2431
920139.BJ,20230829,6.2431
920139.BJ,20230828,6.2431
920139.BJ,20230825,6.2431
920139.BJ,20230824,6.2431
920139.BJ,20230823,6.2431
920139.BJ,20230822,6.2431
920139.BJ,20230821,6.2431
920139.BJ,20230818,6.2431
920139.BJ,20230817,6.2431
920139.BJ,20230816,6.2431
920139.BJ,20230815,6.2431
920139.BJ,20230814,6.2431
920139.BJ,20230811,6.2431
920139.BJ,20230810,6.2431
920139.BJ,20230809,6.2431
920139.BJ,20230808,6.2431
920139.BJ,20230807,6.2431
920139.BJ,20230804,6.2431
920139.BJ,20230803,6.2431
920139.BJ,20230802,6.2431
920139.BJ,20230801,6.2431
920139.BJ,20230731,6.2431
920139.BJ,20230728,6.2431
920139.BJ,20230727,6.2431
920139.BJ,20230726,6.2431
920139.BJ,20230725,6.2431
920139.BJ,20230724,6.2431
920139.BJ,20230721,6.2431
920139.BJ,20230720,6.2431
920139.BJ,20230719,6.2431
920139.BJ,20230718,6.2431
920139.BJ,20230717,6.2431
920139.BJ,20230714,6.2431
920139.BJ,20230713,6.2431
920139.BJ,20230712,6.2431
920139.BJ,20230711,6.2431
920139.BJ,20230710,6.2431
920139.BJ,20230707,6.2431
920139.BJ,20230706,6.2431
920139.BJ,20230705,6.2431
920139.BJ,20230704,6.2431
920139.BJ,20230703,6.2431
920139.BJ,20230630,6.2431
920139.BJ,20230629,6.2431
920139.BJ,20230628,6.2431
920139.BJ,20230627,6.2431
920139.BJ,20230626,6.2431
920139.BJ,20230621,6.2431
920139.BJ,20230620,6.2431
920139.BJ,20230619,6.2431
920139.BJ,20230616,6.2431
920139.BJ,20230615,6.2431
920139.BJ,20230614,6.2431
920139.BJ,20230613,6.2431
920139.BJ,20230612,6.2431
920139.BJ,20230609,6.2431
920139.BJ,20230608,6.2431
920139.BJ,20230607,6.2431
920139.BJ,20230606,6.2431
920139.BJ,20230605,6.2431
920139.BJ,20230602,6.2431
920139.BJ,20230601,6.2431
920139.BJ,20230531,6.2431
920139.BJ,20230530,6.2431
920139.BJ,20230529,6.2431
920139.BJ,20230526,6.2431
920139.BJ,20230525,6.2431
920139.BJ,20230524,6.2431
920139.BJ,20230523,6.2431
920139.BJ,20230522,6.2431
920139.BJ,20230519,6.2431
920139.BJ,20230518,6.2431
920139.BJ,20230517,6.2431
920139.BJ,20230516,6.2431
920139.BJ,20230515,6.2431
920139.BJ,20230512,6.2431
920139.BJ,20230511,6.2431
920139.BJ,20230510,6.2431
920139.BJ,20230509,6.2431
920139.BJ,20230508,6.2431
920139.BJ,20230505,6.2431
920139.BJ,20230504,6.2431
920139.BJ,20230428,6.2431
920139.BJ,20230427,6.2431
920139.BJ,20230426,6.2431
920139.BJ,20230425,6.2431
920139.BJ,20230424,6.2431
920139.BJ,20230421,6.2431
920139.BJ,20230420,6.2431
920139.BJ,20230419,6.2431
920139.BJ,20230418,6.2431
920139.BJ,20230417,6.2431
920139.BJ,20230414,6.2431
920139.BJ,20230413,6.2431
920139.BJ,20230412,6.2431
920139.BJ,20230411,6.2431
920139.BJ,20230410,6.2431
920139.BJ,20230407,6.2431
920139.BJ,20230406,6.2431
920139.BJ,20230404,6.2431
920139.BJ,20230403,6.2431
920139.BJ,20230331,6.2431
920139.BJ,20230330,6.2431
920139.BJ,20230329,6.2431
920139.BJ,20230328,6.2431
920139.BJ,20230327,6.2431
920139.BJ,20230324,6.2431
920139.BJ,20230323,6.2431
920139.BJ,20230322,6.2431
920139.BJ,20230321,6.2431
920139.BJ,20230320,6.2431
920139.BJ,20230317,6.2431
920139.BJ,20230316,6.2431
920139.BJ,20230315,6.2431
920139.BJ,20230314,6.2431
920139.BJ,20230313,6.2431
920139.BJ,20230310,6.2431
920139.BJ,20230309,6.2431
920139.BJ,20230308,6.2431
920139.BJ,20230307,6.2431
920139.BJ,20230306,6.2431
920139.BJ,20230303,6.2431
920139.BJ,20230302,6.2431
920139.BJ,20230301,6.2431
920139.BJ,20230228,6.2431
920139.BJ,20230227,6.2431
920139.BJ,20230224,6.2431
920139.BJ,20230223,6.2431
920139.BJ,20230222,6.2431
920139.BJ,20230221,6.2431
920139.BJ,20230220,6.2431
920139.BJ,20230217,6.2431
920139.BJ,20230216,6.2431
920139.BJ,20230215,6.2431
920139.BJ,20230214,6.2431
920139.BJ,20230213,6.2431
920139.BJ,20230210,6.2431
920139.BJ,20230209,6.2431
920139.BJ,20230208,6.2431
920139.BJ,20230207,6.2431
920139.BJ,20230206,6.2431
920139.BJ,20230203,6.2431
920139.BJ,20230202,6.2431
920139.BJ,20230201,6.2431
920139.BJ,20230131,6.2431
920139.BJ,20230130,6.2431
920139.BJ,20230120,6.2431
920139.BJ,20230119,6.2431
920139.BJ,20230118,6.2431
920139.BJ,20230117,6.2431
920139.BJ,20230116,6.2431
920139.BJ,20230113,6.2431
920139.BJ,20230112,6.2431
920139.BJ,20230111,6.2431
920139.BJ,20230110,6.2431
920139.BJ,20230109,6.2431
920139.BJ,20230106,6.2431
920139.BJ,20230105,6.2431
920139.BJ,20230104,6.2431
920139.BJ,20230103,6.2431
920139.BJ,20221230,6.2431
920139.BJ,20221229,6.2431
920139.BJ,20221228,6.2431
920139.BJ,20221227,6.2431
920139.BJ,20221226,6.2431
920139.BJ,20221223,6.2431
920139.BJ,20221222,6.2431
920139.BJ,20221221,6.2431
920139.BJ,20221220,6.2431
920139.BJ,20221219,6.2431
920139.BJ,20221216,6.2431
920139.BJ,20221215,6.2431
920139.BJ,20221214,6.2431
920139.BJ,20221213,6.2431
920139.BJ,20221212,6.2431
920139.BJ,20221209,6.2431
920139.BJ,20221208,6.2431
920139.BJ,20221207,6.2431
920139.BJ,20221206,6.2431
920139.BJ,20221205,6.2431
920139.BJ,20221202,6.2431
920139.BJ,20221201,6.2431
920139.BJ,20221130,6.2431
920139.BJ,20221129,6.2431
920139.BJ,20221128,6.2431
920139.BJ,20221125,6.2431
920139.BJ,20221124,6.2431
920139.BJ,20221123,6.2431
920139.BJ,20221122,6.2431
920139.BJ,20221121,6.2431
920139.BJ,20221118,6.2431
920139.BJ,20221117,6.2431
920139.BJ,20221116,6.2431
920139.BJ,20221115,6.2431
920139.BJ,20221114,6.2431
920139.BJ,20221111,6.2431
920139.BJ,20221110,6.2431
920139.BJ,20221109,6.2431
920139.BJ,20221108,6.2431
920139.BJ,20221107,6.2431
920139.BJ,20221104,6.2431
