ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
600340.SH,20251231,818207,17804.1,711408,15457.92,475152,10326.06,532098,11575.89,166057,3602.49,219264,4771.08,35257,766.91,31904,694.67,281568,6212.8
600340.SH,20251230,851374,18520.04,870714,18927.05,537158,11678.34,512993,11158.78,204463,4443.31,184848,4022.94,22445,487.78,46886,1020.7,-348242,-7520.28
600340.SH,20251229,1006013,22661.58,1049508,23619.03,682152,15392.49,666184,15033.94,249374,5630.31,266073,6014.03,65569,1460.7,21344,478.07,-522497,-11600.31
600340.SH,20251226,778669,17732.36,843847,19199.31,563763,12841.98,559038,12738.56,265875,6052.64,219910,5016.71,51844,1179.83,37356,852.23,-470439,-10626.63
600340.SH,20251225,685684,15763.73,686872,15776.52,523523,12030.31,521590,11988.58,221867,5096.29,225619,5192.15,30068,691.29,27061,624.37,-110431,-2470.14
600340.SH,20251224,572029,13070.62,593715,13554.08,423082,9663.79,415856,9503.01,170300,3887.43,164990,3773.85,14150,323.1,5000,114.0,-110649,-2473.87
600340.SH,20251223,807314,18463.81,873208,19957.67,510054,11662.99,493003,11279.41,251787,5755.24,226130,5177.5,34744,796.52,11558,263.98,-448957,-10221.12
600340.SH,20251222,978246,22666.57,871581,20176.71,645314,14942.74,609303,14111.93,253674,5866.13,294742,6832.37,44386,1028.35,145993,3382.78,393411,9214.15
600340.SH,20251219,1254013,28747.48,1175069,26899.26,773296,17718.25,808569,18541.99,353514,8085.43,354056,8115.29,49258,1130.7,92386,2125.33,361587,8508.56
600340.SH,20251218,840034,19287.38,868516,19921.67,589121,13522.4,578075,13273.71,247078,5663.16,253140,5815.1,74536,1711.86,51037,1174.33,-210759,-4755.62
600340.SH,20251217,1197801,27424.17,1258802,28799.86,740946,16956.17,750959,17198.41,319562,7318.32,267808,6140.57,53038,1212.13,33779,771.96,-535740,-12154.62
600340.SH,20251216,2202693,52015.29,2226657,52487.42,1276143,30163.17,1318931,31159.59,535039,12589.37,479659,11345.25,88916,2075.92,77544,1851.49,87285,2581.43
600340.SH,20251215,1302394,30315.47,1257132,29236.23,766610,17828.6,756823,17610.95,324405,7536.51,357584,8320.93,35549,822.57,57417,1335.05,-173018,-3919.09
600340.SH,20251212,1562707,38262.0,1608769,39342.77,896476,21927.16,911529,22297.1,410438,10020.24,382130,9368.09,90204,2204.26,57397,1405.71,-476125,-11440.69
600340.SH,20251211,2348084,58814.4,2373382,59394.84,1372982,34419.26,1288758,32371.76,737391,18576.5,673544,16978.69,230084,5852.23,352858,8917.09,-747703,-18583.77
600340.SH,20251210,2266444,57423.38,2703546,68874.36,1505032,38186.35,1607365,40988.54,782812,20052.61,778646,19870.59,696114,18245.5,160844,4174.36,103223,2191.09
