ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
000582.SZ,20251231,144310,13592.01,167538,15805.65,186110,17560.26,195876,18469.01,163063,15390.78,138972,13108.6,41199,3897.12,32296,3056.9,4412,454.06
000582.SZ,20251230,251611,23553.36,201542,18846.24,262620,24593.54,274716,25711.91,160989,15061.0,186702,17498.82,30442,2841.5,42703,3992.44,-148114,-13834.03
000582.SZ,20251229,368168,35994.72,308583,30177.8,352876,34567.72,336733,32961.19,231899,22695.39,285780,28051.73,67146,6672.61,88992,8739.73,-190624,-18692.0
000582.SZ,20251226,364676,38682.04,398597,42398.3,462229,49096.54,426205,45294.52,386183,41140.98,389537,41361.66,131042,13925.16,129792,13790.23,60585,6609.45
000582.SZ,20251225,372219,38211.71,441535,45336.3,431847,44379.99,386416,39755.16,318692,32801.2,253344,26054.01,49880,5145.15,91343,9392.57,17350,2025.98
000582.SZ,20251224,147396,14398.03,175649,17186.64,182256,17823.02,167265,16350.5,118454,11603.55,104173,10189.01,33275,3249.19,34294,3347.64,25861,2546.62
000582.SZ,20251223,225238,21657.63,188437,18167.7,194335,18742.39,198398,19158.7,128744,12438.9,160234,15455.1,41337,4050.24,42584,4107.67,-37210,-3534.71
000582.SZ,20251222,179064,16962.94,159612,15115.62,173754,16448.83,204513,19366.68,140417,13286.21,123613,11704.77,47607,4527.87,53104,5038.78,97672,9240.87
000582.SZ,20251219,63263,5741.16,62340,5654.07,68612,6222.67,72167,6549.8,33870,3071.0,40705,3692.97,25978,2359.89,16511,1497.88,40129,3656.98
000582.SZ,20251218,65437,5858.22,52206,4671.19,56537,5061.92,52794,4730.15,26194,2345.82,43138,3863.48,20544,1841.21,20574,1842.35,27708,2482.46
000582.SZ,20251217,53858,4756.15,57408,5063.78,44908,3961.93,43072,3800.27,40058,3531.86,38381,3390.5,4410,388.8,4373,384.19,-7258,-622.9
