ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
605020.SH,20251231,24449,6580.14,23800,6404.8,14081,3789.84,14020,3775.05,6779,1825.81,6273,1688.23,843,226.94,2059,554.64,-329,-84.93
605020.SH,20251230,25641,6942.17,25764,6974.37,13366,3621.48,12054,3266.09,5294,1432.88,7335,1986.98,872,236.35,20,5.44,6047,1644.45
605020.SH,20251229,34602,9333.41,29847,8050.47,13356,3601.04,14586,3935.69,9051,2438.28,9011,2428.86,5,1.36,3569,959.07,3846,1037.47
605020.SH,20251226,34418,9306.67,31777,8594.71,15211,4112.02,17687,4782.35,8980,2429.5,9743,2634.28,982,266.27,384,103.1,-6455,-1736.31
605020.SH,20251225,36847,9996.06,33999,9220.58,25374,6883.7,24967,6771.92,12033,3261.61,16281,4416.02,6320,1713.16,5328,1446.0,8558,2325.67
605020.SH,20251224,32431,8633.54,26305,7001.98,15157,4032.85,18318,4874.87,9171,2439.86,10481,2787.62,2870,762.27,4525,1204.05,7685,2049.87
605020.SH,20251223,35597,9440.29,31718,8410.83,14346,3805.06,17553,4656.61,4058,1076.68,6815,1807.6,2085,553.01,0,0.0,620,168.37
605020.SH,20251222,28991,7603.08,26374,6918.34,18448,4837.28,19560,5130.98,9278,2434.34,10974,2876.19,1192,313.71,1000,262.9,9220,2416.89
605020.SH,20251219,22636,5836.44,20889,5385.32,11928,3077.48,12624,3257.29,10051,2591.86,10072,2598.41,519,133.85,1549,398.6,1325,344.8
605020.SH,20251218,23452,6037.21,24139,6215.65,11521,2967.65,12353,3182.41,8395,2163.35,7743,1994.29,3088,798.39,2220,574.24,-2766,-710.28
605020.SH,20251217,28639,7239.44,26118,6595.15,13436,3399.52,14390,3644.12,7149,1808.38,7859,1989.06,500,127.9,1357,346.9,7932,2025.3
605020.SH,20251216,32022,8019.91,26978,6757.44,13929,3487.46,16014,4013.86,6281,1576.15,6944,1738.13,0,0.0,2297,574.09,-2336,-589.0
605020.SH,20251215,29039,7437.89,25435,6516.44,11079,2837.26,10709,2742.79,5252,1344.44,8394,2147.5,980,252.06,1813,464.91,-1116,-280.83
605020.SH,20251212,35416,9134.16,32591,8405.26,11821,3049.07,11574,2986.26,6472,1670.35,10593,2734.14,2828,731.72,1779,459.64,4969,1287.5
605020.SH,20251211,30204,7829.4,26749,6930.52,13248,3431.76,13985,3624.22,6546,1695.43,6276,1625.48,480,125.09,3468,901.47,-7425,-1913.77
605020.SH,20251210,31072,8072.21,29585,7682.3,16850,4376.21,19375,5033.97,10777,2798.68,12063,3133.47,2848,738.56,524,135.92,-5951,-1538.03
605020.SH,20251209,44333,11727.62,39810,10526.35,27777,7350.39,29535,7813.96,15028,3974.77,19001,5032.39,7093,1879.68,5885,1559.76,818,238.63
