ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
301678.SZ,20251231,10850,7028.82,8898,5764.09,9275,6004.78,9042,5855.5,5497,3557.9,6309,4084.29,335,216.49,1709,1104.1,-7865,-5092.74
301678.SZ,20251230,10044,6690.49,10574,7039.32,9357,6234.03,9184,6124.08,4449,2965.98,4338,2888.49,348,230.36,103,68.97,523,375.41
301678.SZ,20251229,12758,8457.57,11064,7329.84,9585,6358.03,9705,6440.36,4423,2935.52,6923,4591.15,2810,1863.43,1883,1253.2,-7567,-5008.18
301678.SZ,20251226,11168,7545.92,13845,9360.86,12164,8231.14,10793,7303.62,7694,5199.25,7709,5218.01,2295,1565.11,974,658.93,-6632,-4446.73
301678.SZ,20251225,9016,6129.64,6678,4543.22,7717,5246.66,8379,5699.07,5307,3613.03,6893,4683.87,1151,781.84,1241,845.01,-665,-446.72
301678.SZ,20251224,12406,8422.62,11939,8107.34,11001,7469.14,12330,8371.75,6818,4631.88,6359,4317.5,777,527.55,375,254.59,2616,1784.35
301678.SZ,20251223,16152,10769.66,15169,10118.07,12219,8152.1,11975,7997.15,5632,3762.18,6385,4254.84,438,292.25,911,606.13,-2245,-1474.08
301678.SZ,20251222,21757,14568.62,26314,17528.03,16381,10933.57,13332,8938.26,9113,6086.92,9014,6040.7,3076,2029.9,1667,1112.01,5816,3915.96
301678.SZ,20251219,11620,7647.09,8958,5896.04,11269,7416.54,11421,7515.25,6392,4206.04,8138,5357.04,69,45.56,833,546.9,-7824,-5131.04
301678.SZ,20251218,12635,8590.51,10511,7170.52,14412,9817.08,15528,10584.54,7526,5146.11,9045,6155.2,749,520.84,238,164.28,-3315,-2194.4
301678.SZ,20251217,13626,9144.07,14204,9535.99,16470,11063.38,15646,10515.38,10061,6759.48,8920,5989.94,1290,869.64,2677,1795.26,-10439,-6978.34
301678.SZ,20251216,17596,11903.18,23058,15654.86,22477,15293.95,20039,13654.02,12658,8660.82,10617,7259.7,2583,1796.48,1601,1085.85,2218,1571.21
301678.SZ,20251215,16576,11206.78,17858,12042.18,16244,10978.11,14345,9713.77,8717,5891.4,7649,5181.22,1009,688.78,2695,1827.91,-12293,-8313.5
301678.SZ,20251212,19846,13790.68,30394,21129.34,31406,21811.54,25626,17811.44,16711,11630.91,17013,11836.67,5878,4107.29,808,562.97,5457,3805.43
301678.SZ,20251211,6701,4410.2,5782,3807.05,5294,3483.82,5198,3421.58,1549,1020.52,2473,1626.72,951,624.9,1042,684.08,-1662,-1091.35
301678.SZ,20251210,6565,4312.27,6535,4304.2,5811,3824.76,5090,3348.09,2125,1396.3,2669,1744.8,371,241.27,578,377.51,706,463.48
301678.SZ,20251209,6614,4389.7,4980,3307.24,5620,3735.86,5508,3657.96,2621,1741.63,5317,3531.11,1691,1119.76,740,490.65,-1731,-1147.53
301678.SZ,20251208,8323,5553.19,8364,5578.27,7774,5186.32,8195,5466.86,5358,3579.93,4943,3299.77,1296,863.64,1250,838.17,1913,1267.12
301678.SZ,20251205,7309,4704.19,6046,3896.01,4253,2739.87,5493,3536.26,2462,1588.46,2866,1848.42,381,248.17,0,0.0,901,592.6
301678.SZ,20251204,6349,4037.59,5126,3264.21,5176,3291.25,5134,3265.4,2876,1830.25,4552,2892.57,2382,1518.21,1972,1255.12,-1856,-1179.81
301678.SZ,20251203,7178,4622.29,4382,2826.05,4943,3184.9,5808,3742.13,2022,1301.14,3683,2367.88,208,134.84,478,307.12,-2392,-1546.07
