ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
688114.SH,20251231,8451,5143.1,9399,5718.74,5410,3293.1,4912,2990.32,1486,904.09,1625,990.19,588,358.96,0,0.0,-838,-505.51
688114.SH,20251230,11320,6893.28,11264,6858.19,5368,3267.18,6033,3671.91,2926,1780.62,2599,1582.58,485,294.92,202,123.32,-500,-299.53
688114.SH,20251229,18342,11218.15,19606,11990.78,8965,5486.84,9118,5583.15,5204,3188.29,3297,2018.79,339,207.65,828,508.21,-1897,-1165.18
688114.SH,20251226,11944,7436.32,11625,7236.73,6340,3944.62,7036,4378.75,3396,2113.04,2964,1844.65,179,111.5,233,145.33,-1134,-701.57
688114.SH,20251225,10446,6522.21,9853,6150.99,5458,3408.24,5651,3529.72,2076,1295.91,2441,1523.38,0,0.0,36,22.28,176,111.03
688114.SH,20251224,10833,6812.25,10654,6698.27,5532,3476.49,5569,3500.95,1562,982.84,1706,1072.91,200,125.82,199,125.27,-273,-166.48
688114.SH,20251223,8858,5601.67,9118,5765.29,5308,3356.53,4524,2860.67,2546,1609.8,2562,1620.19,436,276.08,944,597.93,-1509,-950.48
688114.SH,20251222,11189,7169.34,11067,7089.41,7015,4492.75,7102,4550.58,3922,2507.98,3133,2005.38,514,329.48,1338,854.19,-3211,-2049.67
688114.SH,20251219,12317,8067.64,10750,7039.66,7393,4839.98,7247,4745.94,3761,2461.39,4010,2626.14,199,131.21,1663,1088.46,-717,-462.91
688114.SH,20251218,13707,8974.73,13935,9127.72,10849,7105.37,11191,7324.69,5769,3773.49,5682,3718.91,1993,1306.58,1511,988.85,4983,3271.9
688114.SH,20251217,12290,7865.57,12607,8064.96,8037,5145.42,7939,5082.41,3403,2181.17,3185,2044.79,0,0.0,0,0.0,-95,-44.47
688114.SH,20251216,14140,8964.08,14350,9096.62,4945,3136.63,4724,2997.29,2468,1564.02,2580,1634.94,410,260.68,310,196.57,1177,748.08
