ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
603843.SH,20251231,330783,18121.89,284682,15565.42,349039,19092.29,316132,17290.82,182661,9997.43,223530,12253.49,20429,1117.51,58569,3219.39,56645,3235.74
603843.SH,20251230,1252,68.61,7844,429.85,4289,235.04,12587,689.77,15156,830.55,7787,426.72,7521,412.14,0,0.0,-28218,-1546.34
603843.SH,20251229,545,28.45,6218,324.58,3581,186.93,8943,466.81,19110,997.53,10088,526.59,4051,211.46,2038,106.38,-27287,-1424.37
603843.SH,20251226,59748,2968.94,96778,4809.02,112275,5578.67,153965,7650.45,155284,7716.95,114915,5711.12,51884,2578.62,13533,672.59,-292141,-14517.76
603843.SH,20251225,0,0.0,7054,333.67,0,0.0,6703,317.05,8888,420.4,7014,331.76,11883,562.08,0,0.0,-20771,-982.49
603843.SH,20251224,238483,10536.87,260018,11474.54,242157,10655.92,250649,11050.96,115531,5078.96,81127,3566.7,6358,280.25,10736,459.78,-44554,-1870.86
603843.SH,20251223,223840,10057.23,205066,9212.97,226842,10190.48,201670,9063.8,104036,4668.24,106506,4783.51,8285,370.34,49762,2226.01,-73543,-3269.47
603843.SH,20251222,348091,15324.72,358461,15740.84,353971,15548.88,353806,15526.66,203706,8973.09,177644,7836.2,22284,952.38,38140,1695.36,-53303,-2041.67
603843.SH,20251219,291381,13029.93,149190,6672.85,296565,13260.17,244644,10939.46,138159,6177.15,226351,10119.72,0,0.0,105920,4735.22,544042,24321.76
603843.SH,20251218,330736,15972.24,280163,13520.86,394922,19081.45,347444,16800.92,227956,11027.02,281464,13609.68,55427,2681.43,99971,4830.68,24935,1350.98
603843.SH,20251217,35112,1734.33,101502,5023.03,98852,4885.89,178721,8841.78,204766,10128.9,183670,9083.57,181578,8988.11,56415,2788.86,492530,24362.23
603843.SH,20251216,7653,397.19,956,49.62,7072,367.04,4242,220.16,3695,191.77,3837,199.14,0,0.0,9385,487.08,17534,910.01
603843.SH,20251215,42490,2319.97,10472,571.76,51977,2837.92,35185,1921.1,32632,1781.7,57031,3113.9,2315,126.41,26726,1459.24,129414,7066.0
603843.SH,20251212,3753,215.8,61,3.51,3277,188.43,829,47.67,1978,113.74,3118,179.29,0,0.0,5000,287.5,9008,517.96
603843.SH,20251211,1938,117.25,41,2.48,1508,91.23,665,40.23,0,0.0,826,49.97,0,0.0,1914,115.8,3446,208.48
603843.SH,20251210,2849,181.48,197,12.55,689,43.89,1424,90.71,456,29.05,573,36.5,0,0.0,1800,114.66,3994,254.42
603843.SH,20251209,8385,562.63,574,38.52,6418,430.65,2902,194.72,3350,224.79,3704,248.54,0,0.0,10973,736.29,18153,1218.07
603843.SH,20251208,7958,561.83,292,20.62,5509,388.94,1288,90.93,9507,671.19,5109,360.7,0,0.0,16285,1149.72,22974,1621.96
603843.SH,20251205,3386,251.58,118,8.77,1651,122.67,1176,87.38,715,53.12,2210,164.2,0,0.0,2248,167.03,5752,427.37
603843.SH,20251204,2019,157.89,0,0.0,2450,191.59,54,4.22,0,0.0,0,0.0,0,0.0,4415,345.25,4469,349.48
603843.SH,20251203,10980,903.67,418,34.4,15651,1288.04,4397,361.86,5550,456.78,10962,902.17,4630,381.05,21034,1731.12,36811,3029.55
603843.SH,20251118,266754,22927.0,186316,16012.97,300667,25836.0,251641,21631.1,123506,10624.13,153333,13175.1,7364,635.5,107002,9203.47,61052,5329.33
603843.SH,20251117,60713,5004.29,75905,6257.25,139980,11541.2,136691,11270.96,76048,6272.16,57495,4741.02,12614,1040.36,19263,1588.77,-187877,-15498.42
603843.SH,20251114,1006,79.07,5599,440.05,2321,182.43,5680,446.43,11642,915.06,3691,290.08,0,0.0,0,0.0,-14969,-1176.56
603843.SH,20251113,123,9.21,3175,237.79,1968,147.4,3529,264.31,8761,656.2,7550,565.5,3402,254.78,0,0.0,-14254,-1067.59
603843.SH,20251112,463,33.01,4776,340.51,3551,253.19,5444,388.16,9424,671.93,294,20.96,4813,343.16,7737,551.65,-18251,-1301.29
603843.SH,20251028,3403,231.06,6469,439.26,10328,701.27,6700,454.9,4586,311.38,5148,349.55,0,0.0,0,0.0,-18045,-1225.24
603843.SH,20251027,24672,1594.06,20614,1331.88,33478,2164.04,34228,2212.53,12969,838.42,22930,1482.56,6653,430.45,0,0.0,-13778,-891.43
