ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
600735.SH,20251231,51021,2449.95,55840,2678.39,55055,2641.39,54514,2618.38,20157,967.56,15879,762.12,0,0.0,0,0.0,-33551,-1595.33
600735.SH,20251230,58431,2833.34,60390,2927.62,52483,2546.76,49635,2410.29,10776,524.86,11666,567.05,0,0.0,0,0.0,-23224,-1116.42
600735.SH,20251229,68710,3431.32,71301,3557.42,65944,3291.87,66717,3332.28,24348,1214.22,20419,1019.46,0,0.0,565,28.25,-23136,-1137.1
600735.SH,20251226,101295,5225.6,95736,4934.43,111856,5767.58,111745,5763.96,38640,1990.45,43803,2260.51,2943,151.27,3451,176.0,-47335,-2408.47
600735.SH,20251225,17503,866.52,24272,1210.62,26018,1290.29,33490,1667.19,18844,944.47,17964,896.28,13361,672.8,0,0.0,-20790,-1061.11
600735.SH,20251224,43712,2076.8,41353,1963.82,50273,2386.93,50161,2380.9,20485,968.88,19255,911.87,0,0.0,3701,176.01,3635,181.61
600735.SH,20251223,62618,3014.86,65371,3149.95,74186,3573.28,69171,3333.97,12789,614.62,17880,855.72,3089,149.2,260,12.32,-50900,-2458.89
600735.SH,20251222,49739,2448.37,48194,2372.42,72101,3553.51,67215,3313.32,17542,866.12,24672,1215.01,3225,158.8,2526,126.05,-7359,-355.81
600735.SH,20251219,53547,2590.53,43359,2095.86,61790,2986.39,61605,2981.64,18593,897.15,25092,1210.69,0,0.0,3874,185.87,10110,500.85
600735.SH,20251218,49048,2383.02,50565,2456.28,54960,2668.23,53107,2578.98,16879,818.07,14779,714.69,0,0.0,2436,119.36,-2899,-137.69
600735.SH,20251217,56750,2694.94,51746,2453.55,61200,2902.13,60725,2881.09,14613,693.79,22225,1056.68,2133,100.46,0,0.0,1000,61.74
600735.SH,20251216,49846,2429.58,54916,2678.3,63696,3109.28,60350,2941.53,29721,1446.42,30280,1477.77,2283,112.32,0,0.0,-28116,-1364.49
600735.SH,20251215,43064,2148.96,45246,2257.3,47818,2382.36,49634,2474.91,22588,1127.51,18590,926.62,0,0.0,0,0.0,-15546,-767.74
600735.SH,20251212,47793,2425.93,50408,2557.85,52648,2672.33,60292,3058.19,37396,1893.99,33266,1684.48,10861,548.25,4733,239.98,-21733,-1091.47
600735.SH,20251211,50200,2575.38,51407,2637.05,54768,2808.89,52976,2717.05,22356,1145.39,22067,1129.63,1880,95.88,2754,141.8,-5446,-274.71
600735.SH,20251210,71221,3739.63,68951,3620.11,75461,3966.59,69124,3633.27,33457,1760.32,46654,2456.61,7708,406.53,3118,163.07,-25293,-1330.22
600735.SH,20251209,89304,4867.16,90504,4928.08,100317,5473.28,98358,5368.13,38890,2118.89,40564,2211.44,2915,160.31,2000,112.0,-5946,-318.73
600735.SH,20251208,57870,3093.88,61384,3280.86,59935,3204.99,57484,3074.11,26411,1414.4,27564,1475.75,5373,284.46,3157,167.01,-33055,-1760.16
600735.SH,20251205,59067,3158.79,53688,2869.1,55041,2941.7,66888,3575.8,30410,1620.28,21437,1142.85,0,0.0,2505,133.02,-10892,-571.31
600735.SH,20251204,64631,3565.62,63789,3518.6,71168,3928.23,69188,3817.68,22368,1231.66,25190,1389.23,0,0.0,0,0.0,-29632,-1622.59
600735.SH,20251203,80715,4516.74,83719,4680.72,89237,4992.17,89214,4989.21,34449,1928.66,36489,2045.77,7639,424.48,2618,146.35,-26198,-1449.03
600735.SH,20251202,78666,4620.78,74835,4405.72,78935,4635.43,79092,4647.73,43970,2574.23,38331,2238.69,1737,100.05,11050,638.35,-48106,-2836.46
600735.SH,20251201,75599,4586.95,76696,4653.57,79734,4838.42,81736,4960.28,25063,1517.15,27792,1682.95,5831,354.47,3,0.18,-42599,-2574.36
600735.SH,20251128,102338,6440.58,95665,6017.84,109581,6903.56,114690,7230.41,47273,2981.07,52559,3311.75,3812,240.37,90,5.58,-36060,-2238.32
600735.SH,20251127,67993,4179.66,70856,4360.15,78850,4845.35,82162,5064.32,46590,2873.54,42970,2635.49,8555,536.4,6000,375.0,40318,2485.64
600735.SH,20251126,82746,4977.68,85864,5162.37,88351,5310.62,91485,5500.31,35141,2112.59,34362,2067.3,5627,338.3,154,9.21,-50499,-3026.0
600735.SH,20251125,126474,7606.51,115597,6951.25,130038,7801.19,128653,7710.69,63935,3827.47,70955,4256.71,6155,368.49,11397,685.01,-9331,-518.42
600735.SH,20251124,8743,515.78,24195,1427.34,22185,1308.71,42508,2507.85,45697,2696.11,29001,1711.08,30109,1776.43,11030,650.77,-88182,-5202.67
600735.SH,20251121,91793,5177.65,93906,5295.72,108984,6146.58,111147,6268.63,66763,3762.65,69850,3937.13,18377,1036.6,11013,622.01,-15451,-863.52
600735.SH,20251120,76956,4570.02,62892,3735.94,88222,5238.91,75534,4492.25,44823,2662.87,58178,3451.84,697,41.19,14094,832.96,10504,615.94
600735.SH,20251119,81467,5027.08,82560,5094.05,95160,5871.84,95521,5897.59,37341,2305.66,34004,2094.64,4266,260.52,6149,378.83,-5296,-298.11
600735.SH,20251118,102186,6313.66,98767,6100.22,117930,7295.46,113937,7045.0,42154,2609.18,46115,2860.5,8021,500.93,11472,713.51,-45078,-2769.59
