ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
603409.SH,20251231,11280,4215.16,10108,3776.72,6096,2278.74,5794,2165.69,2544,951.81,2814,1052.19,599,224.47,1803,675.59,677,253.85
603409.SH,20251230,12222,4546.82,12493,4644.65,9217,3425.7,8346,3098.4,5941,2208.91,6063,2258.87,4141,1532.23,4619,1711.74,-1504,-537.39
603409.SH,20251229,7975,2988.89,6505,2437.38,6161,2309.42,4973,1863.42,1984,743.53,4354,1633.27,2000,746.8,2289,854.55,49,24.13
603409.SH,20251226,9286,3469.96,9399,3511.55,6845,2557.7,7300,2728.33,3946,1474.77,3222,1204.58,0,0.0,155,57.97,66,31.98
603409.SH,20251225,11350,4222.24,10391,3866.86,8078,3006.92,8339,3103.0,4309,1601.49,5055,1880.21,716,267.59,668,248.16,4201,1570.93
603409.SH,20251224,16909,6226.74,15229,5614.73,14033,5177.94,13458,4964.03,5566,2058.2,7017,2589.5,1029,381.46,1832,676.08,11412,4191.83
603409.SH,20251223,3996,1440.81,4087,1473.12,3010,1084.25,3107,1119.37,1172,422.36,984,354.95,0,0.0,0,0.0,-1208,-433.38
603409.SH,20251222,5421,1949.88,4570,1643.96,2694,969.63,2840,1021.87,1480,531.98,1907,685.91,487,175.11,765,274.85,911,328.13
603409.SH,20251219,5473,1968.68,5474,1969.08,4075,1465.74,3472,1249.3,819,294.97,1421,511.02,0,0.0,0,0.0,-893,-320.74
603409.SH,20251218,8270,2989.65,7530,2722.09,4803,1737.25,4656,1683.54,2157,780.55,2590,937.32,929,334.66,1383,499.14,4005,1450.68
603409.SH,20251217,6768,2419.18,7796,2784.97,5831,2082.91,5230,1869.02,2351,839.74,3091,1107.11,1167,419.27,0,0.0,-1183,-416.91
603409.SH,20251216,4949,1749.96,4787,1692.09,4027,1423.4,3656,1292.65,1083,383.04,1241,438.48,0,0.0,375,133.16,766,272.76
603409.SH,20251215,5707,2009.74,5908,2080.07,3439,1211.92,3551,1251.72,1916,675.89,1791,630.21,1542,542.5,1354,478.05,2702,956.5
603409.SH,20251212,5073,1777.17,4583,1605.24,2636,923.01,3178,1113.21,387,135.3,334,117.03,0,0.0,0,0.0,-871,-303.52
603409.SH,20251211,7346,2583.04,6719,2362.1,5641,1982.71,5077,1784.84,1092,383.95,2283,802.76,0,0.0,0,0.0,2439,859.08
603409.SH,20251210,8766,3041.02,7283,2525.88,7372,2556.15,7777,2697.54,1332,461.51,2036,706.02,293,101.17,666,230.42,6616,2296.11
603409.SH,20251209,2430,829.75,2703,923.13,2888,986.26,2758,941.91,1174,401.02,1031,351.99,0,0.0,0,0.0,-1944,-663.84
603409.SH,20251208,2533,869.44,2617,898.21,2861,981.86,2377,815.83,892,305.89,1291,443.15,0,0.0,0,0.0,-1289,-441.89
603409.SH,20251205,3987,1370.76,4536,1560.45,4195,1441.76,3087,1061.11,1526,524.19,1351,463.96,464,159.15,1197,410.35,-2266,-780.09
603409.SH,20251204,5413,1888.13,5613,1957.59,4832,1683.27,4690,1634.69,2043,711.33,1985,690.46,0,0.0,0,0.0,1089,381.14
603409.SH,20251203,2824,968.58,2856,979.73,1702,583.83,1265,434.08,390,133.99,795,272.6,0,0.0,0,0.0,-764,-262.04
603409.SH,20251202,4331,1505.14,5052,1755.63,3388,1177.35,3603,1251.92,2283,793.78,860,298.37,0,0.0,487,170.35,-2008,-693.9
603409.SH,20251201,2930,1003.05,3007,1028.84,1607,549.24,1282,439.0,895,306.58,1145,391.71,2,0.68,0,0.0,-302,-102.37
603409.SH,20251128,2762,938.87,2772,942.35,2038,692.71,1599,543.69,1219,413.99,1568,532.34,528,179.73,608,206.93,-1527,-519.23
603409.SH,20251127,4399,1509.51,4276,1467.09,2529,866.5,2820,967.56,1207,415.05,1509,519.18,470,162.76,0,0.0,566,194.88
603409.SH,20251126,2886,983.3,4013,1366.07,2175,740.77,1697,578.11,1390,473.09,923,314.72,182,61.75,0,0.0,-2391,-811.65
603409.SH,20251125,2825,966.79,3503,1198.67,2007,686.59,1756,600.98,1416,484.7,1269,434.48,280,96.06,0,0.0,58,20.23
603409.SH,20251124,4204,1415.36,3793,1276.15,2048,688.23,2174,731.88,976,327.68,1261,423.24,0,0.0,0,0.0,1678,567.22
603409.SH,20251121,6486,2179.01,7071,2375.28,3699,1241.44,3962,1332.24,2454,828.11,2448,823.18,842,282.14,0,0.0,-6294,-2118.46
603409.SH,20251120,5285,1817.96,6268,2155.47,4345,1494.37,3440,1182.84,2121,729.27,2197,755.7,457,157.21,303,104.81,-4136,-1419.32
603409.SH,20251119,5322,1866.85,6530,2289.06,2902,1017.11,2425,850.91,1180,413.35,713,250.85,595,209.98,330,116.46,-3707,-1297.41
603409.SH,20251118,6420,2271.52,5850,2070.44,4021,1423.22,3675,1300.53,2389,844.25,2139,755.72,295,105.02,1461,517.31,-1114,-392.16
603409.SH,20251117,9026,3251.49,9011,3246.5,6684,2410.81,6704,2419.2,4115,1484.12,4329,1561.12,687,249.17,468,168.78,-2957,-1060.04
603409.SH,20251114,13976,5062.46,15143,5485.34,12421,4498.82,11861,4297.99,9266,3359.44,8942,3239.2,976,351.22,692,249.42,73,27.82
603409.SH,20251113,13460,4757.83,13603,4807.3,11232,3975.72,10597,3751.79,6485,2291.04,7130,2519.73,171,61.06,19,6.83,7306,2586.02
603409.SH,20251112,3645,1255.81,3817,1315.28,1988,684.64,1814,624.84,1056,363.73,850,292.56,0,0.0,208,71.51,-2450,-844.02
603409.SH,20251111,2825,980.94,2514,872.99,1545,536.29,1797,623.81,881,305.84,940,326.28,0,0.0,0,0.0,-262,-90.44
603409.SH,20251110,2979,1032.05,3052,1057.51,1989,689.17,2072,718.07,1009,349.25,831,287.63,0,0.0,21,7.27,-1764,-610.47
603409.SH,20251107,4386,1525.25,4196,1459.33,2855,993.07,2285,794.47,2266,788.57,1607,559.3,53,18.35,1472,512.14,-190,-64.27
603409.SH,20251106,2720,953.27,2462,862.7,1704,596.93,1600,560.94,555,194.43,916,320.99,0,0.0,0,0.0,82,29.1
603409.SH,20251105,3673,1286.4,3980,1394.2,2570,900.62,2500,875.87,1235,432.93,995,349.18,0,0.0,2,0.7,23,9.79
603409.SH,20251104,5189,1815.98,6664,2332.27,4549,1592.2,4579,1603.21,1985,695.44,2099,735.17,1619,567.02,0,0.0,-1169,-409.2
603409.SH,20251103,3270,1131.54,3077,1064.34,1798,622.84,1795,621.63,534,185.08,447,155.0,0,0.0,284,98.49,-437,-150.64
603409.SH,20251031,4107,1421.02,3827,1324.02,2324,803.88,2623,907.19,995,344.81,977,338.5,0,0.0,0,0.0,785,272.47
603409.SH,20251030,3768,1301.88,3753,1296.3,2281,787.78,2537,876.1,904,311.93,1161,400.85,497,171.66,0,0.0,-613,-210.27
603409.SH,20251029,5835,2010.28,6092,2099.28,4092,1408.22,4016,1382.47,1849,636.59,1667,573.34,0,0.0,0,0.0,-3732,-1284.46
603409.SH,20251028,6450,2258.41,5720,2003.17,3824,1339.17,4085,1430.74,1355,474.88,1813,635.37,298,104.87,309,108.04,1814,635.04
603409.SH,20251027,3031,1047.19,2928,1011.54,1813,626.34,2234,771.91,575,198.69,634,218.83,377,130.06,0,0.0,-872,-300.52
