ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
300395.SZ,20251231,107612,109186.78,42207,42917.96,108042,109784.59,101822,103428.05,83677,85077.34,112356,114199.55,39076,39815.18,82022,83318.33,-5472,-5488.78
300395.SZ,20251230,82064,87038.18,64106,68391.97,117180,124627.84,110687,117926.0,100340,106985.09,114910,122267.34,51728,55197.31,61610,65263.11,-5574,-5654.05
300395.SZ,20251229,58542,62250.17,80405,85688.27,113278,120638.87,103861,110724.85,109061,116293.34,101298,107946.69,66470,70917.09,61788,65739.66,-6629,-6584.05
300395.SZ,20251226,66774,69863.69,62804,65812.52,108347,113450.24,113727,119099.79,84118,88169.11,86118,90236.07,38771,40658.23,35362,36992.89,-28153,-29376.55
300395.SZ,20251225,79114,83633.62,56947,60234.32,100946,106791.28,99410,105169.91,92874,98232.81,98162,103846.41,47695,50558.14,66111,69965.2,-21306,-22331.3
300395.SZ,20251224,85612,91170.94,91236,97687.59,139096,148505.6,138068,147305.93,148006,158623.0,152486,163160.4,91646,98374.89,82569,88520.51,37383,41082.11
300395.SZ,20251223,99003,101542.3,71642,73659.97,136199,139828.93,145627,149678.72,133094,136725.3,149273,153391.05,91308,93554.95,93062,94921.75,49838,50832.44
300395.SZ,20251222,86376,82519.97,87411,83248.55,124674,118460.16,142713,135525.86,146468,139003.35,138165,131161.09,69837,66267.55,59067,56315.55,64578,61652.81
300395.SZ,20251219,65001,58722.56,44777,40505.7,100867,91167.19,111516,100782.13,86002,77777.32,84029,76034.06,31447,28488.66,42995,38833.85,-43544,-39061.86
300395.SZ,20251218,73295,68684.56,69168,64922.7,114803,107715.16,107579,100995.23,121609,114248.3,111569,104692.69,46906,44010.29,68297,64047.68,-30770,-28396.25
300395.SZ,20251217,82568,77836.65,122306,115595.82,148846,140508.33,156860,148301.89,158186,149616.8,131356,124111.74,87117,82743.87,66197,62696.2,43319,41246.26
300395.SZ,20251216,95288,86553.05,110754,100939.72,146724,133569.29,137015,124845.01,164673,150161.72,144649,131737.49,70863,64774.01,85130,77535.85,7485,6975.71
300395.SZ,20251215,76806,67496.47,102463,90680.36,139216,122749.29,150083,132960.56,151753,134961.14,137872,122935.68,111043,100210.96,88399,78841.25,55277,49103.08
300395.SZ,20251212,80010,67553.33,57035,48191.99,96047,80988.56,94314,79515.32,84727,71380.02,92245,77727.89,31618,26615.82,48808,41102.53,-17474,-14674.42
300395.SZ,20251211,85068,75341.43,51743,46029.68,103801,92261.63,91078,80940.84,108862,96848.2,121561,108014.48,41258,36928.34,74608,66394.61,-13130,-11593.31
300395.SZ,20251210,71331,62163.04,105454,92346.49,148091,129423.58,154142,134738.43,162287,141938.01,150729,131570.01,93324,81457.32,64709,56327.02,39419,35254.11
300395.SZ,20251209,61689,51798.56,62413,52484.76,96169,80839.53,96440,81093.11,90576,76229.83,78910,66387.17,41042,34567.99,51713,43470.87,4089,3657.11
300395.SZ,20251208,50841,41578.1,68139,55858.12,90950,74464.26,94033,77067.86,92148,75466.33,88573,72461.4,44780,36720.1,27974,22841.41,-21558,-17611.94
300395.SZ,20251205,47798,38238.31,53752,43053.88,68254,54687.6,75904,60845.34,64860,51974.55,60803,48741.91,35206,28250.24,25659,20509.56,18455,14887.55
300395.SZ,20251204,50489,39348.54,65379,50985.62,65615,51123.4,70403,54889.16,77944,60764.71,62115,48418.39,25529,19923.42,21681,16866.89,36987,28947.78
300395.SZ,20251203,38772,29434.93,46981,35690.99,42760,32497.13,41535,31581.91,39357,29920.47,36617,27817.31,14415,10970.02,10172,7732.33,-4530,-3297.8
300395.SZ,20251202,45763,34615.56,37927,28743.84,45219,34234.54,51163,38711.11,33795,25600.66,32103,24297.83,8237,6237.56,11822,8935.54,-21690,-16379.83
300395.SZ,20251201,65918,50898.84,60648,46957.96,72362,55938.18,58967,45603.05,66138,51166.35,65718,50732.57,19149,14837.97,38235,29547.77,-52521,-40335.96
300395.SZ,20251128,58033,45370.73,52704,41328.49,54873,42939.51,61878,48423.13,52733,41296.23,44229,34586.6,12408,9727.79,19234,14996.04,-7427,-5779.81
300395.SZ,20251127,67112,54022.42,65513,52808.01,96381,77857.96,99932,80754.88,98542,79712.74,92229,74659.76,40074,32427.95,44435,35798.4,28360,23298.34
300395.SZ,20251126,65320,50378.56,70295,54380.96,74340,57440.87,74336,57428.4,74112,57287.3,62725,48485.59,32722,25345.28,39137,30157.06,-11041,-8501.19
300395.SZ,20251125,79854,61983.55,86107,66805.07,83778,64985.84,108061,83828.66,80145,62024.51,91906,71203.83,81150,62941.27,38853,30097.62,31271,24428.75
