ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
301006.SZ,20251231,10004,1633.77,11244,1836.03,4239,691.87,4237,693.62,3138,514.55,1900,310.54,0,0.0,0,0.0,-2083,-338.81
301006.SZ,20251230,7420,1219.87,7395,1216.08,2555,419.36,2557,419.63,763,125.46,695,114.1,615,100.92,706,115.79,-247,-39.73
301006.SZ,20251229,11256,1861.91,10788,1784.78,3553,587.96,4238,701.27,997,165.8,780,129.63,0,0.0,0,0.0,872,147.06
301006.SZ,20251226,10695,1772.04,9805,1625.13,4474,739.59,5155,852.89,1172,195.11,1381,228.71,0,0.0,0,0.0,-3159,-520.15
301006.SZ,20251225,8393,1394.47,7408,1231.03,4076,677.24,5240,870.06,1212,201.21,1033,171.83,0,0.0,0,0.0,1079,180.8
301006.SZ,20251224,8402,1378.64,8855,1452.42,2854,467.09,2864,469.59,675,111.22,212,34.94,0,0.0,0,0.0,2145,352.52
301006.SZ,20251223,11034,1791.01,11828,1919.55,4363,707.65,3278,531.8,0,0.0,291,47.32,0,0.0,0,0.0,-1231,-198.42
301006.SZ,20251222,8694,1431.33,9041,1487.48,3069,503.71,2096,344.18,289,47.73,915,151.11,0,0.0,0,0.0,256,43.2
301006.SZ,20251219,8006,1314.08,7834,1285.96,2331,383.07,2369,389.32,170,28.04,304,49.92,0,0.0,0,0.0,1927,317.28
301006.SZ,20251218,10503,1699.3,9751,1578.16,3269,529.77,3676,594.8,866,139.5,516,84.08,0,0.0,695,111.53,2782,450.53
301006.SZ,20251217,8271,1304.19,8880,1401.25,3027,476.67,3077,484.61,902,142.94,243,37.93,0,0.0,0,0.0,-1830,-286.22
301006.SZ,20251216,7519,1195.43,8050,1280.35,3177,504.84,2897,460.13,652,103.86,401,63.65,0,0.0,0,0.0,-2554,-405.22
301006.SZ,20251215,11999,1935.86,13621,2197.42,5291,852.57,3933,633.93,668,107.61,404,64.68,0,0.0,0,0.0,-3226,-519.26
301006.SZ,20251212,13140,2166.38,11947,1970.59,3515,576.9,4311,708.44,429,71.66,826,135.91,0,0.0,0,0.0,-1290,-213.32
301006.SZ,20251211,13304,2208.51,15366,2549.65,6935,1151.2,4560,758.44,288,48.11,601,99.73,0,0.0,0,0.0,-3083,-508.23
301006.SZ,20251210,7925,1354.66,9405,1606.91,4314,736.22,2738,466.86,177,29.91,273,47.03,0,0.0,0,0.0,-3996,-682.14
301006.SZ,20251209,7464,1301.49,7479,1304.36,2378,414.69,2151,375.17,142,24.69,354,61.34,0,0.0,0,0.0,-1512,-262.71
301006.SZ,20251208,10845,1907.69,10782,1896.89,4306,757.44,4244,746.15,891,156.32,1016,178.41,0,0.0,0,0.0,1982,349.29
301006.SZ,20251205,10444,1797.25,10046,1728.52,4873,841.51,5425,937.28,867,149.09,713,122.05,0,0.0,0,0.0,462,79.57
301006.SZ,20251204,9610,1637.26,9827,1674.05,3630,617.65,2896,493.26,0,0.0,517,87.6,0,0.0,0,0.0,-1842,-312.64
301006.SZ,20251203,11574,1989.49,11763,2022.18,2702,464.27,2541,436.58,336,57.78,308,52.78,0,0.0,0,0.0,-3178,-544.81
301006.SZ,20251202,10344,1787.67,10145,1753.13,2632,454.84,2658,459.16,286,49.39,459,79.61,0,0.0,0,0.0,-746,-128.05
301006.SZ,20251201,12114,2131.61,10699,1882.2,4740,834.32,4056,714.21,582,102.67,2681,472.19,0,0.0,0,0.0,1110,197.47
301006.SZ,20251128,9411,1632.36,8766,1520.66,3275,568.91,2566,445.24,882,153.79,1398,242.73,0,0.0,838,146.43,1984,346.38
301006.SZ,20251127,11635,2007.24,12308,2124.59,4251,734.76,4041,698.13,1002,174.46,539,93.75,0,0.0,0,0.0,512,90.94
301006.SZ,20251126,9902,1696.07,10988,1878.61,4588,785.04,3614,619.88,514,87.26,1126,192.64,724,122.78,0,0.0,-2052,-347.8
301006.SZ,20251125,11110,1925.62,10716,1858.09,4360,756.16,4279,742.15,387,67.5,862,149.03,0,0.0,0,0.0,2783,484.61
301006.SZ,20251124,15128,2562.78,13937,2361.31,5077,859.79,6218,1053.11,350,59.15,400,67.3,0,0.0,0,0.0,699,119.26
301006.SZ,20251121,15375,2581.66,13903,2334.33,5921,994.16,7538,1264.46,1352,224.21,1118,186.48,0,0.0,89,14.75,-2836,-477.47
301006.SZ,20251120,11344,1979.61,12109,2114.27,5725,999.36,4796,837.09,713,124.64,877,152.24,0,0.0,0,0.0,138,24.64
301006.SZ,20251119,14361,2530.14,13315,2347.71,6317,1111.58,6209,1091.85,373,65.57,1527,267.73,0,0.0,0,0.0,-11,-0.77
301006.SZ,20251118,12948,2319.68,11339,2032.26,5465,979.32,6449,1154.43,620,110.91,1245,223.21,0,0.0,0,0.0,639,114.73
301006.SZ,20251117,15039,2724.56,15105,2737.7,7693,1392.68,7450,1348.82,1404,255.32,1581,286.04,0,0.0,0,0.0,-1688,-304.38
301006.SZ,20251114,16087,2928.91,18611,3388.96,11505,2095.39,9615,1751.58,3362,612.5,2729,496.26,0,0.0,0,0.0,4619,843.44
