ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
300893.SZ,20251231,16833,3994.68,12734,3023.08,12118,2875.81,14873,3527.99,8570,2024.44,11143,2639.58,3310,786.83,2082,491.12,-3662,-868.41
300893.SZ,20251230,15457,3687.82,13320,3179.89,10966,2617.28,17562,4190.43,10389,2478.87,7685,1834.18,5868,1403.07,4113,982.53,-15839,-3778.06
300893.SZ,20251229,15268,3698.88,11855,2876.39,11175,2711.24,12308,2984.69,8289,2009.85,7820,1894.62,2178,527.77,4928,1192.04,-6374,-1550.9
300893.SZ,20251226,14569,3609.98,14078,3490.06,11454,2840.72,11841,2935.63,9930,2459.14,8818,2184.35,1885,470.33,3102,770.12,-11598,-2877.2
300893.SZ,20251225,19182,4825.76,15300,3850.42,16970,4270.54,18701,4705.06,14239,3578.03,16008,4023.61,1763,442.17,2145,537.42,8374,2103.26
300893.SZ,20251224,13190,3243.75,12403,3051.15,13874,3413.77,13857,3414.08,8135,2003.48,7938,1955.38,964,238.83,1964,479.22,-690,-165.86
300893.SZ,20251223,13758,3356.69,14996,3664.34,14656,3587.67,13855,3388.98,9016,2205.78,10470,2559.49,2692,660.11,800,197.44,1052,267.88
300893.SZ,20251222,13832,3308.28,13859,3319.9,10951,2617.34,11017,2640.5,8979,2154.18,8871,2121.59,2572,614.06,2588,611.88,3873,937.65
300893.SZ,20251219,10844,2617.88,10738,2591.28,11910,2878.35,12329,2978.9,9425,2280.24,9781,2365.63,2621,633.4,1953,474.06,5686,1388.22
300893.SZ,20251218,7930,1896.94,7689,1841.48,8530,2041.48,8289,1982.64,4332,1036.46,3749,895.62,0,0.0,1064,255.14,-4394,-1046.91
300893.SZ,20251217,9599,2289.63,12026,2870.37,10989,2624.84,10310,2465.67,7085,1695.12,7493,1791.3,2155,517.74,0,0.0,4428,1063.85
300893.SZ,20251216,12872,3069.57,20362,4862.29,15234,3635.33,13222,3156.41,9893,2364.16,6094,1452.06,3271,785.81,1593,384.12,-10715,-2547.63
300893.SZ,20251215,20036,4771.99,26999,6449.56,22580,5409.35,21654,5191.69,18256,4384.72,15167,3642.6,7279,1751.3,4331,1033.52,1441,331.49
300893.SZ,20251212,13086,3035.41,16972,3944.61,13358,3107.13,12859,2988.82,9460,2206.19,6074,1415.29,0,0.0,0,0.0,280,68.36
300893.SZ,20251211,9433,2162.99,10096,2315.17,6913,1584.83,6454,1480.31,4574,1048.38,4177,956.47,0,0.0,192,44.24,-6408,-1466.2
300893.SZ,20251210,9020,2082.12,8424,1946.41,5883,1360.2,6958,1607.68,3265,756.75,2787,644.98,0,0.0,0,0.0,5228,1211.29
300893.SZ,20251209,7536,1732.56,5341,1227.81,6890,1583.66,7639,1756.88,2402,552.12,2304,529.45,0,0.0,1543,354.2,-613,-139.25
300893.SZ,20251208,9444,2173.7,6944,1599.83,7955,1831.82,9673,2226.85,5630,1297.14,6143,1414.33,1349,311.11,1617,372.75,58,16.01
300893.SZ,20251205,11289,2573.78,9294,2117.98,7353,1675.44,8907,2032.36,5758,1313.76,5849,1334.24,500,114.69,851,193.1,2320,535.04
300893.SZ,20251204,9760,2244.12,8893,2044.23,6019,1382.04,8611,1978.67,4022,923.1,2548,584.7,751,172.9,500,114.56,-3644,-837.06
300893.SZ,20251203,12424,2842.48,9632,2209.53,7588,1739.7,10672,2448.25,6176,1421.23,6113,1399.62,843,194.55,615,140.56,-1293,-300.9
300893.SZ,20251202,12460,2868.6,9629,2218.01,7413,1706.08,7440,1713.58,3980,916.24,6212,1428.31,0,0.0,572,131.03,-2224,-511.34
300893.SZ,20251201,12690,2971.35,10991,2572.57,10714,2506.18,7101,1662.53,6018,1408.88,6182,1446.1,700,163.24,5848,1368.44,-4867,-1133.52
300893.SZ,20251128,8946,2105.06,9077,2136.53,5487,1291.4,5843,1374.87,3392,797.77,2787,655.11,0,0.0,118,27.72,162,42.58
300893.SZ,20251127,7790,1854.49,8045,1915.79,7096,1691.37,6225,1483.76,4285,1019.43,5992,1427.4,1110,265.93,18,4.27,-2676,-627.7
300893.SZ,20251126,9353,2211.05,9411,2226.3,7126,1686.22,6663,1576.91,4280,1013.46,5185,1226.01,500,118.5,0,0.0,1487,353.55
300893.SZ,20251125,11371,2681.97,11165,2632.63,9520,2244.15,12007,2828.0,7559,1780.2,5045,1187.88,1814,427.41,2048,485.21,-3539,-826.55
300893.SZ,20251124,11764,2767.34,9420,2217.35,9060,2131.21,8735,2053.16,5009,1178.35,7498,1761.5,1615,378.2,1795,423.1,355,82.02
300893.SZ,20251121,22302,5338.27,17161,4111.03,14636,3501.34,14360,3437.09,7433,1775.15,9773,2329.93,1093,263.47,4171,1000.16,-1689,-400.43
300893.SZ,20251120,12733,3112.46,12733,3115.19,7808,1910.04,7641,1868.59,5499,1344.21,3868,945.88,2749,668.13,4547,1105.18,-565,-143.01
300893.SZ,20251119,14639,3617.77,12707,3140.61,10270,2536.07,9388,2321.84,5804,1432.59,7705,1900.55,911,225.08,1824,448.51,-5377,-1327.16
300893.SZ,20251118,19271,4896.66,24334,6184.16,20635,5270.39,17252,4405.26,9909,2524.34,9954,2549.57,2860,731.51,1135,283.91,-5149,-1253.96
300893.SZ,20251117,21911,5531.22,23253,5868.41,17984,4537.53,16458,4150.26,7796,1965.95,7164,1808.26,903,226.8,1719,434.56,-1098,-251.05
300893.SZ,20251114,17649,4495.5,21875,5575.14,18712,4766.66,18455,4706.07,11511,2943.59,12151,3100.69,5262,1342.56,653,166.41,1200,305.67
300893.SZ,20251113,19789,4947.54,18307,4589.19,14346,3587.17,13081,3272.45,9566,2395.62,11094,2768.94,0,0.0,1218,299.75,5018,1279.4
300893.SZ,20251112,11800,2958.74,14286,3586.49,13997,3514.59,11992,3013.86,8476,2128.98,7798,1953.53,2220,559.06,2417,607.47,-6408,-1606.23
300893.SZ,20251111,26894,6684.62,31250,7787.65,26291,6554.52,30502,7599.04,16142,4015.99,17592,4379.99,10995,2756.91,979,245.35,4748,1166.59
300893.SZ,20251110,22080,5399.34,20954,5120.88,14053,3429.63,15025,3671.74,8849,2158.82,8993,2194.88,420,103.32,430,103.6,8426,2076.68
300893.SZ,20251107,21701,5294.56,16252,3971.71,18062,4412.12,20371,4966.38,12225,2971.76,11454,2794.1,0,0.0,3912,946.25,-12561,-3043.5
300893.SZ,20251106,33104,8120.25,27990,6870.31,23871,5852.49,23754,5823.92,17047,4177.04,17251,4225.53,4366,1067.83,9392,2297.84,-9328,-2283.96
300893.SZ,20251105,24112,6146.17,23296,5919.03,18744,4775.07,16811,4284.35,12658,3220.9,15467,3958.66,2008,514.62,1947,494.72,3633,975.71
300893.SZ,20251104,16075,4028.56,19610,4923.13,13381,3358.21,14491,3635.72,10579,2661.6,7622,1911.38,3806,958.87,2118,537.01,-12309,-3076.2
300893.SZ,20251103,21424,5418.71,21261,5381.16,19075,4828.07,19304,4882.54,12484,3153.25,12444,3141.43,1381,348.82,1355,343.7,-3252,-811.77
300893.SZ,20251031,35812,9219.57,36204,9321.78,38806,10017.01,38825,10013.68,22522,5806.49,20640,5332.03,3590,925.84,5062,1301.42,12485,3223.68
300893.SZ,20251030,28257,6961.64,22662,5589.99,22002,5421.44,21695,5339.42,15590,3836.71,17447,4294.76,1740,428.4,5783,1424.02,-8651,-2131.05
300893.SZ,20251029,19767,4975.3,19584,4933.34,17862,4499.49,18085,4551.48,12425,3123.99,12810,3222.73,1994,501.2,1568,392.43,-7283,-1828.56
300893.SZ,20251028,34392,8799.24,22705,5828.65,26432,6770.14,27055,6919.27,19817,5071.85,23026,5876.55,1891,483.08,9745,2499.83,-17185,-4374.39
300893.SZ,20251027,42711,11207.48,32291,8471.86,33033,8661.05,34808,9128.74,21258,5568.68,23891,6262.28,2317,608.3,8330,2182.64,-9098,-2373.9
300893.SZ,20251024,46707,12447.61,40369,10744.34,40749,10836.8,39954,10641.21,29311,7823.98,36197,9660.35,8995,2415.02,9243,2477.5,28825,7713.31
300893.SZ,20251023,19556,6907.3,15012,5311.61,15975,5648.87,15128,5354.08,8703,3081.95,14658,5171.35,564,198.92,0,0.0,3345,1174.66
300893.SZ,20251022,19692,6977.29,16139,5721.78,12295,4356.72,12849,4555.95,5520,1959.08,8857,3135.06,966,340.08,627,220.37,-702,-243.8
300893.SZ,20251021,25073,8911.5,15298,5441.13,16890,6005.17,18822,6694.99,10510,3738.67,16466,5846.07,1093,386.61,2980,1059.77,4703,1678.74
300893.SZ,20251020,27402,9957.48,22766,8313.73,25031,9152.93,28628,10466.75,20406,7457.77,23145,8407.68,4725,1724.7,3025,1104.71,1723,622.68
300893.SZ,20251017,24376,8994.3,31382,11599.64,28227,10436.95,27006,9981.38,19191,7086.93,15025,5538.19,4504,1656.98,2884,1055.96,-9686,-3554.95
300893.SZ,20251016,21502,7851.42,27035,9881.15,26715,9760.28,19818,7237.62,10515,3841.39,9019,3295.83,1396,513.9,4256,1552.38,-2547,-934.15
300893.SZ,20251015,18684,6664.96,24167,8633.18,22484,8019.12,21218,7566.54,16169,5784.21,12601,4499.6,1805,646.71,1156,415.68,-1753,-609.69
300893.SZ,20251014,24967,8841.68,23800,8452.84,21416,7602.75,21687,7699.3,13745,4886.43,11259,3994.72,2945,1046.89,6328,2230.9,-8430,-2951.54
300893.SZ,20251013,31430,11362.36,28873,10440.43,20286,7334.38,23319,8424.51,12198,4408.76,11555,4180.1,3469,1256.76,3636,1317.22,-6987,-2506.41
300893.SZ,20251010,36728,13877.27,32585,12356.29,29443,11160.68,32726,12384.95,17837,6771.18,18038,6826.85,4443,1688.27,5102,1929.31,-1837,-691.69
300893.SZ,20251009,53507,20707.13,36222,14059.54,51305,19939.0,61495,23869.16,38859,15116.06,42264,16410.58,15213,5958.29,18904,7381.2,-12367,-4742.78
300893.SZ,20250930,56715,20311.38,53317,19250.6,45505,16416.19,60915,22193.43,36297,13193.1,45295,16683.5,35891,13684.23,14882,5477.36,26258,9318.06
300893.SZ,20250929,24604,8137.87,26000,8613.26,22969,7601.1,27301,9037.5,20628,6836.5,14229,4708.62,5485,1818.72,6157,2034.8,-8917,-2958.37
300893.SZ,20250926,47180,15527.04,51217,16904.27,54186,17908.01,48126,15873.18,26935,8912.08,26309,8679.27,6556,2188.64,9206,3079.04,31552,10422.29
300893.SZ,20250925,41266,13149.36,36194,11541.39,36015,11482.2,35526,11321.18,18293,5823.7,24157,7700.34,2940,941.74,2638,834.09,14988,4794.19
300893.SZ,20250924,39378,12393.04,45879,14447.07,44055,13861.49,40326,12690.39,28611,9002.42,25071,7890.46,7286,2299.67,8054,2528.71,-13309,-4188.42
300893.SZ,20250923,36781,11212.66,44986,13716.04,50062,15258.87,44468,13576.58,30437,9286.69,28974,8857.46,3607,1126.68,2459,734.83,18345,5596.71
300893.SZ,20250922,21775,6305.19,19189,5556.34,11104,3216.41,10331,2991.95,4826,1397.49,5204,1507.55,1476,427.98,4457,1291.24,-4471,-1289.05
300893.SZ,20250919,20631,6022.28,19019,5555.42,13255,3870.43,11339,3311.2,8114,2367.11,6922,2019.05,1423,417.89,6144,1792.04,-4658,-1356.46
300893.SZ,20250918,25650,7700.46,25017,7515.11,20444,6145.36,22970,6899.71,12671,3801.49,11249,3381.52,1946,594.09,1476,445.05,-15143,-4541.59
300893.SZ,20250917,22534,6872.48,23525,7182.09,18044,5511.45,19503,5956.56,14921,4569.52,13273,4057.92,2303,708.12,1500,465.0,-5048,-1523.33
300893.SZ,20250916,17367,5168.21,18527,5514.78,17403,5177.49,14464,4308.42,8617,2565.12,9675,2878.69,1394,415.13,2116,624.05,257,78.14
300893.SZ,20250915,36504,10921.12,25160,7521.98,25903,7733.95,29861,8930.87,18117,5403.91,24507,7307.62,2586,773.43,3582,1071.94,15928,4771.39
300893.SZ,20250912,14681,4304.06,13072,3837.09,14585,4280.33,13834,4061.47,5902,1731.06,7356,2152.17,0,0.0,908,264.73,-4484,-1308.89
300893.SZ,20250911,31828,9290.85,22201,6470.6,24641,7173.59,27021,7877.02,14139,4121.73,18845,5489.45,1381,399.56,3922,1148.66,10044,2934.24
300893.SZ,20250910,37726,11005.74,17423,5102.3,33878,9909.31,37722,11015.47,20894,6100.01,34777,10147.5,4010,1164.22,6586,1914.0,-11461,-3336.15
300893.SZ,20250909,20274,6137.39,18514,5608.02,26066,7888.0,27022,8176.05,12595,3815.93,12391,3751.95,1723,523.18,2732,828.46,-3189,-942.96
300893.SZ,20250908,17742,5527.5,20254,6308.9,22932,7148.89,22973,7161.18,18280,5695.93,15455,4819.89,1456,454.55,1727,536.9,-19200,-5976.44
300893.SZ,20250905,24736,7799.13,26456,8360.02,35175,11108.95,36471,11516.36,19404,6130.3,17438,5498.5,2404,764.45,1355,427.95,-10184,-3181.8
300893.SZ,20250904,23121,7163.27,35380,11001.23,44029,13699.98,33909,10514.59,24679,7673.57,23645,7355.31,3118,965.17,2015,630.85,2071,710.82
300893.SZ,20250903,19600,5892.08,20416,6155.29,22810,6881.34,22405,6753.73,9262,2797.16,9011,2721.73,1696,524.06,1537,463.89,4798,1474.45
300893.SZ,20250902,25402,7657.84,23738,7161.65,28420,8587.18,22450,6781.03,12852,3877.24,19944,6020.07,2084,628.49,2626,788.0,-13026,-3909.95
300893.SZ,20250901,17343,5349.24,18126,5593.88,16895,5212.12,18458,5694.31,9139,2821.82,8334,2571.17,3012,930.6,1471,454.42,-7961,-2450.34
300893.SZ,20250829,16141,4952.19,14571,4478.0,18277,5616.3,19707,6053.97,10235,3142.73,10723,3289.05,1368,419.85,1020,310.04,-5097,-1551.36
300893.SZ,20250828,19592,6030.39,17894,5522.58,24055,7404.02,24649,7590.07,15384,4741.8,14398,4423.47,1494,460.58,3584,1100.68,-51,-0.24
300893.SZ,20250827,31675,9992.5,27998,8843.75,35919,11333.75,39803,12552.9,22128,6964.2,20922,6588.27,4944,1562.42,5943,1867.95,-27346,-8588.88
300893.SZ,20250826,30895,9787.32,34366,10919.0,40639,12908.81,41453,13157.66,23392,7435.14,20996,6655.71,3532,1124.32,1642,523.23,-8053,-2510.94
300893.SZ,20250825,42182,13600.69,37077,11971.46,51269,16530.03,46622,15044.18,28880,9322.65,30521,9843.25,6359,2048.37,14469,4642.84,-24214,-7775.05
300893.SZ,20250822,55708,18091.83,52306,17014.16,69092,22464.79,70697,22975.5,44141,14363.73,45208,14718.76,10529,3421.52,11259,3633.45,-13394,-4276.13
300893.SZ,20250821,64599,21496.13,70333,23354.63,83623,27862.65,82934,27636.54,57330,19016.51,52897,17605.39,17247,5759.2,16635,5537.92,-25128,-8314.97
300893.SZ,20250820,21413,6343.46,26268,7833.96,30253,8942.19,34391,10302.72,26646,8003.45,29577,8918.65,28992,9136.76,17068,5370.55,-8802,-3149.45
300893.SZ,20250819,15200,3950.75,19466,5077.83,17680,4607.8,16551,4313.25,14038,3666.36,8833,2309.65,1052,279.49,3119,803.66,853,261.3
300893.SZ,20250818,9253,2400.97,11252,2919.57,8570,2223.93,7349,1906.83,3503,908.79,3032,786.81,663,172.15,356,92.63,-4718,-1220.56
300893.SZ,20250815,12124,3126.52,12361,3190.8,10394,2681.92,8186,2112.75,5180,1341.94,6113,1580.14,435,112.31,1472,379.01,4007,1032.41
300893.SZ,20250814,14528,3728.58,12751,3268.98,9825,2518.19,9047,2324.75,6519,1668.36,6929,1773.13,510,130.59,2654,678.87,-8554,-2192.61
300893.SZ,20250813,11213,2915.39,9368,2433.61,10438,2711.03,9514,2471.11,4964,1289.43,4005,1042.17,1324,343.38,5052,1312.35,5187,1353.35
300893.SZ,20250812,9201,2361.78,7747,1987.46,7932,2035.72,7128,1828.69,4133,1060.35,4716,1210.08,0,0.0,1675,431.63,1024,267.46
300893.SZ,20250811,14448,3695.79,13698,3503.25,12431,3176.76,11741,3003.11,12866,3292.2,10650,2722.92,0,0.0,3656,935.45,6774,1730.47
300893.SZ,20250808,9160,2290.32,11782,2945.25,10502,2631.2,7569,1894.13,5543,1389.93,4995,1254.76,142,35.34,1001,252.65,5874,1482.67
300893.SZ,20250807,8510,2114.53,9694,2408.25,5358,1331.39,4990,1241.15,3214,799.21,2398,595.74,0,0.0,0,0.0,-3559,-883.37
300893.SZ,20250806,9583,2399.53,11052,2767.0,8217,2058.75,5032,1261.58,2111,530.41,3248,814.92,0,0.0,579,145.2,3887,977.72
300893.SZ,20250805,8101,2013.16,9531,2368.94,4933,1225.73,3492,868.3,2997,746.45,2614,650.21,0,0.0,395,97.9,-1311,-325.04
300893.SZ,20250804,13119,3231.28,11474,2823.96,7236,1785.47,5471,1347.7,2584,637.49,5867,1450.67,0,0.0,128,31.9,2817,705.93
300893.SZ,20250801,11505,2807.12,11610,2829.29,8388,2058.95,6990,1713.41,3929,961.92,5222,1285.28,0,0.0,0,0.0,-11,10.4
300893.SZ,20250731,9477,2312.18,8516,2074.02,5062,1233.06,5248,1278.47,4901,1191.32,4707,1146.24,931,226.7,1900,464.53,-6659,-1621.69
300893.SZ,20250730,7972,1968.28,6946,1713.95,5897,1455.23,6918,1707.38,4683,1153.97,4329,1067.38,441,108.53,800,197.29,-5964,-1468.41
