ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
688160.SH,20251231,19615,29841.35,18165,27649.16,31868,48509.23,33027,50258.6,24318,36920.19,22797,34648.3,8143,12435.08,9955,15149.8,-3718,-5449.17
688160.SH,20251230,14867,19709.9,15374,20426.01,22997,30643.18,20629,27542.11,15437,20651.48,15394,20624.23,6828,9521.94,8732,11934.14,7239,9759.85
688160.SH,20251229,12713,13966.83,13567,14993.75,17320,19273.99,18460,20695.42,14005,15807.77,13586,15511.39,8027,9534.37,6452,7382.39,8329,8899.83
688160.SH,20251226,7158,7302.38,7806,7966.86,8451,8635.77,8191,8386.6,4737,4847.62,4804,4904.1,1023,1055.37,567,583.59,-1732,-1759.39
688160.SH,20251225,10264,10364.34,11450,11547.71,10617,10739.22,10790,10923.77,4963,5023.73,4397,4471.57,1172,1201.82,379,386.05,1629,1673.16
688160.SH,20251224,4495,4336.27,4496,4337.98,3901,3762.66,3693,3564.25,2138,2063.28,2172,2095.65,0,0.0,172,164.34,-1020,-982.01
688160.SH,20251223,6216,6061.94,6914,6745.25,5889,5748.05,5486,5352.43,2946,2868.53,2646,2585.31,671,660.07,677,655.6,-3907,-3809.67
688160.SH,20251222,11600,11491.74,11528,11415.9,8993,8909.7,9990,9899.82,4967,4916.7,4208,4165.75,2034,2007.12,1869,1843.78,2665,2658.25
688160.SH,20251219,4867,4685.18,5520,5311.53,4608,4441.42,4254,4099.37,2590,2493.43,2476,2386.88,1123,1080.14,937,902.39,-1935,-1844.61
688160.SH,20251218,5292,5127.25,5760,5580.06,4396,4263.76,3604,3494.18,2048,1988.42,1563,1520.6,194,190.01,1003,974.6,-1204,-1154.76
688160.SH,20251217,6955,6761.66,7655,7441.66,3790,3684.36,3509,3412.06,1859,1808.85,1495,1452.96,462,447.7,407,395.9,-1554,-1506.24
688160.SH,20251216,6703,6544.42,6720,6558.63,4770,4654.42,3779,3689.28,2600,2546.1,3135,3059.67,963,937.09,1400,1374.46,149,146.53
688160.SH,20251215,6058,6165.02,6015,6119.78,4643,4719.87,4192,4265.01,1476,1499.35,2208,2243.4,482,491.11,244,247.16,-452,-459.03
688160.SH,20251212,8941,9291.86,8241,8565.81,5617,5837.19,5343,5552.82,3758,3906.05,3884,4035.91,282,292.53,1129,1173.1,-850,-871.91
688160.SH,20251211,7751,8164.38,7722,8134.54,6151,6473.23,5935,6251.54,3784,3982.86,2674,2816.33,725,760.2,2081,2178.26,-829,-871.72
688160.SH,20251210,9908,10486.28,10977,11619.33,9264,9811.68,8945,9497.78,5742,6086.66,5565,5887.97,1740,1860.99,1168,1240.53,-744,-781.31
688160.SH,20251209,9695,10219.87,9950,10489.61,7518,7923.23,6830,7202.4,3412,3598.62,3424,3607.03,1085,1138.12,1506,1580.81,-1365,-1436.47
688160.SH,20251208,14495,15383.2,14741,15667.24,12402,13147.99,11693,12419.44,6567,6989.05,6801,7218.47,3951,4199.94,4180,4415.02,-3668,-3914.73
688160.SH,20251205,19592,20930.54,15022,15949.79,21253,22498.35,20624,21872.63,13967,14821.49,15756,16792.54,4511,4755.96,7920,8391.39,16540,17595.89
688160.SH,20251204,11946,11329.74,14481,13726.54,12118,11514.52,14060,13375.39,9486,9062.92,4988,4758.21,2571,2448.93,2592,2495.96,-332,-231.77
688160.SH,20251203,5530,5101.09,5671,5236.8,4545,4187.94,4507,4150.57,2058,1899.31,1971,1819.53,520,479.22,503,460.66,-1645,-1520.53
688160.SH,20251202,4842,4575.13,4575,4321.86,2841,2682.4,2578,2435.66,1596,1506.77,2110,1991.25,1055,995.71,1072,1011.23,-952,-898.39
688160.SH,20251201,8320,8048.88,8227,7957.53,6072,5877.03,5604,5424.68,3835,3713.07,4729,4576.9,1165,1129.73,833,809.6,-2739,-2641.53
688160.SH,20251128,16542,15832.11,12732,12111.88,14014,13362.16,15497,14801.1,6288,5990.06,9235,8853.71,2202,2088.13,1583,1505.76,12703,12200.61
688160.SH,20251127,3333,2941.28,3734,3294.8,3270,2883.9,3129,2761.35,1470,1299.19,1543,1364.24,689,611.39,356,315.37,-375,-323.81
688160.SH,20251126,5919,5208.98,6703,5900.66,5795,5098.97,5799,5112.42,2951,2594.03,2292,2010.21,1033,921.2,905,799.87,897,799.7
688160.SH,20251125,5887,5120.27,6325,5504.11,6203,5394.98,5999,5217.32,2849,2479.58,3578,3109.76,1863,1621.67,900,785.32,-112,-91.28
688160.SH,20251124,5330,4481.37,6009,5055.19,3661,3074.62,3183,2678.56,1564,1323.06,1408,1190.61,768,653.72,723,608.41,-2187,-1846.97
688160.SH,20251121,8309,7019.08,8775,7417.4,5847,4941.89,6049,5121.84,2601,2203.38,2997,2534.95,2513,2133.3,1448,1223.47,-1917,-1619.15
688160.SH,20251120,4058,3418.59,4928,4151.71,3388,2853.76,2184,1839.38,1384,1161.99,1385,1165.09,573,480.18,907,758.34,-1048,-885.53
688160.SH,20251119,4062,3501.94,4733,4081.25,2500,2150.91,2464,2122.24,1994,1718.72,1352,1166.41,473,410.68,480,412.35,-1355,-1166.33
688160.SH,20251118,3794,3324.93,4356,3817.05,2862,2506.11,2270,1990.34,1637,1436.64,1131,990.24,140,123.42,676,593.47,-1101,-965.33
688160.SH,20251117,5356,4712.36,5967,5248.15,3754,3297.32,3369,2960.21,1164,1026.91,969,852.07,786,689.71,756,665.86,-617,-535.11
688160.SH,20251114,4520,4017.6,5152,4578.98,3855,3424.11,3377,2998.53,1821,1618.47,1661,1476.03,303,269.58,310,276.22,-3133,-2781.89
688160.SH,20251113,6515,5995.59,6191,5695.72,5159,4742.44,4610,4241.39,3139,2883.59,2805,2580.6,524,481.08,1731,1584.99,-1497,-1372.74
688160.SH,20251112,9101,8655.18,10141,9634.81,6540,6222.57,5774,5507.22,3391,3227.63,2860,2731.54,1212,1143.93,1469,1375.75,313,308.5
688160.SH,20251111,8132,7618.83,9760,9143.5,6150,5775.89,6180,5809.71,3767,3539.85,2894,2724.41,1522,1435.45,739,692.4,-1909,-1791.04
688160.SH,20251110,5403,5032.97,6289,5858.76,3883,3615.61,3604,3356.47,1687,1568.69,1169,1084.07,238,219.15,149,137.12,-3384,-3150.99
688160.SH,20251107,7297,7007.23,7803,7488.71,5351,5131.21,5344,5125.97,2604,2489.63,2303,2202.96,593,567.18,395,377.62,-2192,-2092.2
688160.SH,20251106,9606,9564.04,10715,10667.74,8142,8121.96,8469,8451.07,4201,4185.04,2394,2389.89,564,563.06,934,925.41,-879,-828.72
688160.SH,20251105,10938,10650.9,13293,12940.33,8676,8461.18,7370,7189.41,3983,3878.48,2949,2878.46,296,289.28,281,271.64,-1467,-1406.67
688160.SH,20251104,9580,9192.12,10141,9725.29,6828,6546.49,6207,5959.45,3819,3660.07,3128,3000.08,664,633.23,1415,1347.09,-1588,-1507.12
688160.SH,20251103,14535,14340.33,14291,14098.83,12462,12340.03,11289,11175.45,7252,7137.29,6835,6743.67,2603,2590.06,4437,4389.76,-1729,-1693.72
688160.SH,20251031,18825,19217.65,16033,16359.05,14327,14647.32,13490,13805.99,7526,7721.69,9349,9592.57,2887,2968.73,4693,4797.77,1693,1777.66
688160.SH,20251030,19863,19711.17,15930,15712.28,26306,26057.42,23636,23360.61,15139,14925.75,16521,16379.7,6016,5855.14,11237,11096.89,18938,18972.83
688160.SH,20251029,3865,3390.55,4708,4127.85,4581,4018.25,4181,3669.79,2967,2604.06,2238,1961.73,563,493.04,850,746.52,-665,-569.55
688160.SH,20251028,4916,4275.43,5394,4690.19,6077,5282.98,6634,5773.64,4088,3557.98,3313,2884.02,1144,994.82,883,763.34,-77,-49.16
688160.SH,20251027,4268,3687.45,4439,3833.43,3955,3411.72,3776,3260.13,1880,1618.95,2159,1863.01,560,486.69,287,248.23,-1140,-986.97
688160.SH,20251024,3721,3160.89,3476,2951.76,3886,3300.36,3759,3192.15,1392,1182.27,1960,1665.22,779,662.33,583,496.72,1239,1057.11
