ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
000901.SZ,20251231,457120,125493.22,495031,136319.53,540146,148656.49,584608,161116.84,472825,130262.2,467017,128752.95,281860,78181.43,205295,56404.02,34277,9937.29
000901.SZ,20251230,476330,125738.12,473669,125409.11,596124,157667.13,515576,136478.53,437715,115895.79,444464,117581.91,214814,57142.04,291274,76973.53,48590,12978.02
000901.SZ,20251229,460503,118878.61,475102,122871.05,507381,131168.95,525145,135673.17,436442,112858.76,466027,120490.31,263438,68307.54,201491,52179.34,73609,19263.07
000901.SZ,20251226,438629,109675.12,415049,103965.97,472973,118403.94,480009,120153.3,388509,97282.15,401998,100682.48,179191,44962.3,182247,45521.75,21706,5582.55
000901.SZ,20251225,375795,90755.78,431868,104339.27,425004,102545.19,438967,106047.92,356228,86063.98,295148,71185.42,166720,40456.71,157763,38249.05,168681,40913.91
000901.SZ,20251224,319780,72406.12,309701,70240.01,289986,65605.33,312946,70896.86,214761,48591.43,234089,52821.34,102000,23112.72,69792,15757.4,65402,15138.66
000901.SZ,20251223,534183,120872.83,286612,64994.89,377100,85552.21,419475,95078.13,221629,50319.14,367954,83370.25,92709,21037.9,151580,34338.79,-157928,-35688.13
000901.SZ,20251222,348747,84474.99,291613,70805.99,387314,93941.23,364763,88500.74,289117,70164.28,328084,79682.33,100310,24503.47,141029,34094.92,-87095,-20639.78
000901.SZ,20251219,321171,77784.08,351129,85215.2,392822,95181.6,396588,96180.72,358292,86876.67,317631,76934.65,172024,41786.83,178960,43298.6,123815,30531.65
000901.SZ,20251218,368867,88929.35,320524,77522.12,423584,102314.83,436450,105442.13,357510,86394.38,352541,85116.51,129161,31222.02,169607,40779.83,22945,5674.32
000901.SZ,20251217,426133,102260.75,357727,85907.58,453070,108790.28,439071,105345.81,357344,85718.77,402777,96708.07,171800,41310.91,208772,50119.25,-179045,-42909.37
000901.SZ,20251216,574720,142013.23,563208,139274.64,621397,153997.41,646552,160041.33,509064,126045.38,501043,124061.19,260528,64934.49,254907,63613.35,90194,23645.4
000901.SZ,20251215,417527,100129.8,501204,120576.06,491109,117919.99,492580,118191.16,391393,93929.33,354590,85007.26,187441,44971.61,139096,33176.24,31707,7622.08
000901.SZ,20251212,400338,93103.92,402320,93743.75,435417,101336.47,420922,97979.5,335640,78206.21,353890,82267.73,125119,29043.26,119382,27698.88,15814,3834.98
000901.SZ,20251211,469354,108028.6,291773,67202.1,388778,89564.41,400719,92277.88,286799,66076.26,361078,83200.53,118016,27149.86,209377,48138.61,-43443,-9994.61
000901.SZ,20251210,479147,114889.59,403263,96893.83,483835,116239.22,521084,125143.12,432949,104107.94,458093,110031.74,181341,43561.88,194832,46729.94,-114183,-27205.67
000901.SZ,20251209,699474,170899.47,450903,110268.95,778696,190326.42,682802,166965.37,662939,162107.8,818751,200319.94,375650,92471.99,564302,138251.41,198601,50037.46
000901.SZ,20251208,53456,12323.32,68435,15910.15,72845,16805.55,89540,20784.55,71124,16407.87,77451,17942.52,210625,48891.22,172625,39790.74,-196652,-45491.34
000901.SZ,20251205,103625,20650.98,242245,49851.39,129829,26035.0,286871,59017.3,169152,34101.3,219434,45039.04,473896,99517.09,127952,26396.63,-79505,-17847.9
000901.SZ,20251204,223946,42828.4,271676,52077.71,301998,57824.67,288590,55296.66,216856,41555.92,204786,39155.11,110981,21321.05,88730,17000.56,99256,19171.59
000901.SZ,20251203,286480,53692.13,275226,51901.68,286011,53913.38,279403,52620.62,174955,33057.3,184019,34644.34,88534,16710.31,97332,18206.47,-39391,-6840.78
000901.SZ,20251202,191606,36550.09,182072,34832.78,200231,38260.86,204872,39155.19,121293,23190.27,128011,24432.9,44126,8482.61,42300,8062.97,16922,3297.4
000901.SZ,20251201,214077,41120.83,199557,38375.31,221603,42573.36,229735,44144.1,149072,28640.95,151959,29181.51,49370,9503.76,52871,10137.98,-33980,-6444.98
000901.SZ,20251128,188437,34728.63,239609,44378.17,241889,44736.92,224342,41439.48,148344,27495.26,129231,23858.45,51125,9491.19,36613,6775.91,75155,14073.82
000901.SZ,20251127,155541,27936.54,129583,23333.96,138430,24903.42,137646,24749.27,74404,13394.18,88586,15903.02,21046,3784.79,33606,6032.69,-32399,-5758.1
000901.SZ,20251126,213062,39172.39,170896,31457.13,159722,29404.05,164028,30195.05,96320,17734.01,113178,20822.03,32080,5920.51,53081,9756.75,-110477,-20202.98
000901.SZ,20251125,191949,36340.26,166120,31494.17,204833,38801.98,181223,34327.54,124374,23561.16,150603,28519.5,42535,8067.5,65744,12429.7,7167,1424.63
000901.SZ,20251124,234042,43572.7,266611,49622.04,247594,46036.57,259097,48197.89,169476,31473.16,151882,28164.58,68206,12694.45,41728,7792.38,138533,25772.99
000901.SZ,20251121,160835,28738.28,121879,21816.76,143628,25705.86,152815,27321.58,104640,18709.68,123864,22154.01,40725,7330.46,51270,9191.93,-95543,-17027.53
000901.SZ,20251120,129414,23825.12,174283,32144.1,164476,30312.93,152935,28194.47,128059,23617.98,97476,17946.21,47779,8809.6,45035,8280.86,82229,15240.9
000901.SZ,20251119,137336,24979.04,110858,20205.68,114737,20902.98,115592,21049.78,65855,12010.36,85617,15590.79,16012,2934.8,21873,3980.93,-47612,-8554.57
000901.SZ,20251118,193142,35250.7,109006,19903.09,151732,27699.47,166409,30374.0,78884,14390.48,122070,22291.39,35611,6508.6,61884,11280.77,-56536,-10326.78
000901.SZ,20251117,158717,30286.8,130111,24877.67,137011,26175.38,145773,27852.34,84102,16098.71,98982,18903.21,32302,6178.02,37267,7105.69,-70913,-13460.76
000901.SZ,20251114,188630,36500.05,133900,25948.24,159156,30826.65,168988,32725.25,88688,17177.08,117831,22802.38,22853,4440.97,38609,7468.88,-92926,-17888.36
000901.SZ,20251113,218162,43184.04,244250,48409.4,260824,51664.76,247902,49116.22,189873,37647.7,177789,35219.97,69512,13806.66,68431,13557.57,39803,7994.16
000901.SZ,20251112,285120,54081.6,212109,40616.36,225823,43124.14,237238,45238.79,144855,27825.02,194600,37082.04,56481,10926.98,68332,13020.54,-66980,-12602.03
000901.SZ,20251111,247476,48019.49,155161,30156.62,201241,39063.99,214071,41574.23,142560,27674.64,177558,34491.02,38048,7375.63,82534,15911.88,-79873,-15456.81
000901.SZ,20251110,254871,51467.55,181102,36690.06,259070,52478.56,261424,52925.81,181117,36690.02,229808,46501.32,89637,18178.02,112361,22696.96,-90756,-18117.13
000901.SZ,20251107,243873,50454.47,247976,51420.75,313071,64811.36,328687,68076.27,248522,51479.97,256103,53022.95,110880,22986.88,83579,17212.71,15346,3357.49
000901.SZ,20251106,219118,44342.69,181134,36699.43,244617,49538.04,238835,48363.48,178981,36242.09,195104,39496.92,60386,12238.16,88029,17801.14,-69585,-13991.81
000901.SZ,20251105,251528,52341.91,204823,42673.11,291268,60649.6,272024,56672.88,220110,45884.24,243272,50669.67,59693,12447.7,102480,21307.78,-122318,-25353.98
000901.SZ,20251104,364794,77061.84,296017,62559.26,446695,94431.34,441234,93266.87,405299,85673.49,444582,94074.41,184862,39129.62,219818,46395.75,26242,5685.55
000901.SZ,20251103,180138,35258.05,322794,64511.97,260493,51166.64,359382,71721.33,251250,49817.0,240776,48000.72,334044,68569.14,102974,20576.81,134630,26461.51
000901.SZ,20251031,383402,74835.43,217017,42441.16,333655,65247.41,311696,60931.29,210606,41195.28,272811,53311.47,73321,14344.75,199460,38938.95,-232814,-45325.74
000901.SZ,20251030,321400,65557.7,370900,75925.09,390983,79861.12,436712,89393.61,308014,63242.77,337407,69063.64,264249,54263.38,139627,28542.62,176125,36887.93
000901.SZ,20251029,313610,61591.94,242438,47655.18,308947,60755.19,305596,60103.87,219046,43090.88,245312,48281.37,74974,14785.27,123230,24182.88,-100397,-19488.31
000901.SZ,20251028,340620,67626.37,355612,70546.71,411326,81619.67,423816,84105.5,322780,64040.81,321482,63903.53,183985,36637.11,157803,31368.22,79561,16181.72
000901.SZ,20251027,436626,83991.36,365154,70545.65,485294,93303.63,458202,88580.7,352866,67917.4,392369,75564.91,229483,44211.85,288543,54732.98,104584,20317.87
000901.SZ,20251024,2104,391.76,105430,19631.08,7152,1331.7,114068,21239.44,23988,4466.62,65449,12186.63,289351,53877.11,37648,7010.06,-322595,-60067.2
000901.SZ,20251023,138059,22897.37,149045,24881.28,143842,23957.79,142541,23756.94,91356,15280.17,86796,14438.7,37121,6244.8,31995,5303.2,-5525,-717.03
000901.SZ,20251022,70853,11844.29,64719,10831.16,78494,13132.65,72147,12074.37,33962,5689.44,46557,7783.93,11319,1894.84,11205,1871.76,-4543,-748.09
000901.SZ,20251021,106699,17960.19,106908,18013.86,110221,18564.65,114484,19284.62,68160,11485.13,66400,11192.63,42621,7190.82,39910,6709.69,-327,1.19
000901.SZ,20251020,94728,15770.8,75770,12635.53,85107,14180.93,92622,15433.15,46880,7815.73,59647,9919.64,15910,2651.77,14586,2430.91,6759,1166.67
000901.SZ,20251017,120102,19809.82,63499,10506.64,94612,15616.55,90234,14913.85,57411,9473.41,69408,11462.36,20120,3279.09,69103,11296.02,-7646,-1307.64
000901.SZ,20251016,100956,17078.19,71776,12147.14,82827,14025.47,91115,15419.16,41992,7100.08,60126,10175.21,14636,2487.43,17394,2949.67,-79225,-13404.28
000901.SZ,20251015,121293,20608.53,106848,18222.05,130320,22199.56,129470,22050.34,67040,11436.17,74611,12677.0,27197,4630.53,34921,5925.4,18910,3334.33
000901.SZ,20251014,129010,22392.95,131172,22826.72,155063,26959.81,145933,25374.56,93242,16219.1,99435,17267.97,35241,6145.93,36016,6248.54,-24980,-4239.35
000901.SZ,20251013,126023,21450.69,123932,21154.3,142219,24229.32,143096,24385.53,92253,15742.38,95563,16263.51,49379,8454.9,47285,8073.95,15232,2639.75
000901.SZ,20251010,136683,23503.05,140972,24258.49,143989,24771.41,125498,21594.8,80986,13936.04,86517,14873.63,19069,3284.44,27740,4768.03,-74776,-12831.57
000901.SZ,20251009,171580,29373.68,230667,39631.59,219658,37605.65,212771,36437.26,153184,26254.14,116850,19935.31,66692,11428.83,50827,8658.14,42590,7559.02
000901.SZ,20250930,125876,21082.79,166341,27880.38,150809,25265.94,142005,23783.63,94010,15748.13,73951,12379.33,33231,5566.41,21628,3619.92,25227,4207.85
000901.SZ,20250929,166344,27144.48,138512,22603.45,131485,21416.66,145300,23696.39,80391,13111.6,91024,14818.38,29281,4776.67,32665,5331.19,-35705,-5768.31
000901.SZ,20250926,183212,30386.99,251103,41697.96,210444,34908.16,219334,36369.8,154533,25661.16,103001,17075.96,50647,8387.47,25397,4200.06,16838,2864.31
000901.SZ,20250925,105144,17026.74,138336,22434.32,134477,21788.26,115761,18747.55,86387,13989.73,72667,11756.12,16473,2673.15,15718,2539.88,34663,5659.33
000901.SZ,20250924,97103,15505.11,113247,18081.22,98136,15671.02,97282,15533.31,70084,11190.43,58051,9264.13,25066,4001.88,21809,3489.78,47896,7670.58
000901.SZ,20250923,133677,20864.89,90854,14173.5,91418,14272.58,97892,15270.64,45742,7113.28,65014,10152.38,9332,1459.49,26409,4113.73,-53988,-8447.43
000901.SZ,20250922,92044,14591.0,74429,11815.11,61021,9676.72,75781,12019.98,42527,6752.31,50254,7961.62,15764,2506.2,10891,1729.53,11049,1795.77
000901.SZ,20250919,118806,18978.14,92464,14783.85,92306,14765.86,105893,16934.88,45279,7257.77,53958,8632.31,7274,1160.71,11350,1811.44,-35757,-5667.81
000901.SZ,20250918,158716,25653.5,143136,23175.11,132893,21514.76,141112,22862.67,72926,11825.05,87608,14186.89,23473,3828.59,16151,2597.23,-39342,-6238.17
000901.SZ,20250917,89739,14550.02,69982,11351.71,92161,14945.41,80958,13130.51,42124,6833.67,57624,9345.16,10281,1668.66,25742,4170.39,18317,2988.98
000901.SZ,20250916,102514,16510.71,74064,11947.5,72314,11653.29,84804,13672.16,40840,6594.09,48971,7890.37,5872,950.4,13701,2198.45,57,50.62
000901.SZ,20250915,109395,17704.48,68380,11074.82,79177,12821.84,78448,12709.25,41165,6670.92,57206,9264.9,9263,1508.31,34967,5656.59,-59077,-9548.95
000901.SZ,20250912,130437,21354.53,89144,14601.43,103129,16885.41,111647,18281.67,52810,8651.49,74120,12133.47,10733,1759.46,22198,3634.32,-35116,-5726.17
000901.SZ,20250911,114550,18594.59,123357,20038.62,110319,17902.57,114235,18549.77,63707,10346.12,64767,10503.59,33093,5384.93,19309,3136.23,47955,7826.48
000901.SZ,20250910,85114,13709.93,81238,13091.44,73957,11914.08,81517,13134.24,46650,7518.88,41987,6763.4,10479,1691.24,11458,1845.05,-1359,-204.1
000901.SZ,20250909,158939,25612.25,101710,16409.0,106161,17132.81,111709,18023.78,50274,8119.81,80029,12900.27,9476,1525.63,31402,5057.44,-65981,-10609.98
000901.SZ,20250908,197781,32191.63,190891,31182.41,180356,29409.3,170889,27859.82,104250,17013.42,123215,20019.03,39680,6495.34,37070,6048.45,-34309,-5539.78
000901.SZ,20250905,165868,26324.57,145328,23087.89,137457,21806.12,141709,22476.78,81607,12935.22,93158,14759.29,15247,2433.37,19983,3175.32,5563,934.99
000901.SZ,20250904,230065,37089.26,184258,29766.58,201646,32521.05,207599,33458.02,109995,17721.5,143562,23092.78,29753,4778.03,36040,5792.47,-1515,-318.44
000901.SZ,20250903,353436,60183.53,188006,32014.06,255719,43561.24,272194,46291.06,109054,18548.92,193635,32934.06,38687,6527.77,103062,17582.28,-159151,-27116.8
000901.SZ,20250902,287627,52520.1,168439,30766.54,219262,40043.36,213507,38985.32,110297,20134.4,149327,27287.96,22689,4142.15,108601,19800.19,-154946,-28252.27
000901.SZ,20250901,301268,57402.34,212163,40452.01,283175,53991.87,287011,54726.19,164058,31270.73,225091,42903.12,73891,14106.87,98128,18690.49,-138475,-26349.29
000901.SZ,20250829,386179,74664.59,508975,98317.91,476143,91950.25,493515,95311.13,319255,61630.18,284005,54867.35,216566,41793.71,111648,21542.35,319001,61595.2
000901.SZ,20250828,172072,31472.73,160078,29323.7,170336,31205.59,171777,31457.0,107330,19658.34,106013,19404.86,35628,6524.57,47498,8675.67,-34050,-6142.8
000901.SZ,20250827,266706,49352.64,172110,31900.04,205010,37997.78,214172,39660.47,108771,20185.37,149410,27674.21,38473,7163.6,83269,15464.67,-155988,-28802.95
000901.SZ,20250826,259866,48812.36,190623,35811.96,221165,41557.68,216564,40688.59,121426,22832.77,160993,30236.64,26538,4991.09,60816,11456.72,-123723,-23205.12
