ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
002600.SZ,20251231,725005,112737.35,437130,68092.41,690982,107509.59,561709,87459.5,520914,81140.74,687251,106922.45,230973,36033.61,481783,74946.93,-303815,-46839.8
002600.SZ,20251230,803110,125838.74,872321,137332.36,924710,145222.93,1071254,168369.16,812816,127893.15,811735,127404.86,710049,112062.56,495375,77911.0,340731,54712.81
002600.SZ,20251229,648437,101708.15,636914,100111.38,710468,111521.37,782788,122952.16,649845,102134.69,579599,91026.94,445229,70027.04,454678,71300.77,315747,50152.09
002600.SZ,20251226,882596,136495.2,448133,69330.96,716992,110903.33,666209,103070.82,405308,62692.36,611294,94609.15,209765,32407.02,489025,75486.97,-599887,-92769.16
002600.SZ,20251225,776699,122743.65,528393,83652.89,712625,112681.29,662358,104831.1,501544,79367.79,542108,85741.82,318486,50523.97,576495,91090.88,-315492,-49460.6
002600.SZ,20251224,905736,144317.21,942304,150452.27,1068519,170531.57,1113231,177645.48,919495,146874.1,885613,141342.2,898369,143493.52,850970,135776.47,319027,51679.89
002600.SZ,20251223,1216595,186936.34,847436,130329.7,1258703,193619.82,1015676,156099.58,1014898,156461.27,1141657,175744.69,795757,123012.54,1281184,197856.0,-569988,-87208.42
002600.SZ,20251222,610754,96030.15,817203,128937.45,712503,112120.57,866018,136506.72,763918,120377.07,651594,102632.8,772994,122129.96,525352,82580.79,504239,80003.04
002600.SZ,20251219,476438,72339.39,555081,84555.34,501583,76356.19,567470,86390.98,378268,57615.93,394477,60013.41,365941,55864.53,205202,31216.3,217122,33468.96
002600.SZ,20251218,754349,114394.81,559137,84743.9,668036,101338.67,592861,89951.1,400769,60835.92,554160,84141.15,321899,48854.75,438894,66588.01,-653676,-99043.06
002600.SZ,20251217,527480,81639.08,792026,122889.3,601776,93271.71,706885,109653.3,574962,89173.7,485446,75204.83,589078,91460.93,308938,47798.0,516953,80454.94
002600.SZ,20251216,547132,81785.15,404432,60565.92,470361,70355.77,477243,71430.88,315342,47193.98,355654,53168.32,160076,24019.78,255582,38189.56,-40121,-5819.84
002600.SZ,20251215,614518,94300.37,384167,59005.59,507894,77994.2,466764,71641.18,382222,58724.68,464593,71369.05,204859,31505.5,393968,60508.92,-437089,-67102.53
002600.SZ,20251212,692633,107936.57,823707,128925.51,823205,128448.23,951733,148864.64,914150,142775.09,745922,116511.88,594058,93242.17,502684,78100.01,404709,63818.1
002600.SZ,20251211,643472,99634.62,804344,124771.51,718043,111283.62,794709,123236.28,833673,129290.17,622145,96436.0,604506,93842.51,578496,89607.14,376075,58491.52
002600.SZ,20251210,532414,80069.91,416729,62738.68,475782,71566.16,481528,72462.34,338701,50950.57,398056,59833.7,239409,35957.72,289993,43509.64,-186790,-27783.78
002600.SZ,20251209,678353,103765.97,804558,123365.17,793819,121485.78,882702,135187.83,702633,107587.37,693780,106027.08,560981,86003.94,354745,54262.98,229141,35515.23
002600.SZ,20251208,521222,78028.57,568963,85336.26,599024,89691.6,660345,98966.9,607252,90927.72,503402,75326.14,575441,86330.11,570229,85348.69,420790,63267.78
002600.SZ,20251205,549704,80739.57,455552,67074.53,507076,74494.47,590195,86811.02,376595,55349.68,464160,68179.98,262558,38755.74,186027,27273.93,11237,2035.55
002600.SZ,20251204,461759,68447.29,409106,60818.0,433006,64252.45,467751,69487.58,311310,46316.61,331209,49181.82,220982,33035.68,218992,32564.62,-51143,-7361.78
002600.SZ,20251203,627774,92812.72,556993,82535.94,595346,88123.57,607773,89959.87,402602,59637.0,453590,67100.84,318665,47204.98,326031,48181.61,-214693,-31338.38
002600.SZ,20251202,825617,121020.6,948886,139614.45,887997,130456.2,985430,144796.0,664214,97613.08,687828,100867.74,604607,88917.57,360290,52729.26,297040,44753.0
002600.SZ,20251201,599584,85769.69,767255,109948.73,667636,95399.0,754337,108018.77,642693,92182.49,528050,75621.45,388323,55751.06,248595,35513.29,367362,52669.32
002600.SZ,20251128,362244,49877.35,420106,57930.72,407602,56157.33,453326,62485.98,331981,45775.73,276511,38077.96,156610,21620.21,108494,14935.97,167117,23372.64
002600.SZ,20251127,539056,74576.91,537787,74529.24,611991,84734.51,564664,78216.37,400096,55398.35,436771,60452.55,198325,27513.56,210248,29025.18,19524,2950.05
002600.SZ,20251126,377320,51143.25,395747,53694.12,402200,54552.42,413389,56065.5,286271,38841.0,309549,41991.7,170528,23150.61,117634,15935.96,53158,7373.19
002600.SZ,20251125,373279,50081.74,424435,56954.31,399998,53653.72,411334,55184.11,316201,42414.09,289063,38760.27,158558,21298.72,123204,16549.58,84426,11320.05
002600.SZ,20251124,364473,47132.3,328426,42545.79,335876,43463.47,339719,43943.64,251384,32542.84,299697,38775.67,148211,19241.42,132103,17114.92,-50281,-6383.95
002600.SZ,20251121,423307,55442.34,303026,39744.06,338400,44356.67,345330,45249.57,246929,32351.31,340584,44625.69,103266,13554.41,122962,16085.4,-98176,-12693.98
002600.SZ,20251120,294511,39624.52,229506,30932.35,256677,34583.4,244070,32890.42,157984,21286.93,180852,24365.93,43661,5884.52,98404,13190.68,-149306,-19953.78
002600.SZ,20251119,291938,39334.67,306209,41279.96,272974,36796.87,278942,37607.36,188886,25466.4,175430,23644.14,89975,12136.13,83191,11202.62,-3389,-368.46
002600.SZ,20251118,364135,48843.25,233165,31295.75,277282,37203.58,280079,37598.08,166922,22401.71,252435,33860.85,54694,7353.96,97354,13047.83,-72467,-9592.91
002600.SZ,20251117,409820,55082.28,270991,36458.05,344485,46338.17,348044,46812.21,202345,27231.75,308364,41448.4,93153,12538.87,122404,16472.41,-31497,-4141.81
002600.SZ,20251114,557690,76219.88,306346,41912.46,437375,59791.07,442257,60463.31,268528,36728.89,387514,52997.02,156692,21456.2,284168,38823.24,-291586,-39727.87
002600.SZ,20251113,361102,50347.19,297882,41574.33,354901,49509.66,393284,54882.89,228109,31842.86,227196,31674.91,105681,14771.66,131432,18339.24,-141898,-19706.82
002600.SZ,20251112,333535,46745.59,399197,55987.61,449628,63023.17,405686,56833.97,229228,32086.55,272832,38210.77,173789,24373.08,108465,15196.04,-6581,-848.8
002600.SZ,20251111,774938,109082.86,458155,64464.16,607780,85558.18,545371,76797.83,343494,48345.12,533867,75215.22,112456,15831.3,301274,42340.26,-477271,-67218.03
002600.SZ,20251110,596631,86272.9,354086,51221.79,459556,66484.28,426713,61751.13,241985,35012.75,356819,51641.02,80021,11572.74,240573,34728.74,-381621,-55188.32
002600.SZ,20251107,462310,68247.9,342276,50578.22,346915,51204.77,382289,56474.49,237183,35039.0,300649,44404.44,139686,20695.99,160878,23730.5,-73961,-10728.54
002600.SZ,20251106,496526,73457.65,561145,83212.39,528866,78337.11,529769,78490.91,428719,63555.02,355869,52671.57,254439,37761.5,261765,38736.41,153100,22902.38
002600.SZ,20251105,595143,86339.55,456155,66317.6,509394,73925.71,431138,62618.46,322411,46816.32,365672,53044.01,188651,27452.18,362633,52553.68,-193540,-27903.1
002600.SZ,20251104,559701,83300.0,422417,62924.19,518451,77244.04,458456,68256.27,341462,50864.44,372586,55489.36,126753,18864.7,292909,43603.36,-452197,-67230.31
002600.SZ,20251103,736533,110999.77,556356,83885.79,612324,92320.52,582683,87882.81,426296,64334.15,528120,79616.11,201684,30421.77,309678,46691.5,-279768,-41963.91
