ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
002209.SZ,20251231,27030,4357.31,20955,3378.65,12984,2092.45,14927,2406.32,3785,610.13,8583,1382.74,666,107.83,0,0.0,1467,242.23
002209.SZ,20251230,24083,3920.6,18458,3004.7,13226,2151.69,16333,2658.26,4104,667.96,5377,874.61,655,106.83,1900,309.51,-4006,-649.87
002209.SZ,20251229,28369,4660.52,24764,4071.76,14842,2437.14,15435,2535.1,5505,906.55,8517,1397.35,0,0.0,0,0.0,-1194,-193.39
002209.SZ,20251226,45164,7467.9,34972,5788.53,27753,4595.6,31772,5256.44,16530,2742.31,18631,3084.44,1347,224.48,5419,900.88,-10226,-1686.18
002209.SZ,20251225,65994,11072.82,57982,9721.24,47388,7942.73,52233,8750.81,22020,3687.15,29123,4885.2,9863,1650.83,5927,996.27,11442,1903.96
002209.SZ,20251224,30520,4898.71,33232,5330.88,22376,3590.5,19754,3170.9,11386,1828.99,8413,1351.41,776,123.75,3659,588.77,15416,2479.84
002209.SZ,20251223,25392,3989.22,23674,3720.35,13408,2107.98,17345,2726.58,9399,1479.35,7075,1112.94,950,150.1,1055,166.77,995,160.48
002209.SZ,20251222,26930,4211.18,24546,3838.71,11247,1759.75,12267,1919.34,5988,935.94,7352,1148.83,0,0.0,0,0.0,-2379,-367.95
002209.SZ,20251219,33282,5144.74,35019,5405.68,17533,2703.38,18089,2794.5,9941,1531.56,7648,1179.51,0,0.0,0,0.0,10898,1686.16
002209.SZ,20251218,15336,2323.2,14907,2258.14,8052,1218.42,8035,1217.7,3512,531.28,3090,466.58,132,20.02,1000,150.5,-3424,-517.1
002209.SZ,20251217,23740,3555.78,18948,2838.2,12533,1878.02,13127,1968.57,3924,587.89,9955,1488.15,1833,273.23,0,0.0,3888,590.96
002209.SZ,20251216,27411,4143.22,25684,3883.11,16016,2419.11,14810,2238.28,4864,733.95,6637,1001.05,195,29.64,1355,203.49,-6828,-1029.11
