ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
600805.SH,20251231,65089,3524.04,74411,4025.47,28129,1523.27,23410,1268.19,11477,619.85,7000,380.27,126,6.78,0,0.0,222,17.94
600805.SH,20251230,56568,3061.06,56725,3069.05,27273,1472.26,25629,1385.04,9643,520.48,11131,599.72,0,0.0,0,0.0,-6371,-341.12
600805.SH,20251229,60777,3323.2,62093,3395.33,30037,1643.74,29371,1607.09,17214,941.22,11859,649.24,0,0.0,4705,256.49,4176,233.78
600805.SH,20251226,69716,3837.83,76085,4187.34,39571,2177.56,32962,1814.43,26031,1425.17,23253,1273.48,0,0.0,3018,165.32,-31909,-1751.43
600805.SH,20251225,44951,2501.58,51445,2862.14,24204,1346.75,19369,1077.99,14183,788.99,12524,697.18,0,0.0,0,0.0,-10379,-574.77
600805.SH,20251224,64788,3595.5,68974,3826.84,33359,1850.93,28224,1566.73,6733,374.04,8352,464.08,671,37.17,0,0.0,-2091,-112.02
600805.SH,20251223,75353,4199.53,73089,4070.91,28885,1609.19,24324,1354.38,8985,500.67,5647,314.81,3731,207.39,13894,776.68,-2711,-144.54
600805.SH,20251222,80488,4515.48,78084,4380.07,30383,1705.06,30186,1693.79,16701,936.89,15447,867.24,1985,112.15,5840,328.48,-14446,-804.14
600805.SH,20251219,126636,7078.94,116783,6523.86,52005,2904.15,46351,2591.24,12164,677.64,27531,1537.79,0,0.0,140,7.85,21167,1186.09
600805.SH,20251218,119798,6589.12,120150,6605.4,77477,4266.17,75793,4177.93,31658,1747.62,33789,1863.81,11436,628.24,10637,584.01,37205,2055.98
600805.SH,20251217,89299,4790.43,93672,5018.81,49004,2630.21,46767,2511.47,30870,1657.06,27234,1465.87,3869,207.72,5369,289.28,4836,264.34
600805.SH,20251216,87055,4644.28,88266,4706.18,46676,2491.24,46249,2470.36,19865,1060.11,21240,1134.76,2159,115.66,0,0.0,8805,476.37
600805.SH,20251215,45700,2434.77,40151,2138.76,21547,1148.38,24968,1331.17,5410,287.72,7538,400.96,0,0.0,0,0.0,15119,808.29
600805.SH,20251212,64556,3442.74,73038,3893.62,26626,1419.52,35633,1900.85,27880,1485.22,24713,1320.38,16424,879.83,2102,112.46,-36880,-1966.7
600805.SH,20251211,62357,3355.25,89202,4798.58,47405,2550.68,43358,2332.96,32670,1755.87,12396,667.52,7352,394.6,4828,257.33,-44542,-2397.59
600805.SH,20251210,75019,4107.57,65387,3578.06,31881,1746.3,32317,1770.62,7894,431.31,17090,936.49,0,0.0,0,0.0,19169,1056.36
600805.SH,20251209,49833,2716.5,52372,2853.91,30185,1645.49,28917,1577.09,9024,491.92,7753,422.91,0,0.0,0,0.0,-5209,-281.47
600805.SH,20251208,49223,2688.0,61379,3350.72,29756,1624.26,31408,1715.44,20028,1094.11,6249,341.81,29,1.59,0,0.0,-26504,-1446.87
600805.SH,20251205,50663,2757.39,42901,2333.49,26404,1437.45,29827,1624.63,3192,173.81,9531,519.13,2000,108.6,0,0.0,9447,517.61
600805.SH,20251204,47831,2599.81,48052,2610.41,25097,1362.29,25305,1373.98,10480,568.78,10051,546.49,0,0.0,0,0.0,-18640,-1008.63
600805.SH,20251203,46496,2539.93,47849,2612.82,19951,1089.05,16686,910.98,7909,431.39,9821,536.57,0,0.0,0,0.0,-3816,-205.94
600805.SH,20251202,59904,3281.0,58759,3216.79,24948,1365.32,25717,1408.68,8838,483.15,9215,504.0,0,0.0,0,0.0,-3061,-163.63
600805.SH,20251201,60641,3349.99,75625,4177.49,30568,1688.27,21740,1200.82,12600,695.95,6444,355.9,0,0.0,0,0.0,-19026,-1049.03
600805.SH,20251128,50263,2750.19,47242,2583.24,23964,1310.9,24194,1323.88,7434,406.97,11755,643.28,4497,245.54,2967,163.19,15628,859.95
600805.SH,20251127,43169,2349.12,50221,2731.49,26874,1462.35,21505,1171.35,9648,524.78,7965,433.41,0,0.0,0,0.0,-1974,-105.36
600805.SH,20251126,51766,2820.78,59146,3220.38,23303,1269.98,23183,1262.37,16264,883.24,11480,626.44,2476,135.19,0,0.0,-17154,-930.91
600805.SH,20251125,57276,3126.32,56009,3056.08,27378,1494.21,29137,1590.68,14889,812.77,14397,786.55,0,0.0,0,0.0,349,21.67
600805.SH,20251124,76996,4158.14,69280,3739.68,31692,1711.75,37731,2039.3,18173,982.09,19850,1072.99,0,0.0,0,0.0,-377,-14.19
600805.SH,20251121,101927,5547.58,122363,6651.17,58720,3188.59,59879,3256.65,34921,1895.58,16895,916.0,5920,318.5,2350,126.43,-55267,-2978.8
600805.SH,20251120,116754,6501.22,110927,6181.53,75499,4216.5,78930,4405.35,38803,2160.92,41136,2289.08,472,26.57,535,29.26,24256,1385.19
600805.SH,20251119,84409,4692.44,74041,4118.07,55454,3081.85,56747,3150.47,23047,1278.61,31164,1731.36,6147,342.74,7104,395.74,-14150,-788.46
600805.SH,20251118,96505,5455.35,94006,5313.58,56697,3203.57,56833,3211.81,23360,1319.98,24663,1394.55,6594,374.68,7655,433.64,-15173,-853.69
600805.SH,20251117,74072,4255.14,72482,4162.85,43423,2493.42,44882,2577.38,18607,1068.65,16581,952.74,3733,215.02,5890,339.26,-7387,-419.15
600805.SH,20251114,87003,5014.36,80655,4646.63,57192,3298.79,61384,3540.81,34849,2009.32,34205,1973.75,4200,239.82,7000,401.1,27742,1608.52
600805.SH,20251113,93234,5319.44,85854,4898.64,36478,2081.93,40129,2289.93,14406,822.86,20295,1159.26,2161,123.61,0,0.0,-2783,-154.08
600805.SH,20251112,107326,6172.01,101606,5843.13,58318,3350.59,57270,3293.37,43982,2530.89,47162,2711.75,2168,125.31,5755,330.55,-24498,-1398.72
600805.SH,20251111,101023,5857.55,93303,5407.94,63339,3674.48,66620,3866.17,35037,2030.16,37623,2181.03,2557,148.31,4410,255.35,13636,798.4
600805.SH,20251110,91727,5249.04,88432,5059.12,53659,3069.79,51486,2946.38,28593,1636.89,32310,1849.76,2000,114.6,3750,215.05,355,28.28
600805.SH,20251107,142536,8151.01,134978,7719.02,97180,5561.92,98692,5651.0,48634,2787.33,53057,3037.71,171,9.68,1793,102.2,29604,1692.98
600805.SH,20251106,102069,5725.59,88538,4964.38,65780,3690.35,78525,4406.46,37314,2091.15,42962,2409.11,10590,595.16,5728,322.29,42048,2372.67
600805.SH,20251105,82209,4577.44,71869,4000.63,62095,3458.49,64614,3599.58,24656,1373.09,34569,1925.54,3892,217.17,1800,100.44,45812,2556.86
600805.SH,20251104,94136,5200.28,90642,5005.22,49549,2734.96,58322,3220.62,44696,2466.43,39525,2181.81,1933,107.09,1825,101.11,-6524,-352.66
600805.SH,20251103,113381,6243.59,88132,4851.17,81779,4497.83,76114,4187.05,45635,2507.38,65132,3582.89,2000,110.2,13417,737.9,82159,4528.77
600805.SH,20251031,69779,3797.08,77038,4190.12,50391,2741.04,61149,3327.17,56009,3045.55,42030,2285.81,7038,382.34,3000,162.9,-35013,-1897.44
600805.SH,20251030,106912,5821.55,108664,5913.82,82269,4480.92,87236,4754.32,59240,3224.82,62687,3412.3,19223,1044.99,9058,491.84,35951,1966.94
600805.SH,20251029,93989,5093.9,103433,5604.27,78763,4267.39,76212,4129.91,34175,1850.41,27282,1477.52,0,0.0,0,0.0,-60809,-3287.17
