ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
300716.SZ,20251231,7604,914.53,8692,1047.01,17794,2146.41,16652,2007.67,10494,1265.9,11725,1413.56,1255,150.64,77,9.25,-3252,-384.43
300716.SZ,20251230,11490,1365.97,21339,2544.43,26329,3138.95,26400,3150.35,20534,2450.16,14342,1711.39,4664,564.43,936,113.35,-4808,-569.77
300716.SZ,20251229,12832,1358.08,13809,1471.07,24018,2557.9,24419,2601.66,13868,1491.63,11288,1202.82,210,21.19,1412,153.24,8694,887.58
300716.SZ,20251226,5079,513.62,4604,463.99,8254,831.97,8210,829.29,2496,252.96,3015,305.27,0,0.0,0,0.0,-939,-90.56
300716.SZ,20251225,5684,566.91,4698,468.08,8774,875.02,8367,833.97,3687,367.79,3918,390.6,0,0.0,1161,117.06,4806,480.35
300716.SZ,20251224,4116,403.44,2696,264.28,5693,557.46,5478,536.67,1564,152.8,1855,181.53,0,0.0,1344,131.22,807,78.97
300716.SZ,20251223,4127,408.67,2744,271.89,8143,805.98,5692,564.21,772,75.85,4606,454.41,0,0.0,0,0.0,-1278,-125.01
300716.SZ,20251222,3869,387.61,4123,412.67,9144,915.54,6556,656.02,4705,471.9,5839,586.27,1799,179.9,3000,300.0,-1374,-136.65
300716.SZ,20251219,3398,343.14,2671,270.3,4211,426.32,3767,380.89,500,50.2,1671,168.47,0,0.0,0,0.0,-269,-26.71
300716.SZ,20251218,4989,503.81,5396,545.19,8292,838.3,7952,804.58,4165,421.94,4098,414.27,0,0.0,0,0.0,1660,171.07
300716.SZ,20251217,10766,1037.88,7372,719.79,13942,1345.92,13791,1334.02,4986,481.3,8531,811.29,0,0.0,0,0.0,2642,246.41
300716.SZ,20251216,5836,575.28,4150,409.91,10430,1028.07,6511,642.88,4328,428.04,7914,779.93,0,0.0,2019,198.67,-4825,-480.07
300716.SZ,20251215,5671,575.08,2911,295.46,7453,755.65,4964,502.74,3084,311.5,5925,599.92,0,0.0,2408,244.12,2862,291.29
300716.SZ,20251212,6411,654.94,4304,440.18,7653,782.6,7283,742.93,4763,483.57,5843,594.48,1316,135.42,2713,278.94,5625,578.18
300716.SZ,20251211,9603,998.67,7802,811.26,10589,1105.17,11693,1215.59,7627,793.99,7342,767.87,0,0.0,982,103.11,-7127,-747.86
300716.SZ,20251210,7214,787.87,5764,629.69,9875,1077.36,9007,984.24,5867,640.0,6622,721.07,0,0.0,1563,170.23,-6309,-690.54
300716.SZ,20251209,9789,1106.36,13794,1558.53,22069,2502.84,22257,2527.61,11522,1311.56,6351,723.45,0,0.0,978,111.16,-950,-109.44
300716.SZ,20251208,6320,684.48,3410,370.18,8215,888.87,10324,1118.14,5113,554.68,5892,637.32,0,0.0,22,2.39,-2187,-230.76
300716.SZ,20251205,9804,1060.19,3625,394.58,14968,1618.7,16154,1748.9,5620,609.52,9945,1072.37,0,0.0,668,72.56,4138,442.7
300716.SZ,20251204,4072,455.79,3808,426.22,8618,965.7,6947,777.81,1767,196.24,3537,395.0,0,0.0,165,18.71,-4299,-480.96
300716.SZ,20251203,4362,505.55,3336,388.02,8966,1041.21,8414,975.39,1954,225.68,3531,409.03,0,0.0,0,0.0,-5134,-595.71
300716.SZ,20251202,4221,503.79,4906,584.63,8243,984.79,10198,1218.77,4772,570.02,2132,255.21,0,0.0,0,0.0,-5342,-634.03
300716.SZ,20251201,4237,508.63,3516,421.61,8351,1001.49,6316,757.72,3247,389.15,6867,823.45,864,103.5,0,0.0,-2255,-268.03
300716.SZ,20251128,7950,937.23,4296,507.98,9303,1099.67,9880,1164.3,5388,632.08,8554,1006.88,88,10.2,0,0.0,8931,1058.18
300716.SZ,20251127,6207,718.4,3347,387.56,9001,1041.87,6685,774.07,6110,708.2,8898,1029.73,2742,318.96,5130,596.08,-3039,-352.66
300716.SZ,20251126,3197,378.3,2854,337.51,4818,569.27,5258,622.08,2193,260.49,2584,305.81,488,57.34,0,0.0,-2836,-334.2
300716.SZ,20251125,4503,533.66,3064,363.34,6819,809.23,7523,892.92,3329,394.63,4064,481.25,0,0.0,0,0.0,2479,295.19
300716.SZ,20251124,7980,930.64,4568,536.01,14957,1747.4,12780,1495.52,9070,1060.11,13224,1540.8,0,0.0,1435,165.82,-1306,-154.25
300716.SZ,20251121,5685,678.96,2830,338.14,9330,1113.87,9032,1078.58,4826,574.25,7978,950.36,0,0.0,0,0.0,-787,-94.61
300716.SZ,20251120,7590,952.77,2544,320.2,12570,1580.52,9500,1197.68,5118,641.35,12517,1567.33,0,0.0,717,89.44,-3832,-481.54
300716.SZ,20251119,3514,457.48,3020,392.7,6787,883.04,5289,688.3,2131,276.88,4123,536.4,0,0.0,0,0.0,-5571,-724.33
300716.SZ,20251118,4940,647.63,4554,599.78,11716,1536.49,9586,1259.08,7238,950.33,9981,1309.67,1077,144.09,849,110.01,-855,-106.19
300716.SZ,20251117,3498,456.06,2422,316.29,7510,979.83,6019,786.3,6649,867.61,8284,1079.87,0,0.0,932,121.05,-2377,-308.48
300716.SZ,20251114,2900,383.16,2462,326.04,5219,690.18,5674,751.07,6372,843.83,4556,602.13,0,0.0,1800,237.93,-1371,-179.07
300716.SZ,20251113,4259,562.88,3116,413.21,6447,854.59,5585,739.53,3264,432.56,5478,725.07,209,27.77,0,0.0,-5673,-749.87
300716.SZ,20251112,4764,635.6,3604,481.58,12117,1620.14,8241,1102.25,5951,796.26,10190,1360.64,1018,135.7,1815,243.24,-7618,-1014.21
300716.SZ,20251111,4922,666.01,3803,514.6,11169,1510.73,12521,1694.61,8306,1124.56,8227,1112.91,926,125.38,772,104.56,9295,1259.47
300716.SZ,20251110,2553,338.28,2463,326.93,7596,1007.43,6018,800.23,5017,667.8,6171,818.04,0,0.0,514,68.31,-2786,-364.42
300716.SZ,20251107,3270,434.02,2761,367.34,8444,1122.18,8288,1101.46,4845,643.56,4510,598.36,0,0.0,1000,132.6,-257,-31.46
300716.SZ,20251106,6987,924.95,4906,654.89,16304,2171.48,11444,1526.82,10543,1403.31,14852,1968.72,772,101.13,3402,450.44,-13716,-1813.85
300716.SZ,20251105,3423,455.26,4250,567.16,9448,1262.42,7768,1036.32,4792,638.94,4568,609.01,0,0.0,1077,144.13,51,8.49
300716.SZ,20251104,6077,821.88,8953,1212.36,17434,2366.9,18819,2556.58,10681,1455.01,9063,1232.55,4125,564.1,1482,206.39,-7051,-956.19
300716.SZ,20251103,5717,743.66,3645,474.48,9262,1206.62,9864,1283.77,3955,513.09,6346,824.67,921,119.55,0,0.0,-6805,-881.31
300716.SZ,20251031,6523,843.79,6932,898.25,16424,2125.12,16036,2080.57,11722,1519.84,11683,1510.82,910,120.74,929,119.84,7154,922.35
300716.SZ,20251030,10848,1363.08,7100,898.6,22664,2846.0,14622,1843.98,18190,2286.34,28872,3616.81,2021,255.34,3130,391.38,-10694,-1334.18
300716.SZ,20251029,3924,508.1,3004,389.63,8195,1061.04,6694,868.59,4329,561.51,6750,872.43,0,0.0,0,0.0,-1448,-186.98
300716.SZ,20251028,7339,974.73,5035,671.92,15658,2091.07,9846,1314.3,6497,864.88,12343,1641.56,0,0.0,2270,302.89,-8304,-1102.09
300716.SZ,20251027,6253,840.2,6653,893.9,15109,2028.26,20166,2712.89,14796,1988.18,9334,1251.02,3170,424.63,3174,423.46,3468,462.81
300716.SZ,20251024,10490,1358.28,5697,740.58,15504,2008.0,17947,2322.71,12551,1619.97,16326,2108.29,2704,351.65,1279,166.31,-6318,-819.64
300716.SZ,20251023,6997,931.81,4962,661.05,12669,1686.66,12692,1692.55,10613,1414.11,14023,1864.09,4470,593.72,3072,408.6,-11287,-1504.11
300716.SZ,20251022,5603,782.73,3277,460.96,13488,1886.03,14038,1967.26,11892,1665.94,15646,2181.01,4077,563.3,2099,288.77,-8962,-1233.35
300716.SZ,20251021,2645,365.07,2984,413.46,9784,1352.73,8862,1227.47,5428,752.6,4906,677.15,0,0.0,1105,152.33,-918,-123.02
300716.SZ,20251020,5105,710.77,3230,452.37,8969,1248.51,9876,1379.59,6909,965.15,7616,1057.54,524,73.47,786,108.39,-1114,-160.14
300716.SZ,20251017,5106,721.86,3682,520.19,7761,1099.42,7677,1086.56,4363,617.74,6672,944.36,800,112.08,0,0.0,-4454,-627.46
300716.SZ,20251016,5942,876.14,3730,551.2,15715,2316.7,13666,2022.72,8273,1215.22,11641,1704.82,0,0.0,893,129.31,-5796,-852.59
300716.SZ,20251015,8034,1200.36,5222,782.46,15093,2265.76,15695,2354.77,10483,1574.25,13394,2008.64,1000,150.1,299,44.61,-13662,-2041.93
300716.SZ,20251014,7688,1163.52,9758,1478.09,23900,3618.21,25338,3842.31,22177,3366.54,17668,2676.21,1800,272.5,2801,424.16,-6562,-987.12
300716.SZ,20251013,8206,1175.7,7663,1094.24,30506,4353.55,31814,4541.69,25608,3651.67,23568,3353.59,2382,323.82,3657,515.21,20356,2916.25
300716.SZ,20251010,3058,422.79,3406,470.46,10328,1426.31,11760,1626.14,8759,1210.21,8940,1234.91,1961,272.19,0,0.0,-2196,-297.59
300716.SZ,20251009,3273,444.06,4312,586.0,10378,1411.01,16794,2285.63,14799,2012.25,10138,1374.2,3593,486.42,799,107.9,3009,422.4
300716.SZ,20250930,6389,858.07,6410,863.27,17620,2369.08,15973,2151.18,15695,2115.39,19464,2615.8,2984,399.63,841,111.92,-12584,-1691.35
300716.SZ,20250929,5870,797.26,8437,1146.16,21289,2892.62,20302,2759.18,16487,2248.18,16093,2196.1,1235,169.94,49,6.56,2403,330.18
