ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
600236.SH,20251231,223403,17508.52,204189,15987.69,129699,10147.04,117525,9204.06,84281,6583.16,60775,4752.81,10197,788.18,65090,5082.34,65644,5118.98
600236.SH,20251230,296311,22080.75,317830,23653.62,196244,14608.95,186016,13859.7,109382,8147.51,118747,8858.87,93372,6970.56,72716,5435.58,29415,2217.17
600236.SH,20251229,93037,6671.74,107491,7706.39,39934,2862.57,40885,2930.92,34925,2506.34,21077,1514.55,3018,215.5,1463,104.28,364,34.72
600236.SH,20251226,79983,5757.81,81015,5832.56,37280,2682.26,36124,2602.29,20702,1491.52,28455,2044.6,7630,547.87,0,0.0,28950,2089.99
600236.SH,20251225,60939,4269.75,57632,4037.48,27882,1955.24,26055,1826.68,9010,629.56,12682,888.09,60,4.18,1521,106.47,26063,1832.57
600236.SH,20251224,67089,4619.61,77668,5345.42,29303,2017.71,27852,1919.63,16335,1124.43,5518,380.55,0,0.0,1688,116.16,-6836,-466.34
600236.SH,20251223,75367,5237.69,89142,6191.2,27818,1929.94,26981,1872.59,21860,1515.13,10873,755.34,1951,136.37,0,0.0,-22171,-1536.5
600236.SH,20251222,103588,7350.5,107520,7629.13,46989,3343.01,47826,3401.38,33905,2408.93,30239,2148.37,5571,392.64,4469,316.19,10400,743.41
600236.SH,20251219,41942,2882.48,41627,2860.59,13746,945.24,11497,790.62,4867,334.32,7498,515.76,1999,137.73,1933,132.8,9934,684.55
600236.SH,20251218,60689,4162.5,60201,4128.07,15636,1072.55,18355,1259.77,8672,594.59,6838,469.12,4196,287.01,3799,259.69,-4115,-281.19
600236.SH,20251217,49317,3362.1,50553,3445.77,7810,531.94,7916,539.73,3703,252.57,2390,163.03,28,1.92,0,0.0,-5059,-342.91
600236.SH,20251216,46250,3164.16,47823,3270.17,11773,803.84,9228,631.62,2010,137.12,2982,203.33,0,0.0,0,0.0,-2421,-162.51
600236.SH,20251215,87154,6009.45,84819,5847.16,15007,1033.92,13826,954.09,4759,327.23,5275,363.86,0,0.0,3000,205.5,4073,284.89
600236.SH,20251212,172038,11733.8,171376,11688.78,48148,3286.71,61114,4176.18,18213,1248.31,8671,595.61,2763,191.75,0,0.0,-12445,-811.34
600236.SH,20251211,119771,8143.15,130685,8881.0,38044,2584.33,26871,1828.78,8470,574.77,7077,480.56,0,0.0,1653,111.91,-25166,-1699.74
600236.SH,20251210,70401,4849.13,80704,5555.95,28209,1935.68,25061,1721.41,13727,944.24,6572,451.69,0,0.0,0,0.0,-29414,-2016.56
600236.SH,20251209,56197,3900.11,54720,3797.65,15329,1064.97,15186,1054.53,3375,234.05,4995,346.96,0,0.0,0,0.0,2956,208.49
600236.SH,20251208,56307,3888.06,68330,4717.12,22681,1564.74,14274,984.34,12841,884.83,7317,504.66,0,0.0,1906,131.51,-20113,-1384.56
600236.SH,20251205,50102,3529.34,55761,3925.36,17106,1203.5,12595,887.32,6898,485.18,5751,405.35,0,0.0,0,0.0,-12039,-845.51
600236.SH,20251204,77056,5470.95,85631,6079.54,21936,1557.49,17842,1267.78,8311,591.38,4321,307.44,5836,415.25,5344,380.32,-1570,-109.68
600236.SH,20251203,81046,5760.15,81805,5812.97,19809,1409.17,18479,1315.93,3795,270.65,6165,440.13,1800,129.06,0,0.0,19286,1372.35
600236.SH,20251202,75776,5302.45,77790,5442.39,17984,1258.27,18580,1300.72,4986,349.32,2375,166.93,0,0.0,0,0.0,6166,435.02
600236.SH,20251201,113231,7850.7,115882,8033.18,29234,2023.6,31227,2163.74,11616,806.99,7036,488.8,63,4.43,0,0.0,14104,996.56
600236.SH,20251128,42046,2910.76,44819,3102.02,7915,547.55,7620,527.55,4865,336.41,2387,165.15,0,0.0,0,0.0,-1696,-115.83
600236.SH,20251127,43962,3041.66,43758,3027.71,12482,864.21,12081,837.21,5551,385.28,6156,426.24,0,0.0,0,0.0,6566,455.37
600236.SH,20251126,47311,3260.49,52157,3593.03,12055,830.56,9709,670.31,7335,506.02,4835,333.73,0,0.0,0,0.0,-3945,-268.7
600236.SH,20251125,55328,3811.15,58806,4050.21,7346,505.55,5133,353.39,3863,265.79,2598,178.9,0,0.0,0,0.0,4639,322.1
600236.SH,20251124,78561,5428.12,78400,5416.49,14345,990.86,13064,903.19,3858,265.84,5300,365.15,0,0.0,0,0.0,9976,690.53
600236.SH,20251121,64726,4528.4,66077,4620.26,14595,1019.25,13679,956.79,8904,620.16,6463,451.65,0,0.0,2007,139.11,-8908,-619.4
600236.SH,20251120,58398,4146.21,57104,4053.07,12286,871.78,13974,991.64,4802,339.97,4026,286.17,1426,101.1,1808,128.19,-5437,-382.77
600236.SH,20251119,46435,3292.82,46949,3328.48,6812,482.76,8885,630.23,5356,379.61,2770,196.48,0,0.0,0,0.0,-4586,-323.09
600236.SH,20251118,51014,3618.56,52226,3704.11,14324,1014.48,9249,655.45,8249,585.16,3008,213.39,7523,532.76,16627,1178.01,6268,445.49
600236.SH,20251117,61005,4337.69,64820,4608.64,19804,1408.24,19415,1380.99,15450,1098.7,10349,736.4,0,0.0,1675,118.59,-2211,-152.39
600236.SH,20251114,50802,3671.5,50468,3646.36,11729,847.27,15863,1146.02,7897,569.87,4096,296.25,0,0.0,0,0.0,-3632,-259.98
600236.SH,20251113,62364,4509.58,58298,4215.91,28840,2085.87,27736,2004.0,10453,755.14,14141,1022.8,0,0.0,1482,107.89,-13309,-960.17
600236.SH,20251112,57237,4225.78,59799,4413.83,10342,762.67,10151,749.44,2627,194.22,5190,383.04,6934,511.64,2000,148.0,-2066,-149.04
600236.SH,20251111,54675,4008.83,55685,4084.16,16525,1213.39,17648,1297.08,9139,671.88,13428,986.11,8857,653.29,2433,180.04,-435,-32.53
600236.SH,20251110,72406,5329.88,62434,4594.18,15198,1118.28,18326,1349.34,9687,712.09,13967,1028.14,0,0.0,2562,188.59,10225,757.18
600236.SH,20251107,51867,3854.68,52255,3880.86,20541,1523.88,20961,1554.54,9998,741.75,7772,579.85,0,0.0,1418,105.07,-6543,-479.25
600236.SH,20251106,93967,7022.15,86433,6456.74,29464,2199.94,38292,2860.24,9545,712.13,8250,617.24,0,0.0,0,0.0,-2366,-167.78
600236.SH,20251105,89243,6647.63,78435,5839.3,28224,2103.29,33109,2466.06,12969,965.09,18892,1410.64,0,0.0,0,0.0,24219,1812.41
600236.SH,20251104,130439,9688.96,115420,8575.24,47355,3511.48,54535,4052.16,27303,2022.14,33142,2448.37,0,0.0,2000,146.8,-22443,-1653.59
600236.SH,20251103,99702,7528.94,90817,6856.04,43168,3260.48,29974,2262.85,10074,760.11,31859,2408.6,1490,111.3,1785,133.34,19923,1509.83
600236.SH,20251031,123027,9230.01,113350,8499.56,43753,3297.96,43409,3269.67,26125,1968.51,30425,2296.0,2213,168.41,7935,599.66,-3758,-266.96
600236.SH,20251030,65546,4924.64,64447,4842.37,36521,2750.98,39288,2959.51,22697,1708.65,19561,1472.32,3558,267.03,5026,377.1,21909,1655.71
600236.SH,20251029,53055,3922.84,49917,3689.75,23184,1716.59,27210,2013.78,14556,1074.69,12208,901.98,0,0.0,1460,108.62,2378,179.68
600236.SH,20251028,48503,3604.36,53656,3988.84,24349,1809.41,20437,1518.63,7607,565.57,6366,471.87,0,0.0,0,0.0,-13997,-1035.56
