ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
002103.SZ,20251231,42974,3927.24,32615,2981.01,38654,3531.4,38591,3526.71,20779,1899.06,22416,2047.9,0,0.0,8785,802.07,-1189,-101.9
002103.SZ,20251230,41320,3775.37,43316,3958.43,39494,3609.33,41724,3813.72,20834,1904.11,18692,1707.59,5686,520.0,3602,329.08,-18172,-1651.6
002103.SZ,20251229,65586,6003.74,41090,3763.55,52583,4814.46,60360,5521.42,21091,1931.82,31846,2917.62,0,0.0,5964,547.43,-49588,-4530.55
002103.SZ,20251226,62097,5729.73,45085,4162.28,51121,4718.38,55578,5131.2,28709,2650.7,34183,3153.48,3535,327.87,10616,979.72,-35423,-3264.56
002103.SZ,20251225,66798,6188.79,56410,5229.86,59382,5502.73,57638,5343.36,33893,3143.0,45050,4174.09,6745,626.67,7721,713.89,-22042,-2028.18
002103.SZ,20251224,75449,6990.31,73677,6834.6,74843,6938.86,81168,7523.28,40372,3744.93,36072,3342.85,6681,622.65,6428,596.02,-811,-66.26
002103.SZ,20251223,190569,18113.64,127597,12150.06,137937,13124.78,150654,14337.43,57935,5520.99,95452,9052.53,7931,748.89,20669,1968.28,-111701,-10639.54
002103.SZ,20251222,160097,15874.61,153811,15276.46,159177,15796.35,157842,15674.41,85956,8550.33,92043,9140.07,29777,2993.81,31312,3124.15,-42799,-4215.68
002103.SZ,20251219,300635,30827.24,245986,25239.38,278208,28569.38,268724,27558.23,174157,17885.31,177640,18221.08,65270,6714.38,125921,12977.62,28632,3047.82
002103.SZ,20251218,4205,413.03,66937,6595.95,6195,609.8,77902,7672.39,22615,2225.84,54096,5326.13,185766,18298.61,19846,1952.83,-143583,-14150.15
002103.SZ,20251217,31577,2806.7,23730,2109.76,21234,1887.16,25972,2308.05,8013,712.42,12660,1126.24,1538,137.77,0,0.0,-6358,-561.05
002103.SZ,20251216,36097,3238.5,31283,2808.72,29390,2635.78,25688,2304.29,11637,1042.94,16902,1515.31,4916,442.96,8167,731.85,-24356,-2184.33
002103.SZ,20251215,32933,3002.13,23656,2158.08,27121,2472.07,22311,2034.64,13238,1207.39,12281,1120.17,1000,91.4,16044,1460.11,-11845,-1077.37
002103.SZ,20251212,24669,2264.01,25553,2345.5,21934,2012.33,24496,2249.28,12436,1142.23,8990,823.8,0,0.0,0,0.0,-4245,-389.36
002103.SZ,20251211,49876,4617.01,33939,3140.75,37910,3506.54,38793,3590.11,15875,1469.96,26771,2476.4,1424,130.87,5582,517.12,-34749,-3214.06
002103.SZ,20251210,36505,3449.25,26532,2508.55,25730,2431.45,27722,2618.4,7957,752.23,13825,1306.11,0,0.0,2113,199.87,-12396,-1168.94
002103.SZ,20251209,33519,3213.66,39117,3753.85,36334,3486.78,35376,3397.61,19795,1905.49,17551,1684.04,2395,229.56,0,0.0,-3789,-352.98
002103.SZ,20251208,46312,4418.99,34946,3333.66,29225,2787.29,32048,3058.18,10367,987.48,18910,1801.92,0,0.0,0,0.0,-18710,-1779.89
002103.SZ,20251205,44401,4223.21,40859,3885.41,40842,3885.31,41735,3968.58,13638,1295.88,16287,1550.41,0,0.0,0,0.0,10355,993.66
002103.SZ,20251204,65369,6177.04,44896,4242.09,47519,4489.62,44942,4246.71,12263,1157.31,29613,2796.89,0,0.0,5700,538.27,-17583,-1664.59
002103.SZ,20251203,84281,8217.99,56250,5483.76,65359,6375.52,67642,6596.95,19477,1896.98,40344,3938.33,2163,209.62,7044,681.07,-53416,-5217.08
002103.SZ,20251202,76424,7694.67,88495,8921.52,86920,8764.34,77165,7793.28,49743,5030.77,54628,5505.8,12826,1296.06,5625,565.24,5145,560.8
002103.SZ,20251201,55817,5616.78,50623,5097.89,49150,4945.94,52149,5250.65,30207,3043.16,28901,2908.67,2862,289.63,6363,638.3,4135,427.98
002103.SZ,20251128,65009,6464.97,48119,4785.87,55387,5505.26,57179,5687.69,15864,1578.52,30968,3076.08,5796,575.23,5790,574.34,-15119,-1493.35
002103.SZ,20251127,66114,6676.8,83254,8414.27,69228,6995.55,71383,7218.03,46813,4735.94,36069,3646.02,12527,1270.44,3976,400.41,3934,420.85
002103.SZ,20251126,82963,8326.46,65082,6542.51,66965,6735.85,69510,6992.69,35942,3617.29,45896,4604.32,1199,123.14,6581,663.22,-41481,-4147.05
002103.SZ,20251125,97983,9958.81,102528,10428.23,105097,10688.61,98353,10000.57,62649,6375.14,62270,6335.98,11053,1127.7,13631,1385.49,-15676,-1566.7
002103.SZ,20251124,102917,10191.53,126346,12543.72,108367,10780.59,119010,11839.0,75053,7489.5,57071,5684.1,21667,2165.13,5577,559.93,52214,5251.77
002103.SZ,20251121,59548,5736.72,68399,6606.78,58510,5654.76,52892,5111.96,24867,2415.46,23759,2296.9,3983,387.64,1858,178.94,5243,537.64
002103.SZ,20251120,41749,4038.85,31281,3028.49,33778,3269.07,37089,3590.35,8867,858.97,13623,1316.93,0,0.0,2401,231.11,-20598,-1990.62
002103.SZ,20251119,43155,4230.12,48815,4785.25,37087,3635.2,29977,2938.73,16122,1581.17,18688,1831.34,1115,108.82,0,0.0,-17302,-1691.39
002103.SZ,20251118,57899,5686.1,66687,6550.45,57503,5650.94,51054,5015.56,24600,2415.96,22260,2186.99,0,0.0,0,0.0,16004,1576.69
002103.SZ,20251117,32121,3101.46,27352,2642.24,22447,2167.98,22764,2199.03,9994,965.89,13202,1273.86,1296,125.19,2540,245.4,10118,981.41
002103.SZ,20251114,27431,2655.61,21401,2072.45,18424,1784.05,17857,1729.37,7399,717.86,13996,1355.7,0,0.0,0,0.0,-5084,-488.54
002103.SZ,20251113,35945,3471.35,22208,2145.31,22474,2170.82,22331,2157.05,11114,1073.59,16512,1594.35,2405,232.08,10887,1051.13,-1290,-122.52
002103.SZ,20251112,34555,3356.79,27019,2627.79,27868,2709.57,25241,2455.37,8944,870.09,17423,1690.72,0,0.0,1684,162.57,-8467,-819.56
002103.SZ,20251111,42037,4113.74,32124,3143.24,30836,3017.88,28395,2780.2,7698,752.52,16854,1650.16,1559,153.25,4758,463.79,-20276,-1982.28
002103.SZ,20251110,41374,4083.12,49258,4858.92,41270,4066.98,47469,4678.5,28856,2842.45,15131,1489.45,4358,430.31,4000,396.0,39034,3852.68
002103.SZ,20251107,25715,2494.15,19094,1852.96,17678,1714.95,20953,2033.22,9057,879.69,12403,1202.61,0,0.0,0,0.0,-2402,-231.84
002103.SZ,20251106,37529,3651.78,27198,2647.91,25951,2525.93,27595,2685.9,8521,829.64,16108,1566.51,0,0.0,1100,107.03,-16733,-1626.05
002103.SZ,20251105,37363,3670.81,31523,3096.9,30818,3026.48,33049,3245.82,14253,1400.43,17862,1755.0,0,0.0,0,0.0,2378,234.45
002103.SZ,20251104,46972,4574.87,33963,3310.79,37104,3615.16,37381,3643.38,13103,1276.8,20989,2042.61,2339,227.96,7185,698.01,-21734,-2114.44
002103.SZ,20251103,46647,4533.03,65776,6401.66,49374,4800.07,69547,6764.75,50284,4888.29,25875,2515.87,15968,1563.65,1076,102.76,21049,2062.7
002103.SZ,20251031,65078,6183.99,67609,6431.36,59350,5639.55,66342,6311.49,30879,2941.09,33163,3152.14,20569,1964.83,8763,834.46,62043,5897.28
002103.SZ,20251030,40967,3856.38,37148,3502.64,43798,4124.23,45036,4243.27,22012,2079.98,21643,2033.48,6492,610.71,9443,891.91,-10211,-934.91
002103.SZ,20251029,24462,2261.45,16675,1542.04,18802,1737.9,19178,1773.48,9594,887.53,16721,1545.61,2699,249.81,2983,275.56,-3295,-302.28
002103.SZ,20251028,23345,2177.44,16062,1499.79,26379,2461.97,24061,2246.4,13699,1279.52,16384,1529.27,0,0.0,6916,643.46,-15247,-1417.22
002103.SZ,20251027,25634,2396.52,21520,2013.39,27835,2602.8,23795,2225.71,11107,1039.06,16480,1539.95,0,0.0,2781,259.32,-11940,-1113.2
002103.SZ,20251024,30611,2874.25,24142,2267.29,31405,2950.93,32606,3064.17,12242,1150.16,17443,1637.29,963,90.23,1030,96.82,-20887,-1960.18
