ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
603207.SH,20251231,2562,734.6,2436,698.65,1195,342.6,1164,333.83,246,70.47,402,115.2,0,0.0,0,0.0,-658,-188.27
603207.SH,20251230,3924,1128.46,3554,1021.77,1433,411.96,1759,505.77,226,64.87,270,77.76,0,0.0,0,0.0,-225,-63.63
603207.SH,20251229,2495,718.16,2990,860.85,1465,421.65,1241,357.28,371,107.08,100,28.75,0,0.0,0,0.0,-1263,-363.51
603207.SH,20251226,4377,1264.91,4858,1403.75,2726,787.67,2559,739.46,907,261.92,593,171.3,0,0.0,0,0.0,-1883,-543.0
603207.SH,20251225,3499,1015.25,3901,1131.94,1828,530.36,1632,473.32,352,102.07,146,42.43,0,0.0,0,0.0,-831,-240.56
603207.SH,20251224,5405,1562.16,4781,1382.29,2789,806.78,3507,1014.33,824,238.45,730,210.77,0,0.0,0,0.0,1460,422.6
603207.SH,20251223,2115,608.26,2276,654.4,1774,510.02,1823,524.36,288,82.89,78,22.41,0,0.0,0,0.0,-763,-218.99
603207.SH,20251222,3167,912.53,3930,1132.29,2036,586.24,1910,550.49,623,179.67,449,129.2,463,133.55,0,0.0,-1489,-428.93
603207.SH,20251219,4820,1384.17,4813,1382.36,2136,613.43,2728,783.34,810,232.66,225,64.55,0,0.0,0,0.0,776,222.62
603207.SH,20251218,4795,1360.6,4213,1195.65,1633,463.51,2529,718.01,641,182.0,327,92.44,0,0.0,0,0.0,1445,410.12
603207.SH,20251217,4354,1218.87,3948,1104.28,2097,586.75,1634,457.29,593,166.41,906,254.01,0,0.0,556,156.46,1770,498.76
603207.SH,20251216,5741,1612.31,6734,1890.7,4014,1126.7,3543,994.4,471,131.92,488,136.96,539,151.14,0,0.0,-4569,-1281.55
603207.SH,20251215,3600,1028.5,3435,981.0,1838,524.83,1721,491.6,0,0.0,282,80.73,0,0.0,0,0.0,-331,-93.39
603207.SH,20251212,3834,1092.67,3553,1012.08,1716,489.11,1300,370.46,581,165.11,1278,364.34,0,0.0,0,0.0,1275,364.72
603207.SH,20251211,4586,1309.89,5317,1518.61,2486,709.8,2133,608.82,759,216.84,381,109.11,0,0.0,0,0.0,-2851,-813.63
603207.SH,20251210,3863,1108.33,3475,997.17,1859,533.27,1687,484.0,288,82.54,848,242.96,0,0.0,0,0.0,78,22.4
603207.SH,20251209,4776,1382.43,5520,1597.63,2914,844.69,2109,611.51,817,236.85,878,254.83,0,0.0,0,0.0,-3105,-898.0
603207.SH,20251208,3758,1092.47,3681,1069.8,2404,698.7,2189,636.31,421,122.52,714,207.57,0,0.0,0,0.0,-208,-60.04
603207.SH,20251205,5687,1639.02,4913,1415.53,2266,652.93,2664,768.26,250,71.72,626,179.88,0,0.0,0,0.0,1457,421.35
603207.SH,20251204,3939,1141.97,3626,1051.2,2094,606.62,1838,532.91,578,167.71,1147,332.19,0,0.0,0,0.0,-351,-101.65
603207.SH,20251203,3590,1046.76,3468,1011.41,1707,497.54,1857,541.31,409,119.31,381,110.9,0,0.0,0,0.0,-253,-73.68
603207.SH,20251202,4747,1394.29,4909,1441.41,2129,624.97,2248,659.83,524,153.73,244,71.74,0,0.0,0,0.0,-970,-282.5
603207.SH,20251201,3644,1070.28,3876,1138.38,1895,556.49,1916,562.7,395,116.03,142,41.72,0,0.0,0,0.0,-472,-138.14
603207.SH,20251128,5865,1707.84,4742,1380.75,2354,685.41,2961,862.04,637,185.14,1018,296.3,0,0.0,135,39.29,408,120.19
603207.SH,20251127,5120,1505.05,4055,1191.76,2359,692.98,2430,714.4,755,221.66,1501,440.61,0,0.0,248,72.91,-80,-22.51
603207.SH,20251126,6208,1836.14,6078,1797.21,2871,850.15,3030,897.37,1212,358.75,1183,350.47,0,0.0,0,0.0,-623,-182.49
603207.SH,20251125,6149,1809.63,6143,1807.67,4429,1303.59,4264,1255.64,868,255.49,1039,305.4,0,0.0,0,0.0,805,238.23
603207.SH,20251124,5373,1559.96,5125,1487.93,2798,812.19,2994,869.44,1128,327.45,1180,342.25,0,0.0,0,0.0,179,52.9
603207.SH,20251121,9010,2609.55,9255,2681.51,5016,1452.72,4681,1355.26,1551,448.0,1690,487.58,972,281.19,923,267.11,-2736,-792.88
603207.SH,20251120,8806,2611.51,8099,2402.25,5044,1497.56,4567,1354.05,1700,503.89,2884,856.66,0,0.0,0,0.0,-779,-229.64
603207.SH,20251119,8077,2435.69,8396,2532.84,4676,1408.82,4468,1346.64,2748,827.92,2654,798.09,17,5.13,0,0.0,-5362,-1615.89
603207.SH,20251118,4664,1429.25,4510,1382.18,3049,934.44,3232,990.64,801,245.53,772,236.41,0,0.0,0,0.0,-251,-76.58
