ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
300969.SZ,20251231,5716,7168.06,5496,6929.23,9331,11742.15,8291,10437.04,7020,8836.73,8068,10137.63,3026,3811.58,3237,4054.62,-4474,-5627.25
300969.SZ,20251230,7248,9195.33,6507,8292.95,12078,15419.36,12230,15671.92,11757,15016.83,11555,14806.32,4606,5929.8,5396,6790.14,-3,108.36
300969.SZ,20251229,6860,8267.73,7898,9537.37,13328,16220.0,12745,15459.21,12232,14856.95,12842,15624.55,7446,9069.77,6382,7793.32,3525,4454.53
300969.SZ,20251226,9466,11011.24,7480,8736.72,12169,14177.74,11020,12853.5,8909,10396.33,10894,12691.56,4611,5393.64,5759,6697.15,1981,2371.34
300969.SZ,20251225,7362,8480.18,8417,9713.65,12372,14264.99,12648,14589.31,10814,12453.8,10968,12642.41,7569,8746.3,6085,6999.9,6230,7199.58
300969.SZ,20251224,7833,8627.99,6747,7434.91,7507,8258.51,9468,10423.11,6303,6929.13,6780,7456.56,2809,3096.15,1456,1597.21,-75,-77.9
300969.SZ,20251223,8501,9135.42,8375,8994.57,11914,12788.58,11178,12006.96,7962,8547.98,9369,10066.06,3913,4206.33,3369,3610.73,-5466,-5855.9
300969.SZ,20251222,8249,9120.68,10031,11093.57,12135,13362.88,14470,15950.25,10747,11825.93,9236,10181.24,5517,6128.23,2911,3212.65,1249,1355.41
300969.SZ,20251219,6602,6950.05,8257,8695.19,9601,10099.68,10210,10753.83,7801,8208.86,7171,7543.31,2754,2912.66,1120,1178.93,1210,1286.25
300969.SZ,20251218,7169,7405.56,6138,6349.2,8731,9021.29,8432,8720.8,7934,8209.94,8707,8998.54,1469,1527.66,2027,2095.9,-1015,-1060.27
300969.SZ,20251217,7891,8021.54,13809,14123.91,15455,15794.14,15006,15338.06,13230,13526.72,11809,12043.69,6772,6954.61,2724,2791.36,-1776,-1780.02
300969.SZ,20251216,8644,8406.26,15101,14711.26,10648,10384.96,10594,10361.82,11261,10983.73,7061,6867.67,3358,3297.59,1155,1131.79,1456,1470.64
300969.SZ,20251215,5257,5049.35,4135,3969.05,4240,4069.73,3548,3406.46,1914,1841.67,3190,3066.94,0,0.0,538,518.3,-2351,-2250.08
300969.SZ,20251212,5980,5841.53,5709,5593.05,5885,5754.04,4691,4591.29,2748,2688.02,4205,4097.13,200,197.98,208,200.1,541,538.08
300969.SZ,20251211,4491,4428.04,5338,5266.51,5580,5506.42,3780,3731.79,2572,2532.43,3155,3107.91,100,100.9,470,461.6,-1939,-1914.1
300969.SZ,20251210,6195,6141.7,7481,7452.37,6606,6572.02,6362,6341.02,5923,5924.35,4970,4939.84,1487,1489.41,1398,1394.25,-1819,-1796.29
300969.SZ,20251209,7911,7884.91,7404,7391.39,7980,7967.34,9065,9050.2,5557,5555.48,5397,5389.83,1448,1448.9,1029,1025.22,-3568,-3561.22
300969.SZ,20251208,8389,8270.94,9070,8950.19,9926,9798.77,11735,11583.97,7985,7872.38,7041,6956.73,2162,2158.41,616,609.6,5119,5060.8
300969.SZ,20251205,6850,6405.2,5999,5618.44,7243,6768.89,7736,7246.81,4502,4201.88,4316,4023.59,400,379.96,944,867.08,4441,4160.44
300969.SZ,20251204,7486,6894.73,8565,7893.16,7620,7029.31,8565,7912.87,4930,4557.88,4068,3758.59,2063,1911.69,901,829.0,-2086,-1912.24
300969.SZ,20251203,6930,6296.31,3466,3156.31,5885,5339.55,4432,4032.47,3166,2867.84,5380,4870.54,121,108.69,2824,2553.08,620,547.35
300969.SZ,20251202,9642,8925.24,4767,4417.71,8325,7719.68,8814,8168.75,4509,4181.74,8738,8089.83,709,659.77,865,810.15,-3121,-2893.68
300969.SZ,20251201,6590,6376.13,6663,6453.35,8902,8618.18,7053,6848.15,6234,6042.39,4842,4700.22,4107,3966.07,7274,7001.05,-1944,-1883.68
300969.SZ,20251128,7150,6932.18,6095,5911.4,6802,6588.33,8003,7768.85,5718,5560.19,7076,6860.99,2928,2824.81,1423,1364.27,4314,4231.06
300969.SZ,20251127,5065,4883.19,4669,4504.88,6762,6523.93,5995,5788.67,4338,4188.38,5610,5406.8,976,938.87,866,834.01,-2309,-2216.49
300969.SZ,20251126,5808,5652.97,7353,7163.52,8494,8265.1,9187,8959.99,8841,8644.15,7701,7517.32,3680,3608.83,2581,2530.22,3087,2997.33
300969.SZ,20251125,3558,3382.78,4327,4116.99,5434,5171.56,5980,5692.49,4239,4042.43,3689,3517.1,1138,1084.28,373,354.47,-1963,-1853.07
300969.SZ,20251124,5050,4712.12,4035,3769.22,4796,4479.86,5612,5241.78,3407,3193.53,3542,3316.96,880,822.1,945,879.64,1460,1389.09
300969.SZ,20251121,5448,5058.26,7065,6599.98,7920,7378.18,8196,7651.99,4858,4536.37,6134,5711.1,5049,4751.16,1879,1760.9,-2431,-2309.78
300969.SZ,20251120,4447,4126.23,2538,2357.82,3589,3332.51,4054,3764.07,1546,1433.35,2832,2623.6,504,468.83,662,615.44,443,408.06
300969.SZ,20251119,4351,4110.7,3423,3236.99,4427,4184.98,4086,3860.8,2502,2364.0,3878,3663.46,1463,1380.32,1356,1278.75,-933,-885.89
