ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
002611.SZ,20251231,268588,51088.05,265609,50644.47,285387,54340.3,287268,54706.41,211926,40373.28,203525,38723.41,101751,19432.0,111249,21159.33,-7228,-1096.2
002611.SZ,20251230,299635,56566.04,357717,67690.39,348077,65765.94,362444,68478.2,275086,51982.49,227651,42921.69,154231,29199.72,129218,24423.9,145508,27713.82
002611.SZ,20251229,240236,44663.51,198732,36992.1,242847,45154.06,234928,43696.79,159424,29650.11,189966,35308.99,79051,14727.71,97932,18197.5,-35500,-6534.54
002611.SZ,20251226,322369,59527.41,198945,36754.26,271221,50087.4,265097,48962.14,146259,27001.34,222672,41109.7,64504,11914.91,117639,21704.96,-126442,-23314.25
002611.SZ,20251225,355074,66421.84,477449,89132.65,396776,74072.22,443934,82843.59,320237,59831.05,248022,46347.97,194317,36204.55,97000,18205.45,224680,41728.18
002611.SZ,20251224,90601,16081.08,78313,13908.37,95944,17034.47,99024,17580.11,73290,13013.75,79084,14038.16,29799,5296.94,33213,5899.58,-9791,-1721.56
002611.SZ,20251223,164402,29231.8,109221,19430.56,138062,24555.42,123568,21976.5,76305,13576.71,109623,19497.5,24420,4343.01,60777,10802.37,-124348,-22086.97
002611.SZ,20251222,163603,29404.68,206219,37111.73,193657,34814.58,188441,33879.38,151331,27205.43,122305,21963.61,63173,11375.33,54799,9845.3,43689,7944.02
002611.SZ,20251219,103640,18319.52,108175,19122.7,109991,19443.63,108752,19222.17,71430,12626.56,67298,11897.0,25333,4472.14,26169,4619.99,27485,4868.54
002611.SZ,20251218,96356,16841.8,78042,13645.59,92710,16209.33,93280,16311.55,59042,10332.29,71171,12443.78,22663,3959.54,28278,4942.05,-48992,-8540.01
002611.SZ,20251217,107400,18673.35,117562,20479.3,114271,19884.4,125762,21883.01,81965,14273.38,73014,12701.28,40259,7007.8,27557,4775.34,6862,1251.48
002611.SZ,20251216,180525,31247.73,93820,16251.87,130213,22547.48,140431,24318.03,70991,12301.19,113379,19630.94,27001,4681.79,61101,10577.34,-90748,-15696.01
002611.SZ,20251215,173972,31033.88,124095,22144.95,150828,26918.21,137695,24571.13,84973,15172.38,106360,18970.97,29030,5183.11,70654,12620.53,-124727,-22194.33
002611.SZ,20251212,180036,32468.07,238248,42980.14,200338,36123.12,203534,36712.53,153893,27753.42,140552,25340.42,92372,16639.15,44306,7950.67,87444,15831.2
002611.SZ,20251211,189769,33747.82,98076,17460.77,143223,25480.06,138246,24598.76,83441,14850.98,125276,22294.79,24566,4375.11,79402,14099.64,-138712,-24635.32
002611.SZ,20251210,160885,28853.48,109499,19656.42,131092,23519.73,144104,25856.28,89791,16114.82,108634,19478.88,27455,4928.6,46985,8425.04,-37230,-6641.18
