ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
600248.SH,20251231,56677,1999.73,52378,1847.13,35369,1247.11,25708,906.5,20158,710.25,24762,873.18,133,4.68,9489,334.96,9193,328.08
600248.SH,20251230,64406,2281.5,66806,2365.59,37621,1332.14,37585,1330.37,31711,1122.53,32379,1146.69,23328,825.91,20297,719.43,-35687,-1259.06
600248.SH,20251229,64120,2299.09,65794,2357.41,33935,1217.44,32373,1161.17,25682,921.58,22190,796.29,11094,397.55,14474,520.79,-29082,-1037.39
600248.SH,20251226,50970,1837.66,43651,1572.75,26327,948.81,27593,994.14,16463,592.45,16162,582.56,3600,129.6,9954,359.08,-7510,-268.46
600248.SH,20251225,36830,1330.3,33756,1218.57,17960,648.29,21875,789.86,10047,362.5,9206,332.65,0,0.0,0,0.0,6529,238.24
600248.SH,20251224,48402,1741.55,38114,1370.28,24402,877.62,29439,1059.84,5931,213.51,11182,402.56,0,0.0,0,0.0,21931,792.99
600248.SH,20251223,39554,1421.0,41333,1484.14,24986,897.47,23815,855.74,9051,324.85,8443,303.44,0,0.0,0,0.0,-6766,-240.46
600248.SH,20251222,36170,1301.22,37889,1362.05,26259,944.33,28021,1008.03,12648,454.3,9167,329.77,0,0.0,0,0.0,-14744,-527.03
600248.SH,20251219,57360,2058.34,44942,1611.92,34044,1219.97,30643,1098.52,17915,643.03,20099,721.31,855,30.61,14490,520.19,27248,979.93
600248.SH,20251218,33776,1204.79,31585,1126.13,23703,845.23,23425,835.52,10487,373.86,12671,452.08,3000,107.1,3284,117.24,10880,389.87
600248.SH,20251217,62333,2206.58,63327,2240.46,39171,1385.63,44452,1573.51,21731,768.1,23851,844.07,8626,305.92,232,8.19,-5769,-196.3
600248.SH,20251216,69674,2475.07,68890,2446.12,46501,1650.9,44012,1563.03,33547,1189.88,22958,814.55,9025,320.39,22888,812.52,-27093,-959.97
600248.SH,20251215,52215,1874.43,48174,1728.46,37135,1332.73,44444,1595.17,19592,702.54,16910,607.12,6586,236.45,6000,215.4,-17601,-628.68
600248.SH,20251212,71497,2589.63,73853,2673.8,44814,1621.42,42010,1520.25,20949,757.91,24797,898.31,3652,132.5,252,9.1,-49413,-1781.08
600248.SH,20251211,49194,1791.24,50747,1847.05,40682,1480.75,36107,1314.97,17496,637.88,21627,787.71,9270,337.43,8161,297.57,-39563,-1439.08
600248.SH,20251210,58748,2148.19,64188,2345.91,47157,1723.56,46392,1696.59,19848,725.89,16913,618.64,5779,210.93,4039,147.42,-3931,-137.46
600248.SH,20251209,53830,1978.23,58864,2162.47,39650,1456.95,45135,1658.62,26267,965.21,25825,949.81,10077,370.5,0,0.0,-58726,-2154.07
600248.SH,20251208,55696,2062.94,54482,2016.62,45421,1681.32,47075,1742.83,18326,677.9,21687,803.32,3800,140.6,0,0.0,-21804,-803.97
600248.SH,20251205,52501,1943.85,54243,2006.87,38927,1440.79,38397,1420.88,19133,709.19,17744,657.62,9271,342.7,9448,351.17,10469,392.94
600248.SH,20251204,60042,2218.67,54242,2003.14,39598,1462.24,37048,1368.01,17547,647.45,25344,936.08,6461,238.41,7015,259.56,-11454,-419.0
600248.SH,20251203,44862,1663.8,44071,1633.84,30961,1148.19,30921,1146.64,15511,574.82,19341,717.32,3000,111.0,0,0.0,-15856,-584.84
600248.SH,20251202,59383,2205.73,53915,2001.42,38976,1446.75,38245,1419.83,18048,669.91,24136,896.01,3289,121.69,3400,126.82,88,8.76
600248.SH,20251201,48311,1792.48,44248,1641.14,34022,1261.8,36600,1358.01,16207,601.02,19097,708.27,1405,52.13,0,0.0,-2705,-98.49
600248.SH,20251128,46009,1705.09,44428,1646.12,42164,1562.35,45801,1697.11,23310,864.34,19116,709.32,3975,147.86,6113,227.1,-1102,-38.73
600248.SH,20251127,73742,2721.41,77592,2861.66,52699,1943.37,52419,1933.56,26373,972.06,20778,767.34,5170,189.77,7195,264.06,20996,785.72
600248.SH,20251126,58616,2169.69,56773,2100.09,46760,1729.9,47669,1763.53,25695,950.33,21528,796.66,3698,136.83,8800,326.48,-31585,-1162.73
600248.SH,20251125,57525,2130.35,61730,2284.78,43168,1597.56,36745,1360.31,22350,826.7,24568,909.51,0,0.0,0,0.0,-683,-20.88
600248.SH,20251124,63991,2367.5,70171,2595.06,56998,2109.01,50114,1854.57,32055,1185.71,24916,922.03,3669,135.39,11512,425.95,-21089,-775.56
600248.SH,20251121,122420,4570.99,130965,4888.97,77208,2880.36,83057,3099.38,63381,2365.23,52534,1960.61,16999,631.98,13451,499.59,-111224,-4140.26
600248.SH,20251120,78857,2985.8,72561,2745.61,64155,2427.95,55797,2112.9,29934,1132.88,37108,1405.38,0,0.0,7480,282.74,6253,242.53
600248.SH,20251119,74614,2826.94,72702,2753.33,49761,1884.84,40032,1516.28,19465,736.91,24465,927.35,4106,155.21,10746,406.94,-36253,-1368.62
600248.SH,20251118,95207,3625.28,109746,4178.1,53910,2052.68,66442,2530.49,33144,1262.79,33235,1266.11,37981,1445.4,10819,411.44,-67981,-2586.22
600248.SH,20251117,85494,3284.39,99092,3804.68,72024,2765.4,66148,2539.58,38447,1475.41,28257,1085.52,6886,263.73,9354,359.15,-38877,-1485.21
600248.SH,20251114,80414,3116.4,79622,3084.04,61825,2394.31,69530,2692.92,34176,1323.4,32048,1241.68,9549,369.37,4764,184.84,-26494,-1017.74
600248.SH,20251113,75031,2896.08,70616,2724.58,57635,2224.04,53281,2056.14,25651,989.29,33224,1282.4,0,0.0,1196,46.3,4411,174.77
600248.SH,20251112,84255,3251.92,80975,3123.8,60451,2333.09,59922,2311.73,49444,1907.88,37019,1429.75,5000,193.0,21234,820.62,-7656,-289.56
600248.SH,20251111,78372,3028.98,78817,3045.37,44586,1722.56,47966,1853.95,17097,660.25,29175,1127.8,18792,726.86,2889,111.52,10622,413.97
