ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
300513.SZ,20251231,34040,3184.94,34118,3189.13,22867,2133.66,23299,2181.05,13479,1263.69,12969,1212.1,0,0.0,0,0.0,4980,477.37
300513.SZ,20251230,41190,3868.41,39687,3723.65,36820,3453.56,33932,3186.05,23350,2191.92,20222,1898.41,22,2.08,7540,707.86,-31603,-2961.2
300513.SZ,20251229,33243,3188.25,34627,3318.31,36022,3453.36,28255,2708.83,18299,1756.24,14966,1436.24,0,0.0,9716,934.46,-17838,-1704.36
300513.SZ,20251226,29450,2895.94,25376,2494.22,26510,2603.91,27173,2672.0,12985,1276.98,16396,1610.6,0,0.0,0,0.0,-11969,-1170.5
300513.SZ,20251225,30686,3026.32,33199,3272.31,32078,3164.62,26606,2626.76,11965,1179.63,15284,1508.01,1408,138.8,1048,102.3,-1717,-165.37
300513.SZ,20251224,24952,2433.88,28605,2791.41,23655,2307.39,20789,2027.39,8723,850.76,9860,961.63,4924,480.9,3000,292.5,-8539,-831.29
300513.SZ,20251223,30849,3041.48,28332,2795.27,32525,3208.18,23836,2353.23,6153,607.63,15877,1562.83,0,0.0,1482,145.96,-13198,-1301.23
300513.SZ,20251222,31200,3134.93,30948,3108.64,29019,2915.78,22441,2255.76,20649,2077.84,23388,2351.66,8051,808.01,12142,1220.49,-21919,-2197.68
300513.SZ,20251219,42723,4314.77,42265,4267.37,41177,4165.02,37299,3775.46,29402,2980.35,31915,3231.0,1177,119.86,3000,306.17,21252,2140.31
300513.SZ,20251218,33239,3286.09,28291,2796.63,20992,2074.15,23902,2362.96,11476,1137.23,12051,1193.77,3027,300.73,4490,444.82,1012,103.91
300513.SZ,20251217,56712,5487.74,64843,6265.01,47771,4614.72,41364,4004.31,28228,2720.48,25741,2485.48,6386,629.29,7149,697.41,-13785,-1320.37
300513.SZ,20251216,56357,5688.25,65051,6569.7,43038,4344.64,32798,3311.68,28606,2888.58,25657,2587.28,4827,485.07,9322,937.89,-16496,-1657.56
300513.SZ,20251215,59487,6001.72,74664,7517.79,57657,5811.58,55619,5607.2,58474,5897.52,40941,4145.36,8953,913.63,13347,1354.11,38052,3840.21
300513.SZ,20251212,37473,3621.46,35241,3403.19,27697,2673.38,29665,2870.45,21939,2123.73,21453,2075.82,4753,455.37,5503,524.48,5181,501.63
300513.SZ,20251211,32337,3098.43,48456,4644.55,40853,3918.52,28460,2728.33,16847,1614.59,12031,1153.04,0,0.0,1090,105.62,3932,385.04
300513.SZ,20251210,25650,2449.77,38208,3655.73,30903,2956.84,24639,2359.11,16082,1545.54,9788,937.31,0,0.0,0,0.0,-12932,-1238.92
300513.SZ,20251209,22012,2130.79,21672,2099.69,14872,1440.3,16248,1573.28,7104,691.12,6068,589.24,0,0.0,0,0.0,-7288,-705.05
300513.SZ,20251208,27947,2726.48,20738,2023.43,16671,1626.09,18552,1808.36,9743,949.38,14015,1367.31,0,0.0,1056,102.85,-1051,-101.66
300513.SZ,20251205,34055,3233.99,30067,2854.3,18441,1749.29,17375,1651.59,7551,713.69,10109,958.15,0,0.0,2496,232.92,2150,205.07
300513.SZ,20251204,28007,2673.5,33785,3225.08,24964,2380.28,17334,1654.7,10725,1022.99,11856,1127.49,1258,121.27,1979,190.78,-15128,-1436.09
300513.SZ,20251203,30246,2972.08,34881,3423.41,23377,2294.39,18381,1806.65,10613,1046.06,12517,1234.69,1788,176.63,245,24.4,-5988,-588.42
300513.SZ,20251202,29057,2892.93,32116,3197.08,17622,1752.55,15670,1559.19,14804,1471.44,12498,1241.95,1,0.1,1200,118.8,474,50.18
300513.SZ,20251201,23349,2361.07,27605,2789.42,14618,1476.82,14526,1468.35,16333,1648.92,8897,900.51,2813,282.33,6085,610.84,-3043,-304.74
300513.SZ,20251128,30477,3057.56,28712,2879.62,17570,1763.9,15246,1528.76,10910,1094.44,10189,1022.08,4277,428.67,9087,914.11,19546,1966.52
300513.SZ,20251127,22973,2278.48,32568,3229.88,17641,1748.6,13664,1354.54,7666,758.37,6043,598.47,5414,538.35,1419,140.91,-6729,-665.37
300513.SZ,20251126,30140,3012.32,39371,3929.28,18216,1820.0,23310,2328.74,24491,2444.61,11709,1172.11,3388,337.7,1845,184.5,-8174,-810.66
300513.SZ,20251125,45790,4624.16,32217,3252.72,20822,2100.78,24527,2475.36,14184,1427.33,15722,1585.87,2039,205.3,10369,1043.61,14759,1486.01
300513.SZ,20251124,53235,5210.27,38670,3781.08,31252,3055.13,33758,3302.8,9362,916.35,23098,2260.44,6697,653.86,5020,491.29,6147,612.8
300513.SZ,20251121,48461,4730.51,47120,4593.92,43320,4224.76,36144,3521.0,23206,2258.59,24220,2357.43,4000,388.4,11503,1129.92,-9022,-865.35
300513.SZ,20251120,34889,3525.22,29026,2932.95,26075,2629.77,23124,2337.04,12190,1230.26,21004,2115.26,0,0.0,0,0.0,-5326,-540.07
300513.SZ,20251119,43075,4404.29,41307,4221.83,37412,3825.56,33317,3405.58,21812,2227.65,28900,2950.74,8680,886.07,7455,765.42,-8494,-871.63
300513.SZ,20251118,40079,4195.64,30032,3145.82,24120,2524.28,30010,3143.47,15060,1575.36,22393,2342.02,9000,942.7,5824,606.67,-15425,-1612.76
300513.SZ,20251117,42398,4495.16,32378,3432.81,31843,3375.63,32217,3413.97,18326,1942.14,25767,2730.91,1338,140.36,3543,375.6,3041,325.83
300513.SZ,20251114,39136,4121.52,26779,2819.45,34738,3659.08,31031,3268.46,16992,1787.63,27073,2849.99,4013,421.3,9996,1051.64,-25027,-2630.66
300513.SZ,20251113,41872,4440.45,47021,4997.68,44761,4751.39,40750,4332.0,38531,4103.6,33332,3536.37,6285,664.33,10346,1093.72,27819,2970.1
300513.SZ,20251112,37190,3882.98,33043,3450.58,35195,3675.23,34396,3591.5,19230,2006.69,24176,2522.81,0,0.0,0,0.0,-15518,-1613.3
300513.SZ,20251111,48119,5087.85,41008,4341.49,42888,4540.11,47863,5066.74,27522,2915.56,29422,3112.21,2477,261.84,2713,284.92,-956,-92.87
300513.SZ,20251110,53786,5627.21,48223,5056.76,50918,5333.1,44588,4667.91,28681,3007.49,33961,3551.72,4407,457.97,11020,1149.36,-5064,-519.23
300513.SZ,20251107,62222,6506.77,46082,4823.56,51360,5380.85,53492,5598.81,29735,3120.15,39162,4107.96,5098,532.57,9678,1010.0,-35307,-3676.41
300513.SZ,20251106,68065,7189.15,69283,7324.67,62049,6558.99,68803,7275.64,45200,4778.69,39140,4131.6,8629,911.39,6717,706.31,-22668,-2382.51
300513.SZ,20251105,118268,12574.94,111487,11887.8,94717,10091.2,99730,10627.33,52085,5561.71,56490,6012.57,14905,1603.03,12267,1303.19,-35339,-3720.5
300513.SZ,20251104,125656,13296.58,158262,16814.5,137315,14537.44,143860,15228.13,170494,18050.41,112667,11892.53,16073,1692.48,34749,3641.75,84369,8941.92
300513.SZ,20251103,49449,4938.95,34942,3490.29,39934,3991.94,46032,4600.05,22354,2233.57,26546,2653.58,0,0.0,4217,420.55,-3677,-360.25
300513.SZ,20251031,52194,5173.17,39368,3900.13,38922,3857.11,47395,4700.82,22011,2185.31,25102,2491.33,1991,197.51,3253,320.82,5716,572.6
300513.SZ,20251030,52793,5213.06,50100,4953.01,44991,4447.46,48965,4840.12,39389,3894.84,38232,3777.19,1262,126.31,1137,111.36,-5317,-500.17
300513.SZ,20251029,64865,6400.2,61886,6111.74,66400,6552.64,68025,6720.61,38595,3812.28,39631,3906.87,4524,449.38,4842,475.29,20590,2041.83
300513.SZ,20251028,56658,5466.23,46970,4534.58,34576,3341.37,44258,4273.73,19070,1847.35,18655,1804.67,1793,173.13,2213,215.1,13123,1271.13
300513.SZ,20251027,44832,4269.28,42382,4034.68,46145,4394.95,38274,3646.79,16631,1583.13,21372,2038.5,1329,127.45,6909,654.83,-7167,-676.66
300513.SZ,20251024,39633,3856.43,36348,3530.85,39704,3862.36,36204,3525.07,20523,1998.76,27193,2649.63,1170,112.79,1285,124.77,-19433,-1884.64
300513.SZ,20251023,47365,4599.68,73682,7152.27,69698,6775.33,55161,5362.64,42275,4106.25,29866,2904.94,0,0.0,629,61.41,16309,1598.07
300513.SZ,20251022,31884,3048.6,29228,2794.46,22261,2128.29,21901,2093.91,8618,823.36,10012,957.14,0,0.0,1622,154.73,2176,211.19
300513.SZ,20251021,34882,3337.67,31714,3034.71,23357,2234.94,21650,2072.21,8657,829.33,13532,1295.02,0,0.0,0,0.0,-1928,-182.66
300513.SZ,20251020,46996,4500.41,40045,3831.26,30354,2905.55,34365,3291.84,19553,1871.1,22086,2114.56,1200,115.2,1607,154.59,-1726,-162.2
300513.SZ,20251017,53758,5114.68,48298,4586.15,35086,3334.81,38538,3670.16,18872,1799.54,17946,1711.63,0,0.0,2934,281.08,-19283,-1833.98
300513.SZ,20251016,58142,5700.0,45781,4489.62,37898,3716.89,49490,4855.81,24139,2371.76,23561,2311.94,1053,103.71,2399,234.99,-17504,-1721.17
300513.SZ,20251015,55331,5525.07,48833,4875.4,53327,5324.03,54794,5471.73,29393,2935.72,34487,3444.33,1880,188.73,1816,182.09,-7168,-708.11
300513.SZ,20251014,85593,8508.95,83960,8349.25,89387,8885.32,91676,9118.58,80997,8052.74,76586,7601.09,4484,443.86,8239,821.96,35077,3474.65
300513.SZ,20251013,47491,4506.33,35791,3389.9,43535,4124.56,40873,3865.47,38739,3661.47,51428,4875.49,1084,100.14,2757,261.66,4206,405.54
300513.SZ,20251010,35750,3409.33,43309,4131.85,48029,4583.03,41210,3931.38,33657,3211.07,34890,3327.99,2647,252.49,674,64.7,11239,1083.72
300513.SZ,20251009,29144,2761.12,34786,3293.92,31844,3012.75,36098,3417.12,28778,2724.09,21171,2001.66,5135,485.11,2846,270.37,1637,164.37
