ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
603528.SH,20251231,237371,23415.95,243305,24001.43,157177,15510.63,159243,15736.85,45204,4469.17,41388,4078.11,5517,550.43,1332,129.79,-100632,-9873.56
603528.SH,20251230,143048,14586.56,144124,14698.27,100703,10271.32,95423,9733.68,47042,4796.14,41708,4248.42,606,61.7,10143,1035.35,-41438,-4204.92
603528.SH,20251229,184024,19242.71,188164,19672.77,111509,11662.71,100919,10557.19,42060,4401.98,40885,4279.44,2341,243.13,9965,1041.13,-57412,-5938.81
603528.SH,20251226,208073,22044.78,213012,22565.32,138680,14696.01,141842,15033.31,58271,6175.42,49077,5202.36,10297,1091.1,11390,1206.31,-54120,-5699.4
603528.SH,20251225,350411,37136.45,359981,38124.45,247049,26180.95,250872,26571.64,110281,11716.8,101315,10779.84,32006,3391.65,27579,2949.93,-63004,-6455.62
603528.SH,20251224,366603,39189.11,410796,44049.04,258547,27671.42,301569,32414.41,144390,15554.96,153012,16504.97,133044,14621.55,37207,4068.62,-104239,-11575.69
603528.SH,20251223,257868,26222.86,255163,25957.11,151928,15476.37,151451,15430.59,58859,6011.33,62621,6395.43,10298,1067.83,9718,995.27,-95611,-9672.32
603528.SH,20251222,346581,37168.73,343611,36833.72,237818,25578.62,230908,24825.28,95009,10246.93,99878,10777.41,24299,2612.15,29310,3170.02,-42500,-4368.64
603528.SH,20251219,270359,28431.35,273560,28760.89,187568,19729.3,179622,18898.38,68836,7241.94,69730,7338.06,9508,995.12,13360,1400.38,36105,3833.3
603528.SH,20251218,328569,34185.8,329846,34312.53,218300,22727.71,212559,22126.84,90889,9445.62,99889,10383.52,15794,1631.98,11259,1168.23,13140,1396.79
603528.SH,20251217,391486,39501.36,347653,35117.83,261579,26341.41,252432,25449.54,141217,14199.24,145805,14647.22,34992,3503.91,83385,8331.34,-21649,-2017.12
603528.SH,20251216,236855,23996.75,305548,31186.12,207043,21072.04,285248,29206.38,153185,15792.9,158612,16311.08,201555,20936.64,49230,5094.76,-51228,-5617.57
603528.SH,20251215,111126,10561.66,114846,10913.7,77175,7334.71,78753,7482.74,27148,2579.09,25584,2430.21,7457,705.92,3722,354.72,-51788,-4907.72
603528.SH,20251212,163668,15802.43,174231,16829.12,122089,11781.29,122143,11809.93,50256,4866.74,41210,3970.41,12742,1229.99,11171,1070.99,-757,-21.23
603528.SH,20251211,158292,15488.66,163590,16006.51,115705,11321.04,115296,11289.05,38549,3776.92,34184,3346.48,3566,359.06,3042,303.63,-78170,-7638.94
603528.SH,20251210,233651,23239.61,238251,23686.6,170111,16917.25,169997,16900.61,68999,6848.26,71831,7140.86,16102,1599.21,8784,876.26,12025,1260.42
