ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
300904.SZ,20251231,3870,2417.13,3770,2354.73,1569,979.72,1879,1173.45,909,568.06,695,434.24,0,0.0,4,2.48,-136,-83.13
300904.SZ,20251230,4530,2847.27,3796,2387.41,2689,1690.66,2711,1703.19,1108,696.44,1330,835.53,0,0.0,490,308.26,1277,803.64
300904.SZ,20251229,5861,3745.31,6613,4231.13,4457,2854.03,4138,2647.95,1982,1267.34,1092,698.23,2,1.28,459,290.64,-1652,-1050.44
300904.SZ,20251226,4454,2851.16,5154,3303.39,3377,2163.41,3851,2466.95,1323,848.5,1470,940.44,1901,1219.68,580,371.97,-1699,-1087.14
300904.SZ,20251225,5482,3470.8,6417,4061.75,3849,2435.93,3721,2357.51,1957,1243.7,1465,930.77,585,371.66,270,172.06,1285,816.16
300904.SZ,20251224,3303,2051.97,3012,1871.81,2111,1311.64,2487,1545.93,774,481.85,707,439.17,192,119.86,174,108.4,938,583.57
300904.SZ,20251223,3537,2187.99,2583,1599.21,2287,1414.86,2351,1453.93,397,246.09,1277,789.62,0,0.0,10,6.18,63,39.01
300904.SZ,20251222,3540,2221.27,3395,2129.1,2872,1800.91,2181,1369.21,548,344.64,1077,676.86,0,0.0,307,191.66,-26,-11.5
300904.SZ,20251219,3414,2137.09,4254,2663.64,2299,1440.1,1482,929.27,512,321.4,495,309.44,6,3.76,0,0.0,241,155.36
300904.SZ,20251218,2973,1857.09,2800,1749.27,1802,1124.77,1529,955.45,542,337.34,954,593.38,0,0.0,34,21.1,-38,-23.98
300904.SZ,20251217,4156,2577.4,3904,2423.5,2551,1578.55,2790,1729.64,740,458.97,1144,706.56,806,502.27,415,257.48,495,312.59
300904.SZ,20251216,4282,2680.45,3311,2073.49,2466,1544.54,2758,1727.15,439,276.07,1118,700.43,0,0.0,0,0.0,-435,-274.75
300904.SZ,20251215,3524,2275.89,3372,2178.0,2183,1409.5,1687,1090.43,668,431.39,915,590.58,22,14.14,423,271.91,467,300.86
300904.SZ,20251212,5248,3407.56,4205,2729.22,2103,1364.32,2845,1846.19,733,474.91,872,565.84,0,0.0,162,105.54,545,356.98
300904.SZ,20251211,6334,4102.01,5808,3766.26,3811,2469.35,3346,2173.01,1279,830.29,1524,983.5,0,0.0,746,478.89,-634,-417.5
300904.SZ,20251210,9739,6310.8,6915,4481.48,6130,3966.5,6988,4523.8,1539,995.5,2879,1862.07,229,147.71,855,553.17,67,38.38
300904.SZ,20251209,5070,3396.2,3672,2465.52,3860,2585.8,4375,2930.4,1504,1005.97,1931,1289.69,135,89.62,590,391.97,-2065,-1377.52
300904.SZ,20251208,8363,5665.49,5573,3776.51,5173,3502.03,6027,4079.7,2535,1716.87,3887,2637.05,113,75.37,697,466.51,-94,-61.47
300904.SZ,20251205,8909,5961.64,7098,4750.7,6887,4617.83,6492,4349.39,2899,1949.76,5031,3382.07,150,101.49,224,148.56,-2905,-1945.19
300904.SZ,20251204,10524,7110.3,11436,7731.62,8925,6035.61,10465,7074.68,4195,2834.22,2230,1509.07,729,495.87,242,160.63,-1671,-1125.67
300904.SZ,20251203,9429,6199.37,10892,7177.39,5845,3862.05,5562,3670.19,2094,1388.65,1375,909.59,461,307.11,0,0.0,-2693,-1768.48
300904.SZ,20251202,8842,5885.16,5903,3930.01,5027,3353.67,6187,4121.3,1577,1052.06,2311,1534.96,187,122.67,1232,827.29,-2461,-1650.4
300904.SZ,20251201,3695,2557.78,4313,2988.39,2965,2053.98,1810,1255.89,1212,840.7,917,634.61,158,109.67,990,683.26,-935,-644.79
300904.SZ,20251128,4909,3372.22,4302,2953.93,2004,1377.02,2471,1698.95,462,317.55,602,413.91,0,0.0,0,0.0,893,620.75
300904.SZ,20251127,4769,3258.25,4599,3141.11,3259,2228.13,2597,1777.69,561,382.6,1393,950.18,0,0.0,0,0.0,187,132.67
300904.SZ,20251126,3839,2628.05,3670,2512.05,2326,1593.61,1724,1180.2,281,192.89,1033,709.22,0,0.0,19,13.08,-374,-251.93
300904.SZ,20251125,5694,3939.69,5122,3546.48,3656,2530.6,3580,2477.88,1410,976.1,1831,1265.31,0,0.0,227,156.71,-66,-38.31
300904.SZ,20251124,8829,6063.95,9200,6316.8,5407,3713.5,5831,4004.43,2852,1956.63,2767,1896.37,739,503.29,29,19.77,1829,1251.5
300904.SZ,20251121,5043,3346.89,4281,2839.13,3396,2258.49,3078,2041.26,1282,856.14,2234,1488.82,421,277.33,549,369.64,-264,-162.78
300904.SZ,20251120,3347,2303.45,3996,2753.19,2381,1638.76,2652,1826.84,1657,1142.45,1244,855.65,507,351.02,0,0.0,-148,-97.0
300904.SZ,20251119,4528,3119.36,4361,3007.89,3323,2288.52,2972,2047.77,1038,717.54,1291,888.51,0,0.0,265,181.26,-1427,-980.53
300904.SZ,20251118,6209,4368.16,5627,3963.12,4907,3449.42,4060,2852.88,1034,726.58,2127,1495.19,265,183.25,601,416.21,1397,984.82
300904.SZ,20251117,10029,7005.7,8914,6240.5,7144,4985.34,6764,4724.68,2320,1633.69,3586,2501.45,3121,2139.49,3350,2297.59,2706,1863.45
300904.SZ,20251114,4931,3607.02,3359,2460.58,3471,2534.51,3069,2242.19,1356,991.71,2234,1628.66,0,0.0,1095,801.81,261,191.83
300904.SZ,20251113,5471,4083.81,4675,3494.56,4150,3102.82,4334,3238.42,1305,975.59,1780,1326.44,0,0.0,137,102.79,-1225,-905.39
300904.SZ,20251112,6376,4761.62,4949,3701.9,3510,2624.21,3504,2622.69,1603,1201.75,2661,1984.26,132,99.66,507,378.4,-1173,-875.86
300904.SZ,20251111,7639,6040.59,6152,4886.49,5954,4741.65,7197,5717.34,3072,2453.68,3427,2720.18,589,468.3,479,380.21,-1696,-1309.47
300904.SZ,20251110,9807,7606.17,8806,6849.26,5818,4529.43,6726,5228.79,3628,2834.32,3763,2925.92,651,500.74,609,466.7,245,195.28
300904.SZ,20251107,11770,9494.36,11644,9473.94,10892,8940.3,10702,8763.76,5809,4826.92,5459,4500.35,1504,1261.96,2171,1785.48,-2371,-1793.07
300904.SZ,20251106,7682,6167.43,7359,5905.04,6232,5005.3,7537,6051.45,4344,3485.51,3408,2733.84,278,220.24,232,188.15,929,768.79
300904.SZ,20251105,8363,6434.91,9355,7224.83,8367,6491.71,8061,6235.67,4024,3130.89,3317,2580.53,500,387.5,521,403.97,4569,3545.04
300904.SZ,20251104,10303,7801.06,6983,5308.08,6693,5085.58,7788,5897.33,2527,1909.6,4537,3428.95,555,422.43,770,584.31,-3016,-2306.4
300904.SZ,20251103,6713,5290.3,6062,4791.29,5088,4014.16,5442,4291.64,2127,1677.89,2817,2216.41,909,722.97,516,405.99,-1052,-836.64
300904.SZ,20251031,7112,5665.79,7433,5936.98,6822,5443.17,6209,4956.51,5185,4142.44,5278,4200.63,327,261.25,526,418.54,1909,1518.52
300904.SZ,20251030,9163,7236.43,11314,8947.92,8077,6391.24,7636,6039.28,4861,3847.84,3380,2671.15,505,401.39,276,218.55,-2944,-2309.75
300904.SZ,20251029,9209,7234.63,8745,6874.04,6502,5105.81,6681,5244.45,3983,3135.96,4006,3149.74,450,350.8,712,558.96,-1172,-914.1
300904.SZ,20251028,11491,9382.71,6500,5314.03,8187,6683.63,10666,8703.72,3637,2975.42,5538,4524.78,368,306.08,979,805.31,-2031,-1648.56
300904.SZ,20251027,13429,11305.29,10903,9182.46,11964,10075.07,13307,11238.99,6528,5529.4,6502,5482.1,707,598.32,1916,1604.53,-1520,-1259.73
300904.SZ,20251024,9068,7989.72,10242,9018.83,11709,10312.19,12103,10665.2,6851,6040.34,4379,3854.56,567,499.91,1471,1303.58,3041,2686.35
300904.SZ,20251023,12404,10555.16,9444,8039.09,13868,11809.78,13220,11264.85,5861,5008.75,8811,7503.62,659,560.38,1317,1126.5,81,76.59
300904.SZ,20251022,13043,11413.78,18404,16058.71,20517,17987.08,18600,16355.27,11268,9911.81,10427,9154.75,4262,3717.41,1659,1461.35,758,764.22
300904.SZ,20251021,9827,7828.91,9241,7367.96,7899,6296.95,8324,6633.28,3933,3130.27,4394,3496.65,438,353.12,138,111.37,-1174,-930.25
300904.SZ,20251020,10879,8515.46,13745,10796.38,11061,8690.9,9243,7256.87,5303,4158.45,4563,3554.95,1276,994.62,968,751.23,598,456.95
300904.SZ,20251017,9920,7709.37,7732,6024.95,6776,5269.49,7754,6034.01,4100,3193.35,4968,3852.28,456,355.25,798,616.22,768,592.96
300904.SZ,20251016,13784,11032.16,8020,6431.31,9353,7507.01,12285,9852.76,2719,2183.14,5771,4616.97,220,178.73,0,0.0,80,67.11
