ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002967.SZ,20251231,22.01,2.4094,4.5841,0.9,36.4512,31.9147,3.7551,4.0023,3.7062,0.6723,2.4014,58313.5846,54838.8641,28823.7593,1283481.997,1207003.3988
002967.SZ,20251230,21.97,3.8867,7.3947,1.76,36.3849,31.8567,3.7483,3.995,3.6995,0.6735,2.4058,58313.5846,54838.8641,28823.7593,1281149.4537,1204809.8443
002967.SZ,20251229,22.21,2.4147,4.594,1.17,36.7824,32.2047,3.7892,4.0387,3.7399,0.6662,2.3798,58313.5846,54838.8641,28823.7593,1295144.714,1217971.1717
002967.SZ,20251226,21.98,1.7668,3.3614,0.83,36.4015,31.8712,3.75,3.9969,3.7011,0.6732,2.4047,58313.5846,54838.8641,28823.7593,1281732.5895,1205358.2329
002967.SZ,20251225,22.13,3.2276,6.1407,1.62,36.6499,32.0887,3.7756,4.0241,3.7264,0.6686,2.3884,58313.5846,54838.8641,28823.7593,1290479.6272,1213584.0625
002967.SZ,20251224,21.34,2.0769,3.9514,0.94,35.3416,30.9432,3.6408,3.8805,3.5934,0.6934,2.4768,58313.5846,54838.8641,28823.7593,1244411.8954,1170261.3599
002967.SZ,20251223,20.87,1.5566,2.9614,0.6,34.5632,30.2617,3.5606,3.795,3.5142,0.709,2.5326,58313.5846,54838.8641,28823.7593,1217004.5106,1144487.0938
002967.SZ,20251222,21.26,1.7067,3.2471,0.63,35.2091,30.8272,3.6271,3.8659,3.5799,0.696,2.4861,58313.5846,54838.8641,28823.7593,1239746.8086,1165874.2508
002967.SZ,20251219,21.18,2.104,4.0029,0.73,35.0766,30.7112,3.6135,3.8514,3.5664,0.6986,2.4955,58313.5846,54838.8641,28823.7593,1235081.7218,1161487.1416
002967.SZ,20251218,21.32,2.533,4.8191,0.72,35.3085,30.9142,3.6374,3.8769,3.59,0.694,2.4791,58313.5846,54838.8641,28823.7593,1243245.6237,1169164.5826
002967.SZ,20251217,21.1,3.1457,5.9848,0.82,34.9441,30.5952,3.5998,3.8368,3.553,0.7013,2.505,58313.5846,54838.8641,28823.7593,1230416.6351,1157100.0325
002967.SZ,20251216,21.91,3.4228,6.512,0.78,36.2856,31.7697,3.738,3.9841,3.6894,0.6753,2.4123,58313.5846,54838.8641,28823.7593,1277650.6386,1201519.5124
002967.SZ,20251215,22.2,2.2344,4.251,0.48,36.7658,32.1902,3.7875,4.0369,3.7382,0.6665,2.3808,58313.5846,54838.8641,28823.7593,1294561.5781,1217422.783
002967.SZ,20251212,22.59,2.9939,5.696,0.67,37.4117,32.7557,3.854,4.1078,3.8039,0.655,2.3397,58313.5846,54838.8641,28823.7593,1317303.8761,1238809.94
