ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600252.SH,20251231,2.74,0.9629,1.3808,0.85,,,1.5093,3.842,3.8064,0.3907,,318416.307,318416.307,222056.6268,872460.6812,872460.6812
600252.SH,20251230,2.73,1.2804,1.836,1.1,,,1.5038,3.828,3.7925,0.3921,,318416.307,318416.307,222056.6268,869276.5181,869276.5181
600252.SH,20251229,2.77,1.0245,1.4691,0.83,,,1.5258,3.8841,3.8481,0.3865,,318416.307,318416.307,222056.6268,882013.1704,882013.1704
600252.SH,20251226,2.78,1.1291,1.619,0.71,,,1.5313,3.8981,3.862,0.3851,,318416.307,318416.307,222056.6268,885197.3335,885197.3335
600252.SH,20251225,2.8,1.1194,1.6051,0.69,,,1.5423,3.9262,3.8898,0.3823,,318416.307,318416.307,222056.6268,891565.6596,891565.6596
600252.SH,20251224,2.82,1.1222,1.6092,0.66,,,1.5533,3.9542,3.9175,0.3796,,318416.307,318416.307,222056.6268,897933.9857,897933.9857
600252.SH,20251223,2.82,1.4043,2.0136,0.81,,,1.5537,3.968,3.9311,0.3783,,319522.837,318416.307,222056.6268,901054.4003,897933.9857
600252.SH,20251222,2.87,1.3828,1.9828,0.81,,,1.5812,4.0383,4.0008,0.3717,,319522.837,318416.307,222056.6268,917030.5422,913854.8011
600252.SH,20251219,2.89,2.8834,4.1347,1.9,,,1.5922,4.0665,4.0287,0.3692,,319522.837,318416.307,222056.6268,923420.9989,920223.1272
600252.SH,20251218,2.77,1.2737,1.8264,0.77,,,1.5261,3.8976,3.8614,0.3851,,319522.837,318416.307,222056.6268,885078.2585,882013.1704
600252.SH,20251217,2.77,1.6012,2.2961,0.94,,,1.5261,3.8976,3.8614,0.3851,,319522.837,318416.307,222056.6268,885078.2585,882013.1704
600252.SH,20251216,2.74,1.489,2.1352,0.76,,,1.5096,3.8554,3.8196,0.3894,,319522.837,318416.307,222056.6268,875492.5734,872460.6812
600252.SH,20251215,2.76,1.2596,1.8062,0.56,,,1.5206,3.8835,3.8475,0.3865,,319522.837,318416.307,222056.6268,881883.0301,878829.0073
600252.SH,20251212,2.76,1.959,2.8091,0.78,,,1.5206,3.8835,3.8475,0.3865,,319522.837,318416.307,222056.6268,881883.0301,878829.0073
