ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000937.SZ,20251231,5.38,0.3136,1.1079,0.81,15.7332,47.3701,0.9974,1.0149,1.2965,14.8699,11.1524,353354.685,343339.7227,97181.0359,1901048.2053,1847167.7081
000937.SZ,20251230,5.4,0.3437,1.2144,0.86,15.7917,47.5462,1.0011,1.0187,1.3013,14.8148,11.1111,353354.685,343339.7227,97181.0359,1908115.299,1854034.5026
000937.SZ,20251229,5.43,0.4428,1.5645,1.11,15.8794,47.8104,1.0067,1.0243,1.3085,14.733,11.0497,353354.685,343339.7227,97181.0359,1918715.9396,1864334.6943
000937.SZ,20251226,5.41,0.4796,1.6944,1.2,15.821,47.6343,1.003,1.0206,1.3037,14.7874,11.0906,353354.685,343339.7227,97181.0359,1911648.8459,1857467.8998
000937.SZ,20251225,5.39,0.3352,1.1843,0.75,15.7625,47.4582,0.9993,1.0168,1.2989,14.8423,11.1317,353354.685,343339.7227,97181.0359,1904581.7522,1850601.1054
000937.SZ,20251224,5.36,0.3243,1.1459,0.64,15.6747,47.194,0.9937,1.0111,1.2917,14.9254,11.194,353354.685,343339.7227,97181.0359,1893981.1116,1840300.9137
000937.SZ,20251223,5.35,0.4261,1.5053,0.76,15.6455,47.106,0.9919,1.0092,1.2893,14.9533,11.215,353354.685,343339.7227,97181.0359,1890447.5648,1836867.5164
000937.SZ,20251222,5.36,0.4376,1.5459,0.67,15.6747,47.194,0.9937,1.0111,1.2917,14.9254,11.194,353354.685,343339.7227,97181.0359,1893981.1116,1840300.9137
000937.SZ,20251219,5.36,0.4695,1.6586,0.56,15.6747,47.194,0.9937,1.0111,1.2917,14.9254,11.194,353354.685,343339.7227,97181.0359,1893981.1116,1840300.9137
000937.SZ,20251218,5.32,0.5822,2.0568,0.65,15.5578,46.8418,0.9863,1.0036,1.282,15.0376,11.2782,353354.685,343339.7227,97181.0359,1879846.9242,1826567.3248
000937.SZ,20251217,5.29,0.6118,2.1613,0.67,15.47,46.5777,0.9807,0.9979,1.2748,15.1229,11.3422,353354.685,343339.7227,97181.0359,1869246.2837,1816267.1331
000937.SZ,20251216,5.31,0.6919,2.4445,0.73,15.5285,46.7538,0.9844,1.0017,1.2796,15.0659,11.2994,353354.685,343339.7227,97181.0359,1876313.3774,1823133.9275
000937.SZ,20251215,5.37,0.9276,3.2773,1.09,15.704,47.2821,0.9956,1.013,1.2941,14.8976,11.1732,353354.685,343339.7227,97181.0359,1897514.6585,1843734.3109
000937.SZ,20251212,5.43,1.3678,4.8323,2.07,15.8794,47.8104,1.0067,1.0243,1.3085,14.733,11.0497,353354.685,343339.7227,97181.0359,1918715.9396,1864334.6943
000937.SZ,20251211,5.45,0.8863,3.1314,1.55,15.9379,47.9865,1.0104,1.0281,1.3134,14.6789,11.0092,353354.685,343339.7227,97181.0359,1925783.0333,1871201.4887
000937.SZ,20251210,5.57,0.6584,2.326,1.2,16.2889,49.0431,1.0326,1.0507,1.3423,14.3627,10.772,353354.685,343339.7227,97181.0359,1968185.5955,1912402.2554
000937.SZ,20251209,5.65,0.8779,3.1015,1.91,16.5228,49.7474,1.0475,1.0658,1.3616,14.1593,10.6195,353354.685,343339.7227,97181.0359,1996453.9703,1939869.4333
000937.SZ,20251208,5.8,0.4675,1.6518,0.94,16.9615,51.0682,1.0753,1.0941,1.3977,13.7931,10.3448,353354.685,343339.7227,97181.0359,2049457.173,1991370.3917
000937.SZ,20251205,5.85,0.4189,1.4799,0.85,17.1077,51.5084,1.0846,1.1036,1.4098,13.6752,10.2564,353354.685,343339.7227,97181.0359,2067124.9073,2008537.3778
000937.SZ,20251204,5.86,0.4347,1.5357,0.92,17.1369,51.5965,1.0864,1.1054,1.4122,13.6519,10.2389,353354.685,343339.7227,97181.0359,2070658.4541,2011970.775
000937.SZ,20251203,5.91,0.5366,1.8959,1.21,17.2832,52.0367,1.0957,1.1149,1.4242,13.5364,10.1523,353354.685,343339.7227,97181.0359,2088326.1884,2029137.7612
000937.SZ,20251202,5.88,0.4392,1.5518,1.0,17.1954,51.7726,1.0901,1.1092,1.417,13.6054,10.2041,353354.685,343339.7227,97181.0359,2077725.5478,2018837.5695
000937.SZ,20251201,5.91,0.6495,2.2948,1.55,17.2832,52.0367,1.0957,1.1149,1.4242,13.5364,10.1523,353354.685,343339.7227,97181.0359,2088326.1884,2029137.7612
000937.SZ,20251128,5.91,0.4135,1.4608,0.94,17.2832,52.0367,1.0957,1.1149,1.4242,13.5364,10.1523,353354.685,343339.7227,97181.0359,2088326.1884,2029137.7612
000937.SZ,20251127,5.85,0.3256,1.1504,0.71,17.1077,51.5084,1.0846,1.1036,1.4098,13.6752,10.2564,353354.685,343339.7227,97181.0359,2067124.9073,2008537.3778
000937.SZ,20251126,5.86,0.3952,1.3964,0.91,17.1369,51.5965,1.0864,1.1054,1.4122,13.6519,10.2389,353354.685,343339.7227,97181.0359,2070658.4541,2011970.775
000937.SZ,20251125,5.86,0.4122,1.4564,0.86,17.1369,51.5965,1.0864,1.1054,1.4122,13.6519,10.2389,353354.685,343339.7227,97181.0359,2070658.4541,2011970.775
000937.SZ,20251124,5.87,0.5506,1.9451,1.16,17.1662,51.6845,1.0883,1.1073,1.4146,13.6286,10.2215,353354.685,343339.7227,97181.0359,2074192.001,2015404.1722
000937.SZ,20251121,5.94,0.5257,1.8572,1.19,17.3709,52.3009,1.1012,1.1205,1.4314,13.468,10.101,353354.685,343339.7227,97181.0359,2098926.8289,2039437.9528
000937.SZ,20251120,6.04,0.3974,1.4039,0.87,17.6633,53.1813,1.1198,1.1394,1.4555,13.245,9.9338,353354.685,343339.7227,97181.0359,2134262.2974,2073771.9251
000937.SZ,20251119,6.11,0.2901,1.0249,0.59,17.868,53.7977,1.1328,1.1526,1.4724,13.0933,9.82,353354.685,343339.7227,97181.0359,2158997.1254,2097805.7057
000937.SZ,20251118,6.08,0.6421,2.2686,1.35,17.7803,53.5335,1.1272,1.1469,1.4652,13.1579,9.8684,353354.685,343339.7227,97181.0359,2148396.4848,2087505.514
000937.SZ,20251117,6.26,0.5159,1.8227,1.06,18.3067,55.1184,1.1606,1.1809,1.5086,12.7796,9.5847,353354.685,343339.7227,97181.0359,2212000.3281,2149306.6641
000937.SZ,20251114,6.24,0.3722,1.3149,0.74,18.2482,54.9423,1.1569,1.1771,1.5037,12.8205,9.6154,353354.685,343339.7227,97181.0359,2204933.2344,2142439.8696
000937.SZ,20251113,6.24,0.4536,1.6027,0.9,18.2482,54.9423,1.1569,1.1771,1.5037,12.8205,9.6154,353354.685,343339.7227,97181.0359,2204933.2344,2142439.8696
000937.SZ,20251112,6.22,0.4953,1.7499,0.93,18.1897,54.7662,1.1532,1.1734,1.4989,12.8617,9.6463,353354.685,343339.7227,97181.0359,2197866.1407,2135573.0752
