ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
920553.BJ,20251231,9.93,0.9141,1.4705,0.61,92.7543,57.1353,4.0399,3.236,3.1403,1.007,0.8056,14369.046,9186.5218,5710.328,142684.6268,91222.1615
920553.BJ,20251230,9.92,1.2311,1.9806,0.82,92.6609,57.0778,4.0358,3.2328,3.1372,1.0081,0.8065,14369.046,9186.5218,5710.328,142540.9363,91130.2963
920553.BJ,20251229,10.03,1.6884,2.7163,1.18,93.6884,57.7107,4.0805,3.2686,3.1719,0.997,0.7976,14369.046,9186.5218,5710.328,144121.5314,92140.8137
920553.BJ,20251226,10.35,1.7937,2.8856,1.22,96.6775,59.5519,4.2107,3.3729,3.2731,0.9662,0.7729,14369.046,9186.5218,5710.328,148719.6261,95080.5006
920553.BJ,20251225,10.33,1.6311,2.624,1.09,96.4906,59.4368,4.2026,3.3664,3.2668,0.9681,0.7744,14369.046,9186.5218,5710.328,148432.2452,94896.7702
920553.BJ,20251224,10.18,1.1787,1.8963,0.67,95.0895,58.5738,4.1416,3.3175,3.2194,0.9823,0.7859,14369.046,9186.5218,5710.328,146276.8883,93518.7919
920553.BJ,20251223,10.24,1.1908,1.9157,0.54,95.65,58.919,4.166,3.3371,3.2384,0.9766,0.7813,14369.046,9186.5218,5710.328,147139.031,94069.9832
920553.BJ,20251222,10.41,1.3325,2.1437,0.59,97.2379,59.8971,4.2351,3.3925,3.2921,0.9606,0.7685,14369.046,9186.5218,5710.328,149581.7689,95631.6919
920553.BJ,20251219,10.39,2.0452,3.2902,0.81,97.0511,59.7821,4.227,3.3859,3.2858,0.9625,0.77,14369.046,9186.5218,5710.328,149294.3879,95447.9615
920553.BJ,20251218,10.26,1.7096,2.7503,0.57,95.8368,59.0341,4.1741,3.3436,3.2447,0.9747,0.7797,14369.046,9186.5218,5710.328,147426.412,94253.7137
920553.BJ,20251217,10.32,2.5017,4.0246,0.87,96.3972,59.3793,4.1985,3.3631,3.2637,0.969,0.7752,14369.046,9186.5218,5710.328,148288.5547,94804.905
920553.BJ,20251216,10.36,3.3741,5.4281,1.32,96.7709,59.6094,4.2148,3.3762,3.2763,0.9653,0.7722,14369.046,9186.5218,5710.328,148863.3166,95172.3658
920553.BJ,20251215,10.1,1.7491,2.8139,0.68,94.3423,58.1135,4.109,3.2914,3.1941,0.9901,0.7921,14369.046,9186.5218,5710.328,145127.3646,92783.8702
920553.BJ,20251212,10.08,3.2164,5.1743,1.4,94.1554,57.9984,4.1009,3.2849,3.1878,0.9921,0.7937,14369.046,9186.5218,5710.328,144839.9837,92600.1397
920553.BJ,20251211,10.13,4.1806,6.7255,2.32,94.6225,58.2861,4.1212,3.3012,3.2036,0.9872,0.7897,14369.046,9186.5218,5710.328,145558.436,93059.4658
920553.BJ,20251210,9.74,1.9039,3.0629,1.06,90.9796,56.0421,3.9626,3.1741,3.0802,1.0267,0.8214,14369.046,9186.5218,5710.328,139954.508,89476.7223
920553.BJ,20251209,9.77,1.705,2.743,0.93,91.2598,56.2147,3.9748,3.1839,3.0897,1.0235,0.8188,14369.046,9186.5218,5710.328,140385.5794,89752.318
920553.BJ,20251208,10.04,1.8608,2.9936,0.96,93.7818,57.7682,4.0846,3.2719,3.1751,0.996,0.7968,14369.046,9186.5218,5710.328,144265.2218,92232.6789
920553.BJ,20251205,10.08,1.8592,2.991,0.98,94.1554,57.9984,4.1009,3.2849,3.1878,0.9921,0.7937,14369.046,9186.5218,5710.328,144839.9837,92600.1397
920553.BJ,20251204,9.85,1.6868,2.7137,0.85,92.0071,56.675,4.0073,3.21,3.115,1.0152,0.8122,14369.046,9186.5218,5710.328,141535.1031,90487.2397
920553.BJ,20251203,10.1,1.861,2.9939,0.9,94.3423,58.1135,4.109,3.2914,3.1941,0.9901,0.7921,14369.046,9186.5218,5710.328,145127.3646,92783.8702
920553.BJ,20251202,10.15,1.9265,3.0993,0.89,94.8093,58.4011,4.1294,3.3077,3.2099,0.9852,0.7882,14369.046,9186.5218,5710.328,145845.8169,93243.1963
920553.BJ,20251201,10.45,2.3526,3.7847,1.16,97.6115,60.1273,4.2514,3.4055,3.3048,0.9569,0.7656,14369.046,9186.5218,5710.328,150156.5307,95999.1528
920553.BJ,20251128,10.18,1.6155,2.5989,0.71,95.0895,58.5738,4.1416,3.3175,3.2194,0.9823,0.7859,14369.046,9186.5218,5710.328,146276.8883,93518.7919
920553.BJ,20251127,10.15,2.1774,3.5029,0.96,94.8093,58.4011,4.1294,3.3077,3.2099,0.9852,0.7882,14369.046,9186.5218,5710.328,145845.8169,93243.1963
920553.BJ,20251126,10.34,2.2159,3.5649,0.99,96.5841,59.4944,4.2067,3.3696,3.27,0.9671,0.7737,14369.046,9186.5218,5710.328,148575.9356,94988.6354
920553.BJ,20251125,10.5,2.4091,3.8757,1.0,98.0786,60.415,4.2718,3.4218,3.3206,0.9524,0.7619,14369.046,9186.5218,5710.328,150874.983,96458.4789
920553.BJ,20251124,10.33,1.7595,2.8306,0.65,96.4906,59.4368,4.2026,3.3664,3.2668,0.9681,0.7744,14369.046,9186.5218,5710.328,148432.2452,94896.7702
920553.BJ,20251121,10.3,2.7955,4.4974,1.08,96.2104,59.2642,4.1904,3.3566,3.2573,0.9709,0.7767,14369.046,9186.5218,5710.328,148001.1738,94621.1745
920553.BJ,20251120,10.79,2.1606,3.4758,0.76,100.7874,62.0836,4.3897,3.5163,3.4123,0.9268,0.7414,14369.046,9186.5218,5710.328,155042.0063,99122.5702
920553.BJ,20251119,11.13,2.0705,3.3309,0.67,103.9633,64.0399,4.5281,3.6271,3.5198,0.8985,0.7188,14369.046,9186.5218,5710.328,159927.482,102245.9876
920553.BJ,20251118,11.1,3.3049,5.3168,0.99,103.6831,63.8673,4.5159,3.6173,3.5103,0.9009,0.7207,14369.046,9186.5218,5710.328,159496.4106,101970.392
920553.BJ,20251117,11.22,3.1017,4.9899,0.95,104.804,64.5577,4.5647,3.6564,3.5483,0.8913,0.713,14369.046,9186.5218,5710.328,161220.6961,103072.7746
920553.BJ,20251114,11.56,2.3264,3.7427,0.65,107.9799,66.514,4.703,3.7672,3.6558,0.8651,0.692,14369.046,9186.5218,5710.328,166106.1718,106196.192
920553.BJ,20251113,11.73,3.4766,5.5929,0.86,109.5678,67.4922,4.7722,3.8226,3.7096,0.8525,0.682,14369.046,9186.5218,5710.328,168548.9096,107757.9007
920553.BJ,20251112,11.63,3.3503,5.3899,0.65,108.6337,66.9168,4.7315,3.79,3.6779,0.8598,0.6879,14369.046,9186.5218,5710.328,167112.005,106839.2485
920553.BJ,20251111,11.58,4.3674,7.0261,0.84,108.1667,66.6291,4.7111,3.7737,3.6621,0.8636,0.6908,14369.046,9186.5218,5710.328,166393.5527,106379.9224
920553.BJ,20251110,11.85,2.824,4.5431,0.51,110.6887,68.1826,4.821,3.8617,3.7475,0.8439,0.6751,14369.046,9186.5218,5710.328,170273.1951,108860.2833
920553.BJ,20251107,11.8,3.9145,6.2975,0.66,110.2217,67.8949,4.8006,3.8454,3.7317,0.8475,0.678,14369.046,9186.5218,5710.328,169554.7428,108400.9572
920553.BJ,20251106,12.16,5.8436,9.401,0.83,113.5843,69.9663,4.9471,3.9628,3.8456,0.8224,0.6579,14369.046,9186.5218,5710.328,174727.5994,111708.1051
920553.BJ,20251105,12.56,8.8729,14.2744,1.2,117.3207,72.2678,5.1098,4.0931,3.9721,0.7962,0.6369,14369.046,9186.5218,5710.328,180475.2178,115382.7138
920553.BJ,20251104,12.05,4.5686,7.3497,0.53,112.5569,69.3334,4.9024,3.9269,3.8108,0.8299,0.6639,14369.046,9186.5218,5710.328,173147.0043,110697.5877
920553.BJ,20251103,12.08,4.5117,7.2582,0.52,112.8371,69.506,4.9146,3.9367,3.8203,0.8278,0.6623,14369.046,9186.5218,5710.328,173578.0757,110973.1833
920553.BJ,20251031,12.19,5.7748,9.2903,0.68,113.8646,70.1389,4.9593,3.9725,3.855,0.8203,0.6563,14369.046,9186.5218,5710.328,175158.6707,111983.7007
920553.BJ,20251030,12.22,11.5289,18.5472,1.49,114.1448,70.3115,4.9715,3.9823,3.8645,0.8183,0.6547,14369.046,9186.5218,5710.328,175589.7421,112259.2964
920553.BJ,20251029,13.1,10.6461,17.1269,1.29,122.3647,70.7489,5.378,4.2691,4.1804,0.7634,0.6107,14369.046,9186.5218,5710.328,188234.5026,120343.4356
920553.BJ,20251028,12.55,10.9327,17.588,1.65,117.2273,67.7785,5.1522,4.0899,4.0049,0.7968,0.6375,14369.046,9186.5218,5710.328,180331.5273,115290.8486
920553.BJ,20251027,11.8,4.2282,6.8021,0.69,110.2217,63.728,4.8443,3.8454,3.7656,0.8475,0.678,14369.046,9186.5218,5710.328,169554.7428,108400.9572
920553.BJ,20251024,11.71,5.373,8.6438,0.95,109.381,63.242,4.8074,3.8161,3.7369,0.854,0.6832,14369.046,9186.5218,5710.328,168261.5287,107574.1703
920553.BJ,20251023,11.67,7.4577,11.9976,1.63,109.0073,63.0259,4.7909,3.8031,3.7241,0.8569,0.6855,14369.046,9186.5218,5710.328,167686.7668,107206.7094
920553.BJ,20251022,12.39,13.2199,21.2676,5.59,115.7327,66.9144,5.0865,4.0377,3.9539,0.8071,0.6457,14369.046,9186.5218,5710.328,178032.4799,113821.0051
920553.BJ,20251021,11.12,2.8888,4.6473,1.3,103.8699,60.0556,4.5651,3.6238,3.5486,0.8993,0.7194,14369.046,9186.5218,5710.328,159783.7915,102154.1224
920553.BJ,20251020,10.65,1.8662,3.0022,0.8,99.4797,57.5172,4.3722,3.4707,3.3986,0.939,0.7512,14369.046,9186.5218,5710.328,153030.3399,97836.4572
920553.BJ,20251017,10.53,2.7107,4.3608,1.19,98.3588,56.8692,4.3229,3.4316,3.3603,0.9497,0.7597,14369.046,9186.5218,5710.328,151306.0544,96734.0746
920553.BJ,20251016,10.97,2.2043,3.5462,0.91,102.4688,59.2455,4.5036,3.575,3.5007,0.9116,0.7293,14369.046,9186.5218,5710.328,157628.4346,100776.1441
920553.BJ,20251015,11.11,2.1529,3.4635,0.87,103.7765,60.0016,4.561,3.6206,3.5454,0.9001,0.7201,14369.046,9186.5218,5710.328,159640.1011,102062.2572
920553.BJ,20251014,10.95,2.1443,3.4497,0.84,102.282,59.1375,4.4954,3.5684,3.4943,0.9132,0.7306,14369.046,9186.5218,5710.328,157341.0537,100592.4137
920553.BJ,20251013,11.08,2.4346,3.9167,0.88,103.4963,59.8395,4.5487,3.6108,3.5358,0.9025,0.722,14369.046,9186.5218,5710.328,159209.0297,101786.6615
920553.BJ,20251010,11.38,2.4842,3.9965,0.81,106.2985,61.4597,4.6719,3.7086,3.6316,0.8787,0.703,14369.046,9186.5218,5710.328,163519.7435,104542.6181
920553.BJ,20251009,11.24,2.8876,4.6455,0.91,104.9908,60.7036,4.6144,3.6629,3.5869,0.8897,0.7117,14369.046,9186.5218,5710.328,161508.077,103256.505
920553.BJ,20250930,11.07,2.3991,3.8595,0.68,103.4029,59.7855,4.5446,3.6075,3.5326,0.9033,0.7227,14369.046,9186.5218,5710.328,159065.3392,101694.7963
920553.BJ,20250929,11.06,2.6254,4.2237,0.7,103.3094,59.7315,4.5405,3.6043,3.5294,0.9042,0.7233,14369.046,9186.5218,5710.328,158921.6488,101602.9311
920553.BJ,20250926,10.73,3.426,5.5116,0.84,100.227,57.9493,4.405,3.4967,3.4241,0.932,0.7456,14369.046,9186.5218,5710.328,154179.8636,98571.3789
920553.BJ,20250925,11.01,3.9786,6.4005,0.81,102.8424,59.4615,4.52,3.588,3.5135,0.9083,0.7266,14369.046,9186.5218,5710.328,158203.1965,101143.605
920553.BJ,20250924,11.5,3.3781,5.4345,0.54,107.4194,62.1078,4.7212,3.7477,3.6699,0.8696,0.6957,14369.046,9186.5218,5710.328,165244.029,105645.0007
920553.BJ,20250923,11.17,4.2744,6.8765,0.68,104.3369,60.3256,4.5857,3.6401,3.5645,0.8953,0.7162,14369.046,9186.5218,5710.328,160502.2438,102613.4485
920553.BJ,20250922,11.7,3.777,6.0762,0.58,109.2876,63.188,4.8033,3.8129,3.7337,0.8547,0.6838,14369.046,9186.5218,5710.328,168117.8382,107482.3051
920553.BJ,20250919,11.63,5.0505,8.1249,0.77,108.6337,62.8099,4.7745,3.79,3.7113,0.8598,0.6879,14369.046,9186.5218,5710.328,167112.005,106839.2485
920553.BJ,20250918,12.26,8.226,13.2337,1.34,114.5184,66.2123,5.0332,3.9953,3.9124,0.8157,0.6525,14369.046,9186.5218,5710.328,176164.504,112626.7573
920553.BJ,20250917,12.68,9.9262,15.9689,1.92,118.4416,68.4806,5.2056,4.1322,4.0464,0.7886,0.6309,14369.046,9186.5218,5710.328,182199.5033,116485.0964
920553.BJ,20250916,11.88,4.6609,7.4982,0.77,110.9689,64.1601,4.8772,3.8715,3.7911,0.8418,0.6734,14369.046,9186.5218,5710.328,170704.2665,109135.879
920553.BJ,20250915,11.87,4.7654,7.6663,0.62,110.8755,64.1061,4.8731,3.8683,3.7879,0.8425,0.674,14369.046,9186.5218,5710.328,170560.576,109044.0138
920553.BJ,20250912,12.04,5.3077,8.5388,0.56,112.4634,65.0242,4.9428,3.9237,3.8422,0.8306,0.6645,14369.046,9186.5218,5710.328,173003.3138,110605.7225
920553.BJ,20250911,12.08,5.928,9.5368,0.51,112.8371,65.2402,4.9593,3.9367,3.8549,0.8278,0.6623,14369.046,9186.5218,5710.328,173578.0757,110973.1833
920553.BJ,20250910,12.23,5.1353,8.2614,0.34,114.2382,66.0503,5.0208,3.9856,3.9028,0.8177,0.6541,14369.046,9186.5218,5710.328,175733.4326,112351.1616
920553.BJ,20250909,12.14,9.1864,14.7787,0.5,113.3975,65.5643,4.9839,3.9562,3.8741,0.8237,0.659,14369.046,9186.5218,5710.328,174440.2184,111524.3747
920553.BJ,20250908,12.88,12.8506,20.6735,0.64,120.3097,69.5608,5.2877,4.1974,4.1102,0.7764,0.6211,14369.046,9186.5218,5710.328,185073.3125,118322.4008
920553.BJ,20250905,12.64,14.5855,23.4645,0.69,118.0679,68.2646,5.1892,4.1192,4.0337,0.7911,0.6329,14369.046,9186.5218,5710.328,181624.7414,116117.6356
920553.BJ,20250904,12.41,16.9162,27.214,0.77,115.9196,67.0224,5.0947,4.0442,3.9603,0.8058,0.6446,14369.046,9186.5218,5710.328,178319.8609,114004.7355
920553.BJ,20250903,13.41,21.0507,33.8654,1.15,125.2604,72.4231,5.5053,4.3701,4.2794,0.7457,0.5966,14369.046,9186.5218,5710.328,192688.9069,123191.2573
920553.BJ,20250902,15.72,26.0577,41.9204,1.91,146.8377,84.8987,6.4536,5.1229,5.0165,0.6361,0.5089,14369.046,9186.5218,5710.328,225881.4031,144412.1227
920553.BJ,20250901,13.33,21.4304,34.4763,2.16,124.5131,71.9911,5.4724,4.344,4.2538,0.7502,0.6002,14369.046,9186.5218,5710.328,191539.3832,122456.3356
