ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
920906.BJ,20251231,29.2,7.5369,11.2722,0.91,108.3674,35.8358,3.2576,2.6334,2.4812,0.3048,0.3048,6497.0,3318.3223,2218.7131,189712.4,96895.0112
920906.BJ,20251230,29.81,12.1547,18.1786,1.44,110.6312,36.5845,3.3256,2.6884,2.5331,0.2986,0.2986,6497.0,3318.3223,2218.7131,193675.57,98919.1878
920906.BJ,20251229,28.67,5.1214,7.6597,0.49,106.4005,35.1854,3.1984,2.5856,2.4362,0.3104,0.3104,6497.0,3318.3223,2218.7131,186268.99,95136.3003
920906.BJ,20251226,28.69,7.903,11.8198,0.65,106.4747,35.2099,3.2007,2.5874,2.4379,0.3102,0.3102,6497.0,3318.3223,2218.7131,186398.93,95202.6668
920906.BJ,20251225,29.59,9.5663,14.3074,0.77,109.8148,36.3145,3.3011,2.6686,2.5144,0.3008,0.3008,6497.0,3318.3223,2218.7131,192246.23,98189.1569
920906.BJ,20251224,28.97,6.6841,9.9968,0.44,107.5138,35.5536,3.2319,2.6127,2.4617,0.3072,0.3072,6497.0,3318.3223,2218.7131,188218.09,96131.797
920906.BJ,20251223,29.06,13.0336,19.4931,0.71,107.8478,35.664,3.242,2.6208,2.4693,0.3063,0.3063,6497.0,3318.3223,2218.7131,188802.82,96430.446
920906.BJ,20251222,30.44,15.3258,22.9214,0.94,112.9693,37.3576,3.3959,2.7453,2.5866,0.2924,0.2924,6497.0,3318.3223,2218.7131,197768.68,101009.7308
920906.BJ,20251219,29.78,16.2886,24.3613,1.12,110.5199,36.5476,3.3223,2.6857,2.5305,0.2989,0.2989,6497.0,3318.3223,2218.7131,193480.66,98819.6381
920906.BJ,20251218,29.32,11.0647,16.5484,0.76,108.8128,35.9831,3.271,2.6443,2.4914,0.3035,0.3035,6497.0,3318.3223,2218.7131,190492.04,97293.2098
920906.BJ,20251217,29.36,20.0452,29.9797,1.76,108.9612,36.0322,3.2754,2.6479,2.4948,0.3031,0.3031,6497.0,3318.3223,2218.7131,190751.92,97425.9427
920906.BJ,20251216,31.88,29.6593,44.3586,4.85,118.3135,39.1249,3.5566,2.8751,2.709,0.2792,0.2792,6497.0,3318.3223,2218.7131,207124.36,105788.1149
920906.BJ,20251215,26.58,4.5422,6.7933,0.77,98.644,32.6204,2.9653,2.3971,2.2586,0.3348,0.3348,6497.0,3318.3223,2218.7131,172690.26,88201.0067
920906.BJ,20251212,27.37,7.6188,11.3947,1.53,101.5759,33.59,3.0534,2.4684,2.3257,0.3252,0.3252,6497.0,3318.3223,2218.7131,177822.89,90822.4814
920906.BJ,20251211,27.3,11.3458,16.9688,2.99,101.3161,33.504,3.0456,2.4621,2.3198,0.326,0.326,6497.0,3318.3223,2218.7131,177368.1,90590.1988
920906.BJ,20251210,25.5,3.6974,5.5299,1.06,94.6359,31.295,2.8448,2.2997,2.1668,0.349,0.349,6497.0,3318.3223,2218.7131,165673.5,84617.2187
920906.BJ,20251209,25.96,3.3529,5.0146,0.95,96.3431,31.8595,2.8961,2.3412,2.2059,0.3428,0.3428,6497.0,3318.3223,2218.7131,168662.12,86143.6469
920906.BJ,20251208,26.62,3.3416,4.9978,0.88,98.7925,32.6695,2.9697,2.4008,2.262,0.3343,0.3343,6497.0,3318.3223,2218.7131,172950.14,88333.7396
920906.BJ,20251205,26.58,3.1801,4.7562,0.88,98.644,32.6204,2.9653,2.3971,2.2586,0.3348,0.3348,6497.0,3318.3223,2218.7131,172690.26,88201.0067
920906.BJ,20251204,26.12,5.4283,8.1186,1.85,96.9369,32.0559,2.914,2.3557,2.2195,0.3407,0.3407,6497.0,3318.3223,2218.7131,169701.64,86674.5785
