ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600616.SH,20251231,5.36,1.3665,2.1525,1.0,622.396,138.8001,1.8655,6.2064,6.4791,0.9328,0.9328,66900.495,66900.495,42471.3015,358586.6532,358586.6532
600616.SH,20251230,5.38,1.1446,1.803,0.82,624.7184,139.318,1.8725,6.2296,6.5033,0.9294,0.9294,66900.495,66900.495,42471.3015,359924.6631,359924.6631
600616.SH,20251229,5.36,1.3997,2.2049,1.0,622.396,138.8001,1.8655,6.2064,6.4791,0.9328,0.9328,66900.495,66900.495,42471.3015,358586.6532,358586.6532
600616.SH,20251226,5.42,1.1529,1.816,0.74,629.3631,140.3539,1.8864,6.2759,6.5517,0.9225,0.9225,66900.495,66900.495,42471.3015,362600.6829,362600.6829
600616.SH,20251225,5.39,1.3343,2.1017,0.84,625.8796,139.577,1.8759,6.2411,6.5154,0.9276,0.9276,66900.495,66900.495,42471.3015,360593.6681,360593.6681
600616.SH,20251224,5.35,1.8147,2.8585,1.19,621.2348,138.5412,1.862,6.1948,6.4671,0.9346,0.9346,66900.495,66900.495,42471.3015,357917.6483,357917.6483
600616.SH,20251223,5.36,1.2881,2.029,0.84,622.396,138.8001,1.8655,6.2064,6.4791,0.9328,0.9328,66900.495,66900.495,42471.3015,358586.6532,358586.6532
600616.SH,20251222,5.48,1.4255,2.2454,0.92,636.3303,141.9076,1.9073,6.3453,6.6242,0.9124,0.9124,66900.495,66900.495,42471.3015,366614.7126,366614.7126
600616.SH,20251219,5.46,1.9338,3.046,1.31,634.0079,141.3897,1.9003,6.3222,6.6,0.9158,0.9158,66900.495,66900.495,42471.3015,365276.7027,365276.7027
600616.SH,20251218,5.33,1.4995,2.362,0.94,618.9125,138.0233,1.8551,6.1717,6.4429,0.9381,0.9381,66900.495,66900.495,42471.3015,356579.6384,356579.6384
600616.SH,20251217,5.26,1.5089,2.3768,0.88,610.7842,136.2106,1.8307,6.0906,6.3583,0.9506,0.9506,66900.495,66900.495,42471.3015,351896.6037,351896.6037
600616.SH,20251216,5.27,1.3155,2.0721,0.75,611.9453,136.4695,1.8342,6.1022,6.3704,0.9488,0.9488,66900.495,66900.495,42471.3015,352565.6087,352565.6087
600616.SH,20251215,5.29,1.4833,2.3366,0.81,614.2677,136.9874,1.8411,6.1253,6.3945,0.9452,0.9452,66900.495,66900.495,42471.3015,353903.6186,353903.6186
600616.SH,20251212,5.27,1.5821,2.4921,0.89,611.9453,136.4695,1.8342,6.1022,6.3704,0.9488,0.9488,66900.495,66900.495,42471.3015,352565.6087,352565.6087
600616.SH,20251211,5.3,2.1217,3.3421,1.26,615.4289,137.2464,1.8446,6.1369,6.4066,0.9434,0.9434,66900.495,66900.495,42471.3015,354572.6235,354572.6235
600616.SH,20251210,5.46,2.0431,3.2183,1.35,634.0079,141.3897,1.9003,6.3222,6.6,0.9158,0.9158,66900.495,66900.495,42471.3015,365276.7027,365276.7027
600616.SH,20251209,5.46,1.5769,2.4839,1.12,634.0079,141.3897,1.9003,6.3222,6.6,0.9158,0.9158,66900.495,66900.495,42471.3015,365276.7027,365276.7027
600616.SH,20251208,5.53,1.7899,2.8194,1.36,642.1362,143.2024,1.9247,6.4032,6.6846,0.9042,0.9042,66900.495,66900.495,42471.3015,369959.7374,369959.7374
600616.SH,20251205,5.6,1.3325,2.099,1.04,650.2645,145.0151,1.949,6.4843,6.7693,0.8929,0.8929,66900.495,66900.495,42471.3015,374642.772,374642.772
600616.SH,20251204,5.5,1.6769,2.6414,1.41,638.6526,142.4255,1.9142,6.3685,6.6484,0.9091,0.9091,66900.495,66900.495,42471.3015,367952.7225,367952.7225
600616.SH,20251203,5.66,1.1663,1.8372,0.96,657.2316,146.5688,1.9699,6.5538,6.8418,0.8834,0.8834,66900.495,66900.495,42471.3015,378656.8017,378656.8017
600616.SH,20251202,5.68,1.0762,1.6953,0.89,659.554,147.0867,1.9769,6.5769,6.866,0.8803,0.8803,66900.495,66900.495,42471.3015,379994.8116,379994.8116
600616.SH,20251201,5.68,1.3197,2.0788,1.07,659.554,147.0867,1.9769,6.5769,6.866,0.8803,0.8803,66900.495,66900.495,42471.3015,379994.8116,379994.8116
600616.SH,20251128,5.65,1.1812,1.8607,0.83,656.0704,146.3098,1.9664,6.5422,6.8297,0.885,0.885,66900.495,66900.495,42471.3015,377987.7968,377987.7968
600616.SH,20251127,5.59,1.1929,1.879,0.8,649.1033,144.7561,1.9455,6.4727,6.7572,0.8945,0.8945,66900.495,66900.495,42471.3015,373973.7671,373973.7671
600616.SH,20251126,5.58,1.312,2.0666,0.87,647.9421,144.4971,1.9421,6.4611,6.7451,0.8961,0.8961,66900.495,66900.495,42471.3015,373304.7621,373304.7621
600616.SH,20251125,5.59,1.0316,1.6249,0.63,649.1033,144.7561,1.9455,6.4727,6.7572,0.8945,0.8945,66900.495,66900.495,42471.3015,373973.7671,373973.7671
600616.SH,20251124,5.57,1.4278,2.2491,0.92,646.7809,144.2382,1.9386,6.4496,6.733,0.8977,0.8977,66900.495,66900.495,42471.3015,372635.7572,372635.7572
600616.SH,20251121,5.5,2.1205,3.3402,1.52,638.6526,142.4255,1.9142,6.3685,6.6484,0.9091,0.9091,66900.495,66900.495,42471.3015,367952.7225,367952.7225
600616.SH,20251120,5.72,1.5464,2.4359,1.14,664.1987,148.1225,1.9908,6.6232,6.9143,0.8741,0.8741,66900.495,66900.495,42471.3015,382670.8314,382670.8314
600616.SH,20251119,5.79,1.4474,2.2799,1.1,672.3271,149.9352,2.0151,6.7043,6.9989,0.8636,0.8636,66900.495,66900.495,42471.3015,387353.8661,387353.8661
600616.SH,20251118,5.88,1.6002,2.5207,1.2,682.7777,152.2658,2.0465,6.8085,7.1077,0.8503,0.8503,66900.495,66900.495,42471.3015,393374.9106,393374.9106
600616.SH,20251117,5.92,1.0824,1.705,0.7,687.4225,153.3016,2.0604,6.8548,7.1561,0.8446,0.8446,66900.495,66900.495,42471.3015,396050.9304,396050.9304
600616.SH,20251114,5.92,1.3154,2.072,0.87,687.4225,153.3016,2.0604,6.8548,7.1561,0.8446,0.8446,66900.495,66900.495,42471.3015,396050.9304,396050.9304
600616.SH,20251113,5.94,1.3468,2.1214,0.91,689.7449,153.8195,2.0674,6.878,7.1803,0.8418,0.8418,66900.495,66900.495,42471.3015,397388.9403,397388.9403
600616.SH,20251112,5.91,1.2063,1.9002,0.8,686.2613,153.0427,2.0569,6.8432,7.144,0.846,0.846,66900.495,66900.495,42471.3015,395381.9255,395381.9255
600616.SH,20251111,5.92,1.7164,2.7037,1.28,687.4225,153.3016,2.0604,6.8548,7.1561,0.8446,0.8446,66900.495,66900.495,42471.3015,396050.9304,396050.9304
600616.SH,20251110,5.9,2.0967,3.3027,1.76,685.1001,152.7837,2.0534,6.8317,7.1319,0.8475,0.8475,66900.495,66900.495,42471.3015,394712.9205,394712.9205
600616.SH,20251107,5.77,1.1834,1.864,0.97,670.0047,149.4173,2.0082,6.6811,6.9748,0.8666,0.8666,66900.495,66900.495,42471.3015,386015.8562,386015.8562
600616.SH,20251106,5.77,1.2066,1.9006,1.02,670.0047,149.4173,2.0082,6.6811,6.9748,0.8666,0.8666,66900.495,66900.495,42471.3015,386015.8562,386015.8562
600616.SH,20251105,5.8,1.294,2.0383,1.04,673.4882,150.1942,2.0186,6.7159,7.011,0.8621,0.8621,66900.495,66900.495,42471.3015,388022.871,388022.871
600616.SH,20251104,5.76,0.9154,1.442,0.71,668.8435,149.1583,2.0047,6.6696,6.9627,0.8681,0.8681,66900.495,66900.495,42471.3015,385346.8512,385346.8512
600616.SH,20251103,5.76,1.3584,2.1398,1.03,668.8435,149.1583,2.0047,6.6696,6.9627,0.8681,0.8681,66900.495,66900.495,42471.3015,385346.8512,385346.8512
600616.SH,20251031,5.71,1.3465,2.121,0.93,663.0376,147.8636,1.9873,6.6117,6.9022,0.8757,0.8757,66900.495,66900.495,42471.3015,382001.8265,382001.8265
600616.SH,20251030,5.64,1.0071,1.5864,0.53,654.9093,265.2439,1.9604,6.5306,6.7824,0.8865,0.8865,66900.495,66900.495,42471.3015,377318.7918,377318.7918
600616.SH,20251029,5.69,1.5687,2.471,0.79,660.7152,267.5953,1.9778,6.5885,6.8425,0.8787,0.8787,66900.495,66900.495,42471.3015,380663.8166,380663.8166
600616.SH,20251028,5.75,1.1743,1.8497,0.53,667.6823,270.4171,1.9987,6.658,6.9147,0.8696,0.8696,66900.495,66900.495,42471.3015,384677.8463,384677.8463
600616.SH,20251027,5.73,1.5042,2.3693,0.64,665.3599,269.4765,1.9917,6.6348,6.8906,0.8726,0.8726,66900.495,66900.495,42471.3015,383339.8364,383339.8364
600616.SH,20251024,5.74,2.0193,3.1808,0.91,666.5211,269.9468,1.9952,6.6464,6.9026,0.8711,0.8711,66900.495,66900.495,42471.3015,384008.8413,384008.8413
600616.SH,20251023,5.87,3.1591,4.9762,1.66,681.6165,276.0605,2.0404,6.7969,7.059,0.8518,0.8518,66900.495,66900.495,42471.3015,392705.9057,392705.9057
600616.SH,20251022,5.76,2.027,3.1929,1.12,668.8435,270.8874,2.0022,6.6696,6.9267,0.8681,0.8681,66900.495,66900.495,42471.3015,385346.8512,385346.8512
600616.SH,20251021,5.77,2.2921,3.6105,1.32,670.0047,271.3576,2.0056,6.6811,6.9387,0.8666,0.8666,66900.495,66900.495,42471.3015,386015.8562,386015.8562
600616.SH,20251020,5.64,2.2279,3.5094,1.42,654.9093,265.2439,1.9604,6.5306,6.7824,0.8865,0.8865,66900.495,66900.495,42471.3015,377318.7918,377318.7918
600616.SH,20251017,5.51,1.4266,2.2471,0.92,639.8138,259.1301,1.9153,6.3801,6.6261,0.9074,0.9074,66900.495,66900.495,42471.3015,368621.7275,368621.7275
600616.SH,20251016,5.54,1.5188,2.3925,0.96,643.2974,260.541,1.9257,6.4148,6.6621,0.9025,0.9025,66900.495,66900.495,42471.3015,370628.7423,370628.7423
600616.SH,20251015,5.52,1.5593,2.4563,1.08,640.975,259.6004,1.9187,6.3917,6.6381,0.9058,0.9058,66900.495,66900.495,42471.3015,369290.7324,369290.7324
600616.SH,20251014,5.5,1.9685,3.1007,1.5,638.6526,258.6598,1.9118,6.3685,6.614,0.9091,0.9091,66900.495,66900.495,42471.3015,367952.7225,367952.7225
600616.SH,20251013,5.39,1.3774,2.1696,1.11,625.8796,253.4866,1.8735,6.2411,6.4818,0.9276,0.9276,66900.495,66900.495,42471.3015,360593.6681,360593.6681
600616.SH,20251010,5.44,1.3708,2.1593,1.19,631.6855,255.8381,1.8909,6.299,6.5419,0.9191,0.9191,66900.495,66900.495,42471.3015,363938.6928,363938.6928
600616.SH,20251009,5.37,1.6213,2.5538,1.59,623.5572,252.546,1.8666,6.218,6.4577,0.9311,0.9311,66900.495,66900.495,42471.3015,359255.6582,359255.6582
600616.SH,20250930,5.45,0.8719,1.3734,0.69,632.8467,256.3083,1.8944,6.3106,6.5539,0.9174,0.9174,66900.495,66900.495,42471.3015,364607.6978,364607.6978
600616.SH,20250929,5.46,1.2999,2.0477,0.98,634.0079,256.7786,1.8979,6.3222,6.5659,0.9158,0.9158,66900.495,66900.495,42471.3015,365276.7027,365276.7027
600616.SH,20250926,5.46,1.0323,1.6261,0.7,634.0079,256.7786,1.8979,6.3222,6.5659,0.9158,0.9158,66900.495,66900.495,42471.3015,365276.7027,365276.7027
600616.SH,20250925,5.44,0.9464,1.4907,0.54,631.6855,255.8381,1.8909,6.299,6.5419,0.9191,0.9191,66900.495,66900.495,42471.3015,363938.6928,363938.6928
600616.SH,20250924,5.5,0.9616,1.5148,0.52,638.6526,258.6598,1.9118,6.3685,6.614,0.9091,0.9091,66900.495,66900.495,42471.3015,367952.7225,367952.7225
600616.SH,20250923,5.44,2.1035,3.3133,1.16,631.6855,255.8381,1.8909,6.299,6.5419,0.9191,0.9191,66900.495,66900.495,42471.3015,363938.6928,363938.6928
600616.SH,20250922,5.55,1.6202,2.5521,0.92,644.4586,261.0113,1.9292,6.4264,6.6742,0.9009,0.9009,66900.495,66900.495,42471.3015,371297.7473,371297.7473
600616.SH,20250919,5.68,1.7346,2.7323,0.94,659.554,267.125,1.9743,6.5769,6.8305,0.8803,0.8803,66900.495,66900.495,42471.3015,379994.8116,379994.8116
600616.SH,20250918,5.71,2.2714,3.5779,1.24,663.0376,268.5359,1.9848,6.6117,6.8666,0.8757,0.8757,66900.495,66900.495,42471.3015,382001.8265,382001.8265
600616.SH,20250917,5.82,1.537,2.4211,0.84,675.8106,273.7091,2.023,6.739,6.9989,0.8591,0.8591,66900.495,66900.495,42471.3015,389360.8809,389360.8809
600616.SH,20250916,5.85,1.8669,2.9408,1.02,679.2942,275.12,2.0334,6.7738,7.0349,0.8547,0.8547,66900.495,66900.495,42471.3015,391367.8958,391367.8958
600616.SH,20250915,5.79,1.371,2.1596,0.68,672.3271,272.2982,2.0126,6.7043,6.9628,0.8636,0.8636,66900.495,66900.495,42471.3015,387353.8661,387353.8661
600616.SH,20250912,5.8,2.211,3.4827,1.0,673.4882,272.7685,2.0161,6.7159,6.9748,0.8621,0.8621,66900.495,66900.495,42471.3015,388022.871,388022.871
600616.SH,20250911,5.85,2.1444,3.3778,0.84,679.2942,275.12,2.0334,6.7738,7.0349,0.8547,0.8547,66900.495,66900.495,42471.3015,391367.8958,391367.8958
600616.SH,20250910,5.82,1.5219,2.3973,0.46,675.8106,273.7091,2.023,6.739,6.9989,0.8591,0.8591,66900.495,66900.495,42471.3015,389360.8809,389360.8809
600616.SH,20250909,5.81,1.8592,2.9286,0.52,674.6494,273.2388,2.0195,6.7275,6.9868,0.8606,0.8606,66900.495,66900.495,42471.3015,388691.876,388691.876
600616.SH,20250908,5.89,2.4119,3.7992,0.65,683.9389,277.0011,2.0473,6.8201,7.083,0.8489,0.8489,66900.495,66900.495,42471.3015,394043.9156,394043.9156
600616.SH,20250905,5.83,3.1163,4.9088,0.81,676.9718,274.1794,2.0265,6.7506,7.0109,0.8576,0.8576,66900.495,66900.495,42471.3015,390029.8859,390029.8859
600616.SH,20250904,5.86,3.8781,6.1087,1.06,680.4554,275.5903,2.0369,6.7853,7.047,0.8532,0.8532,66900.495,66900.495,42471.3015,392036.9007,392036.9007
600616.SH,20250903,5.78,5.1498,8.1119,1.62,671.1659,271.8279,2.0091,6.6927,6.9508,0.8651,0.8651,66900.495,66900.495,42471.3015,386684.8611,386684.8611
600616.SH,20250902,5.89,3.1513,4.9639,0.96,683.9389,277.0011,2.0473,6.8201,7.083,0.8489,0.8489,66900.495,66900.495,42471.3015,394043.9156,394043.9156
600616.SH,20250901,5.95,3.3525,5.2808,0.92,690.906,279.8229,2.0682,6.8896,7.1552,0.8403,0.8403,66900.495,66900.495,42471.3015,398057.9453,398057.9453
600616.SH,20250829,5.9,3.6195,5.7014,1.05,685.1001,665.7505,2.0402,6.8317,7.0614,0.8475,0.8475,66900.495,66900.495,42471.3015,394712.9205,394712.9205
600616.SH,20250828,5.79,2.9453,4.6395,0.81,672.3271,653.3382,2.0022,6.7043,6.9297,0.8636,0.8636,66900.495,66900.495,42471.3015,387353.8661,387353.8661
600616.SH,20250827,5.84,2.8314,4.46,0.64,678.133,658.9801,2.0195,6.7622,6.9895,0.8562,0.8562,66900.495,66900.495,42471.3015,390698.8908,390698.8908
600616.SH,20250826,5.99,3.7173,5.8555,0.83,695.5508,675.906,2.0714,6.9359,7.1691,0.8347,0.8347,66900.495,66900.495,42471.3015,400733.9651,400733.9651
600616.SH,20250825,6.0,5.0264,7.9176,1.32,696.712,677.0344,2.0748,6.9475,7.181,0.8333,0.8333,66900.495,66900.495,42471.3015,401402.97,401402.97
600616.SH,20250822,5.86,2.6868,4.2322,0.75,680.4554,661.2369,2.0264,6.7853,7.0135,0.8532,0.8532,66900.495,66900.495,42471.3015,392036.9007,392036.9007
