ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
003037.SZ,20251231,8.1,3.7661,11.4048,1.7,192.1512,57.1597,1.7305,0.7832,0.7626,0.6144,0.6144,59907.4678,59907.4678,19782.4778,485250.4892,485250.4892
003037.SZ,20251230,7.95,2.09,6.3291,0.95,188.5928,56.1012,1.6985,0.7687,0.7485,0.626,0.626,59907.4678,59907.4678,19782.4778,476264.369,476264.369
003037.SZ,20251229,8.07,2.1331,6.4598,1.15,191.4395,56.948,1.7241,0.7803,0.7598,0.6167,0.6167,59907.4678,59907.4678,19782.4778,483453.2651,483453.2651
003037.SZ,20251226,8.0,2.5256,7.6482,1.72,189.7789,56.454,1.7092,0.7735,0.7532,0.6221,0.6221,59907.4678,59907.4678,19782.4778,479259.7424,479259.7424
003037.SZ,20251225,7.83,2.1634,6.5514,1.87,185.7461,55.2543,1.6729,0.7571,0.7372,0.6356,0.6356,59907.4678,59907.4678,19782.4778,469075.4729,469075.4729
003037.SZ,20251224,7.77,2.1895,6.6306,2.56,184.3228,54.8309,1.66,0.7513,0.7316,0.6405,0.6405,59907.4678,59907.4678,19782.4778,465481.0248,465481.0248
003037.SZ,20251223,7.72,1.9847,6.0102,3.23,183.1367,54.4781,1.6494,0.7464,0.7269,0.6447,0.6447,59907.4678,59907.4678,19782.4778,462485.6514,462485.6514
003037.SZ,20251222,7.47,0.3977,1.2043,0.61,177.2061,52.7139,1.5959,0.7223,0.7033,0.6663,0.6663,59907.4678,59907.4678,19782.4778,447508.7845,447508.7845
003037.SZ,20251219,7.48,0.5863,1.7754,0.89,177.4433,52.7845,1.5981,0.7232,0.7043,0.6654,0.6654,59907.4678,59907.4678,19782.4778,448107.8591,448107.8591
003037.SZ,20251218,7.41,0.6136,1.8582,0.92,175.7827,52.2905,1.5831,0.7165,0.6977,0.6717,0.6717,59907.4678,59907.4678,19782.4778,443914.3364,443914.3364
003037.SZ,20251217,7.32,0.7023,2.1268,1.13,173.6477,51.6554,1.5639,0.7078,0.6892,0.6799,0.6799,59907.4678,59907.4678,19782.4778,438522.6643,438522.6643
