ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
920541.BJ,20251231,13.21,0.7795,1.1829,0.84,31.6856,27.3144,4.1955,6.4505,5.7848,1.6827,1.1355,13670.0,9005.8684,5934.8484,180580.7,118967.5216
920541.BJ,20251230,13.38,0.7531,1.1428,0.74,32.0934,27.6659,4.2494,6.5335,5.8593,1.6613,1.1211,13670.0,9005.8684,5934.8484,182904.6,120498.5192
920541.BJ,20251229,13.27,0.8254,1.2526,0.7,31.8296,27.4385,4.2145,6.4798,5.8111,1.6751,1.1304,13670.0,9005.8684,5934.8484,181400.9,119507.8737
920541.BJ,20251226,13.34,1.0645,1.6154,0.84,31.9975,27.5832,4.2367,6.514,5.8417,1.6663,1.1244,13670.0,9005.8684,5934.8484,182357.8,120138.2845
920541.BJ,20251225,13.51,0.7488,1.1363,0.56,32.4052,27.9347,4.2907,6.597,5.9162,1.6453,1.1103,13670.0,9005.8684,5934.8484,184681.7,121669.2821
920541.BJ,20251224,13.37,1.2592,1.9108,0.92,32.0694,27.6452,4.2463,6.5286,5.8549,1.6626,1.1219,13670.0,9005.8684,5934.8484,182767.9,120408.4605
920541.BJ,20251223,13.48,1.2048,1.8282,0.8,32.3333,27.8727,4.2812,6.5823,5.903,1.649,1.1128,13670.0,9005.8684,5934.8484,184271.6,121399.106
920541.BJ,20251222,13.87,1.5803,2.3981,1.1,33.2687,28.6791,4.4051,6.7728,6.0738,1.6026,1.0815,13670.0,9005.8684,5934.8484,189602.9,124911.3947
920541.BJ,20251219,13.78,1.526,2.3157,1.05,33.0529,28.493,4.3765,6.7288,6.0344,1.6131,1.0885,13670.0,9005.8684,5934.8484,188372.6,124100.8666
920541.BJ,20251218,13.55,1.0859,1.6479,0.63,32.5012,28.0174,4.3034,6.6165,5.9337,1.6405,1.107,13670.0,9005.8684,5934.8484,185228.5,122029.5168
920541.BJ,20251217,13.72,1.4557,2.2089,0.92,32.9089,28.3689,4.3574,6.6995,6.0081,1.6202,1.0933,13670.0,9005.8684,5934.8484,187552.4,123560.5144
920541.BJ,20251216,13.78,1.8765,2.8475,1.4,33.0529,28.493,4.3765,6.7288,6.0344,1.6131,1.0885,13670.0,9005.8684,5934.8484,188372.6,124100.8666
920541.BJ,20251215,13.46,1.2272,1.8622,0.94,32.2853,27.8313,4.2749,6.5726,5.8943,1.6515,1.1144,13670.0,9005.8684,5934.8484,183998.2,121218.9887
920541.BJ,20251212,13.6,1.6043,2.4344,1.25,32.6211,28.1208,4.3193,6.6409,5.9556,1.6345,1.1029,13670.0,9005.8684,5934.8484,185912.0,122479.8102
920541.BJ,20251211,13.6,2.4126,3.6609,2.22,32.6211,28.1208,4.3193,6.6409,5.9556,1.6345,1.1029,13670.0,9005.8684,5934.8484,185912.0,122479.8102
