ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002401.SZ,20251231,15.93,0.9758,1.9134,0.88,46.3965,,3.623,3.2956,3.386,1.1307,0.8161,37166.844,37136.394,18937.954,592067.8249,591582.7564
002401.SZ,20251230,15.86,0.9193,1.8027,0.79,46.1926,,3.6071,3.2811,3.3711,1.1357,0.8197,37166.844,37136.394,18937.954,589466.1458,588983.2088
002401.SZ,20251229,15.98,1.0393,2.0381,0.78,46.5421,,3.6344,3.306,3.3966,1.1271,0.8135,37166.844,37136.394,18937.954,593926.1671,593439.5761
002401.SZ,20251226,15.92,1.1299,2.2158,0.91,46.3673,,3.6207,3.2936,3.3838,1.1314,0.8166,37166.844,37136.394,18937.954,591696.1565,591211.3925
002401.SZ,20251225,15.96,1.4926,2.9268,1.35,46.4838,,3.6298,3.3018,3.3923,1.1285,0.8145,37166.844,37136.394,18937.954,593182.8302,592696.8482
002401.SZ,20251224,15.74,0.9414,1.846,0.8,45.8431,,3.5798,3.2563,3.3456,1.1443,0.8259,37166.844,37136.394,18937.954,585006.1246,584526.8416
002401.SZ,20251223,15.6,1.2415,2.4344,1.11,45.4353,,3.548,3.2274,3.3158,1.1546,0.8333,37166.844,37136.394,18937.954,579802.7664,579327.7464
002401.SZ,20251222,15.82,1.8192,3.5673,2.01,46.0761,,3.598,3.2729,3.3626,1.1385,0.8217,37166.844,37136.394,18937.954,587979.4721,587497.7531
002401.SZ,20251219,15.51,0.7408,1.4527,0.82,45.1732,,3.5275,3.2087,3.2967,1.1613,0.8382,37166.844,37136.394,18937.954,576457.7504,575985.4709
002401.SZ,20251218,15.34,0.7757,1.5211,0.79,44.6781,,3.4888,3.1736,3.2606,1.1741,0.8475,37166.844,37136.394,18937.954,570139.387,569672.284
002401.SZ,20251217,15.29,1.2752,2.5006,1.49,44.5324,,3.4775,3.1632,3.2499,1.178,0.8502,37166.844,37136.394,18937.954,568281.0448,567815.4643
002401.SZ,20251216,15.35,0.9685,1.8992,1.1,44.7072,,3.4911,3.1756,3.2627,1.1734,0.8469,37166.844,37136.394,18937.954,570511.0554,570043.6479
002401.SZ,20251215,15.47,0.7688,1.5075,0.85,45.0567,,3.5184,3.2005,3.2882,1.1643,0.8403,37166.844,37136.394,18937.954,574971.0767,574500.0152
002401.SZ,20251212,15.6,0.7328,1.437,0.76,45.4353,,3.548,3.2274,3.3158,1.1546,0.8333,37166.844,37136.394,18937.954,579802.7664,579327.7464
002401.SZ,20251211,15.61,1.137,2.2296,1.24,45.4645,,3.5502,3.2294,3.3179,1.1538,0.8328,37166.844,37136.394,18937.954,580174.4348,579699.1103
002401.SZ,20251210,16.0,0.6698,1.3134,0.62,46.6003,,3.6389,3.3101,3.4008,1.1257,0.8125,37166.844,37136.394,18937.954,594669.504,594182.304
002401.SZ,20251209,15.95,1.0995,2.1561,1.02,46.4547,,3.6276,3.2998,3.3902,1.1292,0.815,37166.844,37136.394,18937.954,592811.1618,592325.4843
002401.SZ,20251208,16.15,0.861,1.6884,0.78,47.0372,,3.673,3.3411,3.4327,1.1153,0.805,37166.844,37136.394,18937.954,600244.5306,599752.7631
002401.SZ,20251205,16.17,1.0535,2.0659,1.03,47.0955,,3.6776,3.3453,3.437,1.1139,0.804,37166.844,37136.394,18937.954,600987.8675,600495.491
002401.SZ,20251204,15.84,0.912,1.7885,0.93,46.1343,,3.6025,3.277,3.3668,1.1371,0.8207,37166.844,37136.394,18937.954,588722.809,588240.481
002401.SZ,20251203,16.0,1.4942,2.93,1.7,46.6003,,3.6389,3.3101,3.4008,1.1257,0.8125,37166.844,37136.394,18937.954,594669.504,594182.304
002401.SZ,20251202,16.36,1.0626,2.0837,1.27,47.6488,,3.7208,3.3846,3.4774,1.1009,0.7946,37166.844,37136.394,18937.954,608049.5678,607551.4058
002401.SZ,20251201,16.66,1.0228,2.0056,1.13,48.5226,,3.789,3.4467,3.5411,1.0811,0.7803,37166.844,37136.394,18937.954,619199.621,618692.324
002401.SZ,20251128,16.58,0.6292,1.2338,0.57,48.2896,,3.7708,3.4301,3.5241,1.0863,0.7841,37166.844,37136.394,18937.954,616226.2735,615721.4125
002401.SZ,20251127,16.48,0.7043,1.3812,0.57,47.9983,,3.7481,3.4094,3.5029,1.0929,0.7888,37166.844,37136.394,18937.954,612509.5891,612007.7731
002401.SZ,20251126,16.6,0.9666,1.8954,0.75,48.3478,,3.7754,3.4342,3.5284,1.085,0.7831,37166.844,37136.394,18937.954,616969.6104,616464.1404
002401.SZ,20251125,16.77,0.8752,1.7162,0.65,48.843,,3.8141,3.4694,3.5645,1.074,0.7752,37166.844,37136.394,18937.954,623287.9739,622777.3274
