ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600350.SH,20251231,9.75,0.1666,1.2596,1.1,14.7482,14.2857,1.5931,1.6543,1.8533,4.3129,4.3077,483457.0825,483457.0825,63933.0459,4713706.5544,4713706.5544
600350.SH,20251230,9.72,0.1055,0.7974,0.61,14.7028,14.2418,1.5882,1.6492,1.8476,4.3262,4.321,483457.0825,483457.0825,63933.0459,4699202.8419,4699202.8419
600350.SH,20251229,9.75,0.135,1.0206,0.76,14.7482,14.2857,1.5931,1.6543,1.8533,4.3129,4.3077,483457.0825,483457.0825,63933.0459,4713706.5544,4713706.5544
600350.SH,20251226,9.71,0.2236,1.6909,1.32,14.6877,14.2271,1.5866,1.6475,1.8457,4.3307,4.3254,483457.0825,483457.0825,63933.0459,4694368.2711,4694368.2711
600350.SH,20251225,9.66,0.1304,0.9859,0.73,14.612,14.1539,1.5784,1.639,1.8362,4.3531,4.3478,483457.0825,483457.0825,63933.0459,4670195.417,4670195.417
600350.SH,20251224,9.58,0.1657,1.2528,0.95,14.491,14.0367,1.5654,1.6254,1.821,4.3894,4.3841,483457.0825,483457.0825,63933.0459,4631518.8504,4631518.8504
600350.SH,20251223,9.47,0.2138,1.6164,1.22,14.3246,13.8755,1.5474,1.6068,1.8001,4.4404,4.4351,483457.0825,483457.0825,63933.0459,4578338.5713,4578338.5713
600350.SH,20251222,9.42,0.1597,1.2078,0.78,14.249,13.8022,1.5392,1.5983,1.7906,4.464,4.4586,483457.0825,483457.0825,63933.0459,4554165.7172,4554165.7172
600350.SH,20251219,9.37,0.177,1.3387,0.57,14.1734,13.729,1.531,1.5898,1.7811,4.4878,4.4824,483457.0825,483457.0825,63933.0459,4529992.863,4529992.863
600350.SH,20251218,9.4,0.1773,1.3408,0.45,14.2188,13.7729,1.5359,1.5949,1.7868,4.4735,4.4681,483457.0825,483457.0825,63933.0459,4544496.5755,4544496.5755
