ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
920765.BJ,20251231,20.75,4.1209,8.8409,0.69,94.047,,6.3618,3.3261,3.5183,1.1121,1.038,8692.0077,5280.7104,2461.4547,180359.1598,109574.7408
920765.BJ,20251230,20.62,5.0561,10.8471,0.72,93.4578,,6.322,3.3053,3.4963,1.1192,1.0445,8692.0077,5280.7104,2461.4547,179229.1988,108888.2484
920765.BJ,20251229,21.27,4.4678,9.585,0.5,96.4038,,6.5213,3.4095,3.6065,1.085,1.0126,8692.0077,5280.7104,2461.4547,184879.0038,112320.7102
920765.BJ,20251226,21.91,6.6338,14.2318,0.58,99.3046,,6.7175,3.5121,3.715,1.0533,0.983,8692.0077,5280.7104,2461.4547,190441.8887,115700.3649
920765.BJ,20251225,22.4,6.8953,14.7929,0.45,101.5254,,6.8677,3.5906,3.7981,1.0302,0.9615,8692.0077,5280.7104,2461.4547,194700.9725,118287.913
920765.BJ,20251224,22.82,6.6073,14.175,0.36,103.429,,6.9965,3.6579,3.8693,1.0113,0.9438,8692.0077,5280.7104,2461.4547,198351.6157,120505.8113
920765.BJ,20251223,22.77,10.4985,22.5232,0.55,103.2024,,6.9812,3.6499,3.8608,1.0135,0.9459,8692.0077,5280.7104,2461.4547,197917.0153,120241.7758
920765.BJ,20251222,23.99,13.9546,29.9376,0.78,108.7319,,7.3552,3.8455,4.0677,0.9619,0.8978,8692.0077,5280.7104,2461.4547,208521.2647,126684.2425
920765.BJ,20251219,25.13,19.1835,41.1555,1.34,113.8988,,7.7047,4.0282,4.261,0.9183,0.8571,8692.0077,5280.7104,2461.4547,218430.1535,132704.2524
920765.BJ,20251218,26.1,27.1119,58.1648,2.88,118.2953,,8.0021,4.1837,4.4255,0.8842,0.8252,8692.0077,5280.7104,2461.4547,226861.401,137826.5414
920765.BJ,20251217,28.36,21.2622,45.6151,3.91,128.5384,,8.695,4.546,4.8087,0.8137,0.7595,8692.0077,5280.7104,2461.4547,246505.3384,149760.9469
920765.BJ,20251216,34.74,14.5314,31.1752,5.4,157.4551,,10.6511,5.5686,5.8904,0.6643,0.62,8692.0077,5280.7104,2461.4547,301960.3475,183451.8793
920765.BJ,20251215,26.73,7.4999,16.09,5.2,121.1507,,8.1953,4.2847,4.5323,0.8633,0.8058,8692.0077,5280.7104,2461.4547,232337.3658,141153.389
920765.BJ,20251212,24.4,1.3989,3.0011,0.96,110.5902,,7.4809,3.9112,4.1372,0.9458,0.8827,8692.0077,5280.7104,2461.4547,212084.9879,128849.3338
920765.BJ,20251211,24.11,2.4182,5.1879,1.99,109.2758,,7.392,3.8647,4.088,0.9572,0.8933,8692.0077,5280.7104,2461.4547,209564.3056,127317.9277
920765.BJ,20251210,23.4,1.3674,2.9336,1.11,106.0578,,7.1743,3.7509,3.9677,0.9862,0.9204,8692.0077,5280.7104,2461.4547,203392.9802,123568.6234
920765.BJ,20251209,24.67,0.7635,1.6379,0.48,111.8139,,7.5637,3.9545,4.183,0.9354,0.8731,8692.0077,5280.7104,2461.4547,214431.83,130275.1256
920765.BJ,20251208,24.9,1.2659,2.7158,0.82,112.8564,,7.6342,3.9913,4.222,0.9268,0.865,8692.0077,5280.7104,2461.4547,216430.9917,131489.689
