ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
920260.BJ,20251231,10.98,1.1068,2.5749,1.26,25.5364,30.9147,2.6347,3.8556,4.0058,2.7322,1.8215,10355.0,9881.6959,4247.5559,113697.9,108501.021
920260.BJ,20251230,11.04,0.6916,1.609,0.81,25.6759,31.0837,2.6491,3.8766,4.0277,2.7174,1.8116,10355.0,9881.6959,4247.5559,114319.2,109093.9227
920260.BJ,20251229,11.15,0.9675,2.2508,1.22,25.9317,31.3934,2.6755,3.9152,4.0678,2.6906,1.7937,10355.0,9881.6959,4247.5559,115458.25,110180.9093
920260.BJ,20251226,11.29,0.6201,1.4427,0.74,26.2573,31.7875,2.7091,3.9644,4.1189,2.6572,1.7715,10355.0,9881.6959,4247.5559,116907.95,111564.3467
920260.BJ,20251225,11.4,1.2316,2.8651,1.76,26.5132,32.0973,2.7355,4.003,4.159,2.6316,1.7544,10355.0,9881.6959,4247.5559,118047.0,112651.3333
920260.BJ,20251224,11.4,0.868,2.0194,1.27,26.5132,32.0973,2.7355,4.003,4.159,2.6316,1.7544,10355.0,9881.6959,4247.5559,118047.0,112651.3333
920260.BJ,20251223,11.49,0.5923,1.378,0.81,26.7225,32.3507,2.7571,4.0346,4.1919,2.611,1.7406,10355.0,9881.6959,4247.5559,118978.95,113540.6859
920260.BJ,20251222,11.8,0.6522,1.5172,0.8,27.4435,33.2235,2.8315,4.1435,4.305,2.5424,1.6949,10355.0,9881.6959,4247.5559,122189.0,116604.0116
920260.BJ,20251219,11.81,0.8565,1.9927,0.96,27.4667,33.2516,2.8339,4.147,4.3086,2.5402,1.6935,10355.0,9881.6959,4247.5559,122292.55,116702.8286
920260.BJ,20251218,11.69,0.5332,1.2406,0.53,27.1876,32.9138,2.8051,4.1049,4.2648,2.5663,1.7109,10355.0,9881.6959,4247.5559,121049.95,115517.0251
920260.BJ,20251217,11.69,0.7857,1.8278,0.82,27.1876,32.9138,2.8051,4.1049,4.2648,2.5663,1.7109,10355.0,9881.6959,4247.5559,121049.95,115517.0251
920260.BJ,20251216,11.64,0.8358,1.9445,0.91,27.0713,32.773,2.7931,4.0873,4.2466,2.5773,1.7182,10355.0,9881.6959,4247.5559,120532.2,115022.9403
920260.BJ,20251215,11.51,1.0892,2.534,1.27,26.769,32.407,2.7619,4.0417,4.1992,2.6064,1.7376,10355.0,9881.6959,4247.5559,119186.05,113738.3198
920260.BJ,20251212,11.49,1.1963,2.783,1.53,26.7225,32.3507,2.7571,4.0346,4.1919,2.611,1.7406,10355.0,9881.6959,4247.5559,118978.95,113540.6859
920260.BJ,20251211,11.4,1.1678,2.7168,1.73,26.5132,32.0973,2.7355,4.003,4.159,2.6316,1.7544,10355.0,9881.6959,4247.5559,118047.0,112651.3333
920260.BJ,20251210,11.16,0.5114,1.1898,0.75,25.955,31.4215,2.6779,3.9188,4.0715,2.6882,1.7921,10355.0,9881.6959,4247.5559,115561.8,110279.7262
920260.BJ,20251209,11.17,0.6032,1.4033,0.86,25.9783,31.4497,2.6803,3.9223,4.0751,2.6858,1.7905,10355.0,9881.6959,4247.5559,115665.35,110378.5432
920260.BJ,20251208,11.28,0.7979,1.8562,1.0,26.2341,31.7594,2.7067,3.9609,4.1152,2.6596,1.773,10355.0,9881.6959,4247.5559,116804.4,111465.5298
920260.BJ,20251205,11.15,0.8305,1.9321,1.03,25.9317,31.3934,2.6755,3.9152,4.0678,2.6906,1.7937,10355.0,9881.6959,4247.5559,115458.25,110180.9093
920260.BJ,20251204,10.93,0.6286,1.4624,0.79,25.4201,30.7739,2.6227,3.838,3.9876,2.7447,1.8298,10355.0,9881.6959,4247.5559,113180.15,108006.9362
920260.BJ,20251203,11.22,0.562,1.3074,0.69,26.0945,31.5905,2.6923,3.9398,4.0934,2.6738,1.7825,10355.0,9881.6959,4247.5559,116183.1,110872.628
920260.BJ,20251202,11.21,0.7035,1.6366,0.84,26.0713,31.5623,2.6899,3.9363,4.0897,2.6762,1.7841,10355.0,9881.6959,4247.5559,116079.55,110773.811
920260.BJ,20251201,11.49,1.2488,2.9052,1.69,26.7225,32.3507,2.7571,4.0346,4.1919,2.611,1.7406,10355.0,9881.6959,4247.5559,118978.95,113540.6859
920260.BJ,20251128,11.14,0.8874,2.0644,1.13,25.9085,31.3652,2.6731,3.9117,4.0642,2.693,1.7953,10355.0,9881.6959,4247.5559,115354.7,110082.0923
920260.BJ,20251127,11.23,0.5697,1.3254,0.66,26.1178,31.6186,2.6947,3.9433,4.097,2.6714,1.7809,10355.0,9881.6959,4247.5559,116286.65,110971.445
920260.BJ,20251126,11.37,0.686,1.596,0.69,26.4434,32.0128,2.7283,3.9925,4.1481,2.6385,1.759,10355.0,9881.6959,4247.5559,117736.35,112354.8824
920260.BJ,20251125,11.49,0.8049,1.8725,0.79,26.7225,32.3507,2.7571,4.0346,4.1919,2.611,1.7406,10355.0,9881.6959,4247.5559,118978.95,113540.6859
920260.BJ,20251124,11.47,0.7464,1.7364,0.68,26.676,32.2943,2.7523,4.0276,4.1846,2.6155,1.7437,10355.0,9881.6959,4247.5559,118771.85,113343.052
920260.BJ,20251121,11.43,1.111,2.5847,1.09,26.5829,32.1817,2.7427,4.0136,4.17,2.6247,1.7498,10355.0,9881.6959,4247.5559,118357.65,112947.7841
920260.BJ,20251120,11.91,0.9511,2.2127,0.94,27.6993,33.5332,2.8579,4.1821,4.3451,2.5189,1.6793,10355.0,9881.6959,4247.5559,123328.05,117690.9982
920260.BJ,20251119,12.08,1.3315,3.0977,1.55,28.0947,34.0118,2.8987,4.2418,4.4071,2.4834,1.6556,10355.0,9881.6959,4247.5559,125088.4,119370.8865
920260.BJ,20251118,12.38,0.9741,2.2663,1.27,28.7924,34.8565,2.9706,4.3472,4.5166,2.4233,1.6155,10355.0,9881.6959,4247.5559,128194.9,122335.3952
920260.BJ,20251117,12.65,1.1528,2.6819,1.78,29.4203,35.6167,3.0354,4.442,4.6151,2.3715,1.581,10355.0,9881.6959,4247.5559,130990.75,125003.4531
920260.BJ,20251114,12.84,0.6924,1.6107,1.12,29.8622,36.1516,3.081,4.5087,4.6844,2.3364,1.5576,10355.0,9881.6959,4247.5559,132958.2,126880.9754
920260.BJ,20251113,13.05,0.889,2.0681,1.51,30.3506,36.7429,3.1314,4.5824,4.761,2.2989,1.5326,10355.0,9881.6959,4247.5559,135132.75,128956.1315
920260.BJ,20251112,13.01,0.5909,1.3747,0.89,30.2576,36.6303,3.1218,4.5684,4.7464,2.3059,1.5373,10355.0,9881.6959,4247.5559,134718.55,128560.8637
920260.BJ,20251111,12.95,0.5163,1.2011,0.71,30.118,36.4614,3.1074,4.5473,4.7245,2.3166,1.5444,10355.0,9881.6959,4247.5559,134097.25,127967.9619
920260.BJ,20251110,12.85,0.5467,1.2719,0.66,29.8855,36.1798,3.0834,4.5122,4.688,2.3346,1.5564,10355.0,9881.6959,4247.5559,133061.75,126979.7923
920260.BJ,20251107,12.9,0.5404,1.2573,0.52,30.0017,36.3206,3.0954,4.5297,4.7063,2.3256,1.5504,10355.0,9881.6959,4247.5559,133579.5,127473.8771
920260.BJ,20251106,12.85,0.7469,1.7375,0.6,29.8855,36.1798,3.0834,4.5122,4.688,2.3346,1.5564,10355.0,9881.6959,4247.5559,133061.75,126979.7923
920260.BJ,20251105,13.02,0.9798,2.2796,0.7,30.2808,36.6584,3.1242,4.5719,4.75,2.3041,1.5361,10355.0,9881.6959,4247.5559,134822.1,128659.6806
920260.BJ,20251104,12.96,0.8036,1.8696,0.55,30.1413,36.4895,3.1098,4.5508,4.7282,2.3148,1.5432,10355.0,9881.6959,4247.5559,134200.8,128066.7789
920260.BJ,20251103,13.02,1.0741,2.4988,0.73,30.2808,36.6584,3.1242,4.5719,4.75,2.3041,1.5361,10355.0,9881.6959,4247.5559,134822.1,128659.6806
920260.BJ,20251031,13.1,1.5516,3.6098,0.94,30.4669,36.8837,3.1434,4.6,4.7792,2.2901,1.5267,10355.0,9881.6959,4247.5559,135650.5,129450.2163
920260.BJ,20251030,13.05,1.8551,4.3159,0.93,30.3506,36.7429,3.1314,4.5824,4.761,2.2989,1.5326,10355.0,9881.6959,4247.5559,135132.75,128956.1315
920260.BJ,20251029,13.31,1.6765,3.9004,0.67,30.9553,37.4749,3.1938,4.6737,4.8558,2.2539,1.5026,10355.0,9881.6959,4247.5559,137825.05,131525.3724
920260.BJ,20251028,12.79,1.2075,3.0038,0.46,29.7459,33.8588,3.1322,4.4911,4.702,2.3456,1.5637,10355.0,9896.0709,3977.9986,132440.45,126570.7468
920260.BJ,20251027,12.82,1.0891,2.7093,0.42,29.8157,33.9382,3.1395,4.5017,4.713,2.3401,1.5601,10355.0,9896.0709,3977.9986,132751.1,126867.6289
920260.BJ,20251024,12.78,2.4346,6.0564,1.07,29.7227,33.8323,3.1297,4.4876,4.6983,2.3474,1.5649,10355.0,9896.0709,3977.9986,132336.9,126471.7861
920260.BJ,20251023,12.97,3.6005,8.9569,2.13,30.1645,34.3353,3.1763,4.5543,4.7682,2.313,1.542,10355.0,9896.0709,3977.9986,134304.35,128352.0396
920260.BJ,20251022,13.49,4.0789,10.147,4.06,31.3739,35.7119,3.3036,4.7369,4.9593,2.2239,1.4826,10355.0,9896.0709,3977.9986,139688.95,133497.9964
920260.BJ,20251021,12.94,1.9024,4.7327,2.47,30.0948,34.2559,3.1689,4.5438,4.7571,2.3184,1.5456,10355.0,9896.0709,3977.9986,133993.7,128055.1574
920260.BJ,20251020,12.48,0.9508,2.3652,1.27,29.0249,33.0381,3.0563,4.3823,4.588,2.4038,1.6026,10355.0,9896.0709,3977.9986,129230.4,123502.9648
920260.BJ,20251017,12.41,0.8752,2.1772,1.1,28.8621,32.8528,3.0391,4.3577,4.5623,2.4174,1.6116,10355.0,9896.0709,3977.9986,128505.55,122810.2399
920260.BJ,20251016,12.62,0.6313,1.5705,0.72,29.3505,33.4087,3.0906,4.4314,4.6395,2.3772,1.5848,10355.0,9896.0709,3977.9986,130680.1,124888.4148
920260.BJ,20251015,12.72,0.6689,1.664,0.81,29.5831,33.6735,3.1151,4.4665,4.6762,2.3585,1.5723,10355.0,9896.0709,3977.9986,131715.6,125878.0218
920260.BJ,20251014,12.66,0.721,1.7936,0.9,29.4436,33.5146,3.1004,4.4455,4.6542,2.3697,1.5798,10355.0,9896.0709,3977.9986,131094.3,125284.2576
920260.BJ,20251013,12.71,0.8349,2.0769,1.04,29.5599,33.647,3.1126,4.463,4.6726,2.3603,1.5736,10355.0,9896.0709,3977.9986,131612.05,125779.0611
920260.BJ,20251010,12.92,1.1066,2.7529,1.4,30.0483,34.2029,3.164,4.5368,4.7498,2.322,1.548,10355.0,9896.0709,3977.9986,133786.6,127857.236
920260.BJ,20251009,12.73,1.0238,2.547,1.24,29.6064,33.6999,3.1175,4.4701,4.6799,2.3566,1.5711,10355.0,9896.0709,3977.9986,131819.15,125976.9826
920260.BJ,20250930,12.83,0.4237,1.0541,0.39,29.8389,33.9647,3.142,4.5052,4.7167,2.3383,1.5588,10355.0,9896.0709,3977.9986,132854.65,126966.5896
920260.BJ,20250929,12.96,0.6049,1.5047,0.49,30.1413,34.3088,3.1738,4.5508,4.7645,2.3148,1.5432,10355.0,9896.0709,3977.9986,134200.8,128253.0789
920260.BJ,20250926,12.88,0.838,2.0848,0.62,29.9552,34.097,3.1542,4.5227,4.7351,2.3292,1.5528,10355.0,9896.0709,3977.9986,133372.4,127461.3932
920260.BJ,20250925,12.9,1.065,2.6493,0.71,30.0017,34.15,3.1591,4.5297,4.7424,2.3256,1.5504,10355.0,9896.0709,3977.9986,133579.5,127659.3146
920260.BJ,20250924,13.34,1.1882,2.9559,0.8,31.0251,35.3148,3.2669,4.6842,4.9042,2.2489,1.4993,10355.0,9896.0709,3977.9986,138135.7,132013.5858
920260.BJ,20250923,13.17,1.7181,4.2741,1.29,30.6297,34.8648,3.2253,4.6246,4.8417,2.2779,1.5186,10355.0,9896.0709,3977.9986,136375.35,130331.2538
920260.BJ,20250922,13.66,1.3484,3.3545,1.03,31.7693,36.1619,3.3453,4.7966,5.0218,2.1962,1.4641,10355.0,9896.0709,3977.9986,141449.3,135180.3285
920260.BJ,20250919,14.03,1.4729,3.6641,1.18,32.6298,37.1414,3.4359,4.9265,5.1578,2.1383,1.4255,10355.0,9896.0709,3977.9986,145280.65,138841.8747
920260.BJ,20250918,14.05,1.7605,4.3796,1.52,32.6763,37.1944,3.4408,4.9336,5.1652,2.1352,1.4235,10355.0,9896.0709,3977.9986,145487.75,139039.7961
920260.BJ,20250917,14.15,1.086,2.7016,0.84,32.9089,37.4591,3.4653,4.9687,5.202,2.1201,1.4134,10355.0,9896.0709,3977.9986,146523.25,140029.4032
920260.BJ,20250916,14.15,0.9896,2.4617,0.69,32.9089,37.4591,3.4653,4.9687,5.202,2.1201,1.4134,10355.0,9896.0709,3977.9986,146523.25,140029.4032
920260.BJ,20250915,14.11,1.2167,3.0269,0.75,32.8159,37.3532,3.4555,4.9546,5.1873,2.1262,1.4174,10355.0,9896.0709,3977.9986,146109.05,139633.5604
920260.BJ,20250912,14.41,1.1868,2.9523,0.6,33.5136,38.1474,3.5289,5.06,5.2975,2.0819,1.3879,10355.0,9896.0709,3977.9986,149215.55,142602.3817
920260.BJ,20250911,14.27,1.3271,3.3015,0.59,33.188,37.7768,3.4946,5.0108,5.2461,2.1023,1.4015,10355.0,9896.0709,3977.9986,147765.85,141216.9317
920260.BJ,20250910,14.42,1.7577,4.3726,0.82,33.5368,38.1739,3.5314,5.0635,5.3012,2.0804,1.387,10355.0,9896.0709,3977.9986,149319.1,142701.3424
920260.BJ,20250909,14.37,1.6977,4.2234,0.76,33.4206,38.0415,3.5191,5.0459,5.2828,2.0877,1.3918,10355.0,9896.0709,3977.9986,148801.35,142206.5388
920260.BJ,20250908,14.59,2.1631,5.3811,1.02,33.9322,38.6239,3.573,5.1232,5.3637,2.0562,1.3708,10355.0,9896.0709,3977.9986,151079.45,144383.6744
920260.BJ,20250905,14.63,2.9262,7.2795,1.48,34.0252,38.7298,3.5828,5.1372,5.3784,2.0506,1.3671,10355.0,9896.0709,3977.9986,151493.65,144779.5173
920260.BJ,20250904,14.02,2.6228,6.5248,1.29,32.6066,37.1149,3.4334,4.923,5.1542,2.1398,1.4265,10355.0,9896.0709,3977.9986,145177.1,138742.914
920260.BJ,20250903,13.82,1.2446,3.0961,0.46,32.1414,36.5855,3.3844,4.8528,5.0806,2.1708,1.4472,10355.0,9896.0709,3977.9986,143106.1,136763.6998
920260.BJ,20250902,14.11,2.1403,5.3245,0.84,32.8159,37.3532,3.4555,4.9546,5.1873,2.1262,1.4174,10355.0,9896.0709,3977.9986,146109.05,139633.5604
920260.BJ,20250901,13.86,1.6369,4.072,0.63,32.2344,36.6914,3.3942,4.8668,5.0953,2.1645,1.443,10355.0,9896.0709,3977.9986,143520.3,137159.5427
920260.BJ,20250829,13.66,2.2282,5.5431,0.9,31.7693,36.1619,3.3453,4.7966,5.0218,2.1962,1.4641,10355.0,9896.0709,3977.9986,141449.3,135180.3285
920260.BJ,20250828,13.74,2.935,7.3013,1.32,31.9554,36.3737,3.3648,4.8247,5.0512,2.1834,1.4556,10355.0,9896.0709,3977.9986,142277.7,135972.0142
