ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
688158.SH,20251231,28.09,7.9928,9.0372,0.73,,,5.3265,8.5282,7.8344,,,45630.5081,40547.3908,35861.6836,1281760.9725,1138976.2076
688158.SH,20251230,28.02,9.5078,10.7501,0.95,,,5.3132,8.5069,7.8149,,,45630.5081,40547.3908,35861.6836,1278566.837,1136137.8902
688158.SH,20251229,28.8,14.5217,16.4191,1.81,,,5.4612,8.7437,8.0324,,,45630.5081,40547.3908,35861.6836,1314158.6333,1167764.855
688158.SH,20251226,29.71,24.6293,27.8474,5.44,,,5.6337,9.02,8.2862,,,45630.5081,40547.3908,35861.6836,1355682.3957,1204662.9807
688158.SH,20251225,24.76,2.8131,3.1807,0.5,,,4.6951,7.5172,6.9057,,,45630.5081,40547.3908,35861.6836,1129811.3806,1003953.3962
688158.SH,20251224,24.74,3.4741,3.928,0.62,,,4.6913,7.5111,6.9001,,,45630.5081,40547.3908,35861.6836,1128898.7704,1003142.4484
688158.SH,20251223,24.68,4.3765,4.9484,0.82,,,4.6799,7.4929,6.8833,,,45630.5081,40547.3908,35861.6836,1126160.9399,1000709.6049
688158.SH,20251222,25.32,4.8615,5.4967,0.95,,,4.8013,7.6872,7.0618,,,45630.5081,40547.3908,35861.6836,1155364.4651,1026659.9351
688158.SH,20251219,25.92,7.1282,8.0596,1.53,,,4.915,7.8694,7.2292,,,45630.5081,40547.3908,35861.6836,1182742.77,1050988.3695
688158.SH,20251218,25.51,8.478,9.5858,2.48,,,4.8373,7.7449,7.1148,,,45630.5081,40547.3908,35861.6836,1164034.2616,1034363.9393
688158.SH,20251217,24.35,3.3523,3.7903,1.05,,,4.6173,7.3927,6.7913,,,45630.5081,40547.3908,35861.6836,1111102.8722,987328.966
688158.SH,20251216,23.9,2.9136,3.2943,0.91,,,4.532,7.2561,6.6658,,,45630.5081,40547.3908,35861.6836,1090569.1436,969082.6401
688158.SH,20251215,24.68,3.746,4.2355,1.26,,,4.6799,7.4929,6.8833,,,45630.5081,40547.3908,35861.6836,1126160.9399,1000709.6049
688158.SH,20251212,24.48,4.8191,5.4488,1.98,,,4.642,7.4322,6.8276,,,45630.5081,40547.3908,35861.6836,1117034.8383,992600.1268
688158.SH,20251211,23.53,2.258,2.553,0.92,,,4.4618,7.1438,6.5626,,,45630.5081,40547.3908,35861.6836,1073685.8556,954080.1055
688158.SH,20251210,24.17,2.1656,2.4485,0.83,,,4.5832,7.3381,6.7411,,,45630.5081,40547.3908,35861.6836,1102889.3808,980030.4356
688158.SH,20251209,24.38,3.0894,3.4931,1.12,,,4.623,7.4018,6.7997,,,45630.5081,40547.3908,35861.6836,1112471.7875,988545.3877
688158.SH,20251208,24.24,2.5424,2.8746,0.82,,,4.5965,7.3593,6.7606,,,45630.5081,40547.3908,35861.6836,1106083.5163,982868.753
688158.SH,20251205,24.05,2.12,2.397,0.54,,,4.5604,7.3016,6.7076,,,45630.5081,40547.3908,35861.6836,1097413.7198,975164.7487
688158.SH,20251204,23.76,2.3604,2.6688,0.61,,,4.5055,7.2136,6.6268,,,45630.5081,40547.3908,35861.6836,1084180.8725,963406.0054
688158.SH,20251203,23.77,2.8701,3.2451,0.76,,,4.5073,7.2166,6.6295,,,45630.5081,40547.3908,35861.6836,1084637.1775,963811.4793
688158.SH,20251202,24.43,3.8661,4.3713,1.07,,,4.6325,7.417,6.8136,,,45630.5081,40547.3908,35861.6836,1114753.3129,990572.7572
