ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
688289.SH,20251231,18.91,0.39,0.7428,0.96,39.7546,40.3558,1.5365,7.5142,6.5621,2.3561,2.8142,57938.8006,57938.8006,30423.4372,1095622.7193,1095622.7193
688289.SH,20251230,18.89,0.3763,0.7167,0.9,39.7126,40.3132,1.5348,7.5063,6.5552,2.3586,2.8172,57938.8006,57938.8006,30423.4372,1094463.9433,1094463.9433
688289.SH,20251229,18.96,0.4198,0.7995,0.91,39.8598,40.4625,1.5405,7.5341,6.5795,2.3498,2.8068,57938.8006,57938.8006,30423.4372,1098519.6594,1098519.6594
688289.SH,20251226,19.13,0.4425,0.8426,0.84,40.2172,40.8253,1.5543,7.6017,6.6385,2.329,2.7819,57938.8006,57938.8006,30423.4372,1108369.2555,1108369.2555
688289.SH,20251225,19.14,0.4287,0.8164,0.64,40.2382,40.8467,1.5552,7.6056,6.6419,2.3277,2.7804,57938.8006,57938.8006,30423.4372,1108948.6435,1108948.6435
688289.SH,20251224,19.13,0.3545,0.6751,0.49,40.2172,40.8253,1.5543,7.6017,6.6385,2.329,2.7819,57938.8006,57938.8006,30423.4372,1108369.2555,1108369.2555
688289.SH,20251223,19.12,0.438,0.8341,0.58,40.1961,40.804,1.5535,7.5977,6.635,2.3302,2.7833,57938.8006,57938.8006,30423.4372,1107789.8675,1107789.8675
688289.SH,20251222,19.07,0.65,1.2379,0.9,40.091,40.6973,1.5495,7.5778,6.6176,2.3363,2.7906,57938.8006,57938.8006,30423.4372,1104892.9274,1104892.9274
688289.SH,20251219,19.18,0.7758,1.4775,1.12,40.3223,40.932,1.5584,7.6215,6.6558,2.3229,2.7746,57938.8006,57938.8006,30423.4372,1111266.1955,1111266.1955
688289.SH,20251218,19.13,1.1355,2.1624,1.98,40.2172,40.8253,1.5543,7.6017,6.6385,2.329,2.7819,57938.8006,57938.8006,30423.4372,1108369.2555,1108369.2555
688289.SH,20251217,18.67,0.5875,1.1189,1.05,39.2501,39.8437,1.517,7.4189,6.4788,2.3863,2.8504,57938.8006,57938.8006,30423.4372,1081717.4072,1081717.4072
688289.SH,20251216,18.51,0.6463,1.2308,1.0,38.9137,39.5022,1.504,7.3553,6.4233,2.407,2.875,57938.8006,57938.8006,30423.4372,1072447.1991,1072447.1991
688289.SH,20251215,18.88,0.4751,0.9047,0.65,39.6916,40.2918,1.534,7.5023,6.5517,2.3598,2.8187,57938.8006,57938.8006,30423.4372,1093884.5553,1093884.5553
688289.SH,20251212,18.76,0.6304,1.2005,0.89,39.4393,40.0357,1.5243,7.4546,6.5101,2.3749,2.8367,57938.8006,57938.8006,30423.4372,1086931.8993,1086931.8993
688289.SH,20251211,18.83,0.5339,1.0167,0.75,39.5865,40.1851,1.53,7.4825,6.5343,2.3661,2.8262,57938.8006,57938.8006,30423.4372,1090987.6153,1090987.6153
688289.SH,20251210,19.08,0.5254,1.0006,0.76,40.112,40.7186,1.5503,7.5818,6.6211,2.3351,2.7892,57938.8006,57938.8006,30423.4372,1105472.3154,1105472.3154
688289.SH,20251209,19.09,1.0616,2.0217,1.91,40.1331,40.74,1.5511,7.5858,6.6246,2.3338,2.7877,57938.8006,57938.8006,30423.4372,1106051.7035,1106051.7035
688289.SH,20251208,19.7,0.8936,1.7018,1.87,41.4155,42.0418,1.6007,7.8282,6.8363,2.2616,2.7014,57938.8006,57938.8006,30423.4372,1141394.3718,1141394.3718
688289.SH,20251205,20.03,0.5321,1.0134,1.13,42.1092,42.746,1.6275,7.9593,6.9508,2.2243,2.6569,57938.8006,57938.8006,30423.4372,1160514.176,1160514.176
688289.SH,20251204,19.93,0.5421,1.0324,1.18,41.899,42.5326,1.6194,7.9196,6.9161,2.2355,2.6702,57938.8006,57938.8006,30423.4372,1154720.296,1154720.296
688289.SH,20251203,20.25,0.4223,0.8042,0.77,42.5717,43.2155,1.6454,8.0467,7.0271,2.2002,2.628,57938.8006,57938.8006,30423.4372,1173260.7122,1173260.7122
688289.SH,20251202,20.31,0.395,0.7522,0.63,42.6979,43.3436,1.6502,8.0706,7.0479,2.1937,2.6202,57938.8006,57938.8006,30423.4372,1176737.0402,1176737.0402
688289.SH,20251201,20.31,0.4917,0.9365,0.72,42.6979,43.3436,1.6502,8.0706,7.0479,2.1937,2.6202,57938.8006,57938.8006,30423.4372,1176737.0402,1176737.0402
688289.SH,20251128,20.22,0.508,0.9674,0.64,42.5087,43.1515,1.6429,8.0348,7.0167,2.2034,2.6319,57938.8006,57938.8006,30423.4372,1171522.5481,1171522.5481
688289.SH,20251127,20.26,0.4798,0.9138,0.6,42.5928,43.2369,1.6462,8.0507,7.0306,2.1991,2.6267,57938.8006,57938.8006,30423.4372,1173840.1002,1173840.1002
688289.SH,20251126,20.26,0.874,1.6645,1.15,42.5928,43.2369,1.6462,8.0507,7.0306,2.1991,2.6267,57938.8006,57938.8006,30423.4372,1173840.1002,1173840.1002
688289.SH,20251125,20.14,0.7997,1.523,1.02,42.3405,42.9808,1.6364,8.003,6.9889,2.2122,2.6424,57938.8006,57938.8006,30423.4372,1166887.4441,1166887.4441
688289.SH,20251124,19.93,0.7532,1.4344,0.77,41.899,42.5326,1.6194,7.9196,6.9161,2.2355,2.6702,57938.8006,57938.8006,30423.4372,1154720.296,1154720.296
688289.SH,20251121,19.82,1.054,2.0072,0.93,41.6677,42.2979,1.6104,7.8758,6.8779,2.2479,2.685,57938.8006,57938.8006,30423.4372,1148347.0279,1148347.0279
688289.SH,20251120,20.49,0.5144,0.9796,0.39,43.0763,43.7277,1.6649,8.1421,7.1104,2.1744,2.5972,57938.8006,57938.8006,30423.4372,1187166.0243,1187166.0243
688289.SH,20251119,20.66,0.6644,1.2654,0.48,43.4337,44.0905,1.6787,8.2096,7.1694,2.1565,2.5759,57938.8006,57938.8006,30423.4372,1197015.6204,1197015.6204
