ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300467.SZ,20251231,28.7,4.3495,4.5024,1.39,283.9956,361.3762,9.1345,19.6083,20.5626,0.0,,20320.4897,16855.7274,16283.2027,583198.0544,483759.3764
300467.SZ,20251230,27.93,3.5389,3.6633,1.12,276.3762,351.6808,8.8894,19.0822,20.0109,0.0,,20320.4897,16855.7274,16283.2027,567551.2773,470780.4663
300467.SZ,20251229,27.43,2.816,2.915,0.8,271.4286,345.385,8.7303,18.7406,19.6527,0.0,,20320.4897,16855.7274,16283.2027,557391.0325,462352.6026
300467.SZ,20251226,27.05,4.1616,4.3079,1.26,267.6683,340.6003,8.6093,18.481,19.3804,0.0,,20320.4897,16855.7274,16283.2027,549669.2464,455947.4262
300467.SZ,20251225,27.93,3.0573,3.1648,0.97,276.3762,351.6808,8.8894,19.0822,20.0109,0.0,,20320.4897,16855.7274,16283.2027,567551.2773,470780.4663
300467.SZ,20251224,27.64,2.0691,2.1419,0.65,273.5066,348.0292,8.7971,18.8841,19.8032,0.0,,20320.4897,16855.7274,16283.2027,561658.3353,465892.3053
300467.SZ,20251223,27.66,3.6406,3.7686,1.17,273.7045,348.2811,8.8035,18.8977,19.8175,0.0,,20320.4897,16855.7274,16283.2027,562064.7451,466229.4199
300467.SZ,20251222,28.45,4.5932,4.7547,1.57,281.5218,358.2284,9.0549,19.4375,20.3835,0.0,,20320.4897,16855.7274,16283.2027,578117.932,479545.4445
300467.SZ,20251219,27.94,3.2043,3.317,1.04,276.4752,351.8067,8.8926,19.089,20.0181,0.0,,20320.4897,16855.7274,16283.2027,567754.4822,470949.0236
300467.SZ,20251218,27.04,2.1974,2.2747,0.71,267.5694,340.4743,8.6061,18.4741,19.3733,0.0,,20320.4897,16855.7274,16283.2027,549466.0415,455778.8689
300467.SZ,20251217,27.48,2.3803,2.464,0.78,271.9233,346.0146,8.7462,18.7748,19.6885,0.0,,20320.4897,16855.7274,16283.2027,558407.057,463195.389
300467.SZ,20251216,27.45,3.1817,3.2936,1.03,271.6265,345.6369,8.7366,18.7543,19.667,0.0,,20320.4897,16855.7274,16283.2027,557797.4423,462689.7171
300467.SZ,20251215,28.06,3.6574,3.786,1.01,277.6626,353.3177,8.9308,19.171,20.1041,0.0,,20320.4897,16855.7274,16283.2027,570192.941,472971.7108
300467.SZ,20251212,27.53,3.9655,4.1049,1.01,272.4181,346.6442,8.7621,18.8089,19.7243,0.0,,20320.4897,16855.7274,16283.2027,559423.0814,464038.1753
300467.SZ,20251211,26.58,2.1863,2.2632,0.46,263.0175,334.6823,8.4597,18.1599,19.0437,0.0,,20320.4897,16855.7274,16283.2027,540118.6162,448025.2343
300467.SZ,20251210,27.16,2.203,2.2804,0.42,268.7568,341.9853,8.6443,18.5561,19.4593,0.0,,20320.4897,16855.7274,16283.2027,551904.5003,457801.5562
300467.SZ,20251209,27.25,3.3981,3.5176,0.63,269.6474,343.1186,8.673,18.6176,19.5237,0.0,,20320.4897,16855.7274,16283.2027,553733.3443,459318.5717
300467.SZ,20251208,26.96,6.3552,6.5787,1.13,266.7778,339.467,8.5807,18.4195,19.316,0.0,,20320.4897,16855.7274,16283.2027,547840.4023,454430.4107
300467.SZ,20251205,28.41,5.3985,5.5883,1.05,281.126,357.7247,9.0422,19.4101,20.3548,0.0,,20320.4897,16855.7274,16283.2027,577305.1124,478871.2154
300467.SZ,20251204,27.63,6.4997,6.7282,1.36,273.4076,347.9033,8.7939,18.8772,19.796,0.0,,20320.4897,16855.7274,16283.2027,561455.1304,465723.7481
300467.SZ,20251203,27.16,4.6298,4.7925,0.84,268.7568,341.9853,8.6443,18.5561,19.4593,0.0,,20320.4897,16855.7274,16283.2027,551904.5003,457801.5562
300467.SZ,20251202,26.96,4.2165,4.3647,0.72,266.7778,339.467,8.5807,18.4195,19.316,0.0,,20320.4897,16855.7274,16283.2027,547840.4023,454430.4107
300467.SZ,20251201,26.95,7.3609,7.6198,1.33,266.6788,339.3411,8.5775,18.4127,19.3088,0.0,,20320.4897,16855.7274,16283.2027,547637.1974,454261.8534
300467.SZ,20251128,25.65,2.9567,3.0606,0.53,253.8149,322.9721,8.1637,17.5245,18.3774,0.0,,20320.4897,16855.7274,16283.2027,521220.5608,432349.4078
300467.SZ,20251127,25.97,4.7576,4.9248,0.95,256.9814,327.0014,8.2656,17.7431,18.6067,0.0,,20320.4897,16855.7274,16283.2027,527723.1175,437743.2406
300467.SZ,20251126,26.51,8.154,8.4407,2.13,262.3249,333.8008,8.4375,18.112,18.9936,0.0,,20320.4897,16855.7274,16283.2027,538696.1819,446845.3334
300467.SZ,20251125,25.74,6.1347,6.3504,1.9,254.7055,324.1054,8.1924,17.586,18.4419,0.0,,20320.4897,16855.7274,16283.2027,523049.4049,433866.4233
300467.SZ,20251124,25.56,5.6958,5.8961,2.13,252.9243,321.8389,8.1351,17.463,18.3129,0.0,,20320.4897,16855.7274,16283.2027,519391.7167,430832.3923
300467.SZ,20251121,24.04,3.1618,3.273,1.12,237.8834,302.6998,7.6513,16.4245,17.2239,0.0,,20320.4897,16855.7274,16283.2027,488504.5724,405211.6867
300467.SZ,20251120,24.05,1.9324,2.0004,0.69,237.9824,302.8257,7.6545,16.4313,17.231,0.0,,20320.4897,16855.7274,16283.2027,488707.7773,405380.244
300467.SZ,20251119,24.72,2.1845,2.2613,0.82,244.6122,311.262,7.8677,16.8891,17.7111,0.0,,20320.4897,16855.7274,16283.2027,502322.5054,416673.5813
300467.SZ,20251118,25.21,3.1327,3.2428,1.32,249.461,317.4319,8.0237,17.2239,18.0621,0.0,,20320.4897,16855.7274,16283.2027,512279.5453,424932.8878
300467.SZ,20251117,24.92,2.9875,3.1316,1.37,246.5913,313.7803,7.9314,17.0257,17.8544,0.0,,20320.4897,16855.7274,16080.0734,506386.6033,420044.7268
300467.SZ,20251114,24.69,3.8396,4.0248,1.96,244.3154,310.8843,7.8582,16.8686,17.6896,0.0,,20320.4897,16855.7274,16080.0734,501712.8907,416167.9095
300467.SZ,20251113,23.97,1.805,1.892,0.82,237.1908,301.8184,7.629,16.3767,17.1737,0.0,,20320.4897,16855.7274,16080.0734,487082.1381,404031.7858
300467.SZ,20251112,24.04,1.4906,1.5625,0.58,237.8834,302.6998,7.6513,16.4245,17.2239,0.0,,20320.4897,16855.7274,16080.0734,488504.5724,405211.6867
300467.SZ,20251111,24.1,1.7423,1.8264,0.58,238.4771,303.4553,7.6704,16.4655,17.2669,0.0,,20320.4897,16855.7274,16080.0734,489723.8018,406223.0303
300467.SZ,20251110,24.43,2.0142,2.1113,0.57,241.7426,307.6105,7.7754,16.6909,17.5033,0.0,,20320.4897,16855.7274,16080.0734,496429.5634,411785.4204
300467.SZ,20251107,24.33,2.7578,2.8909,0.76,240.7531,306.3514,7.7436,16.6226,17.4317,0.0,,20320.4897,16855.7274,16080.0734,494397.5144,410099.8476
300467.SZ,20251106,24.95,3.0057,3.1507,0.78,246.8882,314.1581,7.9409,17.0462,17.8759,0.0,,20320.4897,16855.7274,16080.0734,506996.218,420550.3986
300467.SZ,20251105,25.14,3.4254,3.5907,0.88,248.7683,316.5505,8.0014,17.176,18.012,0.0,,20320.4897,16855.7274,16080.0734,510857.1111,423752.9868
300467.SZ,20251104,25.86,3.9129,4.1017,1.02,255.8929,325.6164,8.2306,17.6679,18.5278,0.0,,20320.4897,16855.7274,16080.0734,525487.8636,435889.1106
300467.SZ,20251103,26.46,4.6654,4.8905,1.33,261.8301,333.1713,8.4215,18.0779,18.9577,0.0,,20320.4897,16855.7274,16080.0734,537680.1575,446002.547
300467.SZ,20251031,25.65,3.0766,3.225,0.93,253.8149,322.9721,8.1637,17.5245,18.3774,0.0,,20320.4897,16855.7274,16080.0734,521220.5608,432349.4078
300467.SZ,20251030,25.4,4.3002,4.5077,1.53,251.3411,319.8243,8.0842,17.3537,18.1983,0.0,,20320.4897,16855.7274,16080.0734,516140.4384,428135.476
300467.SZ,20251029,25.36,3.4217,3.5867,1.38,250.9452,343.0369,8.1329,17.3263,18.0196,0.0,,20320.4897,16855.7274,16080.0734,515327.6188,427461.2469
