ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
920221.BJ,20251231,17.23,2.407,4.0761,0.91,36.9569,36.0109,4.899,6.2211,5.9145,0.9673,1.9346,11604.0,6176.4908,3647.304,199936.92,106420.9365
920221.BJ,20251230,17.56,4.0975,6.9389,1.52,37.6647,36.7006,4.9929,6.3403,6.0278,0.9491,1.8983,11604.0,6176.4908,3647.304,203766.24,108459.1784
920221.BJ,20251229,17.27,2.5333,4.29,0.77,37.0427,36.0945,4.9104,6.2356,5.9282,0.9651,1.9301,11604.0,6176.4908,3647.304,200401.08,106667.9961
920221.BJ,20251226,17.1,2.3021,3.8984,0.51,36.6781,35.7392,4.8621,6.1742,5.8698,0.9747,1.9493,11604.0,6176.4908,3647.304,198428.4,105617.9927
920221.BJ,20251225,17.24,2.3381,3.9595,0.4,36.9784,36.0318,4.9019,6.2247,5.9179,0.9667,1.9335,11604.0,6176.4908,3647.304,200052.96,106482.7014
920221.BJ,20251224,17.28,1.9539,3.3089,0.24,37.0642,36.1154,4.9133,6.2392,5.9316,0.9645,1.929,11604.0,6176.4908,3647.304,200517.12,106729.761
920221.BJ,20251223,17.22,4.3251,7.3243,0.56,36.9355,35.99,4.8962,6.2175,5.911,0.9679,1.9357,11604.0,6176.4908,3647.304,199820.88,106359.1716
920221.BJ,20251222,17.79,5.48,9.28,0.79,38.1581,37.1813,5.0583,6.4233,6.1067,0.9369,1.8737,11604.0,6176.4908,3647.304,206435.16,109879.7713
920221.BJ,20251219,18.29,8.3816,14.1938,1.44,39.2305,38.2263,5.2004,6.6038,6.2783,0.9112,1.8225,11604.0,6176.4908,3647.304,212237.16,112968.0167
920221.BJ,20251218,18.18,9.3296,15.7991,1.99,38.9946,37.9964,5.1692,6.5641,6.2406,0.9168,1.8335,11604.0,6176.4908,3647.304,210960.72,112288.6027
920221.BJ,20251217,18.05,12.87,21.7946,5.55,38.7157,37.7247,5.1322,6.5172,6.196,0.9234,1.8467,11604.0,6176.4908,3647.304,209452.2,111485.6589
920221.BJ,20251216,16.87,2.5931,4.3912,1.23,36.1847,35.2585,4.7967,6.0911,5.7909,0.9879,1.9759,11604.0,6176.4908,3647.304,195759.48,104197.3998
