ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
920057.BJ,20251231,6.48,1.0267,1.1559,0.57,,,1.642,1.1944,0.8899,0.3071,,18126.3297,11507.0679,10221.0679,117458.6165,74565.8
920057.BJ,20251230,6.47,1.3261,1.493,0.52,,,1.6395,1.1926,0.8885,0.3075,,18126.3297,11507.0679,10221.0679,117277.3532,74450.7293
920057.BJ,20251229,6.46,1.2237,1.3777,0.34,,,1.6369,1.1907,0.8871,0.308,,18126.3297,11507.0679,10221.0679,117096.0899,74335.6586
920057.BJ,20251226,6.57,2.3414,2.636,0.65,,,1.6648,1.211,0.9022,0.3029,,18126.3297,11507.0679,10221.0679,119089.9861,75601.4361
920057.BJ,20251225,6.64,1.9606,2.2073,0.56,,,1.6825,1.2239,0.9119,0.2997,,18126.3297,11507.0679,10221.0679,120358.8292,76406.9309
920057.BJ,20251224,6.59,2.1323,2.4006,0.61,,,1.6699,1.2147,0.905,0.3019,,18126.3297,11507.0679,10221.0679,119452.5127,75831.5775
920057.BJ,20251223,6.61,5.0327,5.6659,1.77,,,1.6749,1.2184,0.9077,0.301,,18126.3297,11507.0679,10221.0679,119815.0393,76061.7188
920057.BJ,20251222,6.88,6.7746,7.627,3.78,,,1.7434,1.2681,0.9448,0.2892,,18126.3297,11507.0679,10221.0679,124709.1483,79168.6272
920057.BJ,20251219,6.61,1.9827,2.2322,1.12,,,1.6749,1.2184,0.9077,0.301,,18126.3297,11507.0679,10221.0679,119815.0393,76061.7188
920057.BJ,20251218,6.56,1.4359,1.6165,0.67,,,1.6623,1.2092,0.9009,0.3033,,18126.3297,11507.0679,10221.0679,118908.7228,75486.3654
920057.BJ,20251217,6.5,2.2947,2.5835,1.1,,,1.6471,1.1981,0.8926,0.3061,,18126.3297,11507.0679,10221.0679,117821.1431,74795.9414
920057.BJ,20251216,6.56,1.7093,1.9243,0.83,,,1.6623,1.2092,0.9009,0.3033,,18126.3297,11507.0679,10221.0679,118908.7228,75486.3654
920057.BJ,20251215,6.46,1.5286,1.721,0.77,,,1.6369,1.1907,0.8871,0.308,,18126.3297,11507.0679,10221.0679,117096.0899,74335.6586
920057.BJ,20251212,6.46,1.8784,2.1148,0.97,,,1.6369,1.1907,0.8871,0.308,,18126.3297,11507.0679,10221.0679,117096.0899,74335.6586
920057.BJ,20251211,6.49,3.3792,3.8043,2.04,,,1.6445,1.1962,0.8913,0.3066,,18126.3297,11507.0679,10221.0679,117639.8798,74680.8707
920057.BJ,20251210,6.4,1.9312,2.1742,1.27,,,1.6217,1.1797,0.8789,0.3109,,18126.3297,11507.0679,10221.0679,116008.5101,73645.2346
