ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
920689.BJ,20251231,30.76,1.642,2.4723,0.58,41.3094,41.106,4.6419,4.2702,3.9843,1.6255,1.3004,7340.0,3793.0617,2519.162,225778.4,116674.5779
920689.BJ,20251230,30.9,2.0051,3.0191,0.62,41.4974,41.2931,4.663,4.2896,4.0024,1.6181,1.2945,7340.0,3793.0617,2519.162,226806.0,117205.6065
920689.BJ,20251229,31.07,2.8552,4.2991,0.79,41.7257,41.5203,4.6887,4.3132,4.0244,1.6093,1.2874,7340.0,3793.0617,2519.162,228053.8,117850.427
920689.BJ,20251226,31.51,2.7852,4.1937,0.58,42.3166,42.1083,4.7551,4.3743,4.0814,1.5868,1.2694,7340.0,3793.0617,2519.162,231283.4,119519.3742
920689.BJ,20251225,31.9,2.8749,4.3286,0.58,42.8404,42.6294,4.8139,4.4285,4.1319,1.5674,1.2539,7340.0,3793.0617,2519.162,234146.0,120998.6682
920689.BJ,20251224,31.67,3.6658,5.5195,0.7,42.5315,42.3221,4.7792,4.3965,4.1021,1.5788,1.263,7340.0,3793.0617,2519.162,232457.8,120126.264
920689.BJ,20251223,32.1,4.0041,6.0289,0.7,43.109,42.8967,4.8441,4.4562,4.1578,1.5576,1.2461,7340.0,3793.0617,2519.162,235614.0,121757.2806
920689.BJ,20251222,32.95,4.8446,7.2944,0.7,44.2505,44.0326,4.9724,4.5742,4.2679,1.5175,1.214,7340.0,3793.0617,2519.162,241853.0,124981.383
920689.BJ,20251219,32.93,8.4626,12.7419,0.99,44.2236,44.0059,4.9694,4.5714,4.2653,1.5184,1.2147,7340.0,3793.0617,2519.162,241706.2,124905.5218
920689.BJ,20251218,31.56,3.7436,5.6367,0.4,42.3838,42.1751,4.7626,4.3813,4.0879,1.5843,1.2674,7340.0,3793.0617,2519.162,231650.4,119709.0273
920689.BJ,20251217,32.28,5.2432,7.8946,0.6,43.3507,43.1372,4.8713,4.4812,4.1811,1.5489,1.2392,7340.0,3793.0617,2519.162,236935.2,122440.0317
920689.BJ,20251216,32.82,6.4553,9.7197,0.83,44.0759,43.8589,4.9528,4.5562,4.2511,1.5235,1.2188,7340.0,3793.0617,2519.162,240898.8,124488.285
920689.BJ,20251215,33.0,10.783,16.2358,1.8,44.3177,44.0994,4.9799,4.5812,4.2744,1.5152,1.2121,7340.0,3793.0617,2519.162,242220.0,125171.0361
920689.BJ,20251212,34.62,16.689,25.1284,5.48,46.4932,46.2643,5.2244,4.8061,4.4842,1.4443,1.1554,7340.0,3793.0617,2519.162,254110.8,131315.7961
920689.BJ,20251211,31.63,7.8312,11.7913,4.23,42.4778,42.2686,4.7732,4.391,4.0969,1.5808,1.2646,7340.0,3793.0617,2519.162,232164.2,119974.5416
920689.BJ,20251210,30.41,1.8613,2.8026,0.99,40.8394,40.6383,4.5891,4.2216,3.9389,1.6442,1.3154,7340.0,3793.0617,2519.162,223209.4,115347.0063
920689.BJ,20251209,30.74,1.7124,2.5784,0.92,41.2826,41.0793,4.6389,4.2674,3.9817,1.6265,1.3012,7340.0,3793.0617,2519.162,225631.6,116598.7167
920689.BJ,20251208,30.9,1.8402,2.7708,0.89,41.4974,41.2931,4.663,4.2896,4.0024,1.6181,1.2945,7340.0,3793.0617,2519.162,226806.0,117205.6065
920689.BJ,20251205,30.54,1.9767,2.9762,0.94,41.014,40.812,4.6087,4.2397,3.9558,1.6372,1.3098,7340.0,3793.0617,2519.162,224163.6,115840.1043
920689.BJ,20251204,30.1,1.8693,2.8145,0.81,40.4231,40.224,4.5423,4.1786,3.8988,1.6611,1.3289,7340.0,3793.0617,2519.162,220934.0,114171.1572
920689.BJ,20251203,30.83,1.9654,2.9592,0.85,41.4034,41.1995,4.6525,4.2799,3.9933,1.6218,1.2974,7340.0,3793.0617,2519.162,226292.2,116940.0922
