ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
920701.BJ,20251231,18.24,2.0065,5.4838,1.23,14.5918,35.7229,3.0124,3.1301,2.7737,1.958,1.1748,13720.0,10020.724,3666.58,250252.8,182778.0058
920701.BJ,20251230,17.91,1.4886,4.0684,0.81,14.3278,35.0766,2.9579,3.0734,2.7235,1.9941,1.1965,13720.0,10020.724,3666.58,245725.2,179471.1668
920701.BJ,20251229,17.8,2.5839,7.0618,1.55,14.2398,34.8611,2.9397,3.0546,2.7068,2.0064,1.2039,13720.0,10020.724,3666.58,244216.0,178368.8872
920701.BJ,20251226,18.32,1.6123,4.4065,0.89,14.6558,35.8796,3.0256,3.1438,2.7859,1.9495,1.1697,13720.0,10020.724,3666.58,251350.4,183579.6637
920701.BJ,20251225,18.67,1.2101,3.3073,0.6,14.9358,36.565,3.0834,3.2039,2.8391,1.9129,1.1478,13720.0,10020.724,3666.58,256152.4,187086.9171
920701.BJ,20251224,18.65,1.2456,3.4042,0.51,14.9198,36.5259,3.0801,3.2004,2.836,1.915,1.149,13720.0,10020.724,3666.58,255878.0,186886.5026
920701.BJ,20251223,18.6,2.5057,6.8479,0.98,14.8798,36.4279,3.0718,3.1918,2.8284,1.9201,1.1521,13720.0,10020.724,3666.58,255192.0,186385.4664
920701.BJ,20251222,19.07,1.7811,4.8679,0.61,15.2558,37.3484,3.1495,3.2725,2.8999,1.8728,1.1237,13720.0,10020.724,3666.58,261640.4,191095.2067
920701.BJ,20251219,19.08,2.3207,6.3424,0.69,15.2638,37.368,3.1511,3.2742,2.9014,1.8718,1.1231,13720.0,10020.724,3666.58,261777.6,191195.4139
920701.BJ,20251218,18.92,2.2031,6.0211,0.51,15.1358,37.0546,3.1247,3.2468,2.8771,1.8876,1.1326,13720.0,10020.724,3666.58,259582.4,189592.0981
920701.BJ,20251217,18.99,3.4536,9.4386,0.78,15.1918,37.1917,3.1363,3.2588,2.8877,1.8807,1.1284,13720.0,10020.724,3666.58,260542.8,190293.5488
920701.BJ,20251216,19.47,3.0545,8.3479,0.64,15.5758,38.1318,3.2155,3.3411,2.9607,1.8343,1.1006,13720.0,10020.724,3666.58,267128.4,195103.4963
920701.BJ,20251215,19.41,3.6766,10.048,0.72,15.5278,38.0143,3.2056,3.3308,2.9516,1.84,1.104,13720.0,10020.724,3666.58,266305.2,194502.2528
920701.BJ,20251212,19.01,4.5123,12.3319,0.86,15.2078,37.2309,3.1396,3.2622,2.8908,1.8787,1.1272,13720.0,10020.724,3666.58,260817.2,190493.9632
920701.BJ,20251211,19.65,6.8613,18.7519,1.32,15.7198,38.4843,3.2453,3.372,2.9881,1.8175,1.0905,13720.0,10020.724,3666.58,269598.0,196907.2266
920701.BJ,20251210,18.42,3.9475,10.7886,0.62,14.7358,36.0754,3.0421,3.161,2.8011,1.9389,1.1633,13720.0,10020.724,3666.58,252722.4,184581.7361
920701.BJ,20251209,19.3,4.9539,13.5391,0.6,15.4398,37.7989,3.1874,3.312,2.9349,1.8505,1.1103,13720.0,10020.724,3666.58,264796.0,193399.9732
920701.BJ,20251208,20.1,5.2677,14.3965,0.51,16.0798,39.3657,3.3196,3.4493,3.0565,1.7768,1.0661,13720.0,10020.724,3666.58,275772.0,201416.5524
920701.BJ,20251205,19.85,5.2496,14.347,0.55,15.8798,38.876,3.2783,3.4064,3.0185,1.7992,1.0795,13720.0,10020.724,3666.58,272342.0,198911.3714
920701.BJ,20251204,19.94,6.6044,18.0497,0.79,15.9518,39.0523,3.2931,3.4218,3.0322,1.7911,1.0747,13720.0,10020.724,3666.58,273576.8,199813.2366
920701.BJ,20251203,21.2,10.0119,27.3626,1.54,16.9598,41.52,3.5012,3.638,3.2238,1.6846,1.0108,13720.0,10020.724,3666.58,290864.0,212439.3488
920701.BJ,20251202,23.2,14.1221,38.5955,3.65,18.5598,45.437,3.8315,3.9812,3.5279,1.5394,0.9236,13720.0,10020.724,3666.58,318304.0,232480.7968
920701.BJ,20251201,22.64,15.7522,43.0505,18.36,18.1118,44.3402,3.7391,3.8851,3.4428,1.5775,0.9465,13720.0,10020.724,3666.58,310620.8,226869.1914
920701.BJ,20251128,17.42,1.0431,2.8508,1.11,13.9359,34.1169,2.877,2.9894,2.649,2.0502,1.2301,13720.0,10020.724,3666.58,239002.4,174561.0121
920701.BJ,20251127,17.65,0.9087,2.4835,0.91,14.1198,34.5674,2.9149,3.0288,2.684,2.0235,1.2141,13720.0,10020.724,3666.58,242158.0,176865.7786
920701.BJ,20251126,17.59,0.741,2.0251,0.73,14.0718,34.4499,2.905,3.0185,2.6749,2.0304,1.2182,13720.0,10020.724,3666.58,241334.8,176264.5352
