ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
601133.SH,20251231,15.4,12.5064,12.5064,0.44,38.3092,43.5946,2.7788,1.5505,1.7364,1.4172,1.3621,52801.8424,14938.6744,14938.6744,813148.373,230055.5858
601133.SH,20251230,15.47,13.4755,13.4755,0.45,38.4833,43.7928,2.7914,1.5576,1.7443,1.4108,1.3559,52801.8424,14938.6744,14938.6744,816844.5019,231101.293
601133.SH,20251229,15.92,22.0627,22.0627,0.74,39.6028,45.0666,2.8726,1.6029,1.7951,1.3709,1.3176,52801.8424,14938.6744,14938.6744,840605.331,237823.6964
601133.SH,20251226,16.7,33.4466,33.4466,1.28,41.5431,47.2747,3.0134,1.6814,1.883,1.3069,1.256,52801.8424,14938.6744,14938.6744,881790.7681,249475.8625
601133.SH,20251225,17.85,32.4425,32.4425,1.36,44.4038,50.5301,3.2209,1.7972,2.0127,1.2227,1.1751,52801.8424,14938.6744,14938.6744,942512.8868,266655.338
601133.SH,20251224,17.48,39.7175,39.7175,2.04,43.4834,49.4827,3.1541,1.7599,1.971,1.2486,1.2,52801.8424,14938.6744,14938.6744,922976.2052,261128.0285
601133.SH,20251223,17.85,21.2739,21.2739,0.99,44.4038,50.5301,3.2209,1.7972,2.0127,1.2227,1.1751,52801.8424,14938.6744,14938.6744,942512.8868,266655.338
601133.SH,20251222,16.23,22.0636,22.0636,0.99,40.3739,45.9442,2.9286,1.6341,1.83,1.3447,1.2924,52801.8424,14938.6744,14938.6744,856973.9022,242454.6855
601133.SH,20251219,15.31,15.1844,15.1844,0.67,38.0853,43.3398,2.7626,1.5415,1.7263,1.4255,1.3701,52801.8424,14938.6744,14938.6744,808396.2071,228711.1051
601133.SH,20251218,15.4,21.1929,21.1929,1.06,38.3092,43.5946,2.7788,1.5505,1.7364,1.4172,1.3621,52801.8424,14938.6744,14938.6744,813148.373,230055.5858
601133.SH,20251217,15.21,17.5021,17.5021,0.96,37.8366,43.0568,2.7445,1.5314,1.715,1.4349,1.3791,52801.8424,14938.6744,14938.6744,803116.0229,227217.2376
601133.SH,20251216,15.56,31.8127,31.8127,2.39,38.7072,44.0476,2.8077,1.5666,1.7545,1.4026,1.3481,52801.8424,14938.6744,14938.6744,821596.6677,232445.7737
601133.SH,20251215,14.64,25.2435,25.2435,2.34,36.4186,41.4432,2.6417,1.474,1.6507,1.4908,1.4328,52801.8424,14938.6744,14938.6744,773018.9727,218702.1932
601133.SH,20251212,15.0,18.3288,18.3288,2.04,37.3142,42.4623,2.7066,1.5103,1.6913,1.455,1.3984,52801.8424,14938.6744,14938.6744,792027.636,224080.116
601133.SH,20251211,13.64,6.9397,6.9397,0.68,33.931,38.6124,2.4612,1.3733,1.538,1.6001,1.5378,52801.8424,14938.6744,14938.6744,720217.1303,203763.5188
601133.SH,20251210,13.59,8.6067,8.6067,0.76,33.8066,38.4708,2.4522,1.3683,1.5323,1.606,1.5435,52801.8424,14938.6744,14938.6744,717577.0382,203016.5851
601133.SH,20251209,14.01,7.3409,7.3409,0.54,34.8514,39.6598,2.528,1.4106,1.5797,1.5578,1.4972,52801.8424,14938.6744,14938.6744,739753.812,209290.8283
