ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
688285.SH,20251231,8.68,0.3842,1.5365,0.81,72.3681,56.3909,1.95,3.2398,2.7294,0.3226,0.2304,37628.9913,37628.9913,9410.0,326619.6445,326619.6445
688285.SH,20251230,8.66,0.5545,2.2173,1.31,72.2014,56.261,1.9455,3.2323,2.7232,0.3233,0.2309,37628.9913,37628.9913,9410.0,325867.0647,325867.0647
688285.SH,20251229,8.77,0.4615,1.8456,1.13,73.1185,56.9756,1.9702,3.2734,2.7577,0.3193,0.2281,37628.9913,37628.9913,9410.0,330006.2537,330006.2537
688285.SH,20251226,8.81,0.4268,1.7066,1.09,73.452,57.2355,1.9792,3.2883,2.7703,0.3178,0.227,37628.9913,37628.9913,9410.0,331511.4134,331511.4134
688285.SH,20251225,8.91,0.4257,1.7021,1.1,74.2857,57.8851,2.0017,3.3256,2.8018,0.3143,0.2245,37628.9913,37628.9913,9410.0,335274.3125,335274.3125
688285.SH,20251224,8.84,0.4963,1.9845,1.29,73.7021,57.4304,1.986,3.2995,2.7798,0.3167,0.2262,37628.9913,37628.9913,9410.0,332640.2831,332640.2831
688285.SH,20251223,8.7,0.3094,1.2374,0.74,72.5349,56.5208,1.9545,3.2473,2.7357,0.3218,0.2299,37628.9913,37628.9913,9410.0,327372.2243,327372.2243
688285.SH,20251222,8.73,0.3775,1.5096,0.92,72.785,56.7157,1.9613,3.2585,2.7452,0.3207,0.2291,37628.9913,37628.9913,9410.0,328501.094,328501.094
688285.SH,20251219,8.74,0.3546,1.4181,0.79,72.8684,56.7807,1.9635,3.2622,2.7483,0.3204,0.2288,37628.9913,37628.9913,9410.0,328877.384,328877.384
688285.SH,20251218,8.62,0.3953,1.5809,0.84,71.8679,56.0011,1.9365,3.2174,2.7106,0.3248,0.232,37628.9913,37628.9913,9410.0,324361.905,324361.905
688285.SH,20251217,8.48,0.482,1.9276,0.98,70.7007,55.0916,1.9051,3.1651,2.6666,0.3302,0.2358,37628.9913,37628.9913,9410.0,319093.8462,319093.8462
688285.SH,20251216,8.46,0.471,1.8833,0.97,70.5339,54.9616,1.9006,3.1577,2.6603,0.331,0.2364,37628.9913,37628.9913,9410.0,318341.2664,318341.2664
688285.SH,20251215,8.69,0.3398,1.3589,0.7,72.4515,56.4559,1.9523,3.2435,2.7326,0.3222,0.2301,37628.9913,37628.9913,9410.0,326995.9344,326995.9344
688285.SH,20251212,8.63,0.5504,2.2009,1.22,71.9513,56.0661,1.9388,3.2211,2.7137,0.3244,0.2317,37628.9913,37628.9913,9410.0,324738.1949,324738.1949
688285.SH,20251211,8.64,0.5235,2.0932,1.25,72.0346,56.131,1.941,3.2249,2.7169,0.3241,0.2315,37628.9913,37628.9913,9410.0,325114.4848,325114.4848
688285.SH,20251210,8.71,0.5789,2.315,1.5,72.6183,56.5858,1.9568,3.251,2.7389,0.3215,0.2296,37628.9913,37628.9913,9410.0,327748.5142,327748.5142
688285.SH,20251209,8.85,0.4411,1.7637,1.12,73.7855,57.4953,1.9882,3.3033,2.7829,0.3164,0.226,37628.9913,37628.9913,9410.0,333016.573,333016.573
688285.SH,20251208,8.97,0.3309,1.323,0.72,74.786,58.2749,2.0152,3.348,2.8206,0.3122,0.223,37628.9913,37628.9913,9410.0,337532.052,337532.052
688285.SH,20251205,8.96,0.3891,1.5559,0.86,74.7026,58.21,2.0129,3.3443,2.8175,0.3125,0.2232,37628.9913,37628.9913,9410.0,337155.762,337155.762
688285.SH,20251204,8.89,0.3488,1.3948,0.75,74.119,57.7552,1.9972,3.3182,2.7955,0.315,0.225,37628.9913,37628.9913,9410.0,334521.7327,334521.7327
688285.SH,20251203,8.92,0.4193,1.6768,0.86,74.3691,57.9501,2.0039,3.3294,2.8049,0.3139,0.2242,37628.9913,37628.9913,9410.0,335650.6024,335650.6024
